"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-03 22:09:00,1,1,1,1,1,1
2026-02-03 22:22:00,1,1,1,1,1,1
2026-02-03 22:25:00,1,1,1,1,1,1
2026-02-03 22:29:00,1,1,1,1,1,1
2026-02-03 22:44:00,1,1,1,1,1,1
2026-02-03 22:47:00,1,1,1,1,1,1
2026-02-03 22:47:30,1,1,1,1,1,1
2026-02-03 22:55:30,1,1,1,1,1,1
2026-02-03 23:20:30,1,1,1,1,1,1
2026-02-03 23:23:30,1,1,1,1,1,1
2026-02-03 23:24:30,1,1,1,1,1,1
2026-02-04 00:02:00,1,1,1,1,1,1
2026-02-04 00:03:00,1,1,1,1,1,1
2026-02-04 00:04:00,1,1,1,1,1,1
2026-02-04 00:22:00,1,1,1,1,1,1
2026-02-04 00:23:00,1,1,1,1,1,1
2026-02-04 00:26:30,1,1,1,1,1,1
2026-02-04 00:38:00,1,1,1,1,1,1
2026-02-04 00:44:00,1,1,1,1,1,1
2026-02-04 00:48:00,1,1,1,1,1,1
2026-02-04 00:49:30,1,1,1,1,1,1
2026-02-04 01:18:00,1,1,1,1,1,1
2026-02-04 01:19:30,1,1,1,1,1,1
2026-02-04 01:24:00,1,1,1,1,1,1
2026-02-04 01:46:30,1,1,1,1,1,1
2026-02-04 01:47:00,1,1,1,1,1,1
