"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 13:58:00,111 kB/s,8.67 kB/s,8.12 kB/s,1.15 kB/s
2026-02-10 13:59:00,111 kB/s,9.10 kB/s,9.06 kB/s,1.12 kB/s
2026-02-10 14:00:00,109 kB/s,9.43 kB/s,126 kB/s,1.15 kB/s
2026-02-10 14:01:00,218 kB/s,10.3 kB/s,127 kB/s,118 kB/s
2026-02-10 14:02:00,248 kB/s,11.8 kB/s,128 kB/s,119 kB/s
2026-02-10 14:03:00,236 kB/s,10.3 kB/s,128 kB/s,119 kB/s
2026-02-10 14:04:00,207 kB/s,8.36 kB/s,126 kB/s,120 kB/s
2026-02-10 14:05:00,204 kB/s,11.2 kB/s,11.0 kB/s,120 kB/s
2026-02-10 14:06:00,95.7 kB/s,8.88 kB/s,9.23 kB/s,2.26 kB/s
2026-02-10 14:07:00,95.2 kB/s,8.67 kB/s,9.28 kB/s,1.35 kB/s
2026-02-10 14:08:00,118 kB/s,9.79 kB/s,9.66 kB/s,1.30 kB/s
2026-02-10 14:09:00,148 kB/s,11.9 kB/s,11.4 kB/s,1.27 kB/s
2026-02-10 14:10:00,130 kB/s,9.23 kB/s,8.54 kB/s,1.12 kB/s
2026-02-10 14:11:00,128 kB/s,10.6 kB/s,9.61 kB/s,1.18 kB/s
2026-02-10 14:12:00,128 kB/s,10.1 kB/s,9.10 kB/s,1.20 kB/s
2026-02-10 14:13:00,124 kB/s,10.3 kB/s,9.36 kB/s,1.08 kB/s
2026-02-10 14:14:00,123 kB/s,11.9 kB/s,11.1 kB/s,1.22 kB/s
2026-02-10 14:15:00,135 kB/s,11.4 kB/s,11.9 kB/s,1.26 kB/s
2026-02-10 14:16:00,137 kB/s,10.9 kB/s,12.2 kB/s,1.27 kB/s
2026-02-10 14:17:00,137 kB/s,11.9 kB/s,12.3 kB/s,1.24 kB/s
2026-02-10 14:18:00,134 kB/s,10.3 kB/s,11.6 kB/s,1.39 kB/s
2026-02-10 14:19:00,134 kB/s,7.42 kB/s,8.31 kB/s,1.16 kB/s
2026-02-10 14:20:00,141 kB/s,8.17 kB/s,8.08 kB/s,1.16 kB/s
2026-02-10 14:21:00,127 kB/s,9.44 kB/s,9.03 kB/s,1.18 kB/s
2026-02-10 14:22:00,124 kB/s,9.07 kB/s,9.59 kB/s,1.19 kB/s
2026-02-10 14:23:00,127 kB/s,9.93 kB/s,9.73 kB/s,1.03 kB/s
2026-02-10 14:24:00,186 kB/s,12.1 kB/s,72.7 kB/s,1.07 kB/s
2026-02-10 14:25:00,253 kB/s,12.7 kB/s,129 kB/s,117 kB/s
2026-02-10 14:26:00,249 kB/s,11.5 kB/s,128 kB/s,117 kB/s
2026-02-10 14:27:00,223 kB/s,10.4 kB/s,126 kB/s,117 kB/s
2026-02-10 14:28:00,216 kB/s,10.7 kB/s,128 kB/s,118 kB/s
2026-02-10 14:29:00,159 kB/s,11.3 kB/s,67.0 kB/s,118 kB/s
2026-02-10 14:30:00,92.8 kB/s,10.0 kB/s,9.91 kB/s,1.62 kB/s
2026-02-10 14:31:00,113 kB/s,11.4 kB/s,11.1 kB/s,1.39 kB/s
2026-02-10 14:32:00,141 kB/s,12.3 kB/s,11.8 kB/s,1.43 kB/s
2026-02-10 14:33:00,130 kB/s,11.4 kB/s,9.93 kB/s,1.18 kB/s
2026-02-10 14:34:00,128 kB/s,10.3 kB/s,9.65 kB/s,1.04 kB/s
2026-02-10 14:35:00,132 kB/s,10.9 kB/s,10.7 kB/s,1.07 kB/s
2026-02-10 14:36:00,129 kB/s,10.9 kB/s,10.6 kB/s,1.07 kB/s
2026-02-10 14:37:00,129 kB/s,9.38 kB/s,10.9 kB/s,1.08 kB/s
2026-02-10 14:38:00,139 kB/s,10.6 kB/s,10.5 kB/s,1.30 kB/s
2026-02-10 14:39:00,141 kB/s,10.1 kB/s,11.1 kB/s,1.40 kB/s
2026-02-10 14:40:00,126 kB/s,11.2 kB/s,11.8 kB/s,1.40 kB/s
2026-02-10 14:41:00,126 kB/s,11.4 kB/s,11.4 kB/s,1.48 kB/s
2026-02-10 14:42:00,127 kB/s,13.2 kB/s,11.6 kB/s,1.40 kB/s
2026-02-10 14:43:00,131 kB/s,12.9 kB/s,12.3 kB/s,1.31 kB/s
2026-02-10 14:44:00,2.08 MB/s,15.6 kB/s,1.92 MB/s,1.14 MB/s
2026-02-10 14:45:00,2.10 MB/s,15.8 kB/s,1.92 MB/s,1.91 MB/s
2026-02-10 14:46:00,2.10 MB/s,15.5 kB/s,1.92 MB/s,1.91 MB/s
2026-02-10 14:47:00,2.10 MB/s,15.7 kB/s,1.92 MB/s,1.91 MB/s
2026-02-10 14:48:00,2.09 MB/s,15.0 kB/s,1.92 MB/s,1.91 MB/s
2026-02-10 14:49:00,112 kB/s,10.7 kB/s,12.7 kB/s,772 kB/s
2026-02-10 14:50:00,84.0 kB/s,9.24 kB/s,10.7 kB/s,1.86 kB/s
2026-02-10 14:51:00,56.9 kB/s,7.99 kB/s,8.35 kB/s,1.69 kB/s
2026-02-10 14:52:00,28.3 kB/s,7.25 kB/s,8.58 kB/s,1.50 kB/s
2026-02-10 14:53:00,7.56 kB/s,7.21 kB/s,7.17 kB/s,1.44 kB/s
2026-02-10 14:54:00,34.4 kB/s,8.19 kB/s,8.08 kB/s,1.34 kB/s
2026-02-10 14:55:00,64.6 kB/s,11.4 kB/s,10.5 kB/s,1.30 kB/s
2026-02-10 14:56:00,91.4 kB/s,13.4 kB/s,11.9 kB/s,1.31 kB/s
2026-02-10 14:57:00,119 kB/s,13.4 kB/s,12.5 kB/s,1.34 kB/s
2026-02-10 14:58:00,140 kB/s,13.0 kB/s,12.5 kB/s,1.27 kB/s
2026-02-10 14:59:00,126 kB/s,12.8 kB/s,12.5 kB/s,1.26 kB/s
2026-02-10 15:00:00,121 kB/s,11.3 kB/s,12.3 kB/s,1.23 kB/s
2026-02-10 15:01:00,123 kB/s,10.3 kB/s,11.3 kB/s,1.30 kB/s
2026-02-10 15:02:00,110 kB/s,10.8 kB/s,11.4 kB/s,1.30 kB/s
2026-02-10 15:03:00,114 kB/s,11.5 kB/s,11.6 kB/s,1.15 kB/s
2026-02-10 15:04:00,130 kB/s,13.4 kB/s,13.9 kB/s,1.23 kB/s
2026-02-10 15:05:00,127 kB/s,12.3 kB/s,11.7 kB/s,1.23 kB/s
2026-02-10 15:06:00,192 kB/s,15.2 kB/s,76.2 kB/s,64.1 kB/s
2026-02-10 15:07:00,263 kB/s,16.0 kB/s,136 kB/s,122 kB/s
2026-02-10 15:08:00,264 kB/s,16.3 kB/s,136 kB/s,122 kB/s
2026-02-10 15:09:00,263 kB/s,13.9 kB/s,134 kB/s,122 kB/s
2026-02-10 15:10:00,249 kB/s,13.6 kB/s,134 kB/s,122 kB/s
2026-02-10 15:11:00,183 kB/s,9.78 kB/s,69.4 kB/s,58.8 kB/s
2026-02-10 15:12:00,127 kB/s,9.50 kB/s,9.65 kB/s,1.19 kB/s
2026-02-10 15:13:00,126 kB/s,9.16 kB/s,9.78 kB/s,1.18 kB/s
2026-02-10 15:14:00,126 kB/s,9.42 kB/s,9.44 kB/s,1.18 kB/s
2026-02-10 15:15:00,137 kB/s,9.82 kB/s,9.85 kB/s,1.14 kB/s
2026-02-10 15:16:00,134 kB/s,10.8 kB/s,10.3 kB/s,1.18 kB/s
2026-02-10 15:17:00,133 kB/s,12.0 kB/s,10.8 kB/s,1.23 kB/s
2026-02-10 15:18:00,136 kB/s,13.6 kB/s,12.8 kB/s,1.26 kB/s
2026-02-10 15:19:00,145 kB/s,13.0 kB/s,13.0 kB/s,1.36 kB/s
2026-02-10 15:20:00,149 kB/s,11.8 kB/s,11.9 kB/s,1.31 kB/s
2026-02-10 15:21:00,135 kB/s,9.93 kB/s,10.6 kB/s,1.26 kB/s
2026-02-10 15:22:00,135 kB/s,7.29 kB/s,8.76 kB/s,1.15 kB/s
2026-02-10 15:23:00,134 kB/s,5.55 kB/s,6.86 kB/s,1.02 kB/s
2026-02-10 15:24:00,111 kB/s,6.25 kB/s,7.40 kB/s,1.02 kB/s
2026-02-10 15:25:00,115 kB/s,8.78 kB/s,9.36 kB/s,1.11 kB/s
2026-02-10 15:26:00,131 kB/s,10.8 kB/s,11.2 kB/s,1.23 kB/s
2026-02-10 15:27:00,106 kB/s,10.4 kB/s,10.4 kB/s,1.19 kB/s
2026-02-10 15:28:00,98.4 kB/s,10.0 kB/s,9.79 kB/s,1.32 kB/s
2026-02-10 15:29:00,112 kB/s,11.4 kB/s,9.77 kB/s,1.18 kB/s
2026-02-10 15:30:00,112 kB/s,8.31 kB/s,72.5 kB/s,1.14 kB/s
2026-02-10 15:31:00,177 kB/s,6.81 kB/s,128 kB/s,64.3 kB/s
2026-02-10 15:32:00,257 kB/s,8.94 kB/s,131 kB/s,121 kB/s
2026-02-10 15:33:00,237 kB/s,9.14 kB/s,131 kB/s,121 kB/s
2026-02-10 15:34:00,210 kB/s,7.80 kB/s,130 kB/s,121 kB/s
2026-02-10 15:35:00,182 kB/s,8.19 kB/s,65.1 kB/s,121 kB/s
2026-02-10 15:36:00,90.6 kB/s,8.95 kB/s,8.43 kB/s,58.2 kB/s
2026-02-10 15:37:00,39.1 kB/s,7.18 kB/s,5.97 kB/s,1.08 kB/s
2026-02-10 15:38:00,66.7 kB/s,7.56 kB/s,6.37 kB/s,1.14 kB/s
2026-02-10 15:39:00,96.1 kB/s,8.68 kB/s,7.12 kB/s,1.20 kB/s
2026-02-10 15:40:00,122 kB/s,10.2 kB/s,8.79 kB/s,1.18 kB/s
2026-02-10 15:41:00,145 kB/s,9.78 kB/s,9.55 kB/s,1.11 kB/s
2026-02-10 15:42:00,121 kB/s,9.30 kB/s,10.7 kB/s,1.14 kB/s
2026-02-10 15:43:00,119 kB/s,11.1 kB/s,12.5 kB/s,1.20 kB/s
2026-02-10 15:44:00,119 kB/s,11.7 kB/s,12.7 kB/s,1.15 kB/s
2026-02-10 15:45:00,119 kB/s,10.3 kB/s,12.4 kB/s,1.15 kB/s
2026-02-10 15:46:00,125 kB/s,11.3 kB/s,12.1 kB/s,1.20 kB/s
2026-02-10 15:47:00,135 kB/s,12.5 kB/s,12.1 kB/s,1.30 kB/s
2026-02-10 15:48:00,137 kB/s,11.3 kB/s,11.1 kB/s,1.30 kB/s
2026-02-10 15:49:00,136 kB/s,9.90 kB/s,10.0 kB/s,1.31 kB/s
2026-02-10 15:50:00,140 kB/s,582 kB/s,9.48 kB/s,1.27 kB/s
2026-02-10 15:51:00,139 kB/s,582 kB/s,9.63 kB/s,1.18 kB/s
2026-02-10 15:52:00,144 kB/s,581 kB/s,9.10 kB/s,1.08 kB/s
2026-02-10 15:53:00,140 kB/s,581 kB/s,8.87 kB/s,1.06 kB/s
2026-02-10 15:54:00,138 kB/s,583 kB/s,10.7 kB/s,1.00 kB/s
2026-02-10 15:55:00,134 kB/s,10.9 kB/s,74.0 kB/s,1.18 kB/s
2026-02-10 15:56:00,182 kB/s,11.0 kB/s,129 kB/s,1.19 kB/s
2026-02-10 15:57:00,244 kB/s,12.8 kB/s,131 kB/s,119 kB/s
2026-02-10 15:58:00,239 kB/s,14.0 kB/s,132 kB/s,119 kB/s
2026-02-10 15:59:00,233 kB/s,12.2 kB/s,130 kB/s,119 kB/s
2026-02-10 16:00:00,234 kB/s,12.4 kB/s,66.9 kB/s,119 kB/s
2026-02-10 16:01:00,185 kB/s,12.5 kB/s,12.7 kB/s,119 kB/s
2026-02-10 16:02:00,128 kB/s,52.0 kB/s,11.6 kB/s,1.57 kB/s
2026-02-10 16:03:00,136 kB/s,49.4 kB/s,8.92 kB/s,1.36 kB/s
2026-02-10 16:04:00,131 kB/s,49.9 kB/s,9.93 kB/s,1.34 kB/s
2026-02-10 16:05:00,131 kB/s,49.0 kB/s,48.7 kB/s,1.26 kB/s
2026-02-10 16:06:00,131 kB/s,48.5 kB/s,47.8 kB/s,1.07 kB/s
2026-02-10 16:07:00,131 kB/s,8.76 kB/s,48.4 kB/s,1.28 kB/s
2026-02-10 16:08:00,133 kB/s,9.99 kB/s,49.7 kB/s,1.58 kB/s
2026-02-10 16:09:00,136 kB/s,9.65 kB/s,48.8 kB/s,1.59 kB/s
2026-02-10 16:10:00,114 kB/s,9.90 kB/s,9.73 kB/s,1.67 kB/s
2026-02-10 16:11:00,115 kB/s,9.57 kB/s,9.42 kB/s,1.74 kB/s
2026-02-10 16:12:00,114 kB/s,8.51 kB/s,8.39 kB/s,1.42 kB/s
2026-02-10 16:13:00,115 kB/s,9.00 kB/s,7.81 kB/s,1.11 kB/s
2026-02-10 16:14:00,122 kB/s,9.22 kB/s,8.32 kB/s,1.11 kB/s
2026-02-10 16:15:00,134 kB/s,9.22 kB/s,8.44 kB/s,1.03 kB/s
2026-02-10 16:16:00,132 kB/s,9.19 kB/s,9.07 kB/s,1.08 kB/s
2026-02-10 16:17:00,133 kB/s,8.31 kB/s,8.59 kB/s,1.07 kB/s
2026-02-10 16:18:00,121 kB/s,7.14 kB/s,7.67 kB/s,1.15 kB/s
2026-02-10 16:19:00,122 kB/s,7.16 kB/s,8.12 kB/s,1.19 kB/s
2026-02-10 16:20:00,132 kB/s,7.16 kB/s,8.20 kB/s,1.10 kB/s
2026-02-10 16:21:00,125 kB/s,7.55 kB/s,7.99 kB/s,1.14 kB/s
2026-02-10 16:22:00,123 kB/s,8.91 kB/s,9.02 kB/s,1.10 kB/s
2026-02-10 16:23:00,1.02 MB/s,10.4 kB/s,949 kB/s,1.04 kB/s
2026-02-10 16:24:00,1.08 MB/s,9.66 kB/s,948 kB/s,940 kB/s
2026-02-10 16:25:00,1.08 MB/s,11.2 kB/s,950 kB/s,941 kB/s
2026-02-10 16:26:00,1.08 MB/s,11.5 kB/s,950 kB/s,941 kB/s
2026-02-10 16:27:00,1.07 MB/s,11.3 kB/s,950 kB/s,941 kB/s
2026-02-10 16:28:00,165 kB/s,9.87 kB/s,10.9 kB/s,941 kB/s
2026-02-10 16:29:00,111 kB/s,11.0 kB/s,11.7 kB/s,1.77 kB/s
2026-02-10 16:30:00,112 kB/s,9.93 kB/s,10.4 kB/s,1.57 kB/s
2026-02-10 16:31:00,123 kB/s,9.19 kB/s,8.36 kB/s,1.34 kB/s
2026-02-10 16:32:00,120 kB/s,9.67 kB/s,8.76 kB/s,1.22 kB/s
2026-02-10 16:33:00,128 kB/s,9.44 kB/s,8.87 kB/s,1.04 kB/s
2026-02-10 16:34:00,127 kB/s,8.91 kB/s,7.60 kB/s,1.04 kB/s
2026-02-10 16:35:00,126 kB/s,9.26 kB/s,8.17 kB/s,1.06 kB/s
2026-02-10 16:36:00,127 kB/s,11.0 kB/s,11.3 kB/s,1.20 kB/s
2026-02-10 16:37:00,137 kB/s,9.73 kB/s,10.5 kB/s,1.14 kB/s
2026-02-10 16:38:00,119 kB/s,10.2 kB/s,10.3 kB/s,1.20 kB/s
2026-02-10 16:39:00,102 kB/s,12.0 kB/s,12.8 kB/s,1.43 kB/s
2026-02-10 16:40:00,105 kB/s,12 kB/s,13.2 kB/s,1.35 kB/s
2026-02-10 16:41:00,105 kB/s,10.4 kB/s,11.2 kB/s,1.31 kB/s
2026-02-10 16:42:00,105 kB/s,12.2 kB/s,12.1 kB/s,1.35 kB/s
2026-02-10 16:43:00,129 kB/s,13.7 kB/s,12.8 kB/s,1.40 kB/s
2026-02-10 16:44:00,137 kB/s,11.8 kB/s,11.6 kB/s,1.16 kB/s
