"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-03 21:58:00,2.62 kB/s,1.97 kB/s,2.38 kB/s,1.99 kB/s,1.36 kB/s,1.34 kB/s
2026-02-03 21:59:00,2.57 kB/s,2.09 kB/s,2.31 kB/s,2.07 kB/s,1.39 kB/s,1.40 kB/s
2026-02-03 22:00:00,2.37 kB/s,2.01 kB/s,2.38 kB/s,2.03 kB/s,1.35 kB/s,1.39 kB/s
2026-02-03 22:01:00,2.06 kB/s,1.91 kB/s,2.64 kB/s,1.91 kB/s,1.34 kB/s,1.35 kB/s
2026-02-03 22:02:00,2.25 kB/s,2.23 kB/s,2.52 kB/s,2.03 kB/s,1.27 kB/s,1.32 kB/s
2026-02-03 22:03:00,2.25 kB/s,2.18 kB/s,2.64 kB/s,2.10 kB/s,1.26 kB/s,1.32 kB/s
2026-02-03 22:04:00,2.09 kB/s,2.10 kB/s,2.47 kB/s,2.01 kB/s,1.06 kB/s,1.19 kB/s
2026-02-03 22:05:00,2.05 kB/s,1.75 kB/s,2.50 kB/s,1.65 kB/s,1.16 kB/s,1.06 kB/s
2026-02-03 22:06:00,2.05 kB/s,1.99 kB/s,2.27 kB/s,1.78 kB/s,1.14 kB/s,1.14 kB/s
2026-02-03 22:07:00,1.93 kB/s,1.79 kB/s,2.02 kB/s,1.65 kB/s,1.12 kB/s,1.11 kB/s
2026-02-03 22:08:00,1.98 kB/s,1.95 kB/s,2.37 kB/s,1.77 kB/s,1.23 kB/s,1.20 kB/s
2026-02-03 22:09:00,2.15 kB/s,2.22 kB/s,2.37 kB/s,2.02 kB/s,1.36 kB/s,1.42 kB/s
2026-02-03 22:10:00,1.94 kB/s,2.18 kB/s,2.06 kB/s,1.98 kB/s,1.27 kB/s,1.35 kB/s
2026-02-03 22:11:00,1.94 kB/s,1.97 kB/s,2.06 kB/s,1.91 kB/s,1.27 kB/s,1.32 kB/s
2026-02-03 22:12:00,2.02 kB/s,1.97 kB/s,1.99 kB/s,1.99 kB/s,1.24 kB/s,1.22 kB/s
2026-02-03 22:13:00,1.91 kB/s,1.89 kB/s,1.74 kB/s,2.02 kB/s,1.18 kB/s,1.22 kB/s
2026-02-03 22:14:00,1.43 kB/s,1.59 kB/s,1.57 kB/s,1.83 kB/s,1.04 kB/s,1.02 kB/s
