"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 15:15:00,388 B/s,53.5 B/s,575 B/s,53.5 B/s
2026-02-10 15:16:00,321 B/s,53.5 B/s,602 B/s,53.5 B/s
2026-02-10 15:17:00,468 B/s,53.5 B/s,763 B/s,53.5 B/s
2026-02-10 15:18:00,642 B/s,53.5 B/s,736 B/s,53.5 B/s
2026-02-10 15:19:00,656 B/s,53.5 B/s,749 B/s,53.5 B/s
2026-02-10 15:20:00,522 B/s,0 kB/s,548 B/s,0 kB/s
2026-02-10 15:21:00,508 B/s,0 kB/s,495 B/s,0 kB/s
2026-02-10 15:22:00,334 B/s,0 kB/s,268 B/s,0 kB/s
2026-02-10 15:23:00,147 B/s,0 kB/s,241 B/s,0 kB/s
2026-02-10 15:24:00,161 B/s,0 kB/s,268 B/s,0 kB/s
2026-02-10 15:25:00,174 B/s,0 kB/s,308 B/s,0 kB/s
2026-02-10 15:26:00,254 B/s,53.5 B/s,375 B/s,0 kB/s
2026-02-10 15:27:00,201 B/s,53.5 B/s,361 B/s,53.5 B/s
2026-02-10 15:28:00,214 B/s,53.5 B/s,375 B/s,53.5 B/s
2026-02-10 15:29:00,214 B/s,53.5 B/s,388 B/s,53.5 B/s
2026-02-10 15:30:00,187 B/s,53.5 B/s,348 B/s,53.5 B/s
2026-02-10 15:31:00,28.3 kB/s,0 kB/s,321 B/s,66.9 B/s
2026-02-10 15:32:00,28.5 kB/s,0 kB/s,361 B/s,13.4 B/s
2026-02-10 15:33:00,28.5 kB/s,0 kB/s,281 B/s,13.4 B/s
2026-02-10 15:34:00,28.5 kB/s,0 kB/s,201 B/s,13.4 B/s
2026-02-10 15:35:00,28.5 kB/s,0 kB/s,268 B/s,13.4 B/s
2026-02-10 15:36:00,241 B/s,107 B/s,308 B/s,40.1 B/s
2026-02-10 15:37:00,548 B/s,107 B/s,281 B/s,40.1 B/s
2026-02-10 15:38:00,575 B/s,107 B/s,334 B/s,40.1 B/s
2026-02-10 15:39:00,562 B/s,107 B/s,348 B/s,40.1 B/s
2026-02-10 15:40:00,562 B/s,107 B/s,348 B/s,40.1 B/s
2026-02-10 15:41:00,562 B/s,0 kB/s,241 B/s,0 kB/s
2026-02-10 15:42:00,174 B/s,0 kB/s,268 B/s,0 kB/s
2026-02-10 15:43:00,241 B/s,0 kB/s,308 B/s,0 kB/s
2026-02-10 15:44:00,254 B/s,0 kB/s,401 B/s,0 kB/s
2026-02-10 15:45:00,241 B/s,0 kB/s,375 B/s,0 kB/s
2026-02-10 15:46:00,294 B/s,0 kB/s,415 B/s,0 kB/s
2026-02-10 15:47:00,321 B/s,26.8 B/s,522 B/s,26.8 B/s
2026-02-10 15:48:00,308 B/s,26.8 B/s,522 B/s,26.8 B/s
2026-02-10 15:49:00,268 B/s,26.8 B/s,401 B/s,26.8 B/s
2026-02-10 15:50:00,321 B/s,5.34 kB/s,428 B/s,26.8 B/s
2026-02-10 15:51:00,321 B/s,5.36 kB/s,415 B/s,26.8 B/s
2026-02-10 15:52:00,241 B/s,5.35 kB/s,268 B/s,0 kB/s
2026-02-10 15:53:00,174 B/s,5.70 kB/s,281 B/s,13.4 B/s
2026-02-10 15:54:00,241 B/s,6.07 kB/s,428 B/s,13.4 B/s
2026-02-10 15:55:00,187 B/s,856 B/s,428 B/s,13.4 B/s
2026-02-10 15:56:00,161 B/s,977 B/s,401 B/s,13.4 B/s
2026-02-10 15:57:00,214 B/s,1.27 kB/s,482 B/s,26.8 B/s
2026-02-10 15:58:00,254 B/s,1.70 kB/s,508 B/s,66.9 B/s
2026-02-10 15:59:00,187 B/s,1.32 kB/s,375 B/s,66.9 B/s
2026-02-10 16:00:00,201 B/s,1.28 kB/s,401 B/s,66.9 B/s
2026-02-10 16:01:00,214 B/s,1.18 kB/s,455 B/s,80.3 B/s
2026-02-10 16:02:00,241 B/s,319 kB/s,455 B/s,66.9 B/s
2026-02-10 16:03:00,174 B/s,318 kB/s,321 B/s,13.4 B/s
2026-02-10 16:04:00,174 B/s,318 kB/s,348 B/s,26.8 B/s
2026-02-10 16:05:00,147 B/s,318 kB/s,28.5 kB/s,66.9 B/s
2026-02-10 16:06:00,107 B/s,319 kB/s,28.4 kB/s,80.3 B/s
2026-02-10 16:07:00,13.4 B/s,629 B/s,28.3 kB/s,361 B/s
2026-02-10 16:08:00,53.5 B/s,589 B/s,28.4 kB/s,361 B/s
2026-02-10 16:09:00,80.3 B/s,428 B/s,28.4 kB/s,348 B/s
2026-02-10 16:10:00,107 B/s,375 B/s,241 B/s,348 B/s
2026-02-10 16:11:00,107 B/s,268 B/s,214 B/s,321 B/s
2026-02-10 16:12:00,93.7 B/s,241 B/s,187 B/s,40.1 B/s
2026-02-10 16:13:00,107 B/s,254 B/s,161 B/s,53.5 B/s
2026-02-10 16:14:00,161 B/s,40.1 B/s,201 B/s,53.5 B/s
2026-02-10 16:15:00,187 B/s,120 B/s,147 B/s,13.4 B/s
2026-02-10 16:16:00,187 B/s,147 B/s,147 B/s,40.1 B/s
2026-02-10 16:17:00,227 B/s,147 B/s,147 B/s,40.1 B/s
2026-02-10 16:18:00,227 B/s,120 B/s,174 B/s,26.8 B/s
2026-02-10 16:19:00,147 B/s,120 B/s,147 B/s,26.8 B/s
2026-02-10 16:20:00,134 B/s,26.8 B/s,161 B/s,26.8 B/s
2026-02-10 16:21:00,161 B/s,80.3 B/s,268 B/s,26.8 B/s
2026-02-10 16:22:00,147 B/s,80.3 B/s,268 B/s,26.8 B/s
2026-02-10 16:23:00,642 B/s,93.6 B/s,334 B/s,26.8 B/s
2026-02-10 16:24:00,696 B/s,93.6 B/s,294 B/s,789 B/s
2026-02-10 16:25:00,856 B/s,120 B/s,361 B/s,936 B/s
2026-02-10 16:26:00,936 B/s,40.1 B/s,334 B/s,1.00 kB/s
2026-02-10 16:27:00,1.02 kB/s,93.6 B/s,415 B/s,1.11 kB/s
2026-02-10 16:28:00,522 B/s,80.3 B/s,348 B/s,1.27 kB/s
2026-02-10 16:29:00,535 B/s,80.3 B/s,401 B/s,575 B/s
2026-02-10 16:30:00,334 B/s,53.5 B/s,294 B/s,468 B/s
2026-02-10 16:31:00,1.06 kB/s,53.5 B/s,214 B/s,401 B/s
2026-02-10 16:32:00,1.14 kB/s,66.9 B/s,227 B/s,548 B/s
2026-02-10 16:33:00,1.19 kB/s,80.3 B/s,241 B/s,495 B/s
2026-02-10 16:34:00,1.19 kB/s,80.3 B/s,281 B/s,535 B/s
2026-02-10 16:35:00,1.30 kB/s,80.3 B/s,348 B/s,602 B/s
2026-02-10 16:36:00,535 B/s,93.6 B/s,415 B/s,736 B/s
2026-02-10 16:37:00,375 B/s,26.8 B/s,308 B/s,508 B/s
2026-02-10 16:38:00,388 B/s,268 B/s,348 B/s,548 B/s
2026-02-10 16:39:00,495 B/s,268 B/s,415 B/s,575 B/s
2026-02-10 16:40:00,776 B/s,294 B/s,428 B/s,656 B/s
2026-02-10 16:41:00,803 B/s,281 B/s,455 B/s,562 B/s
2026-02-10 16:42:00,829 B/s,281 B/s,468 B/s,602 B/s
2026-02-10 16:43:00,803 B/s,26.8 B/s,508 B/s,642 B/s
2026-02-10 16:44:00,642 B/s,26.8 B/s,361 B/s,535 B/s
