"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-03 21:58:00,33.8,33.8,33.8,33.8,33.8,33.8
2026-02-03 21:58:30,34.5,34.5,34.5,34.5,34.5,34.5
2026-02-03 21:59:00,35.1,35.1,35.1,35.1,35.1,35.1
2026-02-03 21:59:30,36.5,36.5,36.5,36.5,36.5,36.5
2026-02-03 22:00:00,36.5,36.5,36.5,36.5,36.5,36.5
2026-02-03 22:00:30,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-03 22:01:00,38.0,38.0,38.0,38.0,38.0,38.0
2026-02-03 22:01:30,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:02:00,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-03 22:02:30,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 22:03:00,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 22:03:30,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:04:00,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:04:30,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 22:05:00,37.1,37.1,37.1,37.1,37.1,37.1
2026-02-03 22:05:30,38.6,38.6,39.3,38.6,38.6,38.6
2026-02-03 22:06:00,40.9,40.9,40.9,40.9,40.9,40.9
2026-02-03 22:06:30,41.7,41.7,41.7,41.7,41.7,41.7
2026-02-03 22:07:00,41.7,41.7,41.7,41.7,41.7,41.7
2026-02-03 22:07:30,44.2,44.2,44.2,44.2,44.2,44.2
2026-02-03 22:08:00,43.3,43.3,43.3,43.3,43.3,43.3
2026-02-03 22:08:30,43.3,43.3,43.3,43.3,43.3,43.3
2026-02-03 22:09:00,42.5,42.5,42.5,42.5,42.5,42.5
2026-02-03 22:09:30,42.5,42.5,42.5,42.5,42.5,42.5
2026-02-03 22:10:00,40.8,40.8,40.8,40.8,40.8,40.8
2026-02-03 22:10:30,40.8,40.8,40.8,40.8,40.8,40.8
2026-02-03 22:11:00,40.0,40.0,40.0,40.0,40.0,40.0
2026-02-03 22:11:30,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-03 22:12:00,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:12:30,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:13:00,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:13:30,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-03 22:14:00,36.8,36.8,36.8,36.8,36.8,36.8
2026-02-03 22:14:30,36.1,36.1,36.1,36.1,36.1,36.1
2026-02-03 22:15:00,36.8,36.8,36.8,36.8,36.8,36.8
2026-02-03 22:15:30,36.8,36.8,36.8,36.8,36.8,36.8
2026-02-03 22:16:00,36.8,36.8,36.8,36.8,36.8,36.8
2026-02-03 22:16:30,35.3,35.3,35.3,35.3,35.3,35.3
2026-02-03 22:17:00,36.0,36.0,36.0,36.0,36.0,36.0
2026-02-03 22:17:30,36.0,36.0,36.0,36.0,36.0,36.0
2026-02-03 22:18:00,36.7,36.7,36.7,36.7,36.7,36.7
2026-02-03 22:18:30,36.0,36.0,36.0,36.0,36.0,36.0
2026-02-03 22:19:00,35.3,35.3,35.3,35.3,35.3,35.3
2026-02-03 22:19:30,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-03 22:20:00,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-03 22:20:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:21:00,31.9,31.9,31.9,31.9,31.9,31.9
2026-02-03 22:21:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:22:00,31.8,31.8,31.8,31.8,31.8,31.8
2026-02-03 22:22:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:23:00,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:23:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:24:00,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 22:24:30,31.2,31.2,31.2,31.2,31.2,31.2
2026-02-03 22:25:00,31.2,31.2,31.2,31.2,31.2,31.2
2026-02-03 22:25:30,33.1,33.1,33.1,33.1,33.1,33.1
2026-02-03 22:26:00,32.4,32.4,32.4,32.4,32.4,32.4
2026-02-03 22:26:30,34.4,34.4,34.4,34.4,34.4,34.4
2026-02-03 22:27:00,34.4,34.4,34.4,34.4,34.4,34.4
2026-02-03 22:27:30,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:28:00,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:28:30,39.4,39.4,39.4,39.4,39.4,39.4
2026-02-03 22:29:00,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:29:30,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 22:30:00,37.1,37.1,37.1,37.1,37.1,37.1
2026-02-03 22:30:30,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 22:31:00,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 22:31:30,36.3,36.3,36.3,36.3,36.3,36.3
2026-02-03 22:32:00,37.1,37.1,37.1,37.1,37.1,37.1
2026-02-03 22:32:30,37.8,37.8,37.8,37.8,37.8,37.8
2026-02-03 22:33:00,40.1,40.1,40.1,40.1,40.1,40.1
2026-02-03 22:33:30,39.3,39.3,39.3,39.3,39.3,39.3
2026-02-03 22:34:00,38.5,38.5,38.5,38.5,38.5,38.5
2026-02-03 22:34:30,38.5,38.5,38.5,38.5,38.5,38.5
2026-02-03 22:35:00,38.5,38.5,38.5,38.5,38.5,38.5
2026-02-03 22:35:30,39.2,39.2,39.2,39.2,39.2,39.2
2026-02-03 22:36:00,39.2,39.2,39.2,39.2,39.2,39.2
2026-02-03 22:36:30,39.2,39.2,39.2,39.2,39.2,39.2
2026-02-03 22:37:00,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-03 22:37:30,39.9,39.9,39.9,39.9,39.9,39.9
2026-02-03 22:38:00,39.9,39.9,39.9,39.9,39.9,39.9
2026-02-03 22:38:30,39.9,39.9,39.9,39.9,39.9,39.9
2026-02-03 22:39:00,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:39:30,39.9,39.9,39.9,39.9,39.9,39.9
2026-02-03 22:40:00,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:40:30,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 22:41:00,38.3,38.3,38.3,38.3,38.3,38.3
2026-02-03 22:41:30,41.5,41.5,41.5,41.5,41.5,41.5
2026-02-03 22:42:00,41.5,41.5,41.5,41.5,41.5,41.5
2026-02-03 22:42:30,40.6,40.6,40.6,40.6,40.6,40.6
2026-02-03 22:43:00,39.8,39.8,39.8,39.8,39.8,39.8
2026-02-03 22:43:30,39.0,39.0,39.0,39.0,39.0,39.0
2026-02-03 22:44:00,38.2,38.2,38.2,38.2,38.2,38.2
2026-02-03 22:44:30,38.2,38.2,38.2,38.2,38.2,38.2
2026-02-03 22:45:00,38.2,38.2,38.2,38.2,38.2,38.2
2026-02-03 22:45:30,39.0,39.0,39.0,39.0,39.0,39.0
2026-02-03 22:46:00,37.4,37.4,37.4,37.4,37.4,37.4
2026-02-03 22:46:30,36.7,36.7,36.7,36.7,36.7,36.7
2026-02-03 22:47:00,35.9,35.9,35.9,35.9,35.9,35.9
2026-02-03 22:47:30,35.9,35.9,35.9,35.9,35.9,35.9
2026-02-03 22:48:00,37.4,37.4,37.4,37.4,37.4,37.4
2026-02-03 22:48:30,39.7,39.7,39.7,39.7,39.7,39.7
2026-02-03 22:49:00,39.7,39.7,39.7,39.7,39.7,39.7
2026-02-03 22:49:30,38.9,38.9,38.9,38.9,38.9,38.9
2026-02-03 22:50:00,40.4,40.4,40.4,40.4,40.4,40.4
2026-02-03 22:50:30,41.2,41.2,41.2,41.2,41.2,41.2
2026-02-03 22:51:00,40.4,40.4,40.4,40.4,40.4,40.4
2026-02-03 22:51:30,42.8,42.8,42.8,42.8,42.8,42.8
2026-02-03 22:52:00,43.7,43.7,43.7,43.7,43.7,43.7
2026-02-03 22:52:30,42.0,42.8,42.8,42.8,42.8,42.8
2026-02-03 22:53:00,46.3,46.3,46.3,46.3,46.3,46.3
2026-02-03 22:53:30,45.4,45.4,45.4,45.4,45.4,45.4
2026-02-03 22:54:00,46.3,46.3,46.3,46.3,46.3,46.3
2026-02-03 22:54:30,47.2,47.2,47.2,47.2,47.2,47.2
2026-02-03 22:55:00,44.4,44.4,44.4,44.4,44.4,44.4
2026-02-03 22:55:30,45.3,45.3,45.3,45.3,45.3,45.3
2026-02-03 22:56:00,44.4,44.4,44.4,44.4,44.4,44.4
2026-02-03 22:56:30,44.4,44.4,44.4,44.4,44.4,44.4
2026-02-03 22:57:00,43.5,43.5,43.5,43.5,43.5,43.5
2026-02-03 22:57:30,43.5,43.5,43.5,43.5,43.5,43.5
2026-02-03 22:58:00,43.5,43.5,43.5,43.5,43.5,43.5
2026-02-03 22:58:30,42.6,42.6,42.6,42.6,42.6,42.6
2026-02-03 22:59:00,42.6,42.6,42.6,42.6,42.6,42.6
2026-02-03 22:59:30,42.6,42.6,42.6,42.6,42.6,42.6
2026-02-03 23:00:00,42.6,42.6,42.6,42.6,42.6,42.6
2026-02-03 23:00:30,41.7,41.7,41.7,41.7,41.7,41.7
2026-02-03 23:01:00,41.7,41.7,41.7,41.7,41.7,41.7
2026-02-03 23:01:30,40.1,40.1,40.1,40.1,40.1,40.1
2026-02-03 23:02:00,40.1,40.1,40.1,40.1,40.1,40.1
2026-02-03 23:02:30,40.1,40.1,40.1,40.1,40.1,40.1
2026-02-03 23:03:00,40.1,40.1,40.1,40.1,40.1,40.1
2026-02-03 23:03:30,39.3,39.3,39.3,39.3,39.3,39.3
2026-02-03 23:04:00,37.7,37.7,37.7,37.7,37.7,37.7
2026-02-03 23:04:30,38.5,38.5,38.5,38.5,38.5,38.5
2026-02-03 23:05:00,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-03 23:05:30,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-03 23:06:00,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-03 23:06:30,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 23:07:00,39.1,39.1,39.1,39.1,39.1,39.1
2026-02-03 23:07:30,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-03 23:08:00,38.3,38.3,38.3,38.3,38.3,38.3
2026-02-03 23:08:30,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-03 23:09:00,36.8,36.8,36.8,36.8,36.8,36.8
2026-02-03 23:09:30,35.4,35.4,35.4,35.4,35.4,35.4
2026-02-03 23:10:00,35.3,35.3,35.3,35.3,35.3,35.3
2026-02-03 23:10:30,36.0,36.0,36.0,36.0,36.0,36.0
2026-02-03 23:11:00,35.3,35.3,35.3,35.3,35.3,35.3
2026-02-03 23:11:30,33.9,33.2,33.9,33.9,33.9,33.9
2026-02-03 23:12:00,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-03 23:12:30,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-03 23:13:00,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-03 23:13:30,33.2,33.2,33.2,33.2,33.2,33.2
2026-02-03 23:14:00,31.9,31.9,31.9,31.9,31.9,31.9
2026-02-03 23:14:30,31.3,31.3,31.3,31.3,31.3,31.3
2026-02-03 23:15:00,30.6,30.6,30.6,30.6,30.6,30.6
2026-02-03 23:15:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 23:16:00,32.5,33.1,32.5,32.5,32.5,32.5
2026-02-03 23:16:30,32.5,32.5,32.5,32.5,32.5,32.5
2026-02-03 23:17:00,34.5,34.5,34.5,34.5,34.5,34.5
2026-02-03 23:17:30,35.1,35.1,35.1,35.1,35.1,35.1
2026-02-03 23:18:00,35.8,35.8,35.8,35.8,35.8,35.8
2026-02-03 23:18:30,36.5,36.5,36.5,36.5,36.5,36.5
2026-02-03 23:19:00,36.5,36.5,36.5,36.5,36.5,36.5
2026-02-03 23:19:30,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-03 23:20:00,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-03 23:20:30,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-03 23:21:00,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-03 23:21:30,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-03 23:22:00,35.0,35.0,35.0,35.0,35.0,35.0
2026-02-03 23:22:30,35.7,35.7,35.7,35.7,35.7,35.7
2026-02-03 23:23:00,35.0,35.0,35.0,35.0,35.0,35.0
2026-02-03 23:23:30,33.6,33.6,33.6,33.6,33.6,33.6
2026-02-03 23:24:00,33.6,33.6,33.6,33.6,33.6,33.6
2026-02-03 23:24:30,33.6,33.6,33.6,33.6,33.6,33.6
2026-02-03 23:25:00,34.9,34.9,34.9,34.9,34.9,34.9
2026-02-03 23:25:30,34.2,34.2,34.2,34.2,34.2,34.2
2026-02-03 23:26:00,33.5,33.5,33.5,33.5,33.5,33.5
2026-02-03 23:26:30,31.6,31.6,31.6,31.6,31.6,31.6
2026-02-03 23:27:00,30.3,30.3,30.3,30.3,30.3,30.3
2026-02-03 23:27:30,30.3,30.3,30.3,30.3,30.3,30.3
2026-02-03 23:28:00,31.5,31.5,31.5,31.5,31.5,31.5
2026-02-03 23:28:30,32.1,32.1,32.1,32.1,32.1,32.1
