"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 12:45:45,0.0278,0.0357,0.0368,0.0309
2026-02-10 12:46:00,0.0201,0.0298,0.0291,0.0360
2026-02-10 12:46:15,0.0201,0.0298,0.0291,0.0360
2026-02-10 12:46:30,0.0283,0.0230,0.0320,0.0522
2026-02-10 12:46:45,0.0283,0.0230,0.0320,0.0522
2026-02-10 12:47:00,0.0283,0.0238,0.0287,0.0522
2026-02-10 12:47:15,0.0283,0.0238,0.0287,0.0522
2026-02-10 12:47:30,0.121,0.0359,0.0593,0.0538
2026-02-10 12:47:45,0.0307,0.0288,0.0292,0.0300
2026-02-10 12:48:00,0.0248,0.101,0.0536,0.0300
2026-02-10 12:48:15,0.0332,0.0453,0.0221,0.0379
2026-02-10 12:48:30,0.0332,0.0453,0.0221,0.0379
2026-02-10 12:48:45,0.0332,0.0453,0.0221,0.0379
2026-02-10 12:49:00,0.0245,0.126,0.0829,0.0379
2026-02-10 12:49:15,0.0196,0.0311,0.0257,0.0321
2026-02-10 12:49:30,0.0196,0.0311,0.0257,0.0321
2026-02-10 12:49:45,0.0321,0.111,0.0816,0.103
2026-02-10 12:50:00,0.0506,0.0916,0.196,0.103
2026-02-10 12:50:15,0.0323,0.0311,0.0143,0.0386
2026-02-10 12:50:30,0.00511,0.00813,0.00545,0.00416
2026-02-10 12:50:45,0.00225,0.00200,0.00218,0.00270
2026-02-10 12:51:00,0.00899,0.0816,0.0189,0.00270
2026-02-10 12:51:15,0.0313,0.0358,0.0178,0.0132
2026-02-10 12:51:30,0.0313,0.0358,0.0178,0.0132
2026-02-10 12:51:45,0.0357,0.0424,0.0196,0.0214
2026-02-10 12:52:00,0.0268,0.0532,0.0303,0.0416
2026-02-10 12:52:15,0.0221,0.0300,0.0223,0.0247
2026-02-10 12:52:30,0.0274,0.0448,0.0351,0.0570
2026-02-10 12:52:45,0.0335,0.0260,0.0332,0.0425
2026-02-10 12:53:00,0.0333,0.0254,0.0307,0.0354
2026-02-10 12:53:15,0.0333,0.0254,0.0307,0.0354
2026-02-10 12:53:30,0.0250,0.148,0.0365,0.0232
2026-02-10 12:53:45,,0.0521,0.0483,0.0439
2026-02-10 12:54:00,,0.220,0.0314,0.0439
2026-02-10 12:54:15,0.364,0.0337,0.0447,0.0337
2026-02-10 12:54:30,0.0231,0.0442,0.0418,0.0668
2026-02-10 12:54:45,0.0231,0.0442,0.0418,0.0668
2026-02-10 12:55:00,0.0231,0.126,0.0418,0.0668
2026-02-10 12:55:15,0.0221,0.126,0.0418,0.0668
2026-02-10 12:55:30,0.0506,0.0774,0.0661,0.0588
2026-02-10 12:55:45,0.0241,0.0458,0.0403,0.0372
2026-02-10 12:56:00,0.0241,0.0458,0.0337,0.0372
2026-02-10 12:56:15,0.0276,0.0458,0.0337,0.0372
2026-02-10 12:56:30,0.0218,0.0272,0.0291,0.0175
2026-02-10 12:56:45,0.0218,0.0272,0.0291,0.0175
2026-02-10 12:57:00,0.0218,0.106,0.0291,0.0175
2026-02-10 12:57:15,0.0255,0.106,0.0291,0.0175
2026-02-10 12:57:30,0.0367,0.0229,0.0597,0.0568
2026-02-10 12:57:45,0.0306,0.0361,0.0315,0.0255
2026-02-10 12:58:00,0.0388,0.0262,0.0306,0.0305
2026-02-10 12:58:15,0.0388,0.0262,0.0306,0.0305
2026-02-10 12:58:30,0.0250,0.0309,0.0255,0.0270
2026-02-10 12:58:45,0.0401,0.0530,0.0427,0.130
2026-02-10 12:59:00,0.0401,0.0681,0.0427,0.130
2026-02-10 12:59:15,0.0165,0.0221,0.0230,0.0121
2026-02-10 12:59:30,0.0150,0.0204,0.0209,0.0178
2026-02-10 12:59:45,0.0150,0.0204,0.0209,0.0178
2026-02-10 13:00:00,0.0167,0.0396,0.0242,0.0210
2026-02-10 13:00:15,0.0167,0.0396,0.0242,0.0210
2026-02-10 13:00:30,0.0177,0.0979,0.0916,0.0679
2026-02-10 13:00:45,0.0153,0.0274,0.0271,0.0213
2026-02-10 13:01:00,0.0287,0.0389,0.0211,0.0444
2026-02-10 13:01:15,0.0185,0.0226,0.0182,0.0206
2026-02-10 13:01:30,0.0185,0.0226,0.0182,0.0206
2026-02-10 13:01:45,0.0210,0.0363,0.0381,0.0182
2026-02-10 13:02:00,0.0139,0.0315,0.0285,0.0283
2026-02-10 13:02:15,0.0216,0.0315,0.0285,0.0283
2026-02-10 13:02:30,0.0308,0.0626,0.0882,0.0788
2026-02-10 13:02:45,0.0308,0.0626,0.0882,0.0788
2026-02-10 13:03:00,0.0349,0.0269,0.0272,0.0273
2026-02-10 13:03:15,0.0186,0.0435,0.0402,0.0345
2026-02-10 13:03:30,0.0218,0.0536,0.0381,0.0404
2026-02-10 13:03:45,0.0288,0.0858,0.0328,0.0348
2026-02-10 13:04:00,0.0401,0.101,0.0413,0.00987
2026-02-10 13:04:15,0.0260,0.0346,0.0339,0.0565
2026-02-10 13:04:30,0.0203,0.101,0.104,0.133
2026-02-10 13:04:45,0.0186,0.0237,0.0292,0.0396
2026-02-10 13:05:00,0.0192,0.0292,0.0358,0.0294
2026-02-10 13:05:15,0.0156,0.0550,0.0587,0.0348
2026-02-10 13:05:30,0.0156,0.0550,0.0587,0.0348
2026-02-10 13:05:45,0.0465,0.104,0.0955,0.0969
2026-02-10 13:06:00,0.0652,0.0840,0.0509,0.0396
2026-02-10 13:06:15,0.0129,0.0265,0.0274,0.0263
2026-02-10 13:06:30,0.0162,0.0362,0.0329,0.0338
2026-02-10 13:06:45,0.0162,0.0362,0.0329,0.0338
2026-02-10 13:07:00,0.0162,0.0268,0.0244,0.0338
2026-02-10 13:07:15,0.0210,0.0387,0.0285,0.0387
2026-02-10 13:07:30,0.0210,0.0387,0.0285,0.0387
2026-02-10 13:07:45,0.0210,0.0387,0.0285,0.0387
2026-02-10 13:08:00,0.0433,0.0539,0.0471,0.0501
2026-02-10 13:08:15,0.0592,0.0251,0.0923,0.0408
2026-02-10 13:08:30,0.0592,0.0251,0.0923,0.0408
2026-02-10 13:08:45,0.0592,0.0251,0.0923,0.0408
2026-02-10 13:09:00,0.0139,0.0553,0.0238,0.0211
2026-02-10 13:09:15,0.0168,0.0553,0.0238,0.0211
2026-02-10 13:09:30,0.0142,0.0299,0.0281,0.0276
2026-02-10 13:09:45,0.0142,0.0299,0.0281,0.0276
2026-02-10 13:10:00,0.0237,0.0257,0.0258,0.0270
2026-02-10 13:10:15,0.0229,0.0301,1.45,0.0302
2026-02-10 13:10:30,0.0229,0.0301,1.45,0.0302
2026-02-10 13:10:45,0.112,0.0457,1.45,0.0540
2026-02-10 13:11:00,0.0172,0.0385,0.0523,0.0415
2026-02-10 13:11:15,1.07,0.0596,0.0280,2.63
2026-02-10 13:11:30,0.259,0.163,0.0579,0.190
2026-02-10 13:11:45,0.0174,0.0400,0.0200,0.0367
2026-02-10 13:12:00,0.0174,0.0631,0.0214,0.0367
