"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 12:45:45,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:46:00,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:46:15,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:46:30,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:46:45,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:47:00,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:47:15,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:47:30,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:47:45,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:48:00,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:48:15,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:48:30,129 µs,,169 µs,55.5 ms,123 µs,110 µs
2026-02-10 12:48:45,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 12:49:00,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 12:49:15,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 12:49:30,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 12:49:45,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 12:50:00,129 µs,,169 µs,,123 µs,110 µs
2026-02-10 13:10:15,,,,568 µs,,
2026-02-10 13:10:30,,,,568 µs,,
2026-02-10 13:10:45,,,,568 µs,,
2026-02-10 13:11:00,,,,568 µs,,
2026-02-10 13:11:15,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:11:30,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:11:45,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:12:00,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:12:15,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:12:30,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:12:45,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:13:00,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:13:15,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:13:30,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:13:45,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:14:00,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:14:15,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:14:30,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:14:45,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:15:00,581 µs,,112 µs,568 µs,592 µs,3.31 ms
2026-02-10 13:15:15,581 µs,,112 µs,,592 µs,3.31 ms
2026-02-10 13:15:30,581 µs,,112 µs,,592 µs,3.31 ms
2026-02-10 13:15:45,581 µs,,112 µs,,592 µs,3.31 ms
2026-02-10 13:16:00,581 µs,,112 µs,,592 µs,3.31 ms
2026-02-10 13:34:15,,,,143 µs,,
2026-02-10 13:34:30,,,,143 µs,,
2026-02-10 13:34:45,108 µs,1.33 ms,264 µs,143 µs,158 µs,127 µs
