"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 16:19:00,35.5 KiB/s,2.39 KiB/s,2.42 KiB/s,2.39 KiB/s
2026-02-10 16:20:00,40.9 KiB/s,2.37 KiB/s,2.39 KiB/s,2.38 KiB/s
2026-02-10 16:21:00,38.2 KiB/s,2.36 KiB/s,2.42 KiB/s,2.42 KiB/s
2026-02-10 16:22:00,38.4 KiB/s,2.94 KiB/s,2.95 KiB/s,2.95 KiB/s
2026-02-10 16:23:00,38.4 KiB/s,2.92 KiB/s,2.92 KiB/s,2.93 KiB/s
2026-02-10 16:24:00,38.2 KiB/s,2.53 KiB/s,2.52 KiB/s,2.53 KiB/s
2026-02-10 16:25:00,38.5 KiB/s,3.23 KiB/s,3.22 KiB/s,3.21 KiB/s
2026-02-10 16:26:00,37.0 KiB/s,3.18 KiB/s,3.13 KiB/s,3.11 KiB/s
2026-02-10 16:27:00,35.7 KiB/s,3.07 KiB/s,3.05 KiB/s,3.04 KiB/s
2026-02-10 16:28:00,35.8 KiB/s,3.14 KiB/s,3.14 KiB/s,3.12 KiB/s
2026-02-10 16:29:00,35.8 KiB/s,3.17 KiB/s,3.15 KiB/s,3.13 KiB/s
2026-02-10 16:30:00,35.7 KiB/s,2.38 KiB/s,2.38 KiB/s,2.38 KiB/s
2026-02-10 16:31:00,40.2 KiB/s,2.79 KiB/s,2.77 KiB/s,2.76 KiB/s
2026-02-10 16:32:00,36.7 KiB/s,2.65 KiB/s,2.64 KiB/s,2.63 KiB/s
2026-02-10 16:33:00,36.7 KiB/s,2.29 KiB/s,2.27 KiB/s,2.27 KiB/s
2026-02-10 16:34:00,36.8 KiB/s,2.75 KiB/s,2.74 KiB/s,2.73 KiB/s
2026-02-10 16:35:00,36.8 KiB/s,2.96 KiB/s,2.94 KiB/s,2.92 KiB/s
2026-02-10 16:36:00,36.9 KiB/s,3.11 KiB/s,3.11 KiB/s,3.07 KiB/s
2026-02-10 16:37:00,39.5 KiB/s,2.77 KiB/s,2.76 KiB/s,2.75 KiB/s
2026-02-10 16:38:00,31.7 KiB/s,2.79 KiB/s,2.78 KiB/s,2.76 KiB/s
2026-02-10 16:39:00,31.8 KiB/s,3.17 KiB/s,3.18 KiB/s,3.17 KiB/s
2026-02-10 16:40:00,31.8 KiB/s,3.17 KiB/s,3.17 KiB/s,3.18 KiB/s
2026-02-10 16:41:00,31.8 KiB/s,3.20 KiB/s,3.18 KiB/s,3.21 KiB/s
2026-02-10 16:42:00,33.7 KiB/s,3.22 KiB/s,3.23 KiB/s,3.23 KiB/s
2026-02-10 16:43:00,41.7 KiB/s,3.96 KiB/s,3.96 KiB/s,3.97 KiB/s
2026-02-10 16:44:00,38.3 KiB/s,3.09 KiB/s,3.08 KiB/s,3.09 KiB/s
