"Time","rskj-miner1","rskj-miner2","rskj-miner4","rskj-node1"
2026-02-10 12:45:45,1.13,7.83,1.28,1.22
2026-02-10 12:46:00,1.13,7.83,1.28,1.22
2026-02-10 12:46:15,1.13,7.83,1.28,1.22
2026-02-10 12:46:30,1.13,7.83,1.28,1.22
2026-02-10 12:46:45,1.13,7.83,1.28,1.22
2026-02-10 12:47:00,1.13,7.83,1.28,1.22
2026-02-10 12:47:15,1.13,7.83,1.28,1.22
2026-02-10 12:47:30,1.13,7.83,1.28,1.22
2026-02-10 12:47:45,1.13,7.83,1.28,1.22
2026-02-10 12:48:00,1.13,7.83,1.28,1.22
2026-02-10 12:48:15,1.13,7.83,1.28,1.22
2026-02-10 12:48:30,1.13,7.83,1.28,1.22
2026-02-10 12:48:45,1.13,7.83,1.28,1.22
2026-02-10 12:49:00,1.13,7.83,1.28,1.22
2026-02-10 12:49:15,1.13,7.83,1.28,1.22
2026-02-10 12:49:30,1.13,7.83,1.28,1.22
2026-02-10 12:49:45,1.13,7.83,1.28,1.22
2026-02-10 12:50:00,1.13,7.83,1.28,1.22
2026-02-10 12:50:15,1.13,7.83,1.28,1.22
2026-02-10 12:50:30,1.13,7.83,1.28,1.22
2026-02-10 12:50:45,1.13,7.83,1.28,1.22
2026-02-10 12:51:00,1.13,7.83,1.28,1.22
2026-02-10 12:51:15,1.13,7.83,1.28,1.22
2026-02-10 12:51:30,1.13,7.83,1.28,1.22
2026-02-10 12:51:45,1.13,7.83,1.28,1.22
2026-02-10 12:52:00,1.13,7.83,1.28,1.22
2026-02-10 12:52:15,1.13,7.83,1.28,1.22
2026-02-10 12:52:30,1.13,7.83,1.28,1.22
2026-02-10 12:52:45,1.13,7.83,1.28,1.22
2026-02-10 12:53:00,1.13,7.83,1.28,1.22
2026-02-10 12:53:15,1.13,7.83,1.28,1.22
2026-02-10 12:53:30,1.13,7.83,1.28,1.22
2026-02-10 12:53:45,,7.83,1.28,1.22
2026-02-10 12:54:00,,7.83,1.28,1.22
2026-02-10 12:54:15,1.13,7.83,1.28,1.22
2026-02-10 12:54:30,1.13,7.83,1.28,1.22
2026-02-10 12:54:45,1.13,7.83,1.28,1.22
2026-02-10 12:55:00,1.13,7.83,1.28,1.22
2026-02-10 12:55:15,1.13,7.83,1.28,1.22
2026-02-10 12:55:30,1.13,7.83,1.28,1.22
2026-02-10 12:55:45,1.13,7.83,1.28,1.22
2026-02-10 12:56:00,1.13,7.83,1.28,1.22
2026-02-10 12:56:15,1.13,7.83,1.28,1.22
2026-02-10 12:56:30,1.13,7.83,1.28,1.22
2026-02-10 12:56:45,1.13,7.83,1.28,1.22
2026-02-10 12:57:00,1.13,7.83,1.28,1.22
2026-02-10 12:57:15,1.13,7.83,1.28,1.22
2026-02-10 12:57:30,1.13,7.83,1.28,1.22
2026-02-10 12:57:45,1.13,7.83,1.28,1.22
2026-02-10 12:58:00,1.13,7.83,1.28,1.22
2026-02-10 12:58:15,1.13,7.83,1.28,1.22
2026-02-10 12:58:30,1.13,7.83,1.28,1.22
2026-02-10 12:58:45,1.13,7.83,1.28,1.22
2026-02-10 12:59:00,1.13,7.83,1.28,1.22
2026-02-10 12:59:15,1.13,7.83,1.28,1.22
2026-02-10 12:59:30,1.13,7.83,1.28,1.22
2026-02-10 12:59:45,1.13,7.83,1.28,1.22
2026-02-10 13:00:00,1.13,7.83,1.28,1.22
2026-02-10 13:00:15,1.13,7.83,1.28,1.22
2026-02-10 13:00:30,1.13,7.83,1.28,1.22
2026-02-10 13:00:45,1.13,7.83,1.28,1.22
2026-02-10 13:01:00,1.13,7.83,1.28,1.22
2026-02-10 13:01:15,1.13,7.83,1.28,1.22
2026-02-10 13:01:30,1.13,7.83,1.28,1.22
2026-02-10 13:01:45,1.13,7.83,1.28,1.22
2026-02-10 13:02:00,1.13,7.83,1.28,1.22
2026-02-10 13:02:15,1.13,7.83,1.28,1.22
