Time,Series_B
2026-02-20 14:31:51,17
2026-02-20 14:32:21,33
2026-02-20 14:32:51,33
2026-02-20 14:33:21,33
2026-02-20 14:33:51,17
2026-02-20 14:34:21,33
2026-02-20 14:34:51,18
2026-02-20 14:35:21,14
2026-02-20 14:35:51,14
2026-02-20 14:36:21,14
2026-02-20 14:36:51,14
2026-02-20 14:37:21,14
2026-02-20 14:37:51,11
2026-02-20 14:38:21,11.5
2026-02-20 14:38:51,11
2026-02-20 14:39:21,11
2026-02-20 14:39:51,14
2026-02-20 14:40:21,14
2026-02-20 14:40:51,14
2026-02-20 14:41:21,14
2026-02-20 14:41:51,14
2026-02-20 14:42:21,14
2026-02-20 14:42:51,1
2026-02-20 14:43:21,1
2026-02-20 14:43:51,1
2026-02-20 14:44:21,1
2026-02-20 14:44:51,11.833333333333334
2026-02-20 14:45:21,14
2026-02-20 14:45:51,14
2026-02-20 14:46:21,14
2026-02-20 14:46:51,14
2026-02-20 14:47:21,14
2026-02-20 14:47:51,14
2026-02-20 14:48:21,14
2026-02-20 14:48:51,14
2026-02-20 14:49:21,14
2026-02-20 14:49:51,14
2026-02-20 14:50:21,14
2026-02-20 14:50:51,16
2026-02-20 14:51:21,16
2026-02-20 14:51:51,16
2026-02-20 14:52:21,16
2026-02-20 14:52:51,16
2026-02-20 14:53:21,16
2026-02-20 14:53:51,16
2026-02-20 14:54:21,1
2026-02-20 14:54:51,1
2026-02-20 14:55:21,32
2026-02-20 14:55:51,32
2026-02-20 14:56:21,32
2026-02-20 14:56:51,32
2026-02-20 14:57:21,32
2026-02-20 14:57:51,32
2026-02-20 14:58:21,32
2026-02-20 14:58:51,32
2026-02-20 14:59:21,32
2026-02-20 14:59:51,18
2026-02-20 15:00:21,44
2026-02-20 15:00:51,43
2026-02-20 15:01:21,49
2026-02-20 15:01:51,29
2026-02-20 15:02:21,16
2026-02-20 15:02:51,17
2026-02-20 15:03:21,22.166666666666668
2026-02-20 15:03:51,63
2026-02-20 15:04:21,49
2026-02-20 15:04:51,1
2026-02-20 15:05:21,51.333333333333336
2026-02-20 15:05:51,13
2026-02-20 15:06:21,14
2026-02-20 15:06:51,14
2026-02-20 15:07:21,14
2026-02-20 15:07:51,14
2026-02-20 15:08:21,14
2026-02-20 15:08:51,14
2026-02-20 15:09:21,14
2026-02-20 15:09:51,14
2026-02-20 15:10:21,14
2026-02-20 15:10:51,14
2026-02-20 15:11:21,14
2026-02-20 15:11:51,14
2026-02-20 15:12:21,14
2026-02-20 15:12:51,14
2026-02-20 15:13:21,14
2026-02-20 15:13:51,14
2026-02-20 15:14:21,14
2026-02-20 15:14:51,14
2026-02-20 15:15:21,14
2026-02-20 15:15:51,14
2026-02-20 15:16:21,1
2026-02-20 15:16:51,1
2026-02-20 15:17:21,14
2026-02-20 15:17:51,14
2026-02-20 15:18:21,1
2026-02-20 15:18:51,14
2026-02-20 15:19:21,1
2026-02-20 15:19:51,1
2026-02-20 15:20:21,14
2026-02-20 15:20:51,1
2026-02-20 15:21:21,16
2026-02-20 15:21:51,16
2026-02-20 15:22:21,16
2026-02-20 15:22:51,16
2026-02-20 15:23:21,16
2026-02-20 15:23:51,9.666666666666666
2026-02-20 15:24:21,10
2026-02-20 15:24:51,2
2026-02-20 15:25:21,16
2026-02-20 15:25:51,16
2026-02-20 15:26:21,2
2026-02-20 15:26:51,32
2026-02-20 15:27:21,32
2026-02-20 15:27:51,27
2026-02-20 15:28:21,32
2026-02-20 15:28:51,32
2026-02-20 15:29:21,32
2026-02-20 15:29:51,7
2026-02-20 15:30:21,32
2026-02-20 15:30:51,63
2026-02-20 15:31:21,55.666666666666664
2026-02-20 15:31:51,13
2026-02-20 15:32:21,63
2026-02-20 15:32:51,63
2026-02-20 15:33:21,17
2026-02-20 15:33:51,33
2026-02-20 15:34:21,33
2026-02-20 15:34:51,1
2026-02-20 15:35:21,33
2026-02-20 15:35:51,1
2026-02-20 15:36:21,1
2026-02-20 15:36:51,2
2026-02-20 15:37:21,2
2026-02-20 15:37:51,2
2026-02-20 15:38:21,2
2026-02-20 15:38:51,2
2026-02-20 15:39:21,2
2026-02-20 15:39:51,1
2026-02-20 15:40:21,1
2026-02-20 15:40:51,1
2026-02-20 15:41:21,2.1666666666666665
2026-02-20 15:41:51,3
2026-02-20 15:42:21,3
2026-02-20 15:42:51,3
2026-02-20 15:43:21,3
2026-02-20 15:43:51,3
2026-02-20 15:44:21,3
2026-02-20 15:44:51,3
2026-02-20 15:45:21,1
2026-02-20 15:45:51,1
2026-02-20 15:46:21,5
2026-02-20 15:46:51,5
2026-02-20 15:47:21,5
2026-02-20 15:47:51,5
2026-02-20 15:48:21,5
2026-02-20 15:48:51,1
2026-02-20 15:49:21,5
2026-02-20 15:49:51,5
2026-02-20 15:50:21,1
2026-02-20 15:50:51,1
2026-02-20 15:51:21,5
2026-02-20 15:51:51,9
2026-02-20 15:52:21,9
2026-02-20 15:52:51,9
2026-02-20 15:53:21,9
2026-02-20 15:53:51,9
2026-02-20 15:54:21,1
2026-02-20 15:54:51,1
2026-02-20 15:55:21,1
2026-02-20 15:55:51,1
2026-02-20 15:56:21,9
2026-02-20 15:56:51,17
2026-02-20 15:57:21,17
2026-02-20 15:57:51,17
2026-02-20 15:58:21,17
2026-02-20 15:58:51,17
2026-02-20 15:59:21,17
2026-02-20 15:59:51,17
2026-02-20 16:00:21,17
2026-02-20 16:00:51,17
2026-02-20 16:01:21,17
2026-02-20 16:01:51,30.333333333333332
2026-02-20 16:02:21,30.333333333333332
2026-02-20 16:02:51,30.333333333333332
2026-02-20 16:03:21,33
2026-02-20 16:03:51,33
2026-02-20 16:04:21,33
2026-02-20 16:04:51,22.333333333333332
2026-02-20 16:05:21,33
2026-02-20 16:05:51,33
2026-02-20 16:06:21,33
2026-02-20 16:06:51,2
2026-02-20 16:07:21,2
2026-02-20 16:07:51,2
2026-02-20 16:08:21,2
2026-02-20 16:08:51,2
2026-02-20 16:09:21,2
2026-02-20 16:09:51,2
2026-02-20 16:10:21,2
2026-02-20 16:10:51,2
2026-02-20 16:11:21,2
2026-02-20 16:11:51,2
2026-02-20 16:12:21,2
2026-02-20 16:12:51,2
2026-02-20 16:13:21,1
2026-02-20 16:13:51,1
2026-02-20 16:14:21,1
2026-02-20 16:14:51,3
2026-02-20 16:15:21,3
2026-02-20 16:15:51,3
2026-02-20 16:16:21,3
2026-02-20 16:16:51,3
2026-02-20 16:17:21,4
2026-02-20 16:17:51,4
2026-02-20 16:18:21,5
2026-02-20 16:18:51,5
2026-02-20 16:19:21,5
2026-02-20 16:19:51,5
2026-02-20 16:20:21,5
2026-02-20 16:20:51,5
2026-02-20 16:21:21,5
2026-02-20 16:21:51,8
2026-02-20 16:22:21,9
2026-02-20 16:22:51,9
2026-02-20 16:23:21,9
2026-02-20 16:23:51,9
2026-02-20 16:24:21,9
2026-02-20 16:24:51,9
2026-02-20 16:25:21,9
2026-02-20 16:25:51,9
2026-02-20 16:26:21,9
2026-02-20 16:26:51,9
2026-02-20 16:27:21,17
2026-02-20 16:27:51,17
2026-02-20 16:28:21,17
2026-02-20 16:28:51,17
2026-02-20 16:29:21,17
2026-02-20 16:29:51,17
2026-02-20 16:30:21,17
2026-02-20 16:30:51,17
2026-02-20 16:31:21,17
2026-02-20 16:31:51,17
2026-02-20 16:32:21,17
2026-02-20 16:32:51,22
2026-02-20 16:33:21,32
2026-02-20 16:33:51,33
2026-02-20 16:34:21,33
2026-02-20 16:34:51,33
2026-02-20 16:35:21,33
2026-02-20 16:35:51,33
2026-02-20 16:36:21,33
2026-02-20 16:36:51,33
2026-02-20 16:37:21,33
2026-02-20 16:37:51,2
2026-02-20 16:38:21,2
2026-02-20 16:38:51,2
2026-02-20 16:39:21,2
2026-02-20 16:39:51,1
2026-02-20 16:40:21,2
