Time,"__name__=""dockerstats_memory_usage_bytes"",id=""17ef20308244"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""5908e1cf1196"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""65ccd0dfcf1e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""a05a8b036732"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""b12444cde5cc"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""da1eba265bff"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4"""
2026-03-09 18:42:38,3795763200,5090050048,3944947712,4287107072,4212195328,4204855296
2026-03-09 18:43:08,3796516864,5102039040,3950792704,4288364544,4218171392,4209778688
2026-03-09 18:43:38,3802136576,5110071296,3960680448,4289421312,4223660032,4215099392
2026-03-09 18:44:08,3803344896,5124894720,3965267968,4290523136,4227981312,4218531840
2026-03-09 18:44:38,3806515200,5138137088,3968266240,4291895296,4232093696,4221460480
2026-03-09 18:45:08,3811532800,5062017024,3972554752,4292952064,4235984896,4224602112
2026-03-09 18:45:38,3815796736,5067857920,3977822208,4292939776,4239392768,4226609152
2026-03-09 18:46:08,3815960576,5074276352,3979575296,4293054464,4240683008,4227829760
2026-03-09 18:46:38,3820855296,5082775552,3984904192,4293820416,4244799488,4230369280
2026-03-09 18:47:08,3823202304,5085589504,3986014208,4293656576,4246016000,4231380992
2026-03-09 18:47:38,3823636480,5092782080,3990691840,4294217728,4250365952,4235333632
2026-03-09 18:48:08,3824652288,5121392640,4011192320,4294258688,4263563264,4247965696
2026-03-09 18:48:38,3825123328,5138104320,4025925632,4293627904,4270313472,4254191616
2026-03-09 18:49:08,3827908608,5148475392,4031672320,4294066176,4273827840,4257456128
2026-03-09 18:49:38,3836907520,5087920128,4005945344,4205666304,4187762688,4066820096
2026-03-09 18:50:08,3837145088,5106573312,4013256704,4206440448,4192477184,4070985728
2026-03-09 18:50:38,3838472192,5117599744,4018692096,4208422912,4197904384,4075827200
2026-03-09 18:51:08,3844796416,5123063808,4019097600,4209917952,4200443904,4078448640
2026-03-09 18:51:38,3849461760,5134516224,4028153856,4212248576,4210335744,4086853632
2026-03-09 18:52:08,3855806464,5144748032,4039229440,4214128640,4216909824,4092878848
2026-03-09 18:52:38,3859472384,5162049536,4049485824,4218736640,4222849024,4097269760
2026-03-09 18:53:08,3862720512,5182214144,4052611072,4221145088,4227735552,4101349376
2026-03-09 18:53:38,3863011328,5105647616,4060012544,4221382656,4230975488,4104552448
2026-03-09 18:54:08,3868200960,5125959680,3977310208,4223082496,4240470016,4112789504
2026-03-09 18:54:38,3870777344,5141925888,3984543744,4223512576,4192137216,4118061056
2026-03-09 18:55:08,3879604224,5158387712,3996602368,4225175552,4198203392,4092268544
2026-03-09 18:55:38,4018581504,5166915584,3999465472,4226924544,4192604160,4160602112
2026-03-09 18:56:08,3895971840,5181018112,4007231488,4227727360,4202790912,4165222400
2026-03-09 18:56:38,3899002880,5196255232,4018905088,4228587520,4210737152,4172165120
2026-03-09 18:57:08,3900092416,5210198016,4010328064,4230098944,4220801024,4180897792
2026-03-09 18:57:38,3902013440,5129797632,4036198400,4230295552,4225568768,4185440256
2026-03-09 18:58:08,3905802240,5137199104,4039610368,4233912320,4235087872,4190175232
2026-03-09 18:58:38,3917959168,5149253632,4051910656,4235452416,4242632704,4195561472
2026-03-09 18:59:08,3920080896,5162565632,4058603520,4237529088,4251742208,4201811968
2026-03-09 18:59:38,3927289856,5215846400,4085227520,4237737984,4273639424,4223754240
2026-03-09 19:00:08,3928137728,5157277696,4103200768,4239261696,4286009344,4233908224
2026-03-09 19:00:38,3933175808,5175066624,4112650240,4242620416,4292952064,4242878464
2026-03-09 19:01:08,3942285312,5197250560,4126703616,4244176896,4294209536,4248010752
2026-03-09 19:01:38,3944124416,5213270016,4131880960,4246224896,4294238208,4253712384
2026-03-09 19:02:08,3955519488,5219184640,4135260160,4247482368,4293672960,4257415168
2026-03-09 19:02:38,3956035584,5226733568,4140638208,4251107328,4293857280,4261232640
2026-03-09 19:03:08,3957837824,5235036160,4148322304,4251578368,4294443008,4266745856
2026-03-09 19:03:38,3959803904,5243322368,4157931520,4252069888,4294356992,4272431104
2026-03-09 19:04:08,3960864768,5248454656,4071256064,4252995584,4293271552,4276101120
2026-03-09 19:04:38,3964731392,5254127616,4077191168,4253487104,4187213824,4277084160
2026-03-09 19:05:08,3965202432,5256060928,4083232768,4254130176,4190498816,4279128064
2026-03-09 19:05:38,3971366912,5259939840,4086046720,4255473664,4194127872,4281401344
2026-03-09 19:06:08,3971530752,5264683008,4086505472,4256104448,4195074048,4278231040
2026-03-09 19:06:38,3972882432,5178380288,4092264448,4257144832,4200243200,4276314112
2026-03-09 19:07:08,3973451776,5182943232,4094296064,4258783232,4203532288,4277526528
2026-03-09 19:07:38,3984838656,5215916032,4107169792,4263243776,4204515328,4194381824
2026-03-09 19:08:08,3995451392,5243006976,4117155840,4264108032,4212678656,4202586112
2026-03-09 19:08:38,3995860992,5258727424,4125773824,4264759296,4218462208,4207747072
2026-03-09 19:09:08,3995979776,5267771392,4131860480,4264837120,4222857216,4211769344
2026-03-09 19:09:38,4000194560,5280841728,4141748224,4266766336,4231024640,4219404288
2026-03-09 19:10:08,4000825344,5285781504,4145709056,4267438080,4234055680,4221534208
2026-03-09 19:10:38,4005859328,5204172800,4149829632,4268322816,4238458880,4223959040
2026-03-09 19:11:08,4010987520,5224833024,4151603200,4270981120,4263944192,4235235328
2026-03-09 19:11:38,4013043712,5228355584,4152737792,4272562176,4265254912,4236218368
2026-03-09 19:12:08,4015267840,5238251520,4156985344,4273868800,4270313472,4240060416
2026-03-09 19:12:38,4021604352,5245382656,4160040960,4274696192,4273385472,4241780736
2026-03-09 19:13:08,4025782272,5250183168,4162625536,4277075968,4277641216,4244348928
2026-03-09 19:13:38,3938689024,5256200192,4149301248,4242350080,4246417408,4243066880
2026-03-09 19:14:08,3941134336,5270384640,4174299136,4243955712,4252004352,4246454272
2026-03-09 19:14:38,3948675072,5297008640,4185239552,4246532096,4260220928,4252934144
2026-03-09 19:15:08,3951366144,5226422272,4190232576,4188958720,4265340928,4255952896
2026-03-09 19:15:38,3961151488,5249060864,4199501824,4192354304,4276629504,4261048320
2026-03-09 19:16:08,3962867712,5262934016,4205625344,4196151296,4284518400,4265811968
2026-03-09 19:16:38,3970981888,5301886976,4239495168,4196790272,4293881856,4285149184
2026-03-09 19:17:08,3974017024,5336477696,4260163584,4200751104,4294352896,4290347008
2026-03-09 19:17:38,3998298112,5256843264,4273475584,4203204608,4294848512,4267196416
2026-03-09 19:18:08,4008640512,5288570880,4197138432,4204855296,4212899840,4188921856
2026-03-09 19:18:38,4013629440,5301006336,4211232768,4207661056,4227854336,4198973440
2026-03-09 19:19:08,4022493184,5313507328,4221612032,4210143232,4237139968,4205813760
2026-03-09 19:19:38,4023590912,5322301440,4233297920,4212977664,4245557248,4211015680
2026-03-09 19:20:08,4027551744,5333082112,4238675968,4216897536,4255064064,4216471552
2026-03-09 19:20:38,4029546496,5353721856,4245925888,4224442368,4267196416,4228743168
2026-03-09 19:21:08,4040544256,5281198080,4235800576,4225376256,4273332224,4236709888
2026-03-09 19:21:38,4041146368,5303136256,4267384832,4225904640,4283318272,4249636864
2026-03-09 19:22:08,4048203776,5327630336,4281430016,4228943872,4294262784,4266844160
2026-03-09 19:22:38,4063133696,5338537984,4277846016,4233826304,4288593920,4274204672
2026-03-09 19:23:08,4064067584,5351882752,4294533120,4237504512,4294856704,4285390848
2026-03-09 19:23:38,4064829440,5371068416,4278542336,4239163392,4294492160,4294254592
2026-03-09 19:24:08,4069097472,5293424640,4288811008,4243030016,4294533120,4195655680
2026-03-09 19:24:38,4081168384,5304369152,4190494720,4244480000,4188594176,4205076480
2026-03-09 19:25:08,4081016832,5311361024,4201762816,4244586496,4196691968,4212543488
2026-03-09 19:25:38,4082462720,5321936896,4213288960,4248236032,4213506048,4222984192
2026-03-09 19:26:08,4083396608,5329403904,4219760640,4249735168,4225347584,4228190208
2026-03-09 19:26:38,4087599104,5339156480,4228374528,4250783744,4232212480,4233609216
2026-03-09 19:27:08,4096913408,5347196928,4236103680,4253642752,4238757888,4237115392
2026-03-09 19:27:38,4097441792,5355548672,4240244736,4255047680,4243042304,4239904768
2026-03-09 19:28:08,4098584576,5369217024,4247461888,4257964032,4253913088,4245770240
2026-03-09 19:28:38,4099588096,5381070848,4259614720,4260077568,4263284736,4251992064
2026-03-09 19:29:08,4102541312,5388103680,4265795584,4263829504,4273537024,4256722944
2026-03-09 19:29:38,4111572992,5395214336,4272816128,4265508864,4279537664,4261216256
2026-03-09 19:30:08,4111781888,5318885376,4293308416,4266299392,4294500352,4275757056
2026-03-09 19:30:38,4117987328,5331283968,4293935104,4269649920,4293799936,4288475136
2026-03-09 19:31:08,4122411008,5336768512,4292128768,4274139136,4293926912,4294451200
2026-03-09 19:31:38,4123418624,5356720128,4293414912,4274155520,4293423104,4278239232
2026-03-09 19:32:08,4126240768,5388787712,4293816320,4276424704,4293218304,4200017920
2026-03-09 19:32:38,4132196352,5408858112,4202164224,4279189504,4218241024,4214640640
2026-03-09 19:33:08,4133244928,5411164160,4206714880,4281229312,4226318336,4216995840
2026-03-09 19:33:38,4133240832,5411164160,4206727168,4281229312,4226580480,4217081856
2026-03-09 19:34:08,4136292352,5411950592,4207775744,4281712640,4229718016,4218417152
