Time,"__name__=""dockerstats_memory_usage_bytes"",id=""19c98afb5d8e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""22ec4669ab6e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""3bd64936d549"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""4c36ab46243a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""8550f126da22"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""a86735e5c58a"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3"""
2026-03-05 19:36:02,4067745792,4046581760,4423806976,3794886656,4214939648,4237590528
2026-03-05 19:36:32,4094619648,4074463232,4426366976,3814813696,4217884672,4243177472
2026-03-05 19:37:02,4095893504,4075831296,4427620352,3816071168,4220588032,4244901888
2026-03-05 19:37:32,4122947584,4101709824,4430155776,3849736192,4224098304,4248342528
2026-03-05 19:38:02,4124209152,4102975488,4431380480,3850985472,4227321856,4250636288
2026-03-05 19:38:32,4128030720,4110520320,4435148800,3870920704,4231700480,4255596544
2026-03-05 19:39:02,4155478016,4146741248,4436463616,3894722560,4201062400,4256952320
2026-03-05 19:39:32,4173447168,4148404224,4437073920,3896279040,4204687360,4260388864
2026-03-05 19:40:02,4193906688,4170473472,4440080384,3937574912,4213223424,4265459712
2026-03-05 19:40:32,4230975488,4200951808,4446183424,3977080832,4225961984,4277268480
2026-03-05 19:41:02,4235751424,4204142592,4450308096,3981840384,4236550144,4282044416
2026-03-05 19:41:32,4262182912,4227907584,4452442112,3983400960,4241833984,4284379136
2026-03-05 19:42:02,4236730368,4214829056,4455591936,4033101824,4214566912,4215758848
2026-03-05 19:42:32,4241698816,4219338752,4459573248,4037373952,4222021632,4222115840
2026-03-05 19:43:02,4242370560,4220854272,4461076480,4062945280,4226654208,4223885312
2026-03-05 19:43:32,4245692416,4223823872,4464099328,4066144256,4230647808,4228071424
2026-03-05 19:44:02,4248907776,4227284992,4467453952,4092473344,4237611008,4233781248
2026-03-05 19:44:32,4252872704,4230475776,4470784000,4095557632,4244619264,4238553088
2026-03-05 19:45:02,4256378880,4233719808,4473712640,4144377856,4251013120,4212854784
2026-03-05 19:45:32,4259532800,4237078528,4477300736,4147404800,4258373632,4218957824
2026-03-05 19:46:02,4261253120,4238712832,4478664704,4149002240,4262957056,4220604416
2026-03-05 19:46:32,4266901504,4244480000,4485238784,4186058752,4170674176,4234694656
2026-03-05 19:47:02,4266938368,4244520960,4485505024,4186341376,4177473536,4236185600
2026-03-05 19:47:32,4270567424,4247797760,4488511488,4173012992,4183969792,4242530304
2026-03-05 19:48:02,4270202880,4249546752,4490084352,4176601088,4189511680,4245639168
2026-03-05 19:48:32,4196032512,4179582976,4494585856,4179075072,4181389312,4198752256
2026-03-05 19:49:02,4180783104,4181327872,4496281600,4180996096,4190056448,4203417600
2026-03-05 19:49:32,4200927232,4184670208,4499550208,4184006656,4198932480,4209758208
2026-03-05 19:50:02,4203220992,4186959872,4500369408,4184809472,4208631808,4212801536
2026-03-05 19:50:32,4206559232,4190326784,4503670784,4188094464,4218429440,4216156160
2026-03-05 19:51:02,4212494336,4196376576,4506087424,4190523392,4228222976,4221370368
2026-03-05 19:51:32,4217589760,4199743488,4509380608,4194033664,4236546048,4227362816
2026-03-05 19:52:02,4221063168,4205330432,4512915456,4197052416,4246945792,4230881280
2026-03-05 19:52:32,4224614400,4209070080,4515139584,4199538688,4258488320,4235948032
2026-03-05 19:53:02,4228681728,4213174272,4519145472,4203769856,4268253184,4240863232
2026-03-05 19:53:32,4231286784,4215771136,4521680896,4206125056,4277325824,4263723008
2026-03-05 19:54:02,4232105984,4216590336,4522467328,4206919680,4278398976,4267261952
2026-03-05 19:54:32,4233834496,4218318848,4523462656,4208619520,4280565760,4270575616
2026-03-05 19:55:02,4239556608,4224065536,4528377856,4213415936,4287262720,4277051392
2026-03-05 19:55:32,4142292992,4141285376,4530057216,4142366720,4141678592,4226457600
2026-03-05 19:56:02,4145577984,4144607232,4533284864,4145586176,4146028544,4230664192
2026-03-05 19:56:32,4147290112,4146319360,4534947840,4148977664,4148916224,4234145792
2026-03-05 19:57:02,4162400256,4153188352,4539756544,4154818560,4158619648,4243701760
2026-03-05 19:57:32,4173090816,4159680512,4544647168,4160966656,4167049216,4255416320
2026-03-05 19:58:02,4189290496,4165623808,4550729728,4167106560,4182339584,4264349696
2026-03-05 19:58:32,4193210368,4167450624,4552429568,4169117696,4187508736,4266098688
2026-03-05 19:59:02,4200853504,4171218944,4555653120,4172324864,4195164160,4270829568
2026-03-05 19:59:32,4207497216,4175982592,4561125376,4177256448,4204204032,4275998720
2026-03-05 20:00:02,4213948416,4180951040,4565983232,4181815296,4212789248,4281114624
2026-03-05 20:00:32,4107907072,4106059776,4567961600,4104581120,4216741888,4202397696
2026-03-05 20:01:02,4116725760,4114870272,4572528640,4113514496,4111306752,4213137408
2026-03-05 20:01:32,4122705920,4120080384,4575817728,4118659072,4117954560,4220514304
2026-03-05 20:02:02,4122697728,4120125440,4575813632,4118654976,4120203264,4220522496
2026-03-05 20:02:32,4136386560,4131573760,4583325696,4128837632,4051255296,4232294400
2026-03-05 20:03:02,4147478528,4141744128,4590301184,4135612416,4063404032,4246532096
2026-03-05 20:03:32,4155711488,4149891072,4594843648,4142186496,4076122112,4255363072
2026-03-05 20:04:02,4167962624,4161736704,4599746560,4152545280,4089810944,4272414720
2026-03-05 20:04:32,4171935744,4164395008,4601446400,4155469824,4095791104,4277465088
2026-03-05 20:05:02,4176510976,4169994240,4604633088,4158697472,4107100160,4280287232
2026-03-05 20:05:32,4169277440,4108693504,4604899328,4081639424,4112941056,4199206912
2026-03-05 20:06:02,4172185600,4110385152,4606513152,4083752960,4118835200,4200976384
2026-03-05 20:06:32,4175396864,4113408000,4608143360,4086501376,4116676608,4204032000
2026-03-05 20:07:02,4176564224,4114599936,4609261568,4089131008,4127510528,4206718976
2026-03-05 20:07:32,4188278784,4127133696,4615294976,4101038080,4142739456,4221128704
2026-03-05 20:08:02,4196417536,4135559168,4619108352,4109262848,4162744320,4233363456
2026-03-05 20:08:32,4199059456,4138770432,4621275136,4112044032,4172128256,4239343616
2026-03-05 20:09:02,4207792128,4148006912,4625330176,4122120192,4188041216,4223311872
2026-03-05 20:09:32,4209651712,4150104064,4626333696,4124385280,4201222144,4226109440
2026-03-05 20:10:02,4212080640,4152569856,4628692992,4128202752,4217417728,4232466432
2026-03-05 20:10:32,4214870016,4155359232,4630351872,4130676736,4234293248,4236042240
2026-03-05 20:11:02,4220334080,4160851968,4632821760,4134334464,4254461952,4240257024
2026-03-05 20:11:32,4224233472,4164771840,4633878528,4137365504,4272193536,4245602304
2026-03-05 20:12:02,4225519616,4166066176,4634722304,4138586112,4185767936,4250247168
2026-03-05 20:12:32,4226605056,4167184384,4635639808,4139610112,4200202240,4253855744
2026-03-05 20:13:02,4227461120,4168859648,4636475392,4140462080,4215533568,4261740544
2026-03-05 20:13:32,4228988928,4171567104,4637954048,4141940736,4231225344,4265639936
2026-03-05 20:14:02,4231045120,4175278080,4638904320,4143915008,4246978560,4272984064
2026-03-05 20:14:32,4236120064,4180135936,4641050624,4148965376,4274872320,4283101184
2026-03-05 20:15:02,4237340672,4182806528,4641484800,4150169600,4294590464,4286152704
2026-03-05 20:15:32,4294967296,4293427200,4784852992,4245487616,4293558272,4183547904
2026-03-05 20:16:02,4193533952,4019675136,4642545664,4106997760,4293910528,4189184000
2026-03-05 20:16:32,4195721216,4020981760,4643037184,4107481088,4212707328,4190142464
2026-03-05 20:17:02,4201455616,4027990016,4643676160,4111622144,4247552000,4194656256
2026-03-05 20:17:32,4202098688,4030095360,4644175872,4112109568,4274098176,4198248448
2026-03-05 20:18:02,4203954176,4035268608,4644573184,4112699392,4156956672,4204556288
2026-03-05 20:18:32,4210102272,4045815808,4645109760,4118315008,4189982720,4213317632
2026-03-05 20:19:02,4213919744,4051537920,4645752832,4121579520,4219953152,4220612608
2026-03-05 20:19:32,4219920384,4059103232,4647747584,4126986240,4218191872,4230508544
2026-03-05 20:20:02,4220366848,4060553216,4646957056,4126765056,4248932352,4232069120
2026-03-05 20:20:32,4221358080,4062502912,4647235584,4127047680,4278480896,4233031680
2026-03-05 20:21:02,4223291392,4068839424,4647899136,4128829440,4293902336,4239958016
2026-03-05 20:21:32,4225830912,4071047168,4648120320,4130676736,4217430016,4243337216
2026-03-05 20:22:02,4229861376,4076285952,4648620032,4133834752,4251394048,4245860352
2026-03-05 20:22:32,4234702848,4082663424,4648656896,4139487232,4273180672,4254167040
2026-03-05 20:23:02,4236783616,4085411840,4648902656,4141277184,4294770688,4258156544
2026-03-05 20:23:32,4241776640,4090028032,4649652224,4144877568,4209655808,4264271872
2026-03-05 20:24:02,4245184512,4095688704,4649836544,4150800384,4243124224,4267937792
2026-03-05 20:24:32,4245577728,4095897600,4649955328,4150910976,4249010176,4268056576
2026-03-05 20:25:02,4246093824,4096065536,4650049536,4152512512,4249341952,4268343296
2026-03-05 20:25:32,4248047616,4100497408,4650258432,4152647680,4253335552,4272730112
2026-03-05 20:26:02,4261650432,4114796544,4658528256,4185788416,4269056000,4293857280
2026-03-05 20:26:32,4268642304,4119609344,4659032064,4190609408,4280918016,4294631424
2026-03-05 20:27:02,4278575104,4129554432,4666793984,4212379648,4291518464,4291952640
2026-03-05 20:27:32,4285444096,4135555072,4670443520,4207861760,4293050368,4283330560
2026-03-05 20:28:02,4287614976,4139376640,4672012288,4209135616,4285059072,4287090688
2026-03-05 20:28:32,4288086016,4139454464,4672065536,4209184768,4286427136,4287184896
2026-03-05 20:29:02,4288221184,4139454464,4672073728,4209455104,4287635456,4287176704
2026-03-05 20:29:32,4291575808,4144693248,4673753088,4213649408,4291289088,4290125824
2026-03-05 20:30:02,4292063232,4144721920,4673761280,4213645312,4292616192,4290129920
2026-03-05 20:30:32,4201504768,4294717440,4975218688,4189396992,4294877184,4060819456
2026-03-05 20:31:02,4146819072,4090937344,4686458880,3901263872,4206944256,4079931392
2026-03-05 20:31:32,4167168000,4106817536,4694503424,3930263552,4230299648,4122181632
2026-03-05 20:32:02,4174196736,4112527360,4697743360,3941720064,4238659584,4159152128
2026-03-05 20:32:32,4182818816,4157411328,4702617600,3953123328,4251570176,4176936960
2026-03-05 20:33:02,4187230208,4162924544,4704718848,3959738368,4256399360,4178051072
2026-03-05 20:33:32,4193955840,4173242368,4713881600,3977019392,4270854144,4219846656
2026-03-05 20:34:02,4220407808,4189028352,4714655744,3978289152,4258869248,4220760064
2026-03-05 20:34:32,4139196416,4180267008,4718219264,4066312192,4282781696,4147040256
2026-03-05 20:35:02,4139249664,4180324352,4718202880,4066340864,4285157376,4147142656
2026-03-05 20:35:32,4147863552,4183363584,4721655808,4070686720,4187451392,4154761216
2026-03-05 20:36:02,4152520704,4187525120,4723138560,4075630592,4192452608,4160356352
2026-03-05 20:36:32,4157296640,4189814784,4724793344,4078206976,4196204544,4163604480
2026-03-05 20:37:02,4161269760,4192333824,4726112256,4080664576,4200505344,4167593984
2026-03-05 20:37:32,4161396736,4192395264,4726194176,4081070080,4202590208,4167757824
2026-03-05 20:38:02,4164755456,4194242560,4727820288,4083466240,4221509632,4171984896
2026-03-05 20:38:32,4164825088,4194365440,4727861248,4083568640,4223123456,4172124160
2026-03-05 20:39:02,4168097792,4200644608,4731068416,4089417728,4232187904,4176715776
2026-03-05 20:39:32,4173275136,4206104576,4734291968,4100153344,4234752000,4187209728
2026-03-05 20:40:02,4179312640,4208664576,4737253376,4103589888,4242202624,4191563776
2026-03-05 20:40:32,4182953984,4210368512,4738940928,4107784192,4246589440,4195196928
2026-03-05 20:41:02,4192632832,4212109312,4740661248,4109234176,4251213824,4198363136
2026-03-05 20:41:32,4200595456,4219109376,4743962624,4114354176,4258942976,4203761664
2026-03-05 20:42:02,4207042560,4221927424,4746711040,4117147648,4266950656,4209569792
2026-03-05 20:42:32,4214063104,4223844352,4750815232,4122800128,4275863552,4216733696
2026-03-05 20:43:02,4217778176,4282818560,4753108992,4125720576,4193751040,4219596800
2026-03-05 20:43:32,4154421248,4294475776,5010931712,4294340608,4202987520,4149121024
2026-03-05 20:44:02,4179226624,4140650496,4759220224,4066570240,4194926592,4160512000
2026-03-05 20:44:32,4185419776,4149526528,4762804224,4072620032,4201889792,4167811072
2026-03-05 20:45:02,4185464832,4149714944,4762812416,4072632320,4204810240,4167811072
2026-03-05 20:45:32,4185890816,4150034432,4762865664,4072706048,4207570944,4167888896
2026-03-05 20:46:02,4193861632,4157849600,4764999680,4080472064,4220424192,4180164608
2026-03-05 20:46:32,4203823104,4164190208,4766691328,4085633024,4228395008,4188348416
2026-03-05 20:47:02,4211417088,4170104832,4770832384,4100481024,4236447744,4197175296
2026-03-05 20:47:32,4222836736,4180832256,4776419328,4111839232,4248608768,4208410624
2026-03-05 20:48:02,4231307264,4188631040,4779745280,4118036480,4257431552,4220694528
2026-03-05 20:48:32,4234698752,4192178176,4781477888,4120846336,4261605376,4225490944
2026-03-05 20:49:02,4247134208,4204769280,4788031488,4131069952,4273090560,4237246464
2026-03-05 20:49:32,4247285760,4204670976,4788088832,4131110912,4274413568,4237086720
2026-03-05 20:50:02,4294189056,4294340608,4903133184,4209102848,4294270976,4294443008
2026-03-05 20:50:32,4158484480,4187496448,4797747200,4164952064,4178923520,4159926272
2026-03-05 20:51:02,4161196032,4189298688,4800905216,4166705152,4183592960,4163239936
2026-03-05 20:51:32,4166770688,4194213888,4801044480,4169953280,4189110272,4168101888
2026-03-05 20:52:02,4170567680,4196446208,4801617920,4172038144,4195414016,4171751424
2026-03-05 20:52:32,4182921216,4205080576,4805537792,4179677184,4210327552,4152377344
2026-03-05 20:53:02,4220133376,4209926144,4806492160,4183560192,4217630720,4158615552
2026-03-05 20:53:32,4225048576,4213690368,4809981952,4185714688,4223746048,4164141056
2026-03-05 20:54:02,4225392640,4214063104,4809990144,4185710592,4226199552,4164141056
2026-03-05 20:54:32,4227104768,4214640640,4810313728,4186148864,4229218304,4164534272
2026-03-05 20:55:02,4241047552,4226695168,4814671872,4197392384,4241776640,4182261760
2026-03-05 20:55:32,4248543232,4234764288,4819554304,4203868160,4253667328,4195565568
2026-03-05 20:56:02,4252274688,4237131776,4821184512,4205465600,4260057088,4201762816
2026-03-05 20:56:32,4263911424,4247027712,4826030080,4214652928,4270039040,4211990528
2026-03-05 20:57:02,4277678080,4250812416,4826058752,4218187776,4273561600,4216930304
2026-03-05 20:57:32,4285259776,4256227328,4829364224,4222955520,4279635968,4222119936
2026-03-05 20:58:02,4294053888,4294905856,4870303744,4270878720,4294762496,4294496256
2026-03-05 20:58:32,4186587136,4103962624,4834213888,4223328256,4186791936,4154531840
2026-03-05 20:59:02,4197859328,4111785984,4837105664,4227760128,4196982784,4162101248
2026-03-05 20:59:32,4206170112,4120330240,4839600128,4230692864,4204511232,4170010624
2026-03-05 21:00:02,4183056384,4129021952,4842483712,4234944512,4212400128,4183814144
2026-03-05 21:00:32,4185935872,4134379520,4845547520,4240605184,4217028608,4191207424
2026-03-05 21:01:02,4192215040,4141219840,4848750592,4245340160,4224196608,4200632320
2026-03-05 21:01:32,4206338048,4151283712,4851777536,4248387584,4232114176,4210761728
2026-03-05 21:02:02,4231806976,4164362240,4859260928,4263473152,4251889664,4204322816
2026-03-05 21:02:32,4239994880,4227600384,4862754816,4251508736,4260524032,4214231040
2026-03-05 21:03:02,4244832256,4231835648,4865740800,4271443968,4291055616,4218421248
2026-03-05 21:03:32,4199116800,4142780416,4872966144,4125499392,4214906880,4165484544
2026-03-05 21:04:02,4199383040,4143656960,4872986624,4125515776,4217507840,4165251072
2026-03-05 21:04:32,4207538176,4148867072,4876763136,4130349056,4225773568,4176605184
2026-03-05 21:05:02,4220067840,4159934464,4879421440,4132294656,4235325440,4188557312
2026-03-05 21:05:32,4225888256,4163858432,4880842752,4137586688,4244901888,4196786176
2026-03-05 21:06:02,4226203648,4164390912,4880850944,4137594880,4247470080,4197052416
2026-03-05 21:06:32,4237754368,4177723392,4885823488,4142452736,4262961152,4212326400
2026-03-05 21:07:02,4243976192,4180197376,4886323200,4149587968,4265545728,4216217600
2026-03-05 21:07:32,4248178688,4181192704,4887445504,4152172544,4268216320,4218953728
2026-03-05 21:08:02,4253143040,4187070464,4887539712,4155375616,4274520064,4224659456
2026-03-05 21:08:32,4261752832,4193538048,4892479488,4161060864,4281454592,4231774208
2026-03-05 21:09:02,4268355584,4200775680,4897284096,4165861376,4285652992,4238295040
2026-03-05 21:09:32,4275933184,4209254400,4902166528,4175302656,4292567040,4247711744
2026-03-05 21:10:02,4277735424,4215459840,4903813120,4178350080,4291588096,4252160000
2026-03-05 21:10:32,4271947776,4219387904,4905435136,4180213760,4293828608,4256473088
2026-03-05 21:11:02,4271915008,4219461632,4905451520,4180324352,4294004736,4256550912
2026-03-05 21:11:32,4167987200,4133978112,4910481408,4146790400,4143558656,4152479744
2026-03-05 21:12:02,4172234752,4140449792,4912078848,4150300672,4149387264,4156760064
2026-03-05 21:12:32,4191072256,4159135744,4919160832,4167409664,4174536704,4176760832
2026-03-05 21:13:02,4195119104,4162441216,4920819712,4170424320,4180353024,4181184512
2026-03-05 21:13:32,4201975808,4169306112,4923785216,4174270464,4191203328,4190007296
2026-03-05 21:14:02,4210675712,4206968832,4928606208,4182032384,4220551168,4200292352
2026-03-05 21:14:32,4213915648,4211576832,4930277376,4185325568,4227817472,4205043712
2026-03-05 21:15:02,4223635456,4221292544,4935380992,4192268288,4188659712,4214546432
2026-03-05 21:15:32,4234108928,4231864320,4938895360,4199124992,4201771008,4225085440
2026-03-05 21:16:02,4234121216,4231970816,4938911744,4201385984,4204519424,4225118208
2026-03-05 21:16:32,4244504576,4241518592,4942770176,4206960640,4217094144,4236247040
2026-03-05 21:17:02,4185395200,4155408384,4944945152,4083003392,4163268608,4165967872
2026-03-05 21:17:32,4193656832,4163936256,4948226048,4089745408,4173844480,4178173952
2026-03-05 21:18:02,4196769792,4169695232,4950106112,4091510784,4179472384,4179795968
2026-03-05 21:18:32,4196835328,4169777152,4949893120,4091625472,4179369984,4179877888
2026-03-05 21:19:02,4207235072,4180299776,4953100288,4099059712,4190625792,4191170560
2026-03-05 21:19:32,4209094656,4182196224,4954755072,4101103616,4193521664,4193071104
2026-03-05 21:20:02,4220329984,4195553280,4961165312,4111347712,4207366144,4206350336
2026-03-05 21:20:32,4232216576,4208164864,4967649280,4120018944,4218142720,4215861248
2026-03-05 21:21:02,4235386880,4211511296,4969246720,4123844608,4224008192,4219060224
2026-03-05 21:21:32,4242780160,4220583936,4972470272,4128993280,4232261632,4225961984
2026-03-05 21:22:02,4246487040,4222873600,4974747648,4131291136,4235415552,4228861952
2026-03-05 21:22:32,4246876160,4224901120,4975824896,4133642240,4238323712,4230750208
2026-03-05 21:23:02,4252766208,4230664192,4977426432,4139347968,4247478272,4238495744
2026-03-05 21:23:32,4198174720,4172615680,4985614336,4140838912,4170633216,4177203200
2026-03-05 21:24:02,4206485504,4166418432,4977807360,4154404864,4181671936,4187553792
2026-03-05 21:24:32,4215693312,4171681792,4981014528,4179603456,4193718272,4196917248
2026-03-05 21:25:02,4225343488,4197941248,4996775936,4185972736,4205023232,4206313472
2026-03-05 21:25:32,4227055616,4199866368,4998467584,4187660288,4209770496,4208267264
2026-03-05 21:26:02,4231397376,4187668480,5000085504,4192718848,4216475648,4212629504
2026-03-05 21:26:32,4244660224,4198641664,5006061568,4205535232,4232216576,4226469888
2026-03-05 21:27:02,4244697088,4198453248,5006094336,4205580288,4234686464,4227293184
2026-03-05 21:27:32,4244766720,4198498304,5006135296,4207742976,4237082624,4226600960
2026-03-05 21:28:02,4251963392,4205944832,5009346560,4213587968,4247904256,4234469376
2026-03-05 21:28:32,4262690816,4217163776,5016264704,4224765952,4261613568,4245229568
2026-03-05 21:29:02,4200464384,4168970240,5096275968,4201668608,4173676544,4180619264
2026-03-05 21:29:32,4203118592,4190273536,5019475968,4205989888,4176355328,4183269376
2026-03-05 21:30:02,4204756992,4191948800,5019578368,4207693824,4179996672,4184907776
2026-03-05 21:30:32,4219719680,4204019712,5026058240,4217978880,4196229120,4199882752
2026-03-05 21:31:02,4230619136,4214870016,5029277696,4224434176,4209233920,4211060736
2026-03-05 21:31:32,4244680704,4227358720,5035737088,4237135872,4223934464,4224626688
2026-03-05 21:32:02,4249563136,4232155136,5037842432,4242538496,4212305920,4229681152
2026-03-05 21:32:32,4256436224,4239196160,5041201152,4246097920,4219953152,4236029952
2026-03-05 21:33:02,4256256000,4238831616,5040619520,4245913600,4221186048,4236357632
2026-03-05 21:33:32,4275290112,4254781440,5045448704,4257820672,4240228352,4253921280
2026-03-05 21:34:02,4293840896,4278894592,5053632512,4261154816,4283895808,4277825536
2026-03-05 21:34:32,4195434496,4164120576,5243285504,4135972864,4179111936,4180086784
2026-03-05 21:35:02,4195594240,4164243456,5057622016,4136153088,4181274624,4180443136
2026-03-05 21:35:32,4200407040,4169007104,5059244032,4139458560,4187889664,4186517504
2026-03-05 21:36:02,4208078848,4174376960,5062447104,4143869952,4197167104,4195651584
2026-03-05 21:36:32,4212572160,4179263488,5064167424,4147838976,4203499520,4201664512
2026-03-05 21:37:02,4215656448,4182384640,5065764864,4151320576,4209000448,4206530560
2026-03-05 21:37:32,4220399616,4186083328,5067546624,4153462784,4214779904,4209795072
2026-03-05 21:38:02,4226650112,4192600064,5070581760,4159668224,4222709760,4217655296
2026-03-05 21:38:32,4239024128,4204044288,5076049920,4169994240,4235694080,4228395008
2026-03-05 21:39:02,4243632128,4209664000,5077397504,4173078528,4241924096,4232953856
2026-03-05 21:39:32,4243701760,4209704960,5077442560,4173504512,4244414464,4233027584
2026-03-05 21:40:02,4252942336,4218925056,5080588288,4182052864,4254445568,4242464768
2026-03-05 21:40:32,4265005056,4232163328,5083967488,4192419840,4265897984,4253356032
2026-03-05 21:41:02,4268183552,4235591680,5085573120,4195659776,4270628864,4257026048
2026-03-05 21:41:32,4276412416,4241170432,5088755712,4200984576,4276916224,4265533440
2026-03-05 21:42:02,4278149120,4248698880,5091229696,4205330432,4290383872,4274483200
2026-03-05 21:42:32,4266639360,4255838208,5095337984,4214497280,4290318336,4281016320
2026-03-05 21:43:02,4209111040,4183486464,5099855872,4136538112,4171673600,4196118528
2026-03-05 21:43:32,4209184768,4183633920,5099933696,4136685568,4176982016,4196466688
2026-03-05 21:44:02,4220444672,4193484800,5103644672,4144943104,4189847552,4207751168
2026-03-05 21:44:32,4224319488,4198924288,5104775168,4150423552,4198293504,4212850688
2026-03-05 21:45:02,4224335872,4199010304,5104816128,4150444032,4201779200,4212875264
2026-03-05 21:45:32,4229324800,4202803200,5106810880,4137578496,4209008640,4217954304
2026-03-05 21:46:02,4229320704,4202872832,5106556928,4137615360,4213710848,4217966592
2026-03-05 21:46:32,4237774848,4211388416,5110247424,4162887680,4242010112,4226535424
2026-03-05 21:47:02,4254941184,4222189568,5114548224,4173713408,4259790848,4240269312
2026-03-05 21:47:32,4267429888,4235661312,5117849600,4179705856,4271820800,4250411008
2026-03-05 21:48:02,4277477376,4246413312,5122060288,4188233728,4199186432,4260491264
2026-03-05 21:48:32,4290953216,4259815424,5126672384,4203872256,4216049664,4273831936
2026-03-05 21:49:02,4290719744,4259893248,5126451200,4204023808,4219658240,4273864704
2026-03-05 21:49:32,4292788224,4264636416,5128204288,4207452160,4227145728,4276654080
2026-03-05 21:50:02,4217155584,4190674944,5133500416,4141875200,4203470848,4198268928
2026-03-05 21:50:32,4216381440,4189908992,5133459456,4141064192,4205617152,4197953536
2026-03-05 21:51:02,4216389632,4189929472,5133725696,4141568000,4206313472,4197957632
2026-03-05 21:51:32,4216475648,4190064640,5133557760,4141731840,4206776320,4198256640
2026-03-05 21:52:02,4223631360,4197482496,5134618624,4148944896,4214112256,4205428736
2026-03-05 21:52:32,4225384448,4199206912,5134770176,4151586816,4220276736,4207230976
2026-03-05 21:53:02,4234125312,4207665152,5137960960,4160032768,4232986624,4218155008
2026-03-05 21:53:32,4234194944,4207767552,5138010112,4160983040,4235161600,4218224640
2026-03-05 21:54:02,4240101376,4234358784,5165854720,4165873664,4243214336,4229996544
2026-03-05 21:54:32,4246618112,4241080320,5167595520,4172963840,4251635712,4229611520
2026-03-05 21:55:02,4258750464,4251475968,5173575680,4180504576,4247601152,4237504512
2026-03-05 21:55:32,4269051904,4262268928,5178675200,4190531584,4259135488,4248543232
2026-03-05 21:56:02,4272394240,4264787968,5182877696,4193763328,4265111552,4251684864
2026-03-05 21:56:32,4286013440,4282290176,5189365760,4199374848,4292943872,4265693184
2026-03-05 21:57:02,4287246336,4282400768,5193543680,4244221952,4287168512,4276830208
2026-03-05 21:57:32,4287442944,4282650624,5193732096,4245811200,4291784704,4277088256
2026-03-05 21:58:02,4294533120,4289929216,5196988416,4253118464,4292902912,4284760064
2026-03-05 21:58:32,4235685888,4225110016,5205057536,4181680128,4187504640,4229357568
2026-03-05 21:59:02,4243292160,4232744960,5208141824,4188921856,4200493056,4233576448
2026-03-05 21:59:32,4243423232,4232884224,5208223744,4191789056,4205576192,4236959744
