Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-18 13:33:46,1420372400,618089896,305729736,718432920,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:34:16,2473220456,1985451344,1075384520,1160931992,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:34:46,3278512232,2807812544,1838747848,1597139608,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:35:16,1508871944,949858040,865874592,290933024,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:35:46,2146434304,1667159144,1434202784,530008352,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:36:16,3060916888,2674079560,115337920,1136085280,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:36:46,896849040,535114456,719317696,1744259360,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:37:16,3250031616,2279944920,1340074688,486578600,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:37:46,1676952504,388281712,258464256,1279302056,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:38:16,91487112,1915008368,881318400,1893767592,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:38:46,1119091592,3047470448,1319623168,400234472,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:39:16,2348022664,946203128,1739053568,813373416,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:39:46,699816704,2867194360,629526256,1650137064,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:40:16,2989906688,1575333936,1491455728,549345792,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:40:46,808823912,2699407408,1929760496,981359104,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:41:16,2029366376,761710184,428317680,1394498048,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:41:46,1136065000,3043411560,1468505072,512101760,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:42:16,2939615720,1533423824,153732920,1126567296,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:42:46,1002034760,2967875792,585746232,1558580608,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:43:16,2205800008,858151320,795461432,1772490112,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:43:46,788261064,2779142552,1424607032,482342008,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:44:16,3195791560,1944540056,313198072,1300231288,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:44:46,2092665840,799651696,1347094008,413340240,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:45:16,3120270320,1831450480,1758135800,826479184,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:45:46,1820213792,359291696,468262976,1464013392,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:46:16,398173520,2431277872,1281957952,358943496,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:46:46,2147198288,900354152,212602304,1195707144,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:47:16,863846416,2850705512,866913728,1814366984,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:47:46,2696757264,1479304720,1538002368,520540000,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:48:16,1165907216,3136054800,68062208,935776096,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:48:46,3305002256,2121136368,539921408,1371983712,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:49:16,3036508256,1768880160,1395559424,264507840,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:49:46,3166695024,1986936032,745437384,1501827520,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:50:16,2617296448,1064523520,1399748808,197683456,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:50:46,2248132056,602943792,347208680,1038641408,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:51:16,918688056,2461020464,1005714408,1657301248,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:51:46,428024912,2092012480,1452407784,162272192,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:52:16,1640173920,3266468112,341100048,986452928,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:52:46,1870969656,447944104,771016208,1418466240,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:53:16,2680523904,1228162576,1584711184,309951088,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:53:46,2760320976,1396036432,288784400,945388144,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:54:16,2613532288,1303790368,502693904,1159297648,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:54:46,407424864,2465646328,1331068944,68672352,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:55:16,1812605136,632880144,215575136,886561632,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:55:46,2211150320,1580834480,655977056,1362615136,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:56:16,2815084512,1769743328,1058630240,1733811040,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:56:46,1481367728,863676384,1574529632,240450912,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:57:16,2257526056,1308423680,630855168,1058340192,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:57:46,3033586320,2101377112,1627002368,1901395296,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:58:16,290708432,2529217008,482229760,593263056,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:58:46,2564170640,1334150944,190920704,182329584,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:59:16,2715309968,1673894408,931215360,723394800,5368709120,5368709120,4294967296,4294967296
2026-03-18 13:59:46,2098779648,1032280120,1512126464,1157505264,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:00:16,2044299520,1128915072,587534424,65155744,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:00:46,1386125536,487361136,1785008216,1103245984,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:01:16,2879186408,1955636008,642585816,1719808672,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:01:46,2426583544,2316368872,1559041240,633838432,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:02:16,132547184,659836256,250599320,1256692576,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:02:46,2519268936,3038134704,1081071512,158365528,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:03:16,296639960,962128352,1494210456,577795928,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:03:46,1445960464,2535263520,213198528,1219524440,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:04:16,2817553344,1117713216,995436224,98116752,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:04:46,1467455784,3013696336,1855268544,945366160,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:05:16,2419688016,1252353200,545081136,1564026000,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:05:46,1379716224,203892920,1176323888,272651264,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:06:16,2482902512,1873393704,1790789424,891311104,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:06:46,3212997192,2813028464,294152192,1321227264,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:07:16,889242056,447562232,700999680,1728074752,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:07:46,1153483208,732774904,935880704,1956664320,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:08:16,2403385800,1953317368,1365796864,451364736,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:08:46,3011559880,2662154744,1602775040,679954304,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:09:16,1799677664,1366199344,499579704,1495746432,5368709120,5368709120,4294967296,4294967296
2026-03-18 14:09:46,851857000,548439352,1611070264,724138048,5368709120,5368709120,4294967296,4294967296
