Time,Series_A
2026-03-16 19:22:54,0.07481951559346384
2026-03-16 19:23:24,0.07650331787270494
2026-03-16 19:23:54,0.07821997842747647
2026-03-16 19:24:24,0.07873080188586097
2026-03-16 19:24:54,0.0788538613296935
2026-03-16 19:25:24,0.07890881030568045
2026-03-16 19:25:54,0.07907805113153729
2026-03-16 19:26:24,0.07902111227535376
2026-03-16 19:26:54,0.07926734227308055
2026-03-16 19:27:24,0.0795520163521688
2026-03-16 19:27:54,0.07967926767560327
2026-03-16 19:28:24,0.07981143814449833
2026-03-16 19:28:54,0.08004451675128119
2026-03-16 19:29:24,0.08015393996026401
2026-03-16 19:29:54,0.08027872666051084
2026-03-16 19:30:24,0.08012522305976201
2026-03-16 19:30:54,0.07758664097465343
2026-03-16 19:31:24,0.07775407373677834
2026-03-16 19:31:54,0.07793414274319732
2026-03-16 19:32:24,0.07811427235510453
2026-03-16 19:32:54,0.07830752305521155
2026-03-16 19:33:24,0.07845730951934948
2026-03-16 19:33:54,0.07855385406208537
2026-03-16 19:34:24,0.07868543867792764
2026-03-16 19:34:54,0.0787923366582346
2026-03-16 19:35:24,0.07868995378680009
2026-03-16 19:35:54,0.0783039069277477
2026-03-16 19:36:24,0.07834289645850315
2026-03-16 19:36:54,0.07838977480364201
2026-03-16 19:37:24,0.07844145108326502
2026-03-16 19:37:54,0.07850194546142418
2026-03-16 19:38:24,0.07862911597754102
2026-03-16 19:38:54,0.07850179394770362
2026-03-16 19:39:24,0.07870463041586426
2026-03-16 19:39:54,0.07892526469573242
2026-03-16 19:40:24,0.07909041465113435
2026-03-16 19:40:54,0.07882895247403471
2026-03-16 19:41:24,0.07894082010437578
2026-03-16 19:41:54,0.07905670789876884
2026-03-16 19:42:24,0.07917159570260625
2026-03-16 19:42:54,0.07933819008881078
2026-03-16 19:43:24,0.07948401699438495
2026-03-16 19:43:54,0.07958523826062855
2026-03-16 19:44:24,0.07957095556723782
2026-03-16 19:44:54,0.07969856042268691
2026-03-16 19:45:24,0.07956444047725408
2026-03-16 19:45:54,0.0793159276728043
2026-03-16 19:46:24,0.07940505814414783
2026-03-16 19:46:54,0.0795079157585734
2026-03-16 19:47:24,0.07975516594868523
2026-03-16 19:47:54,0.07999907273603021
2026-03-16 19:48:24,0.0801544753087433
2026-03-16 19:48:54,0.08029482751854819
2026-03-16 19:49:24,0.0804726642228177
2026-03-16 19:49:54,0.08055929976822947
2026-03-16 19:50:24,0.08069942975791088
2026-03-16 19:50:54,0.08044072513052528
2026-03-16 19:51:24,0.08033875639659363
2026-03-16 19:51:54,0.08048849235615806
2026-03-16 19:52:24,0.08061474368903687
2026-03-16 19:52:54,0.08048817922780224
2026-03-16 19:53:24,0.08059890545478182
2026-03-16 19:53:54,0.08070089439054287
2026-03-16 19:54:24,0.08082467099931935
2026-03-16 19:54:54,0.08210182055351295
2026-03-16 19:55:24,0.08188342867670896
2026-03-16 19:55:54,0.08197327631299643
2026-03-16 19:56:24,0.08206050781237571
2026-03-16 19:56:54,0.08214909283432525
2026-03-16 19:57:24,0.08223672837029267
2026-03-16 19:57:54,0.08236888873827303
2026-03-16 19:58:24,0.08252918015370259
2026-03-16 19:58:54,0.08264635076426298
2026-03-16 19:59:24,0.08276981424468365
2026-03-16 19:59:54,0.08296184273411156
2026-03-16 20:00:24,0.08249040274215592
2026-03-16 20:00:54,0.08262626004491776
2026-03-16 20:01:24,0.0828062078403603
2026-03-16 20:01:54,0.08294749943523261
2026-03-16 20:02:24,0.0830397106855607
2026-03-16 20:02:54,0.0831154170412633
2026-03-16 20:03:24,0.08323544621068478
2026-03-16 20:03:54,0.08336586922133614
2026-03-16 20:04:24,0.08363369497469898
2026-03-16 20:04:54,0.08365295741903851
2026-03-16 20:05:24,0.0838672382235582
2026-03-16 20:05:54,0.08362909905850889
2026-03-16 20:06:24,0.08371696691551449
2026-03-16 20:06:54,0.08380164288347378
2026-03-16 20:07:24,0.0838913390060407
2026-03-16 20:07:54,0.08394628798202765
2026-03-16 20:08:24,0.08401541864225828
2026-03-16 20:08:54,0.08409042803484634
2026-03-16 20:09:24,0.08416599297774309
2026-03-16 20:09:54,0.08426455770341967
2026-03-16 20:10:24,0.08433681964720838
2026-03-16 20:10:54,0.0839345810218863
2026-03-16 20:11:24,0.08398226744020144
2026-03-16 20:11:54,0.08404845873425337
2026-03-16 20:12:24,0.08388367241178075
2026-03-16 20:12:54,0.08394264155181969
2026-03-16 20:13:24,0.0838301274629376
2026-03-16 20:13:54,0.08472627051451585
2026-03-16 20:14:24,0.08516886229407833
2026-03-16 20:14:54,0.08558358564997391
2026-03-16 20:15:24,0.08607097498624634
2026-03-16 20:15:54,0.08604738935041371
2026-03-16 20:16:24,0.08733395295711097
2026-03-16 20:16:54,0.07757994406820501
2026-03-16 20:17:24,0.07761392354526753
2026-03-16 20:17:54,0.07766386246756155
2026-03-16 20:18:24,0.07778509364583273
2026-03-16 20:18:54,0.07782759829490499
2026-03-16 20:19:24,0.07790226425639313
2026-03-16 20:19:54,0.07802596005785198
2026-03-16 20:20:24,0.07879445785032232
2026-03-16 20:20:54,0.07879254877744336
2026-03-16 20:21:24,0.07907086938118311
2026-03-16 20:21:54,0.0798513670603212
2026-03-16 20:22:24,0.08043692718659677
2026-03-16 20:22:54,0.07802114192153842
