Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-16 19:22:54,16.062309146011877,16.062309146011877,16.062309146011877,16.062309146011877
2026-03-16 19:23:24,16.37700190680054,16.37700190680054,16.37700190680054,16.37700190680054
2026-03-16 19:23:54,16.04946186866453,16.04946186866453,16.04946186866453,16.04946186866453
2026-03-16 19:24:24,15.72847263129124,15.72847263129124,15.72847263129124,15.72847263129124
2026-03-16 19:24:54,15.40773761739395,15.40773761739395,15.40773761739395,15.40773761739395
2026-03-16 19:25:24,16.02379813304981,16.02379813304981,16.02379813304981,16.02379813304981
2026-03-16 19:25:54,15.703322170388814,15.703322170388814,15.703322170388814,15.703322170388814
2026-03-16 19:26:24,16.33120129151809,16.33120129151809,16.33120129151809,16.33120129151809
2026-03-16 19:26:54,17.670346522376967,17.670346522376967,17.670346522376967,17.670346522376967
2026-03-16 19:27:24,17.670346522376967,17.670346522376967,17.670346522376967,17.670346522376967
2026-03-16 19:27:54,16.97060080009084,16.97060080009084,16.97060080009084,16.97060080009084
2026-03-16 19:28:24,16.298565008407245,16.298565008407245,16.298565008407245,16.298565008407245
2026-03-16 19:28:54,15.966204670755804,15.966204670755804,15.966204670755804,15.966204670755804
2026-03-16 19:29:24,15.9598181888875,15.9598181888875,15.9598181888875,15.9598181888875
2026-03-16 19:29:54,15.953434261611946,15.953434261611946,15.953434261611946,15.953434261611946
2026-03-16 19:30:24,15.94067406675214,15.94067406675214,15.94067406675214,15.94067406675214
2026-03-16 19:30:54,15.934297797125438,15.934297797125438,15.934297797125438,15.934297797125438
2026-03-16 19:31:24,16.24648255956672,16.24648255956672,16.24648255956672,16.24648255956672
2026-03-16 19:31:54,16.24648255956672,16.24648255956672,16.24648255956672,16.24648255956672
2026-03-16 19:32:24,16.896079318791223,16.896079318791223,16.896079318791223,16.896079318791223
2026-03-16 19:32:54,16.22699457776709,16.22699457776709,16.22699457776709,16.22699457776709
2026-03-16 19:33:24,16.8758121326454,16.8758121326454,16.8758121326454,16.8758121326454
2026-03-16 19:33:54,17.901583342923693,17.901583342923693,17.901583342923693,17.901583342923693
2026-03-16 19:34:24,17.192680642543916,17.192680642543916,17.192680642543916,17.192680642543916
2026-03-16 19:34:54,16.848827029693037,16.848827029693037,16.848827029693037,16.848827029693037
2026-03-16 19:35:24,16.84208749888116,16.84208749888116,16.84208749888116,16.84208749888116
2026-03-16 19:35:54,16.175140833925468,16.175140833925468,16.175140833925468,16.175140833925468
2026-03-16 19:36:24,15.85163801724696,15.85163801724696,15.85163801724696,15.85163801724696
2026-03-16 19:36:54,15.84529736204006,15.84529736204006,15.84529736204006,15.84529736204006
2026-03-16 19:37:24,15.217823586503274,15.217823586503274,15.217823586503274,15.217823586503274
2026-03-16 19:37:54,16.149276132585964,16.149276132585964,16.149276132585964,16.149276132585964
2026-03-16 19:38:24,15.826290609934246,15.826290609934246,15.826290609934246,15.826290609934246
2026-03-16 19:38:54,16.788268211104867,16.788268211104867,16.788268211104867,16.788268211104867
2026-03-16 19:39:24,16.123452789945112,16.123452789945112,16.123452789945112,16.123452789945112
2026-03-16 19:39:54,15.800983734146213,15.800983734146213,15.800983734146213,15.800983734146213
2026-03-16 19:40:24,16.110556607465604,16.110556607465604,16.110556607465604,16.110556607465604
2026-03-16 19:40:54,16.110556607465604,16.110556607465604,16.110556607465604,16.110556607465604
2026-03-16 19:41:24,15.782030137126164,15.782030137126164,15.782030137126164,15.782030137126164
2026-03-16 19:41:54,15.769407038141287,15.769407038141287,15.769407038141287,15.769407038141287
2026-03-16 19:42:24,15.769407038141287,15.769407038141287,15.769407038141287,15.769407038141287
2026-03-16 19:42:54,15.45401889737846,15.45401889737846,15.45401889737846,15.45401889737846
2026-03-16 19:43:24,15.13888054402312,15.13888054402312,15.13888054402312,15.13888054402312
2026-03-16 19:43:54,15.132824991805512,15.132824991805512,15.132824991805512,15.132824991805512
2026-03-16 19:44:24,15.126771861808788,15.126771861808788,15.126771861808788,15.126771861808788
2026-03-16 19:44:54,15.416966321894895,15.416966321894895,15.416966321894895,15.416966321894895
2026-03-16 19:45:24,15.108626995457,15.108626995457,15.108626995457,15.108626995457
2026-03-16 19:45:54,14.80053187376564,14.80053187376564,14.80053187376564,14.80053187376564
2026-03-16 19:46:24,14.794611661016134,14.794611661016134,14.794611661016134,14.794611661016134
2026-03-16 19:46:54,15.078433905601692,15.078433905601692,15.078433905601692,15.078433905601692
2026-03-16 19:47:24,15.37385058268024,15.37385058268024,15.37385058268024,15.37385058268024
2026-03-16 19:47:54,15.066373571026636,15.066373571026636,15.066373571026636,15.066373571026636
2026-03-16 19:48:24,16.63449383361034,16.30832728785327,16.30832728785327,16.30832728785327
2026-03-16 19:48:54,16.96039683679843,16.96039683679843,16.96039683679843,16.96039683679843
2026-03-16 19:49:24,16.614540424502437,16.614540424502437,16.614540424502437,16.614540424502437
