Time,Series_B
2026-03-16 19:22:54,29
2026-03-16 19:23:24,30
2026-03-16 19:23:54,53
2026-03-16 19:24:24,34
2026-03-16 19:24:54,33
2026-03-16 19:25:24,23
2026-03-16 19:25:54,38
2026-03-16 19:26:24,29
2026-03-16 19:26:54,31
2026-03-16 19:27:24,31
2026-03-16 19:27:54,35
2026-03-16 19:28:24,45
2026-03-16 19:28:54,37
2026-03-16 19:29:24,43
2026-03-16 19:29:54,31
2026-03-16 19:30:24,30
2026-03-16 19:30:54,20
2026-03-16 19:31:24,42
2026-03-16 19:31:54,42
2026-03-16 19:32:24,35
2026-03-16 19:32:54,37
2026-03-16 19:33:24,32
2026-03-16 19:33:54,34
2026-03-16 19:34:24,34
2026-03-16 19:34:54,30
2026-03-16 19:35:24,53
2026-03-16 19:35:54,42
2026-03-16 19:36:24,43
2026-03-16 19:36:54,30
2026-03-16 19:37:24,38
2026-03-16 19:37:54,33
2026-03-16 19:38:24,34
2026-03-16 19:38:54,30
2026-03-16 19:39:24,34
2026-03-16 19:39:54,40
2026-03-16 19:40:24,43
2026-03-16 19:40:54,43
2026-03-16 19:41:24,31
2026-03-16 19:41:54,59
2026-03-16 19:42:24,59
2026-03-16 19:42:54,38
2026-03-16 19:43:24,43
2026-03-16 19:43:54,32
2026-03-16 19:44:24,27
2026-03-16 19:44:54,37
2026-03-16 19:45:24,49
2026-03-16 19:45:54,38
2026-03-16 19:46:24,39
2026-03-16 19:46:54,37
2026-03-16 19:47:24,33
2026-03-16 19:47:54,32
2026-03-16 19:48:24,51.75
2026-03-16 19:48:54,30
2026-03-16 19:49:24,34
2026-03-16 19:49:54,41
2026-03-16 19:50:24,56
2026-03-16 19:50:54,29
2026-03-16 19:51:24,55
2026-03-16 19:51:54,66
2026-03-16 19:52:24,59
2026-03-16 19:52:54,48
2026-03-16 19:53:24,45
2026-03-16 19:53:54,57
2026-03-16 19:54:24,35
2026-03-16 19:54:54,35
2026-03-16 19:55:24,66
2026-03-16 19:55:54,48
2026-03-16 19:56:24,64
2026-03-16 19:56:54,51
2026-03-16 19:57:24,65
2026-03-16 19:57:54,54
2026-03-16 19:58:24,19
2026-03-16 19:58:54,41
2026-03-16 19:59:24,50
2026-03-16 19:59:54,41
2026-03-16 20:00:24,37
2026-03-16 20:00:54,29
2026-03-16 20:01:24,37
2026-03-16 20:01:54,23
2026-03-16 20:02:24,50
2026-03-16 20:02:54,13
2026-03-16 20:03:24,55
2026-03-16 20:03:54,54
2026-03-16 20:04:24,71
2026-03-16 20:04:54,20
2026-03-16 20:05:24,20
2026-03-16 20:05:54,47
2026-03-16 20:06:24,47
2026-03-16 20:06:54,43
2026-03-16 20:07:24,42
2026-03-16 20:07:54,43
2026-03-16 20:08:24,44
2026-03-16 20:08:54,28
2026-03-16 20:09:24,41
2026-03-16 20:09:54,28
2026-03-16 20:10:24,36
2026-03-16 20:10:54,50
2026-03-16 20:11:24,50
2026-03-16 20:11:54,36
2026-03-16 20:12:24,42
2026-03-16 20:12:54,9
2026-03-16 20:13:24,51
2026-03-16 20:13:54,40
2026-03-16 20:14:24,68
2026-03-16 20:14:54,8
2026-03-16 20:15:24,63
2026-03-16 20:15:54,25
2026-03-16 20:16:24,72
2026-03-16 20:16:54,50
2026-03-16 20:17:24,3
2026-03-16 20:17:54,45
2026-03-16 20:18:24,12
2026-03-16 20:18:54,36
2026-03-16 20:19:24,49
2026-03-16 20:19:54,50
2026-03-16 20:20:24,82
2026-03-16 20:20:54,60
2026-03-16 20:21:24,42
2026-03-16 20:21:54,42
2026-03-16 20:22:24,42
2026-03-16 20:22:54,42
