Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-16 19:22:54,351087888,456485408,445542432,251662000,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:23:24,1734470488,793270376,107638784,88904704,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:23:54,188172368,1801786976,385511424,363631616,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:24:24,1249448096,1211639496,669675520,640455680,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:24:54,241910824,389971544,946499584,334486032,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:25:24,1762346024,309628448,686183808,822073872,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:25:54,1296933232,1763174584,361918464,180655104,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:26:24,689273448,806576128,1258450944,194286592,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:26:54,779147776,1531873784,607809536,237278208,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:27:24,1463928832,1568927744,927625216,561288192,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:27:54,1287774720,890158080,1208643584,826577920,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:28:24,1212292096,419503616,273313792,110924800,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:28:54,1613600008,404833792,920285184,537695232,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:29:24,1095949312,229732352,600993792,1063031808,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:29:54,1582325248,637645312,211972096,424973312,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:30:24,1627497472,1041374208,918712320,353670144,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:30:54,1945348096,351963648,1232236544,858035200,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:31:24,1208012288,1788700688,343939584,354194432,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:31:54,937220608,827743600,601889280,610046976,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:32:24,643069584,1543457480,972036608,1084003328,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:32:54,500214272,1854860496,370467312,364122128,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:33:24,969124880,1710749184,1224008176,1013190672,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:33:54,1673686016,1157509320,1063214592,515597824,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:34:24,1824116736,1047112704,510972904,183493640,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:34:54,608669800,319676520,824497128,486532104,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:35:24,1222553552,1565384808,1128584168,773841928,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:35:54,614740480,791366144,207364608,1040180232,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:36:24,1629762048,1827359232,484188672,222291456,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:36:54,953478384,1082146824,768352768,596633088,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:37:24,739754544,797617152,1310466560,998237696,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:37:54,2044183088,1056371544,836773920,385345024,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:38:24,226583040,1552765440,351391776,971499008,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:38:54,484759480,466387968,1188155424,346426784,3221225472,3221225472,2147483648,2147483648
2026-03-16 19:39:24,445627904,838267392,572454912,822480280,3221225472,3221225472,2147483648,2147483648
