Time,"__stream_shard__=""0"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""1"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""2"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-16 20:02:00,720,3600,720,18.75
2026-03-16 20:02:30,720,3600,720,18.556701030927837
2026-03-16 20:03:00,720,3600,720,18.09045226130653
2026-03-16 20:03:30,720,3600,720,17.5609756097561
2026-03-16 20:04:00,720,3600,720,17.475728155339805
2026-03-16 20:04:30,720,3600,720,17.22488038277512
2026-03-16 20:05:00,720,3600,720,16.9811320754717
2026-03-16 20:05:30,720,3600,720,16.9811320754717
2026-03-16 20:06:00,720,3600,720,16.589861751152075
2026-03-16 20:06:30,720,3600,720,16.513761467889907
2026-03-16 20:07:00,720,3600,720,16.43835616438356
2026-03-16 20:07:30,720,3600,720,16.216216216216218
2026-03-16 20:08:00,720,3600,720,16.071428571428573
2026-03-16 20:08:30,720,3600,720,15.929203539823009
2026-03-16 20:09:00,720,3600,720,15.859030837004404
2026-03-16 20:09:30,720,3600,720,15.859030837004404
2026-03-16 20:10:00,720,3600,720,15.72052401746725
2026-03-16 20:10:30,720,3600,720,15.65217391304348
2026-03-16 20:11:00,720,3600,720,15.584415584415586
2026-03-16 20:11:30,720,3600,720,15.584415584415586
2026-03-16 20:12:00,720,3600,720,15.450643776824034
2026-03-16 20:12:30,720,3600,720,15.319148936170212
2026-03-16 20:13:00,720,3600,720,15
2026-03-16 20:13:30,720,3600,720,14.814814814814813
2026-03-16 20:14:00,720,3600,720,14.814814814814813
2026-03-16 20:14:30,720,3600,720,14.634146341463415
2026-03-16 20:15:00,720,3600,720,14.399999999999999
2026-03-16 20:15:30,720,3600,720,14.229249011857709
2026-03-16 20:16:00,720,3600,720,14.0625
2026-03-16 20:16:30,720,3600,720,13.953488372093023
2026-03-16 20:17:00,720,3600,720,13.899613899613898
2026-03-16 20:17:30,720,3600,720,13.688212927756654
2026-03-16 20:18:00,720,3600,720,13.636363636363637
2026-03-16 20:18:30,720,3600,720,13.333333333333334
2026-03-16 20:19:00,720,3600,720,13.186813186813186
2026-03-16 20:19:30,720,3600,720,13.13868613138686
2026-03-16 20:20:00,720,3600,720,12.949640287769785
2026-03-16 20:20:30,720,3600,720,12.903225806451614
2026-03-16 20:21:00,720,3600,720,12.811387900355871
2026-03-16 20:21:30,720,3600,720,12.903225806451614
2026-03-16 20:22:00,720,3600,720,13.09090909090909
2026-03-16 20:22:30,1200,3600,900,13.09090909090909
2026-03-16 20:23:00,1800,,3600,13.043478260869566
