Time,"gc=""G1 Old Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Old Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Old Generation"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Young Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Young Generation"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-03-16 19:22:54,0,0,0,0,0.014474330943543327,0.016474297045812783,0.004661016949152542,0.005186352773681803
2026-03-16 19:23:24,0,0,0,0,0.008033898305084745,0.008101832234444653,0.0021695282970897816,0.0028306044272687213
2026-03-16 19:23:54,0,0,0,0,0.0041270593011061875,0.0032346312004266956,0.001268606224627876,0.0021142721829437434
2026-03-16 19:24:24,0,0,0,0,0.0015053617942559448,0.0017204893071589575,0,0
2026-03-16 19:24:54,0,0,0,0,0.0003050847457627121,0.0006779661016949158,0,0.0007288012067592081
2026-03-16 19:25:24,0,0,0,0,0.0001864406779661,0.0005254237288135579,0.0012372881355932213,0.0007288135593220346
2026-03-16 19:25:54,0,0,0,0,0.0004576193623836907,0.0006949152542372869,0.0022033898305084745,0.0024914409681027743
2026-03-16 19:26:24,0,0,0,0,0.001033898305084745,0.0010169319164081974,0.0009661016949152532,0.002931954919074654
2026-03-16 19:26:54,0,0,0,0,0.001254216030236773,0.0013898069524245365,0.0007288012067592081,0.0009491525423728822
2026-03-16 19:27:24,0,0,0,0,0.001491525423728815,0.0015254495838912501,0.0007288135593220346,0.0005084659582040987
2026-03-16 19:27:54,0,0,0,0,0.0013050405071014571,0.0011864205691428933,0,0
2026-03-16 19:28:24,0,0,0,0,0.0008474576271186448,0.0006949034762122701,0.0020338293617165517,0.0009491203688010564
2026-03-16 19:28:54,0,0,0,0,0.0008982898594939058,0.0006271080151183903,0.0020337948917851633,0.0009491203688010564
2026-03-16 19:29:24,0,0,0,0,0.0008474719910506966,0.0008305366283602822,0.0010677966101694907,0
2026-03-16 19:29:54,0,0,0,0,0.001271164895510245,0.0008982898594939058,0.001999966102269453,0.003237288135593221
2026-03-16 19:30:24,0,0,0,0,0.0012711218073657264,0.0011525033049727138,0.0009321875900408476,0.004203104874245814
2026-03-16 19:30:54,0,0,0,0,0.0006949034762122663,0.0027457627118644056,0,0.0009660362009355287
2026-03-16 19:31:24,0,0,0,0,0.001949119506449043,0.0024744923900884737,0.0016779661016949148,0.0008813111197735716
2026-03-16 19:31:54,0,0,0,0,0.0015084745762711858,0.0015762177553303271,0.0016779661016949148,0.0008813260567438401
2026-03-16 19:32:24,0,0,0,0,0.0016270359134281322,0.0017457331231673999,0,0
2026-03-16 19:32:54,0,0,0,0,0.0016948865273469919,0.0016101422009796478,0.0010847089929154952,0.0013898776229702714
2026-03-16 19:33:24,0,0,0,0,0.0012203389830508448,0.0016270910662531158,0.0010847273775020773,0.0013898305084745774
2026-03-16 19:33:54,0,0,0,0,0.0006779546109387983,0.0012033490390156222,0.0014237046829714726,0.0034914662463348075
2026-03-16 19:34:24,0,0,0,0,0.001813497847530596,0.0013559092218775966,0.0030677446144980604,0.004779661016949153
2026-03-16 19:34:54,0,0,0,0,0.0021186081591837427,0.0016101422009796478,0.0016440399315265878,0.0012880700981306047
2026-03-16 19:35:24,0,0,0,0,0.0008474719910506928,0.0007626860106437057,0,0
2026-03-16 19:35:54,0,0,0,0,0.0006949152542372869,0.0008813559322033907,0.0015423467398857642,0
2026-03-16 19:36:24,0,0,0,0,0.00042372163183674704,0.0008813559322033907,0.0015423467398857642,0.0008135317446866176
2026-03-16 19:36:54,0,0,0,0,0.0003898239012898109,0.0006949152542372869,0,0.000813573111408665
2026-03-16 19:37:24,0,0,0,0,0.0011016949152542364,0.0011016575709297983,0,0
2026-03-16 19:37:54,0,0,0,0,0.0007118523414857345,0.0009999830511347293,0.0009152542372881326,0.0015423467398857679
2026-03-16 19:38:24,0,0,0,0,0.0027626182163316537,0.001237246195044235,0.0009830175248296677,0.0015423467398857679
2026-03-16 19:38:54,0,0,0,0,0.0011525033049727138,0.0015423728813559279,0.000983067509618808,0.001711806379444764
2026-03-16 19:39:24,0,0,0,0,0.0023558523439883355,0.001491525423728815,0.0013389603566041246,0.0017118353926204638
2026-03-16 19:39:54,0,0,0,0,0.001966068371722515,0.0012881137607837166,0.0013389830508474569,0
2026-03-16 19:40:24,0,0,0,0,0.001169491525423728,0.0010169491525423738,0,0.001169491525423728
2026-03-16 19:40:54,0,0,0,0,0.001101750936488295,0.0010170008644507357,0.0012034510229333723,0.0011695509941183442
2026-03-16 19:41:24,0,0,0,0,0.0006610057456653301,0.0006949152542372869,0.0012033490390156293,0
2026-03-16 19:41:54,0,0,0,0,0.0005931801233814605,0.0006101281269066509,0,0.001152464239712563
2026-03-16 19:42:24,0,0,0,0,0.0007288012067592101,0.0008475150857685238,0.0008983050847457616,0.001152522838595957
2026-03-16 19:42:54,0,0,0,0,0.0008982746347581427,0.0006610169491525448,0.001237267164963305,0.0010508296469551336
2026-03-16 19:43:24,0,0,0,0,0.000864406779661012,0.0009491364553143176,0.001237309106934015,0.0010508118368868823
2026-03-16 19:43:54,0,0,0,0,0.0007626989373061537,0.0008813559322033831,0.000983050847457628,0
2026-03-16 19:44:24,0,0,0,0,0.0006941857708848393,0.0010327954895619923,0.0009820022687638632,0.00132066846142124
2026-03-16 19:44:54,0,0,0,0,0.0006264391168901518,0.0012867398076662614,0,0.0013205566654251148
2026-03-16 19:45:24,0,0,0,0,0.0009322033898305036,0.001220297617029932,0,0
2026-03-16 19:45:54,0,0,0,0,0.0009321401938851555,0.000915269750334756,0.0012541735166008519,0.0011186061489441084
2026-03-16 19:46:24,0,0,0,0,0.0006948799213599296,0.0006609833398301806,0.0012541947730585414,0.0011185682326621971
2026-03-16 19:46:54,0,0,0,0,0.0009152232127724528,0.000745737432629403,0.0014067081334847374,0.0007796610169491495
2026-03-16 19:47:24,0,0,0,0,0.001627063489373243,0.0013389376631300666,0.000949104282833077,0.0007797403125741571
2026-03-16 19:47:54,0,0,0,0,0.0018135285842612798,0.001423704682971469,0.0009491364553143176,0.0025931763868409013
2026-03-16 19:48:24,0,0,0,0,0.0013389149704252357,0.0009321875900408419,0.0014745512787918806,0.0025931763868409013
2026-03-16 19:48:54,0,0,0,0,0.0012372252258359736,0.0016268704773848073,0.001474501296544239,0
2026-03-16 19:49:24,0,0,0,0,0.0010508296469551336,0.0015423728813559355,0.0034236707852409276,0.0021355570244572107
2026-03-16 19:49:54,0,0,0,0,0.0014067319751872847,0.000830494398400026,0.003423612758889529,0.00213541225319888
2026-03-16 19:50:24,0,0,0,0,0.0008135455331265579,0.0012372881355932196,0.001152542372881357,0.0013728580871510722
2026-03-16 19:50:54,0,0,0,0,0.0008982898594939058,0.0014067319751872851,0.001152522838595957,0.0013728115519549922
2026-03-16 19:51:24,0,0,0,0,0.0009321559920682026,0.001660932494957881,0.0012541735166008555,0
2026-03-16 19:51:54,0,0,0,0,0.0010169146808582767,0.00135586326119011,0.0012541735166008555,0.0011185492754851257
2026-03-16 19:52:24,0,0,0,0,0.0008813559322033907,0.000915269750334756,0,0.0011186251080490134
2026-03-16 19:52:54,0,0,0,0,0.0006609945425578818,0.0008643774787295372,0,0
2026-03-16 19:53:24,0,0,0,0,0.0007965561656836775,0.0010676880317255825,0.0009829842044607115,0
2026-03-16 19:53:54,0,0,0,0,0.0011186440677966073,0.0009830175248296638,0.0009830175248296638,0.0010508118368868823
2026-03-16 19:54:24,0,0,0,0,0.0012881137607837166,0.0009660853205877857,0.0010847273775020773,0.0010508296469551336
2026-03-16 19:54:54,0,0,0,0,0.0014236805532015877,0.001254194773058545,0.0010847089929154955,0.0022711864406779717
2026-03-16 19:55:24,0,0,0,0,0.0013728580871510646,0.0012880482679140407,0.001457577709230193,0.0022709939835607214
2026-03-16 19:55:54,0,0,0,0,0.0009321717907867556,0.0009152232127724453,0.0014575283031658846,0.0012033082502881114
2026-03-16 19:56:24,0,0,0,0,0.0009491203688010585,0.0009999661028439744,0.0015931933357061798,0.0012033490390156222
2026-03-16 19:56:54,0,0,0,0,0.001338960356604121,0.0004576193623836907,0.0015931663333446377,0
2026-03-16 19:57:24,0,0,0,0,0.0016778807857227632,0.0007288012067592025,0,0
2026-03-16 19:57:54,0,0,0,0,0.001457553005779372,0.0015253720212874118,0,0.001237309106934015
2026-03-16 19:58:24,0,0,0,0,0.0009999491551277006,0.001220318299689837,0.0013558632611901027,0.0012372881355932196
2026-03-16 19:58:54,0,0,0,0,0.0009491203688010508,0.0011525033049727138,0.0010169146808582767,0.0008813559322033907
2026-03-16 19:59:24,0,0,0,0,0.0015084490093388242,0.002169417985830991,0.0032710755567607885,0.0008813111197735716
2026-03-16 19:59:54,0,0,0,0,0.0015253720212874192,0.0012033490390156293,0.0022541990813715026,0.002508474576271189
2026-03-16 20:00:24,0,0,0,0,0.0009660853205877857,0.0011864004610013267,0,0.0025083895461170827
2026-03-16 20:00:54,0,0,0,0,0.0018134978475305955,0.0014236805532015803,0.0009999661028439741,0
2026-03-16 20:01:24,0,0,0,0,0.0019321706411755714,0.001457602413518405,0.0009999491551277082,0.0013389830508474532
2026-03-16 20:01:54,0,0,0,0,0.0015931663333446223,0.0011525033049727212,0.002237326056373839,0.001338914970425228
2026-03-16 20:02:24,0,0,0,0,0.0015083978780740031,0.000711840276600805,0.0022371364653243865,0.001610169491525427
2026-03-16 20:02:54,0,0,0,0,0.0009491203688010583,0.0003220229822717896,0.0010338807816816654,0.0016100330480467793
2026-03-16 20:03:24,0,0,0,0,0.004711784546024637,0.0006270973865292688,0.001033898305084745,0.0014914495873091212
2026-03-16 20:03:54,0,0,0,0,0.005576082166706223,0.0017626819884408605,0.0022033151418595965,0.0014914748652588062
2026-03-16 20:04:24,0,0,0,0,0.002135520829802385,0.0013050183888954792,0.0022033524855510907,0
2026-03-16 20:04:54,0,0,0,0,0.0015790277942849375,0.0016978793486934908,0.0013413474599293699,0.0012225146447066824
2026-03-16 20:05:24,0,0,0,0,0.001511163935817988,0.0021393643031784896,0.0013413246854678538,0.0012224938875305632
2026-03-16 20:05:54,0,0,0,0,0.001220359667112988,0.0021695282970897833,0.0015762711864406775,0.0017627118644067737
2026-03-16 20:06:24,0,0,0,0,0.0006779546109387832,0.0014745762711864364,0.001322011491330653,0.0017627417413854413
2026-03-16 20:06:54,0,0,0,0,0.0005932102845714503,0.00038983050847457096,0.0013220338983050822,0
2026-03-16 20:07:24,0,0,0,0,0.0008135731114086687,0.0005932203389830532,0,0.0014068035051441581
2026-03-16 20:07:54,0,0,0,0,0.0008474576271186561,0.0013559322033898317,0,0.0014067796610169523
2026-03-16 20:08:24,0,0,0,0,0.0008304803227009318,0.0007626989373061461,0.0012542372881355905,0
2026-03-16 20:08:54,0,0,0,0,0.0011016762427755377,0.0005084745762711907,0.001254216030236773,0
2026-03-16 20:09:24,0,0,0,0,0.0010338807816816654,0.0009660853205877932,0,0.0015932203389830485
2026-03-16 20:09:54,0,0,0,0,0.0008135317446866214,0.0009661344452354231,0,0.0015932743482829901
2026-03-16 20:10:24,0,0,0,0,0.0008475150857685238,0.0005085090514611052,0.0012204010373408829,0
2026-03-16 20:10:54,0,0,0,0,0.00044067796610169153,0.000457634875167378,0.001220318299689837,0.0014576271186440728
2026-03-16 20:11:24,0,0,0,0,0.0004914921022303557,0.0011186061489441006,0.0016270083384177358,0
2026-03-16 20:11:54,0,0,0,0,0.0004915254237288122,0.0014745762711864364,0.0016270910662531158,0.0012372881355932196
2026-03-16 20:12:24,0,0,0,0,0.00044067049711023014,0.000813559322033899,0.0015931933357061722,0.001237246195044235
2026-03-16 20:12:54,0,0,0,0,0.0011186251080490285,0.0032541821325062317,0.0015932203389830485,0
2026-03-16 20:13:24,0,0,0,0,0.0011355932203389709,0.00435593220338984,0,0
2026-03-16 20:13:54,0,0,0,0,0.0013220338983050747,0.0017627118644067813,0.00215254237288136,0.0018983372599535604
2026-03-16 20:14:24,0,0,0,0,0.0017288428617434248,0.0012373091069340077,0.0021524694078166877,0.0018983372599535604
2026-03-16 20:14:54,0,0,0,0,0.001406708133484741,0.0015762711864406775,0,0.0016440399315265763
2026-03-16 20:15:24,0,0,0,0,0.0010338807816816654,0.0019660683717225226,0.001372858087151057,0.0016440399315265763
2026-03-16 20:15:54,0,0,0,0,0.0017118353926204638,0.0020847457627118683,0.0033898879642027865,0.003406721919967467
2026-03-16 20:16:24,0,0,0,0,0.0035593220338983045,0.004084745762711859,0.0020169833387006673,0.003406664180875233
2026-03-16 20:16:54,0,0,0,0,0.0035423128421552116,0.0046100132198908395,0.0025254237288135596,0.0007118523414857345
2026-03-16 20:17:24,0,0,0,0,0.002508474576271181,0.0026609718479347812,0.0035763318022339415,0.0028644553297513453
2026-03-16 20:17:54,0,0,0,0,0.0021016949152542373,0.0016440677966101695,0.0010508118368868851,0.0026610169491525426
2026-03-16 20:18:24,0,0,0,0,0.0015254237288135593,0.0013559322033898304,0,0.001389854065323141
2026-03-16 20:18:54,0,0,0,0,0.0007288135593220336,0.001423752944965169,0.0023389434077388522,0.0018134978475305918
2026-03-16 20:19:24,0,0,0,0,0.001169491525423729,0.0006949152542372883,0.0033728241894205187,0.0038136885996135454
2026-03-16 20:19:54,0,0,0,0,0.0025254237288135596,0.0019491525423728812,0.0010339158290818488,0.00288130709648989
2026-03-16 20:20:24,0,0,0,0,0.00135600115260098,0.0019491855794166002,0,0.0009660853205877875
2026-03-16 20:20:54,0,0,0,0,0.0012711864406779662,0.001338983050847458,0.0010508652689028629,0.0021864777369107954
2026-03-16 20:21:24,0,0,0,0,0.0012712295332045155,0.002762805518831147,0.0010508296469551365,0.001220380351876334
2026-03-16 20:21:54,0,0,0,0,0.0010169319164081965,0.0014237046829714754,0,0
2026-03-16 20:22:24,0,0,0,0,0.001016949152542373,0,0,0
2026-03-16 20:22:54,0,0,0,0,0.0015084745762711858,0.0015423728813559318,0.0022712634326587343,0.001661016949152542
