Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-16 19:22:54,2114
2026-03-16 19:23:24,2102
2026-03-16 19:23:54,2115
2026-03-16 19:24:24,1077
2026-03-16 19:24:54,646
2026-03-16 19:25:24,115
2026-03-16 19:25:54,375
2026-03-16 19:26:24,135
2026-03-16 19:26:54,309
2026-03-16 19:27:24,914
2026-03-16 19:27:54,872
2026-03-16 19:28:24,823
2026-03-16 19:28:54,562
2026-03-16 19:29:24,546
2026-03-16 19:29:54,274
2026-03-16 19:30:24,98
2026-03-16 19:30:54,291
2026-03-16 19:31:24,265
2026-03-16 19:31:54,553
2026-03-16 19:32:24,513
2026-03-16 19:32:54,563
2026-03-16 19:33:24,387
2026-03-16 19:33:54,100
2026-03-16 19:34:24,360
2026-03-16 19:34:54,407
2026-03-16 19:35:24,409
2026-03-16 19:35:54,384
2026-03-16 19:36:24,373
2026-03-16 19:36:54,290
2026-03-16 19:37:24,104
2026-03-16 19:37:54,73
2026-03-16 19:38:24,278
2026-03-16 19:38:54,73
2026-03-16 19:39:24,311
2026-03-16 19:39:54,536
2026-03-16 19:40:24,353
2026-03-16 19:40:54,577
2026-03-16 19:41:24,377
2026-03-16 19:41:54,337
2026-03-16 19:42:24,343
2026-03-16 19:42:54,391
2026-03-16 19:43:24,272
2026-03-16 19:43:54,259
2026-03-16 19:44:24,273
2026-03-16 19:44:54,25
2026-03-16 19:45:24,274
2026-03-16 19:45:54,291
2026-03-16 19:46:24,320
2026-03-16 19:46:54,263
2026-03-16 19:47:24,352
2026-03-16 19:47:54,567
2026-03-16 19:48:24,144
2026-03-16 19:48:54,137
2026-03-16 19:49:24,82
2026-03-16 19:49:54,120
2026-03-16 19:50:24,121
2026-03-16 19:50:54,327
2026-03-16 19:51:24,373
2026-03-16 19:51:54,281
2026-03-16 19:52:24,307
2026-03-16 19:52:54,135
2026-03-16 19:53:24,258
2026-03-16 19:53:54,147
2026-03-16 19:54:24,278
2026-03-16 19:54:54,530
2026-03-16 19:55:24,401
2026-03-16 19:55:54,357
2026-03-16 19:56:24,358
2026-03-16 19:56:54,120
2026-03-16 19:57:24,153
2026-03-16 19:57:54,361
2026-03-16 19:58:24,99
2026-03-16 19:58:54,337
2026-03-16 19:59:24,551
2026-03-16 19:59:54,374
2026-03-16 20:00:24,342
2026-03-16 20:00:54,327
2026-03-16 20:01:24,148
2026-03-16 20:01:54,276
2026-03-16 20:02:24,328
2026-03-16 20:02:54,145
2026-03-16 20:03:24,149
2026-03-16 20:03:54,376
2026-03-16 20:04:24,403
2026-03-16 20:04:54,390
2026-03-16 20:05:24,660
2026-03-16 20:05:54,371
2026-03-16 20:06:24,344
2026-03-16 20:06:54,323
2026-03-16 20:07:24,115
2026-03-16 20:07:54,276
2026-03-16 20:08:24,295
2026-03-16 20:08:54,393
2026-03-16 20:09:24,521
2026-03-16 20:09:54,404
2026-03-16 20:10:24,357
2026-03-16 20:10:54,361
2026-03-16 20:11:24,409
2026-03-16 20:11:54,401
2026-03-16 20:12:24,136
2026-03-16 20:12:54,71
2026-03-16 20:13:24,280
2026-03-16 20:13:54,406
2026-03-16 20:14:24,355
2026-03-16 20:14:54,121
2026-03-16 20:15:24,83
2026-03-16 20:15:54,135
2026-03-16 20:16:24,387
2026-03-16 20:16:54,2
2026-03-16 20:17:24,8
2026-03-16 20:17:54,128
2026-03-16 20:18:24,9
2026-03-16 20:18:54,49
2026-03-16 20:19:24,277
2026-03-16 20:19:54,256
2026-03-16 20:20:24,259
2026-03-16 20:20:54,147
2026-03-16 20:21:24,274
2026-03-16 20:21:54,358
2026-03-16 20:22:24,358
2026-03-16 20:22:54,0
