"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-03 11:40:00,2.98 GiB,2.95 GiB,2.59 GiB,2.48 GiB,2.43 GiB,2.44 GiB
2026-02-03 11:41:00,2.98 GiB,2.95 GiB,2.59 GiB,2.48 GiB,2.44 GiB,2.44 GiB
2026-02-03 11:42:00,2.99 GiB,2.95 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.44 GiB
2026-02-03 11:43:00,2.99 GiB,2.95 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:44:00,3.00 GiB,2.95 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:45:00,3.02 GiB,2.95 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:46:00,3.02 GiB,2.97 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:47:00,3.02 GiB,2.97 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:48:00,3.02 GiB,2.97 GiB,2.60 GiB,2.49 GiB,2.45 GiB,2.45 GiB
2026-02-03 11:49:00,3.02 GiB,2.97 GiB,2.60 GiB,2.51 GiB,2.46 GiB,2.45 GiB
2026-02-03 11:50:00,3.02 GiB,2.98 GiB,2.60 GiB,2.51 GiB,2.46 GiB,2.45 GiB
2026-02-03 11:51:00,3.03 GiB,2.98 GiB,2.61 GiB,2.51 GiB,2.46 GiB,2.45 GiB
2026-02-03 11:52:00,3.03 GiB,2.98 GiB,2.61 GiB,2.52 GiB,2.46 GiB,2.45 GiB
2026-02-03 11:53:00,3.03 GiB,2.98 GiB,2.61 GiB,2.52 GiB,2.46 GiB,2.45 GiB
2026-02-03 11:54:00,3.03 GiB,2.98 GiB,2.61 GiB,2.52 GiB,2.47 GiB,2.45 GiB
2026-02-03 11:55:00,3.03 GiB,2.98 GiB,2.62 GiB,2.52 GiB,2.47 GiB,2.45 GiB
2026-02-03 11:56:00,3.03 GiB,2.98 GiB,2.62 GiB,2.52 GiB,2.47 GiB,2.46 GiB
2026-02-03 11:57:00,3.04 GiB,2.99 GiB,2.62 GiB,2.52 GiB,2.47 GiB,2.46 GiB
2026-02-03 11:58:00,3.04 GiB,2.99 GiB,2.62 GiB,2.52 GiB,2.47 GiB,2.46 GiB
2026-02-03 11:59:00,3.04 GiB,2.99 GiB,2.62 GiB,2.53 GiB,2.47 GiB,2.46 GiB
2026-02-03 12:00:00,3.04 GiB,2.99 GiB,2.62 GiB,2.53 GiB,2.47 GiB,2.46 GiB
2026-02-03 12:01:00,3.04 GiB,3.00 GiB,2.62 GiB,2.53 GiB,2.47 GiB,2.46 GiB
2026-02-03 12:02:00,3.04 GiB,3.00 GiB,2.62 GiB,2.53 GiB,2.47 GiB,2.47 GiB
2026-02-03 12:03:00,3.04 GiB,3.00 GiB,2.62 GiB,2.53 GiB,2.47 GiB,2.47 GiB
2026-02-03 12:04:00,3.04 GiB,3.00 GiB,2.62 GiB,2.54 GiB,2.47 GiB,2.47 GiB
2026-02-03 12:05:00,3.05 GiB,3.00 GiB,2.63 GiB,2.54 GiB,2.47 GiB,2.47 GiB
2026-02-03 12:06:00,3.05 GiB,3.00 GiB,2.63 GiB,2.54 GiB,2.47 GiB,2.47 GiB
2026-02-03 12:07:00,3.05 GiB,3.00 GiB,2.63 GiB,2.54 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:08:00,3.05 GiB,3.00 GiB,2.63 GiB,2.54 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:09:00,3.05 GiB,3.01 GiB,2.63 GiB,2.54 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:10:00,3.05 GiB,3.01 GiB,2.63 GiB,2.54 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:11:00,3.06 GiB,3.01 GiB,2.63 GiB,2.55 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:12:00,3.06 GiB,3.01 GiB,2.63 GiB,2.55 GiB,2.48 GiB,2.47 GiB
2026-02-03 12:13:00,3.06 GiB,3.01 GiB,2.63 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:14:00,3.06 GiB,3.01 GiB,2.64 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:15:00,3.06 GiB,3.01 GiB,2.64 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:16:00,3.06 GiB,3.01 GiB,2.64 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:17:00,3.06 GiB,3.02 GiB,2.64 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:18:00,3.06 GiB,3.02 GiB,2.64 GiB,2.55 GiB,2.49 GiB,2.48 GiB
2026-02-03 12:19:00,3.07 GiB,3.02 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:20:00,3.07 GiB,3.02 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:21:00,3.08 GiB,3.03 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:22:00,3.08 GiB,3.03 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:23:00,3.08 GiB,3.03 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:24:00,3.08 GiB,3.03 GiB,2.65 GiB,2.57 GiB,2.50 GiB,2.50 GiB
2026-02-03 12:25:00,3.08 GiB,3.03 GiB,2.65 GiB,2.57 GiB,2.51 GiB,2.50 GiB
