"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 08:42:40,0.0883,0.0978,0.0972,0.0649,0.0547,0.0599
2026-02-11 08:43:00,0.0883,0.0978,0.0972,0.0649,0.0547,0.0599
2026-02-11 08:43:20,0.0221,0.0535,0.0429,0.0373,0.0436,0.0433
2026-02-11 08:43:40,0.0847,0.107,0.108,0.0933,0.0547,0.0510
2026-02-11 08:44:00,0.0906,0.131,0.149,0.0846,0.0674,0.0600
2026-02-11 08:44:20,0.178,0.0795,0.165,0.171,0.0866,0.0858
2026-02-11 08:44:40,0.178,0.0795,0.165,0.171,0.0866,0.0858
2026-02-11 08:45:00,0.0723,0.0919,0.174,0.185,0.160,0.107
2026-02-11 08:45:20,0.0473,0.152,0.164,0.191,0.0797,0.0704
2026-02-11 08:45:40,0.0804,0.132,0.0710,0.137,0.0871,0.0851
2026-02-11 08:46:00,0.0804,0.132,0.0710,0.106,0.0871,0.0851
2026-02-11 08:46:20,0.0729,0.244,0.168,0.178,0.0988,0.0855
2026-02-11 08:46:40,0.123,0.153,0.0918,0.165,0.111,0.0941
2026-02-11 08:47:00,0.0705,0.121,0.128,0.135,0.0775,0.0655
2026-02-11 08:47:20,0.0932,0.152,0.144,0.113,0.0938,0.102
2026-02-11 08:47:40,0.0904,0.0873,0.121,0.214,0.0909,0.0957
2026-02-11 08:48:00,0.0741,0.144,0.199,0.156,0.152,0.170
2026-02-11 08:48:20,0.0604,0.0916,0.0879,0.0935,0.0529,0.142
2026-02-11 08:48:40,0.0604,0.0916,0.0879,0.0935,0.0529,0.142
2026-02-11 08:49:00,0.0602,0.123,0.136,0.127,0.0884,0.0685
2026-02-11 08:49:20,0.114,0.153,0.144,0.0987,0.0777,0.0601
2026-02-11 08:49:40,0.0807,0.156,0.130,0.225,0.123,0.0848
2026-02-11 08:50:00,0.214,0.273,0.223,0.125,0.231,0.148
2026-02-11 08:50:20,0.0870,0.148,0.152,0.142,0.0881,0.0758
2026-02-11 08:50:40,0.0992,0.140,0.0866,0.174,0.0940,0.0805
2026-02-11 08:51:00,0.210,0.185,0.210,0.133,0.188,0.185
2026-02-11 08:51:20,0.0864,0.126,0.0697,0.141,0.0766,0.0819
2026-02-11 08:51:40,0.137,0.0990,0.151,0.155,0.149,0.145
2026-02-11 08:52:00,0.157,0.193,0.212,0.471,0.126,0.120
2026-02-11 08:52:20,0.317,0.130,0.347,0.321,0.213,0.201
2026-02-11 08:52:40,0.317,0.130,0.347,0.321,0.213,0.201
2026-02-11 08:53:00,0.162,0.124,0.158,0.158,0.148,0.122
2026-02-11 08:53:20,0.122,0.130,0.0831,0.121,0.0787,0.0698
2026-02-11 08:53:40,0.0679,0.0991,0.0984,0.0939,0.0554,0.210
2026-02-11 08:54:00,0.0679,0.0991,0.0984,0.0939,0.0554,0.210
2026-02-11 08:54:20,0.119,0.142,0.184,0.137,0.126,0.118
2026-02-11 08:54:40,0.136,0.110,0.204,0.184,0.143,0.130
2026-02-11 08:55:00,0.233,0.218,0.112,0.300,0.204,0.200
2026-02-11 08:55:20,0.169,0.150,0.205,0.162,0.106,0.0545
2026-02-11 08:55:40,0.169,0.150,0.205,0.162,0.106,0.0545
2026-02-11 08:56:00,0.104,0.121,0.0762,0.238,0.106,0.0881
2026-02-11 08:56:20,0.0729,0.204,0.217,0.256,0.164,0.123
2026-02-11 08:56:40,0.0550,0.161,0.149,0.199,0.0821,0.102
2026-02-11 08:57:00,0.164,0.208,0.204,0.117,0.242,0.179
2026-02-11 08:57:20,0.0585,0.118,0.118,0.0816,0.0749,0.0624
2026-02-11 08:57:40,0.0585,0.118,0.118,0.117,0.0749,0.0624
2026-02-11 08:58:00,0.0917,0.115,0.126,0.158,0.112,0.0653
2026-02-11 08:58:20,0.0946,0.139,0.116,0.146,0.0856,0.0759
2026-02-11 08:58:40,0.0946,0.139,0.116,0.146,0.0856,0.0759
2026-02-11 08:59:00,0.119,0.165,0.193,0.200,0.199,0.123
2026-02-11 08:59:20,0.119,0.165,0.193,0.200,0.199,0.123
2026-02-11 08:59:40,0.0955,0.167,0.141,0.132,0.0963,0.0937
2026-02-11 09:00:00,0.169,0.204,0.360,0.271,0.143,0.103
2026-02-11 09:00:20,0.0822,0.310,0.105,0.106,0.0571,0.0509
2026-02-11 09:00:40,0.0822,0.310,0.105,0.106,0.0571,0.0509
2026-02-11 09:01:00,0.0815,0.178,0.105,0.106,0.183,0.152
2026-02-11 09:01:20,0.134,0.133,0.113,0.136,0.0921,0.0891
2026-02-11 09:01:40,0.209,0.121,0.247,0.286,0.176,0.220
2026-02-11 09:02:00,0.195,0.183,0.0917,0.173,0.301,0.0602
2026-02-11 09:02:20,0.220,0.119,0.263,0.265,0.222,0.211
2026-02-11 09:02:40,0.0717,0.273,0.361,0.301,0.164,0.163
2026-02-11 09:03:00,0.0823,0.149,0.221,0.221,0.169,0.108
2026-02-11 09:03:20,0.0823,0.149,0.221,0.221,0.169,0.108
2026-02-11 09:03:40,0.0823,0.149,0.221,0.221,0.169,0.108
2026-02-11 09:04:00,0.116,0.152,0.160,0.120,0.0927,0.121
2026-02-11 09:04:20,0.113,0.162,0.180,0.0983,0.0906,0.0614
2026-02-11 09:04:40,0.222,0.201,0.250,0.101,0.180,0.365
2026-02-11 09:05:00,0.169,0.201,0.123,0.224,0.191,0.179
2026-02-11 09:05:20,0.0546,0.129,0.159,0.167,0.0567,0.0553
2026-02-11 09:05:40,0.0880,0.251,0.369,0.200,0.162,0.105
