"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2","rskj-node2","rskj-node1","rskj-miner3","rskj-miner4","rskj-miner2","rskj-miner1"
2026-02-11 10:30:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:30:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:31:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:31:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:31:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:32:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:32:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:32:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:33:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:33:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:33:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:34:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:34:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:34:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:35:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:35:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:35:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:36:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:36:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:36:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:37:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:37:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:37:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:38:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:38:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:38:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:39:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:39:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:39:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:40:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:40:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:40:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:41:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:41:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:41:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:42:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:42:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:42:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:43:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:43:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:43:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:44:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:44:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:44:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:45:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:45:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:45:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:46:00,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:46:20,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:46:40,2.44,1.10,3.57,3.93,3.98,1.10,,,,,,
2026-02-11 10:47:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:47:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:47:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:48:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:48:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:48:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:49:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:49:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:49:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:50:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:50:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:50:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:51:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:51:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:51:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:52:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:52:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:52:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:53:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:53:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:53:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:54:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:54:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:54:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:55:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:55:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:55:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:56:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:56:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:56:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:57:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:57:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:57:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:58:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:58:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:58:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:59:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:59:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 10:59:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:00:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:00:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:00:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:01:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:01:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:01:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:02:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:02:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:02:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:03:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:03:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:03:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:04:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:04:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:04:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:05:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:05:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:05:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:06:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:06:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:06:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:07:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:07:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:07:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:08:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:08:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:08:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:09:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:09:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:09:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:10:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:10:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:10:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:11:00,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:11:20,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:11:40,2.44,1.10,3.57,3.93,3.98,2.00,,,,,,
2026-02-11 11:12:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:12:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:12:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:13:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:13:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:13:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:14:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:14:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:14:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:15:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:15:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:15:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:16:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:16:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:16:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:17:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:17:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:17:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:18:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:18:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:18:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:19:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:19:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:19:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:20:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:20:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:20:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:21:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:21:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:21:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:22:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:22:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:22:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:23:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:23:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:23:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:24:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:24:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:24:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:25:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:25:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:25:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:26:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:26:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:26:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:27:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:27:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:27:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:28:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:28:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:28:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:29:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:29:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:29:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:30:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:30:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:30:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:31:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:31:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:31:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:32:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:32:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:32:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:33:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:33:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:33:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:34:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:34:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:34:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:35:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:35:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:35:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:36:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:36:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:36:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:37:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:37:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:37:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:38:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:38:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:38:40,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:39:00,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:39:20,2.44,1.06,3.57,3.93,3.98,0.921,,,,,,
2026-02-11 11:39:40,2.44,1.06,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:40:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:40:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:40:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:41:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:41:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:41:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:42:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:42:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:42:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:43:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:43:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:43:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:44:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:44:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:44:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:45:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:45:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:45:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:46:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:46:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:46:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:47:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:47:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:47:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:48:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:48:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:48:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:49:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:49:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:49:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:50:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:50:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:50:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:51:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:51:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:51:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:52:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:52:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:52:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:53:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:53:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:53:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:54:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:54:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:54:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:55:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:55:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:55:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:56:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:56:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:56:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:57:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:57:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:57:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:58:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:58:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:58:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:59:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:59:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 11:59:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:00:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:00:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:00:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:01:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:01:20,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:01:40,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:02:00,2.44,0.988,3.57,3.93,3.98,0.922,,,,,,
2026-02-11 12:02:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:02:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:03:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:03:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:03:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:04:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:04:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:04:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:05:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:05:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:05:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:06:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:06:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:06:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:07:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:07:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:07:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:08:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:08:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:08:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:09:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:09:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:09:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:10:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:10:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:10:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:11:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:11:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:11:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:12:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:12:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:12:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:13:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:13:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:13:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:14:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:14:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:14:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:15:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:15:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:15:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:16:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:16:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:16:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:17:00,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:17:20,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
2026-02-11 12:17:40,3.76,1.93,2.54,3.36,3.59,2.16,,,,,,
