"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 08:42:40,0.00432,0.00683,0.00633,0.00674,0.00441,0.00501
2026-02-11 08:43:00,0.00432,0.00683,0.00633,0.00674,0.00441,0.00501
2026-02-11 08:43:20,0.00439,0.00722,0.00660,0.00687,0.00456,0.00516
2026-02-11 08:43:40,0.00488,0.00739,0.00723,0.00753,0.00486,0.00545
2026-02-11 08:44:00,0.00509,0.00791,0.00748,0.00775,0.00494,0.00644
2026-02-11 08:44:20,0.00524,0.00800,0.00774,0.00751,0.00513,0.00667
2026-02-11 08:44:40,0.00452,0.00628,0.00698,0.00631,0.00477,0.00597
2026-02-11 08:45:00,0.00413,0.00621,0.00632,0.00581,0.00475,0.00562
2026-02-11 08:45:20,0.00406,0.00593,0.00673,0.00566,0.00450,0.00557
2026-02-11 08:45:40,0.00416,0.00636,0.00718,0.00582,0.00450,0.00537
2026-02-11 08:46:00,0.00342,0.00563,0.00650,0.00537,0.00389,0.00480
2026-02-11 08:46:20,0.00395,0.00568,0.00713,0.00534,0.00437,0.00445
2026-02-11 08:46:40,0.00396,0.00583,0.00740,0.00544,0.00414,0.00424
2026-02-11 08:47:00,0.00450,0.00664,0.00809,0.00639,0.00449,0.00471
2026-02-11 08:47:20,0.00399,0.00637,0.00776,0.00572,0.00418,0.00455
2026-02-11 08:47:40,0.00429,0.00666,0.00816,0.00606,0.00448,0.00487
2026-02-11 08:48:00,0.00454,0.00665,0.00830,0.00658,0.00469,0.00512
2026-02-11 08:48:20,0.00509,0.00731,0.00908,0.00782,0.00584,0.00595
2026-02-11 08:48:40,0.00459,0.00713,0.00845,0.00717,0.00554,0.00566
2026-02-11 08:49:00,0.00464,0.00675,0.00855,0.00753,0.00569,0.00519
2026-02-11 08:49:20,0.00498,0.00713,0.00857,0.00837,0.00568,0.00595
2026-02-11 08:49:40,0.00568,0.00817,0.00949,0.00912,0.00583,0.00636
2026-02-11 08:50:00,0.00583,0.00784,0.00936,0.00922,0.00572,0.00630
2026-02-11 08:50:20,0.00574,0.00814,0.0105,0.0100,0.00666,0.00658
2026-02-11 08:50:40,0.00568,0.00799,0.0102,0.0102,0.00657,0.00648
2026-02-11 08:51:00,0.00609,0.00832,0.0102,0.0106,0.00689,0.00655
2026-02-11 08:51:20,0.00613,0.00866,0.00983,0.0104,0.00681,0.00653
2026-02-11 08:51:40,0.00613,0.00848,0.00980,0.00985,0.00701,0.00672
2026-02-11 08:52:00,0.00522,0.00742,0.00860,0.00975,0.00663,0.00632
2026-02-11 08:52:20,0.00568,0.00735,0.00857,0.0104,0.00660,0.00625
2026-02-11 08:52:40,0.00538,0.00706,0.00817,0.0101,0.00630,0.00593
2026-02-11 08:53:00,0.00568,0.00728,0.00843,0.0101,0.00659,0.00609
2026-02-11 08:53:20,0.00546,0.00646,0.00807,0.00915,0.00556,0.00535
2026-02-11 08:53:40,0.00633,0.0108,0.00877,0.00984,0.00614,0.00606
2026-02-11 08:54:00,0.00598,0.0104,0.00794,0.00878,0.00557,0.00538
2026-02-11 08:54:20,0.00552,0.00965,0.00746,0.00780,0.00534,0.00473
2026-02-11 08:54:40,0.00488,0.00898,0.00662,0.00720,0.00525,0.00435
2026-02-11 08:55:00,0.00476,0.00895,0.00668,0.00717,0.00509,0.00437
2026-02-11 08:55:20,0.00503,0.00895,0.00534,0.00656,0.00446,0.00430
2026-02-11 08:55:40,0.00470,0.00824,0.00440,0.00579,0.00404,0.00395
2026-02-11 08:56:00,0.00481,0.00812,0.00427,0.00586,0.00394,0.00371
2026-02-11 08:56:20,0.00460,0.00764,0.00424,0.00584,0.00364,0.00335
2026-02-11 08:56:40,0.00526,0.00878,0.00555,0.00710,0.00506,0.00444
2026-02-11 08:57:00,0.00556,0.00862,0.00647,0.00699,0.00517,0.00430
2026-02-11 08:57:20,0.00585,0.00902,0.00693,0.00673,0.00546,0.00442
2026-02-11 08:57:40,0.00585,0.00902,0.00693,0.00684,0.00546,0.00442
2026-02-11 08:58:00,0.00650,0.00971,0.00696,0.00684,0.00589,0.00495
2026-02-11 08:58:20,0.00690,0.0104,0.00747,0.00742,0.00630,0.00528
2026-02-11 08:58:40,0.00603,0.00605,0.00676,0.00673,0.00572,0.00458
2026-02-11 08:59:00,0.00611,0.00613,0.00702,0.00691,0.00609,0.00474
2026-02-11 08:59:20,0.00594,0.00599,0.00674,0.00677,0.00586,0.00435
2026-02-11 08:59:40,0.00674,0.00649,0.00775,0.00790,0.00704,0.00538
2026-02-11 09:00:00,0.00635,0.00586,0.00810,0.00767,0.00669,0.00493
2026-02-11 09:00:20,0.00668,0.00611,0.00865,0.00816,0.00726,0.00513
