"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 08:53:40,,148 µs,,,,264 µs
2026-02-11 08:54:00,,148 µs,,,,264 µs
2026-02-11 08:54:20,,148 µs,,,,264 µs
2026-02-11 08:54:40,,148 µs,,,,264 µs
2026-02-11 08:55:00,,148 µs,,,,264 µs
2026-02-11 08:55:20,,148 µs,,,,264 µs
2026-02-11 08:55:40,,148 µs,,,,264 µs
2026-02-11 08:56:00,,148 µs,,,,264 µs
2026-02-11 08:56:20,,148 µs,,,,264 µs
2026-02-11 08:56:40,,148 µs,,,,264 µs
2026-02-11 08:57:00,,148 µs,,,,264 µs
2026-02-11 08:57:20,,148 µs,,,,264 µs
2026-02-11 08:57:40,,148 µs,,,,264 µs
2026-02-11 08:58:00,,148 µs,,,,264 µs
2026-02-11 08:58:20,,148 µs,,,,264 µs
2026-02-11 09:18:40,,131 µs,,,,130 µs
2026-02-11 09:19:00,,131 µs,,,,130 µs
2026-02-11 09:19:20,,131 µs,,,,130 µs
2026-02-11 09:19:40,,131 µs,,,,130 µs
2026-02-11 09:20:00,,131 µs,,,,130 µs
2026-02-11 09:20:20,,131 µs,,,,130 µs
2026-02-11 09:20:40,,131 µs,,,,130 µs
2026-02-11 09:21:00,,131 µs,,,,130 µs
2026-02-11 09:21:20,,131 µs,,,,130 µs
2026-02-11 09:21:40,,131 µs,,,,130 µs
2026-02-11 09:22:00,,131 µs,,,,130 µs
2026-02-11 09:22:20,,131 µs,,,,130 µs
2026-02-11 09:22:40,,131 µs,,,,130 µs
2026-02-11 09:23:00,,131 µs,,,,130 µs
2026-02-11 09:23:20,,131 µs,,,,130 µs
2026-02-11 09:40:20,,,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:40:40,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:41:00,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:41:20,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:41:40,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:42:00,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:42:20,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:42:40,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:43:00,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:43:20,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:43:40,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:44:00,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:44:20,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
2026-02-11 09:44:40,3.93 s,893 µs,4.76 s,4.76 s,4.50 s,160 µs
