"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 08:44:00,125 kB/s,241 kB/s,11.4 kB/s,10.8 kB/s,1.26 kB/s,1.15 kB/s
2026-02-11 08:45:00,124 kB/s,186 kB/s,10.0 kB/s,9.65 kB/s,1.19 kB/s,1.11 kB/s
2026-02-11 08:46:00,115 kB/s,186 kB/s,10.4 kB/s,10.3 kB/s,1.16 kB/s,1.14 kB/s
2026-02-11 08:47:00,124 kB/s,181 kB/s,9.82 kB/s,9.75 kB/s,1.10 kB/s,1.12 kB/s
2026-02-11 08:48:00,137 kB/s,182 kB/s,61.1 kB/s,11.1 kB/s,1.16 kB/s,1.20 kB/s
2026-02-11 08:49:00,129 kB/s,160 kB/s,61.1 kB/s,10.9 kB/s,1.32 kB/s,1.38 kB/s
2026-02-11 08:50:00,130 kB/s,199 kB/s,62.8 kB/s,71.5 kB/s,1.42 kB/s,1.40 kB/s
2026-02-11 08:51:00,129 kB/s,199 kB/s,62.8 kB/s,79.9 kB/s,1.47 kB/s,1.43 kB/s
2026-02-11 08:52:00,131 kB/s,116 kB/s,63.1 kB/s,80.7 kB/s,1.51 kB/s,1.43 kB/s
2026-02-11 08:53:00,137 kB/s,113 kB/s,11.1 kB/s,78.9 kB/s,1.40 kB/s,1.35 kB/s
2026-02-11 08:54:00,140 kB/s,137 kB/s,12.2 kB/s,175 kB/s,1.26 kB/s,89.2 kB/s
2026-02-11 08:55:00,138 kB/s,179 kB/s,9.91 kB/s,114 kB/s,1.14 kB/s,170 kB/s
2026-02-11 08:56:00,139 kB/s,178 kB/s,9.15 kB/s,104 kB/s,1.18 kB/s,170 kB/s
2026-02-11 08:57:00,139 kB/s,177 kB/s,9.58 kB/s,168 kB/s,1.07 kB/s,170 kB/s
2026-02-11 08:58:00,139 kB/s,179 kB/s,11.2 kB/s,170 kB/s,1.16 kB/s,170 kB/s
2026-02-11 08:59:00,127 kB/s,91.9 kB/s,11.6 kB/s,75.7 kB/s,1.34 kB/s,82.6 kB/s
2026-02-11 09:00:00,157 kB/s,11.4 kB/s,34.9 kB/s,91.5 kB/s,1.31 kB/s,2.03 kB/s
2026-02-11 09:01:00,157 kB/s,11.5 kB/s,35.1 kB/s,99.2 kB/s,1.28 kB/s,1.94 kB/s
2026-02-11 09:02:00,157 kB/s,12.0 kB/s,34.8 kB/s,77.1 kB/s,1.36 kB/s,1.67 kB/s
2026-02-11 09:03:00,157 kB/s,12.0 kB/s,34.6 kB/s,76.6 kB/s,1.48 kB/s,1.58 kB/s
2026-02-11 09:04:00,175 kB/s,10.4 kB/s,33.3 kB/s,75.1 kB/s,1.26 kB/s,1.18 kB/s
2026-02-11 09:05:00,117 kB/s,9.40 kB/s,10.6 kB/s,142 kB/s,1.27 kB/s,1.12 kB/s
2026-02-11 09:06:00,109 kB/s,9.82 kB/s,10.0 kB/s,175 kB/s,1.28 kB/s,1.10 kB/s
2026-02-11 09:07:00,108 kB/s,8.47 kB/s,8.82 kB/s,173 kB/s,1.22 kB/s,1.08 kB/s
2026-02-11 09:08:00,108 kB/s,8.20 kB/s,8.71 kB/s,197 kB/s,1.07 kB/s,1.02 kB/s
2026-02-11 09:09:00,109 kB/s,9.63 kB/s,9.73 kB/s,198 kB/s,1.11 kB/s,1.22 kB/s
2026-02-11 09:10:00,135 kB/s,10.6 kB/s,8.84 kB/s,190 kB/s,1.24 kB/s,1.22 kB/s
2026-02-11 09:11:00,126 kB/s,10.0 kB/s,9.89 kB/s,195 kB/s,1.18 kB/s,1.23 kB/s
2026-02-11 09:12:00,126 kB/s,10.0 kB/s,9.23 kB/s,239 kB/s,1.18 kB/s,1.19 kB/s
2026-02-11 09:13:00,126 kB/s,8.64 kB/s,8.13 kB/s,214 kB/s,1.12 kB/s,1.16 kB/s
2026-02-11 09:14:00,125 kB/s,7.73 kB/s,7.52 kB/s,300 kB/s,1.07 kB/s,1.00 kB/s
2026-02-11 09:15:00,128 kB/s,9.44 kB/s,10.3 kB/s,227 kB/s,1.02 kB/s,977 B/s
2026-02-11 09:16:00,137 kB/s,9.02 kB/s,9.04 kB/s,255 kB/s,1.06 kB/s,936 B/s
2026-02-11 09:17:00,136 kB/s,9.54 kB/s,9.89 kB/s,178 kB/s,1.11 kB/s,1.04 kB/s
2026-02-11 09:18:00,137 kB/s,10.4 kB/s,10.5 kB/s,179 kB/s,1.18 kB/s,1.04 kB/s
