Time,"job=""promtail"""
2026-02-23 14:25:54,17
2026-02-23 14:26:24,17
2026-02-23 14:26:54,17
2026-02-23 14:27:24,17
2026-02-23 14:27:54,17
2026-02-23 14:28:24,17
2026-02-23 14:28:54,4.25
2026-02-23 14:29:24,17
2026-02-23 14:29:54,17
2026-02-23 14:30:24,17
2026-02-23 14:30:54,17
2026-02-23 14:31:24,17
2026-02-23 14:31:54,17
2026-02-23 14:32:24,17
2026-02-23 14:32:54,17
2026-02-23 14:33:24,17
2026-02-23 14:33:54,17
2026-02-23 14:34:24,17
2026-02-23 14:34:54,17
2026-02-23 14:35:24,17
2026-02-23 14:35:54,17
2026-02-23 14:36:24,17
2026-02-23 14:36:54,17
2026-02-23 14:37:24,17
2026-02-23 14:37:54,0
2026-02-23 14:38:24,16.645833333333332
2026-02-23 14:38:54,17
2026-02-23 14:39:24,2.8333333333333335
2026-02-23 14:39:54,8.5
2026-02-23 14:40:24,0
2026-02-23 14:40:54,0.117212
2026-02-23 14:41:24,17
2026-02-23 14:41:54,17
2026-02-23 14:42:24,17
2026-02-23 14:42:54,17
2026-02-23 14:43:24,17
2026-02-23 14:43:54,17
2026-02-23 14:44:24,17
2026-02-23 14:44:54,17
2026-02-23 14:45:24,17
2026-02-23 14:45:54,17
2026-02-23 14:46:24,17
2026-02-23 14:46:54,17
2026-02-23 14:47:24,17
2026-02-23 14:47:54,17
2026-02-23 14:48:24,17
2026-02-23 14:48:54,0
2026-02-23 14:49:24,2.8333333333333335
2026-02-23 14:49:54,0
2026-02-23 14:50:24,0
2026-02-23 14:50:54,2.8333333333333335
2026-02-23 14:51:24,17
2026-02-23 14:51:54,17
2026-02-23 14:52:24,17
2026-02-23 14:52:54,17
2026-02-23 14:53:24,17
2026-02-23 14:53:54,0
2026-02-23 14:54:24,14.166666666666666
2026-02-23 14:54:54,17
2026-02-23 14:55:24,2.8333333333333335
2026-02-23 14:55:54,2.8333333333333335
2026-02-23 14:56:24,2.8333333333333335
2026-02-23 14:56:54,17
2026-02-23 14:57:24,17
2026-02-23 14:57:54,17
2026-02-23 14:58:24,17
2026-02-23 14:58:54,17
2026-02-23 14:59:24,17
2026-02-23 14:59:54,0
2026-02-23 15:00:24,0
2026-02-23 15:00:54,0
2026-02-23 15:01:24,17
2026-02-23 15:01:54,17
2026-02-23 15:02:24,17
2026-02-23 15:02:54,17
2026-02-23 15:03:24,17
2026-02-23 15:03:54,17
2026-02-23 15:04:24,17
2026-02-23 15:04:54,17
2026-02-23 15:05:24,8.5
2026-02-23 15:05:54,17
2026-02-23 15:06:24,17
2026-02-23 15:06:54,17
2026-02-23 15:07:24,17
2026-02-23 15:07:54,17
2026-02-23 15:08:24,17
2026-02-23 15:08:54,17
2026-02-23 15:09:24,15.9375
2026-02-23 15:09:54,12.75
2026-02-23 15:10:24,17
2026-02-23 15:10:54,17
2026-02-23 15:11:24,8.5
2026-02-23 15:11:54,0
2026-02-23 15:12:24,17
2026-02-23 15:12:54,17
2026-02-23 15:13:24,17
2026-02-23 15:13:54,17
2026-02-23 15:14:24,17
2026-02-23 15:14:54,17
2026-02-23 15:15:24,17
2026-02-23 15:15:54,17
2026-02-23 15:16:24,17
2026-02-23 15:16:54,17
2026-02-23 15:17:24,17
2026-02-23 15:17:54,17
2026-02-23 15:18:24,17
2026-02-23 15:18:54,17
2026-02-23 15:19:24,17
2026-02-23 15:19:54,0
2026-02-23 15:20:24,0
2026-02-23 15:20:54,2.8333333333333335
2026-02-23 15:21:24,0
2026-02-23 15:21:54,17
2026-02-23 15:22:24,17
2026-02-23 15:22:54,17
2026-02-23 15:23:24,17
2026-02-23 15:23:54,17
2026-02-23 15:24:24,17
2026-02-23 15:24:54,17
2026-02-23 15:25:24,17
2026-02-23 15:25:54,8.5
