Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-23 14:25:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629067.4114685701,0
2026-02-23 14:26:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766208.0617909728,0
2026-02-23 14:26:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644930.3769095485,0
2026-02-23 14:27:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743892.6933554014,0
2026-02-23 14:27:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795064.3694004136,0
2026-02-23 14:28:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696335.5274494261,0
2026-02-23 14:28:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703757.2581201297,0
2026-02-23 14:29:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681607.3928485224,0
2026-02-23 14:29:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610868.9655172414,0
2026-02-23 14:30:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969945.4539185603,0
2026-02-23 14:30:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229040.1020654459,0
2026-02-23 14:31:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227627.736974587,0
2026-02-23 14:31:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260818.3166097722,0
2026-02-23 14:32:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190040.692461549,0
2026-02-23 14:32:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242033.860901348,0
2026-02-23 14:33:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165059.9634495361,0
2026-02-23 14:33:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264534.0689655172,0
