"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 12:46:00,0.00214,0.00347,0.00226,0.00216,0.000935,0.00123
2026-02-10 12:48:00,0.00172,0.00262,0.00207,0.00183,0.000935,0.00115
2026-02-10 12:50:00,0.00167,0.00156,0.00155,0.00186,0.000889,0.00112
2026-02-10 12:52:00,0.00214,0.00182,0.00190,0.00221,0.00122,0.00128
2026-02-10 12:54:00,0.00226,0.00192,0.00190,0.00200,0.00146,0.00134
2026-02-10 12:56:00,0.00197,0.00174,0.00207,0.00139,0.00121,0.000878
2026-02-10 12:58:00,0.00211,0.00219,0.00218,0.00178,0.00102,0.00105
2026-02-10 13:00:00,0.00162,0.00421,0.00193,0.00185,0.00104,0.00355
2026-02-10 13:02:00,0.00195,0.00414,0.00216,0.00168,0.00137,0.00362
2026-02-10 13:04:00,0.00158,0.00144,0.00195,0.00137,0.00120,0.000824
2026-02-10 13:06:00,0.00198,0.00152,0.00214,0.00221,0.00134,0.00116
2026-02-10 13:08:00,0.00144,0.00138,0.00152,0.00194,0.00115,0.000970
2026-02-10 13:10:00,0.00197,0.00255,0.00262,0.00289,0.00143,0.00118
2026-02-10 13:12:00,0.00176,0.00252,0.00272,0.00274,0.00149,0.00118
2026-02-10 13:14:00,0.00200,0.00287,0.00281,0.00313,0.00141,0.00138
2026-02-10 13:16:00,0.00178,0.00220,0.00218,0.00247,0.00127,0.00125
2026-02-10 13:18:00,0.00202,0.00248,0.00270,0.00223,0.00133,0.00138
2026-02-10 13:20:00,0.00205,0.00261,0.00272,0.00195,0.00131,0.00135
2026-02-10 13:22:00,0.00185,0.00539,0.00244,0.00185,0.00152,0.00420
2026-02-10 13:24:00,0.0121,0.00540,0.0121,0.0117,0.00166,0.00415
2026-02-10 13:26:00,0.0125,0.00553,0.0131,0.0130,0.00188,0.00419
2026-02-10 13:28:00,0.0124,0.00195,0.0129,0.0125,0.00144,0.00112
2026-02-10 13:30:00,0.00204,0.00160,0.00175,0.00266,0.00120,0.00145
2026-02-10 13:32:00,0.00220,0.00164,0.00190,0.00205,0.00127,0.00164
2026-02-10 13:34:00,0.00378,0.00280,0.00315,0.00353,0.00225,0.00260
2026-02-10 13:36:00,0.00424,0.00354,0.00473,0.00452,0.00327,0.00298
2026-02-10 13:38:00,0.00343,0.00362,0.00448,0.00435,0.00304,0.00263
2026-02-10 13:40:00,0.00225,0.00304,0.00393,0.00363,0.00274,0.00244
2026-02-10 13:42:00,0.00237,0.00323,0.00407,0.00385,0.00264,0.00306
2026-02-10 13:44:00,0.00263,0.00230,0.00333,0.00337,0.00217,0.00249
2026-02-10 13:46:00,0.00392,0.00467,0.00444,0.00504,0.00311,0.00343
2026-02-10 13:48:00,0.00374,0.00890,0.00588,0.00562,0.00380,0.00735
2026-02-10 13:50:00,0.00321,0.00912,0.00568,0.00523,0.00288,0.00696
2026-02-10 13:52:00,0.00226,0.00456,0.00398,0.00461,0.00239,0.00301
