"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2","rskj-node2","rskj-node1","rskj-miner3","rskj-miner4","rskj-miner2","rskj-miner1"
2026-02-10 15:42:00,0,1.32,0,0,0,1.30,,,,,,
2026-02-10 15:44:00,0,1.32,0,0,0,1.30,,,,,,
2026-02-10 15:46:00,0,1.32,0,0,0,1.30,,,,,,
2026-02-10 15:48:00,0,1.32,0,0,0,1.30,,,,,,
2026-02-10 15:50:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 15:52:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 15:54:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 15:56:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 15:58:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:00:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:02:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:04:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:06:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:08:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:10:00,3.12,1.14,2.10,3.04,3.15,1.22,,,,,,
2026-02-10 16:12:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:14:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:16:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:18:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:20:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:22:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:24:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:26:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:28:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:30:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:32:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:34:00,3.12,1.14,2.10,3.04,3.15,1.13,,,,,,
2026-02-10 16:36:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:38:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:40:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:42:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:44:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:46:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:48:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:50:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:52:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:54:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:56:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 16:58:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 17:00:00,3.12,0.823,2.10,3.04,3.15,1.19,,,,,,
2026-02-10 17:02:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:04:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:06:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:08:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:10:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:12:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:14:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:16:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:18:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:20:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:22:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:24:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:26:00,3.12,1.80,2.10,3.04,3.15,1.49,,,,,,
2026-02-10 17:28:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:30:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:32:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:34:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:36:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:38:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:40:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:42:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:44:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:46:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:48:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:50:00,3.12,1.54,2.10,3.04,3.15,1.58,,,,,,
2026-02-10 17:52:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 17:54:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 17:56:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 17:58:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:00:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:02:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:04:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:06:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:08:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:10:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:12:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:14:00,3.12,1.09,2.10,3.04,3.15,1.21,,,,,,
2026-02-10 18:16:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:18:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:20:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:22:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:24:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:26:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:28:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:30:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:32:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:34:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:36:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:38:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:40:00,3.12,0.917,2.10,3.04,3.15,0.947,,,,,,
2026-02-10 18:42:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:44:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:46:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:48:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:50:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:52:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:54:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:56:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 18:58:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:00:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:02:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:04:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:06:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:08:00,3.12,1.95,2.10,3.04,3.15,2.07,,,,,,
2026-02-10 19:10:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:12:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:14:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:16:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:18:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:20:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:22:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:24:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:26:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:28:00,3.12,1.13,2.10,3.04,3.15,1.12,,,,,,
2026-02-10 19:30:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:32:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:34:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:36:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:38:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:40:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:42:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:44:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:46:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:48:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:50:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:52:00,3.12,1.29,2.10,3.04,3.15,1.38,,,,,,
2026-02-10 19:54:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 19:56:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 19:58:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:00:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:02:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:04:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:06:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:08:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:10:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:12:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:14:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:16:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:18:00,3.06,1.55,4.42,4.32,4.46,1.43,,,,,,
2026-02-10 20:20:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:22:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:24:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:26:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:28:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:30:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:32:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:34:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:36:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:38:00,3.06,1.61,4.42,4.32,4.46,1.54,,,,,,
2026-02-10 20:40:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:42:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:44:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:46:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:48:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:50:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:52:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:54:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:56:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 20:58:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 21:00:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 21:02:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 21:04:00,3.06,0.973,4.42,4.32,4.46,1.04,,,,,,
2026-02-10 21:06:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:08:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:10:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:12:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:14:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:16:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:18:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:20:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:22:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:24:00,3.06,1.03,4.42,4.32,4.46,1.16,,,,,,
2026-02-10 21:26:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:28:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:30:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:32:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:34:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:36:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:38:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:40:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:42:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:44:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:46:00,3.06,1.04,4.42,4.32,4.46,1.03,,,,,,
2026-02-10 21:48:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 21:50:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 21:52:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 21:54:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 21:56:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 21:58:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:00:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:02:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:04:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:06:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:08:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:10:00,3.06,1.47,4.42,4.32,4.46,1.40,,,,,,
2026-02-10 22:12:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:14:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:16:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:18:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:20:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:22:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:24:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:26:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:28:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:30:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:32:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:34:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:36:00,3.06,1.50,4.42,4.32,4.46,1.60,,,,,,
2026-02-10 22:38:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:40:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:42:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:44:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:46:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:48:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:50:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:52:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:54:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:56:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 22:58:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 23:00:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 23:02:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 23:04:00,3.06,1.11,4.42,4.32,4.46,0.964,,,,,,
2026-02-10 23:06:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:08:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:10:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:12:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:14:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:16:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:18:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:20:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:22:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:24:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:26:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:28:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:30:00,3.06,1.00,4.42,4.32,4.46,1.15,,,,,,
2026-02-10 23:32:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:34:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:36:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:38:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:40:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:42:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:44:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:46:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:48:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:50:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:52:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:54:00,3.06,1.28,4.42,4.32,4.46,1.78,,,,,,
2026-02-10 23:56:00,3.41,1.91,4.17,4.36,3.87,1.23,,,,,,
2026-02-10 23:58:00,3.41,1.91,4.17,4.36,3.87,1.23,,,,,,
2026-02-11 00:00:00,3.41,1.91,4.17,4.36,3.87,1.23,,,,,,
