"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 12:46:00,0.0248,0.0228,0.0234,0.0230,0.0242,0.0209
2026-02-10 12:48:00,0.0280,0.0222,0.0180,0.0220,0.0204,0.0231
2026-02-10 12:50:00,0.0190,0.0487,0.0342,0.0336,0.0204,0.0680
2026-02-10 12:52:00,0.0306,0.0470,0.0521,0.0223,0.0374,0.0211
2026-02-10 12:54:00,0.0227,0.0236,0.0246,0.0188,0.0285,0.0219
2026-02-10 12:56:00,0.0201,0.0205,0.0169,0.0171,0.0150,0.0169
2026-02-10 12:58:00,0.0210,0.0215,0.0211,0.0197,0.0177,0.0190
2026-02-10 13:00:00,0.0230,0.0307,0.0193,0.0226,0.0291,0.0182
2026-02-10 13:02:00,0.0224,0.0194,0.0179,0.0196,0.0161,0.0150
2026-02-10 13:04:00,0.0203,0.0218,0.0215,0.0202,0.0175,0.0173
2026-02-10 13:06:00,0.0237,0.0298,0.0259,0.0739,0.0276,0.0226
2026-02-10 13:08:00,0.0385,0.0363,0.0456,0.0337,0.0779,0.0490
2026-02-10 13:10:00,0.0267,0.0284,0.0227,0.0207,0.0192,0.0196
2026-02-10 13:12:00,0.0384,0.0288,0.0241,0.0306,0.0826,0.0285
2026-02-10 13:14:00,0.0408,0.0225,0.0320,0.0319,0.0261,0.0502
2026-02-10 13:16:00,0.0196,0.0396,0.0280,0.0288,0.0327,0.0261
2026-02-10 13:18:00,0.0227,0.0256,0.0780,0.0274,0.0210,0.0184
2026-02-10 13:20:00,0.0364,0.0550,0.0281,0.0532,0.0477,0.0595
2026-02-10 13:22:00,0.0197,0.0325,0.0229,0.0417,0.0498,0.0384
2026-02-10 13:24:00,0.0179,0.0795,0.0388,0.0586,0.0630,0.0461
2026-02-10 13:26:00,0.0325,0.0479,0.0444,0.0393,0.0363,0.0319
2026-02-10 13:28:00,0.0409,0.0589,0.0363,0.0629,0.0466,0.0409
2026-02-10 13:30:00,0.0339,0.0294,0.0625,0.110,0.0607,0.0522
2026-02-10 13:32:00,0.00626,0.00351,0.00408,0.00420,0.00347,0.00773
2026-02-10 13:34:00,0.0271,0.0560,0.0881,0.0458,0.0364,0.0386
2026-02-10 13:36:00,0.0313,0.114,0.0549,0.0635,0.0619,0.0473
2026-02-10 13:38:00,0.0253,0.0836,0.0787,0.0745,0.100,0.123
2026-02-10 13:40:00,0.0280,0.0397,0.0354,0.0405,0.0407,0.0361
2026-02-10 13:42:00,0.0707,0.0507,0.0837,0.0525,0.0603,0.0501
2026-02-10 13:44:00,0.0359,0.0366,0.0481,0.0568,0.0546,0.0442
2026-02-10 13:46:00,0.0450,0.0857,0.0632,0.0400,0.0706,0.0463
2026-02-10 13:48:00,0.0273,0.0280,0.0349,0.0289,0.0299,0.110
2026-02-10 13:50:00,0.0418,0.0687,0.0685,0.126,0.0937,0.0615
2026-02-10 13:52:00,0.0246,0.0396,0.0315,0.0394,0.0273,0.0164
2026-02-10 13:54:00,0.0561,0.0371,0.0651,0.0530,0.0710,0.0562
2026-02-10 13:56:00,0.0355,0.0479,0.0444,0.0422,0.0504,0.0523
2026-02-10 13:58:00,0.0613,0.0306,0.0895,0.0781,0.109,0.0651
2026-02-10 14:00:00,0.0404,0.0305,0.0464,0.0290,0.0444,0.166
2026-02-10 14:02:00,0.0518,0.0388,0.0451,0.0344,0.0775,0.0674
2026-02-10 14:04:00,0.0475,0.0568,0.0530,0.0562,0.0470,0.0567
2026-02-10 14:06:00,0.0408,0.0671,0.0374,0.0542,0.0572,0.0457
2026-02-10 14:08:00,0.0510,0.0881,0.0406,0.133,0.108,0.0949
2026-02-10 14:10:00,0.0718,0.927,0.0933,0.117,0.116,0.862
2026-02-10 14:12:00,0.0441,0.0465,0.0657,0.0251,0.0833,0.0429
2026-02-10 14:14:00,0.0374,0.0549,0.0434,0.0576,0.0391,0.0299
2026-02-10 14:16:00,0.0351,0.0656,0.0588,0.0584,0.0643,0.0912
2026-02-10 14:18:00,0.0538,0.0636,0.0799,0.0487,0.0682,0.252
2026-02-10 14:20:00,0.0592,0.0870,0.0808,0.0529,0.0768,0.0912
2026-02-10 14:22:00,0.146,0.0984,0.0503,0.0733,0.0941,0.0636
2026-02-10 14:24:00,0.0377,0.0492,0.0512,0.0543,0.0532,0.0420
2026-02-10 14:26:00,0.0326,0.0400,0.0569,0.0552,0.0575,0.0598
2026-02-10 14:28:00,0.0420,0.0579,0.0590,0.0441,0.0547,0.0581
2026-02-10 14:30:00,0.0365,0.0513,0.0534,0.0396,0.0508,0.0503
2026-02-10 14:32:00,0.0483,0.0514,0.0585,0.0683,0.0785,0.0764
2026-02-10 14:34:00,0.0453,0.0563,0.0423,0.0652,0.0603,0.0493
2026-02-10 14:36:00,0.0904,0.169,0.486,0.391,0.283,0.223
