"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-10 12:45:00,33.6,33.6,33.6,33.6,33.6,33.6
2026-02-10 12:50:00,29.1,29.1,29.1,29.1,29.1,29.1
2026-02-10 12:55:00,28.4,28.4,28.4,28.4,28.4,28.4
2026-02-10 13:00:00,33.1,33.1,33.1,33.1,33.1,33.1
2026-02-10 13:05:00,33.0,33.0,33.0,33.7,33.0,33.0
2026-02-10 13:10:00,37.7,37.7,37.7,37.7,37.7,37.7
2026-02-10 13:15:00,39.9,39.9,39.9,39.9,39.9,39.9
2026-02-10 13:20:00,36.7,36.7,36.7,36.7,36.7,36.7
2026-02-10 13:25:00,32.4,32.4,32.4,32.4,32.4,32.4
2026-02-10 13:30:00,29.8,29.8,29.8,29.8,29.8,29.8
2026-02-10 13:35:00,34.8,34.8,34.8,34.8,34.8,34.8
2026-02-10 13:40:00,30.2,30.2,30.2,30.2,30.2,30.2
2026-02-10 13:45:00,30.7,30.7,30.7,30.7,30.7,30.7
2026-02-10 13:50:00,33.8,33.8,33.8,33.8,33.8,33.8
2026-02-10 13:55:00,33.6,33.6,33.6,33.6,33.6,33.6
2026-02-10 14:00:00,39.3,39.3,39.3,39.3,39.3,39.3
2026-02-10 14:05:00,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-10 14:10:00,40.6,40.6,40.6,40.6,40.6,40.6
2026-02-10 14:15:00,35.1,35.1,35.1,35.1,35.1,35.1
2026-02-10 14:20:00,34.3,34.3,34.3,34.3,34.3,34.3
2026-02-10 14:25:00,34.1,33.5,33.5,33.5,33.5,33.5
2026-02-10 14:30:00,33.3,33.3,33.3,33.3,33.3,33.3
2026-02-10 14:35:00,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-10 14:40:00,38.1,38.1,38.1,38.1,38.1,38.1
2026-02-10 14:45:00,39.6,39.6,39.6,39.6,39.6,39.6
2026-02-10 14:50:00,37.1,37.1,37.1,37.1,37.1,37.1
2026-02-10 14:55:00,39.3,39.3,39.3,39.3,39.3,39.3
2026-02-10 15:00:00,36.2,36.2,36.2,36.2,36.2,36.2
2026-02-10 15:05:00,37.4,37.4,37.4,37.4,37.4,37.4
2026-02-10 15:10:00,35.9,35.9,35.9,35.9,35.9,35.9
2026-02-10 15:15:00,35.7,35.7,35.7,35.7,35.7,35.7
2026-02-10 15:20:00,32.2,32.2,32.2,32.2,32.2,32.2
2026-02-10 15:25:00,28.5,28.5,28.5,28.5,28.5,28.5
2026-02-10 15:30:00,33.9,33.9,33.9,33.9,33.9,33.9
2026-02-10 15:35:00,34.4,34.4,34.4,34.4,34.4,34.4
2026-02-10 15:40:00,35.6,35.6,35.6,35.6,35.6,35.6
2026-02-10 15:45:00,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-10 15:50:00,33.3,33.3,33.3,33.3,33.3,33.3
2026-02-10 15:55:00,30.6,30.6,30.6,30.6,30.6,30.6
2026-02-10 16:00:00,33.7,33.7,33.7,33.7,33.7,33.7
2026-02-10 16:05:00,32.3,32.3,32.3,32.3,32.3,32.3
2026-02-10 16:10:00,34.1,34.1,34.1,34.1,34.1,34.1
2026-02-10 16:15:00,30.7,30.7,30.7,30.7,30.7,30.7
2026-02-10 16:20:00,30.0,30.0,30.0,30.0,30.0,30.0
2026-02-10 16:25:00,34.3,34.3,34.3,34.3,34.3,34.3
2026-02-10 16:30:00,30.4,30.4,30.4,30.4,30.4,30.4
2026-02-10 16:35:00,29.6,29.6,29.6,29.6,29.6,29.6
2026-02-10 16:40:00,34.6,34.6,34.6,34.6,34.6,34.6
