"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 07:00:00,44.5%,20.1%,22.3%,30.0%,21.8%,15.8%
2026-02-11 07:04:00,55.0%,18.2%,19.7%,22.1%,18.4%,15.1%
2026-02-11 07:08:00,39.4%,11.2%,12.9%,13.1%,16.3%,19.8%
2026-02-11 07:12:00,67.5%,28.4%,101%,86.5%,126%,24.6%
2026-02-11 07:16:00,64.1%,26.2%,26.2%,23.6%,20.0%,11.9%
2026-02-11 07:20:00,61.7%,34.2%,26.9%,49.3%,43.2%,60.7%
2026-02-11 07:24:00,56.5%,32.0%,37.8%,35.7%,28.7%,39.2%
2026-02-11 07:28:00,47.2%,11.5%,23.8%,16.9%,10.1%,9.37%
2026-02-11 07:32:00,34.9%,17.7%,18.2%,19.6%,22.7%,13.9%
2026-02-11 07:36:00,46.4%,109%,25.9%,22.6%,17.7%,22.9%
2026-02-11 07:40:00,56.7%,44.3%,25.1%,22.6%,27.2%,26.7%
2026-02-11 07:44:00,40.7%,11.8%,17.3%,27.2%,12.5%,13.7%
2026-02-11 07:48:00,49.2%,29.2%,18.6%,34.7%,26.0%,25.6%
2026-02-11 07:52:00,56.6%,45.2%,16.0%,23.3%,22.6%,25.4%
2026-02-11 07:56:00,43.1%,39.1%,22.1%,23.6%,28.1%,21.3%
2026-02-11 08:00:00,49.1%,22.5%,43.9%,84.4%,84.0%,40.1%
2026-02-11 08:04:00,47.6%,34.7%,8.36%,29.5%,28.7%,25.7%
2026-02-11 08:08:00,46.5%,13.0%,14.9%,16.0%,14.0%,14.3%
2026-02-11 08:12:00,31.0%,43.1%,46.3%,51.8%,30.1%,30.3%
2026-02-11 08:16:00,50.0%,16.8%,15.2%,23.1%,21.0%,22.0%
2026-02-11 08:20:00,51.9%,20.8%,23.4%,22.4%,22.3%,19.0%
2026-02-11 08:24:00,27.7%,25.9%,20.6%,16.2%,14.9%,19.8%
2026-02-11 08:28:00,63.1%,25.0%,33.8%,39.4%,32.5%,30.7%
2026-02-11 08:32:00,45.5%,20.5%,20.8%,20.5%,15.2%,16.6%
2026-02-11 08:36:00,48.4%,32.3%,19.3%,24.4%,23.4%,21.9%
2026-02-11 08:40:00,67.8%,20.5%,26.9%,31.8%,26.1%,23.9%
2026-02-11 08:44:00,44.6%,13.9%,22.2%,11.1%,17.4%,13.7%
2026-02-11 08:48:00,43.9%,15.4%,10.4%,21.2%,13.7%,11.9%
2026-02-11 08:52:00,66.7%,27.9%,23.1%,27.1%,37.5%,25.9%
2026-02-11 08:56:00,42.6%,19.8%,13.6%,13.7%,13.7%,11.7%
2026-02-11 09:00:00,39.6%,30.5%,19.0%,20.5%,30.2%,26.0%
2026-02-11 09:04:00,52.9%,31.4%,17.4%,21.6%,24.8%,23.4%
2026-02-11 09:08:00,66.2%,22.6%,22.3%,37.3%,22.0%,25.6%
2026-02-11 09:12:00,48.2%,14.6%,15.0%,14.0%,22.7%,14.2%
2026-02-11 09:16:00,48.7%,17.7%,21.2%,24.5%,24.4%,16.0%
2026-02-11 09:20:00,104%,88.3%,78.7%,74.2%,65.4%,89.7%
2026-02-11 09:24:00,63.7%,15.2%,13.1%,26.2%,13.8%,13.0%
2026-02-11 09:28:00,49.1%,16.4%,32.5%,30.8%,33.2%,16.4%
2026-02-11 09:32:00,60.9%,21.9%,22.4%,24.3%,21.1%,21.7%
