Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-05 13:41:02,14.856912,14.856912,14.856912,14.856912,14.856912,14.856912
2026-03-05 13:41:32,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266
2026-03-05 13:42:02,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266,17.0659218799266
2026-03-05 13:42:32,17.40027742139812,17.40027742139812,17.40027742139812,17.40027742139812,17.40027742139812,17.40027742139812
2026-03-05 13:43:02,17.741183656638153,17.741183656638153,17.741183656638153,17.741183656638153,17.741183656638153,17.741183656638153
2026-03-05 13:43:32,18.8195551914833,18.8195551914833,18.8195551914833,18.8195551914833,18.8195551914833,18.8195551914833
2026-03-05 13:44:02,19.195946295312968,19.195946295312968,19.195946295312968,19.195946295312968,19.195946295312968,19.195946295312968
2026-03-05 13:44:32,19.963473940633353,19.963473940633353,19.963473940633353,19.963473940633353,19.963473940633353,19.963473940633353
2026-03-05 13:45:02,19.172920372584272,19.172920372584272,19.172920372584272,19.172920372584272,19.172920372584272,19.172920372584272
2026-03-05 13:45:32,19.93952735309442,19.93952735309442,19.93952735309442,19.93952735309442,19.93952735309442,19.93952735309442
2026-03-05 13:46:02,20.322050499967048,20.322050499967048,20.322050499967048,20.322050499967048,20.322050499967048,20.322050499967048
2026-03-05 13:46:32,21.13460411562965,21.13460411562965,21.13460411562965,21.13460411562965,21.13460411562965,21.13460411562965
2026-03-05 13:47:02,21.55729619794224,21.55729619794224,21.55729619794224,21.55729619794224,21.55729619794224,21.55729619794224
2026-03-05 13:47:32,22.419239679953368,22.419239679953368,22.419239679953368,22.419239679953368,22.419239679953368,22.419239679953368
2026-03-05 13:48:02,22.858477423763016,22.858477423763016,22.858477423763016,22.858477423763016,22.858477423763016,22.858477423763016
2026-03-05 13:48:32,22.84933403279351,22.84933403279351,22.84933403279351,22.84933403279351,22.84933403279351,22.84933403279351
2026-03-05 13:49:02,25.227511071511753,25.227511071511753,25.227511071511753,25.227511071511753,25.227511071511753,25.227511071511753
2026-03-05 13:49:32,25.217420067083147,25.217420067083147,25.217420067083147,25.217420067083147,25.217420067083147,25.217420067083147
2026-03-05 13:50:02,26.22570935625819,26.22570935625819,26.22570935625819,26.22570935625819,26.22570935625819,26.22570935625819
2026-03-05 13:50:32,26.739523453965997,26.739523453965997,26.739523453965997,26.739523453965997,26.739523453965997,26.739523453965997
2026-03-05 13:51:02,30.11304642288481,30.11304642288481,30.11304642288481,30.11304642288481,30.11304642288481,30.11304642288481
2026-03-05 13:51:32,30.10100120431566,30.10100120431566,30.10100120431566,30.10100120431566,30.10100120431566,30.10100120431566
2026-03-05 13:52:02,28.90900155662476,28.90900155662476,28.90900155662476,28.90900155662476,28.90900155662476,28.90900155662476
2026-03-05 13:52:32,28.330821525492265,28.330821525492265,28.330821525492265,28.330821525492265,28.330821525492265,28.330821525492265
2026-03-05 13:53:02,27.76420509498242,27.76420509498242,27.76420509498242,27.76420509498242,27.76420509498242,27.76420509498242
2026-03-05 13:53:32,26.664742573221115,26.664742573221115,26.664742573221115,26.664742573221115,26.664742573221115,26.664742573221115
2026-03-05 13:54:02,27.730901373909976,28.296838136642833,28.296838136642833,28.296838136642833,28.296838136642833,28.296838136642833
2026-03-05 13:54:32,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594
2026-03-05 13:55:02,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594,28.85122978941594
2026-03-05 13:55:32,28.26289551155017,28.26289551155017,28.26289551155017,28.26289551155017,28.26289551155017,28.26289551155017
2026-03-05 13:56:02,28.81662216041246,28.81662216041246,28.81662216041246,28.81662216041246,28.81662216041246,28.81662216041246
