Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner3"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-23 21:20:57,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:21:27,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:21:57,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:22:27,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:22:57,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:23:27,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:23:57,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:24:27,0.000184,0.000215,0.000113,0.000131
2026-02-23 21:24:57,0.000184,0.000215,0.000113,0.000131
