Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-02-23 21:04:57,0.0006610393572663429,0.0004067796610169495,0.000288140476957235,0,0,0,0.0003220393565992666,0,0,0,0,0
2026-02-23 21:05:27,0.0005424004610403923,0.0004067796610169495,0,0.0003050950879690839,0,0,0.0003220448150784794,0.0003220448150784794,0,0,0,0
2026-02-23 21:05:57,0.0005423820742724458,0.0004237359955253464,0.0003389830508474579,0.00030507957492245923,0,0,0,0.0003220338983050869,0,0,0,0
2026-02-23 21:06:27,0.0006101901759381678,0.0004237431777348369,0.0003389830508474579,0.00037289399640665815,0,0,0,0,0,0,0,0
2026-02-23 21:06:57,0.0005084918132818103,0.00035593823624129067,0.0004576426319536278,0.0003728876760623065,0,0,0,0,0,0,0,0
2026-02-23 21:07:27,0.0004576426319536278,0.00035594426929726273,0.000457634875167378,0,0,0,0,0,0,0,0,0
2026-02-23 21:07:57,0.0006101798335565016,0.0005762614192979785,0.0003050950879690802,0.0002711910371362229,0,0,0.0010000338994542177,0,0,0,0,0
2026-02-23 21:08:27,0.0005593409946099854,0.0005762711864406785,0.000305089916778247,0.0002711910371362229,0,0,0.0010000338994542177,0.00037289399640665815,0,0,0,0
2026-02-23 21:08:57,0.0005423728813559326,0,0.0004915337548094059,0.0005423820742724458,0,0,0,0.00037289399640665815,0,0,0,0
2026-02-23 21:09:27,0.0006949034762122663,0.000457634875167378,0.0004915420861724149,0.0005423728813559326,0,0,0,0,0,0,0,0
