Time,"job=""promtail""","container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-23 21:04:57,6.965376,0.8974369327777778
2026-02-23 21:05:27,6.965376,1.0135265327777778
2026-02-23 21:05:57,6.965376,1.1296161327777778
2026-02-23 21:06:27,6.965376,1.2457057327777779
2026-02-23 21:06:57,6.965376,1.3617953327777776
2026-02-23 21:07:27,6.965376,1.4778849327777779
2026-02-23 21:07:57,6.965376,1.593974532777778
2026-02-23 21:08:27,6.965376,1.7100641327777777
2026-02-23 21:08:57,6.965376,1.826153732777778
2026-02-23 21:09:27,6.965376,1.9422433327777777
2026-02-23 21:09:57,6.965376,2.0583329327777777
2026-02-23 21:10:27,6.965376,2.1744225327777778
2026-02-23 21:10:57,6.930592,2.2903768616666667
2026-02-23 21:11:27,0,2.359682781666667
2026-02-23 21:11:57,6.930592,2.4289887016666665
2026-02-23 21:12:27,0,2.521396595
2026-02-23 21:12:57,6.930592,2.5403078061111115
2026-02-23 21:13:27,0,2.609613726111111
2026-02-23 21:13:57,6.857024,2.6553272194444446
2026-02-23 21:14:27,6.857024,2.7696109527777777
2026-02-23 21:14:57,6.857024,2.883894686111111
2026-02-23 21:15:27,6.857024,2.9981784194444447
2026-02-23 21:15:57,6.857024,3.112462152777778
2026-02-23 21:16:27,6.857024,3.226745886111111
2026-02-23 21:16:57,6.857024,3.3410296194444444
2026-02-23 21:17:27,6.857024,3.423647235
2026-02-23 21:17:57,6.857024,3.5379309683333333
2026-02-23 21:18:27,6.857024,3.652214701666667
2026-02-23 21:18:57,6.927624,3.7676751016666667
2026-02-23 21:19:27,6.927624,3.8831355016666667
2026-02-23 21:19:57,6.927624,3.998595901666667
2026-02-23 21:20:27,4.408488,4.097241670555555
2026-02-23 21:20:57,3.14892,4.177714070555556
2026-02-23 21:21:27,3.14892,4.2301960705555555
2026-02-23 21:21:57,6.927624,4.314167270555556
2026-02-23 21:22:27,3.14892,4.404436310555556
2026-02-23 21:22:57,6.927624,4.480010390555556
2026-02-23 21:23:27,3.14892,4.561116335555555
2026-02-23 21:23:57,3.358848,4.611233224444445
2026-02-23 21:24:27,2.111008,4.603749977222222
2026-02-23 21:24:57,2.111008,4.618996146111111
