Time,"job=""promtail"""
2026-02-23 21:04:57,6.965376
2026-02-23 21:05:27,6.965376
2026-02-23 21:05:57,6.965376
2026-02-23 21:06:27,6.965376
2026-02-23 21:06:57,6.965376
2026-02-23 21:07:27,6.965376
2026-02-23 21:07:57,6.965376
2026-02-23 21:08:27,6.965376
2026-02-23 21:08:57,6.965376
2026-02-23 21:09:27,6.965376
2026-02-23 21:09:57,6.965376
2026-02-23 21:10:27,6.965376
2026-02-23 21:10:57,6.930592
2026-02-23 21:11:27,0
2026-02-23 21:11:57,6.930592
2026-02-23 21:12:27,0
2026-02-23 21:12:57,6.930592
2026-02-23 21:13:27,0
2026-02-23 21:13:57,6.857024
2026-02-23 21:14:27,6.857024
2026-02-23 21:14:57,6.857024
2026-02-23 21:15:27,6.857024
2026-02-23 21:15:57,6.857024
2026-02-23 21:16:27,6.857024
2026-02-23 21:16:57,6.857024
2026-02-23 21:17:27,6.857024
2026-02-23 21:17:57,6.857024
2026-02-23 21:18:27,6.857024
2026-02-23 21:18:57,6.927624
2026-02-23 21:19:27,6.927624
2026-02-23 21:19:57,6.927624
2026-02-23 21:20:27,4.408488
2026-02-23 21:20:57,3.14892
2026-02-23 21:21:27,3.14892
2026-02-23 21:21:57,6.927624
2026-02-23 21:22:27,3.14892
2026-02-23 21:22:57,6.927624
2026-02-23 21:23:27,3.14892
2026-02-23 21:23:57,3.358848
2026-02-23 21:24:27,2.111008
2026-02-23 21:24:57,2.111008
