Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load5"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load15"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-03-10 13:12:59,8.14,10.14,11.77
2026-03-10 13:13:29,9.01,10.14,11.71
2026-03-10 13:13:59,14.44,11.27,12.04
2026-03-10 13:14:29,15.45,11.83,12.2
2026-03-10 13:14:59,16.95,12.52,12.42
2026-03-10 13:15:29,14.77,12.39,12.37
2026-03-10 13:15:59,14.47,12.51,12.41
2026-03-10 13:16:29,14.15,12.59,12.44
2026-03-10 13:16:59,12.33,12.28,12.34
2026-03-10 13:17:29,9.46,11.58,12.11
2026-03-10 13:17:59,8.73,11.22,11.97
2026-03-10 13:18:29,11.31,11.62,12.08
2026-03-10 13:18:59,10.87,11.45,12
2026-03-10 13:19:29,12.09,11.75,12.09
2026-03-10 13:19:59,10.62,11.4,11.96
2026-03-10 13:20:29,11.17,11.38,11.93
2026-03-10 13:20:59,13.1,11.72,12.02
2026-03-10 13:21:29,13.81,12.06,12.13
2026-03-10 13:21:59,16.49,12.82,12.37
2026-03-10 13:22:29,17.52,13.45,12.6
2026-03-10 13:22:59,14.27,13.04,12.49
2026-03-10 13:23:29,12.44,12.76,12.41
2026-03-10 13:23:59,10.71,12.34,12.29
2026-03-10 13:24:29,8.63,11.7,12.08
2026-03-10 13:24:59,6.94,10.98,11.82
2026-03-10 13:25:29,6.36,10.45,11.62
2026-03-10 13:25:59,6.25,10.04,11.45
2026-03-10 13:26:29,7.35,9.98,11.38
2026-03-10 13:26:59,7.63,9.78,11.27
2026-03-10 13:27:29,9.45,10.03,11.31
2026-03-10 13:27:59,13.18,10.81,11.52
2026-03-10 13:28:29,14.74,11.41,11.7
2026-03-10 13:28:59,11.78,10.98,11.54
2026-03-10 13:29:29,14.44,11.67,11.75
2026-03-10 13:29:59,15.14,12.1,11.89
2026-03-10 13:30:29,13.69,12.1,11.9
2026-03-10 13:30:59,11.32,11.67,11.77
2026-03-10 13:31:29,14.51,12.37,11.99
2026-03-10 13:31:59,12.57,12.09,11.91
2026-03-10 13:32:29,11.87,11.96,11.87
2026-03-10 13:32:59,10.76,11.69,11.78
2026-03-10 13:33:29,11.37,11.77,11.81
2026-03-10 13:33:59,11.3,11.71,11.79
2026-03-10 13:34:29,10.45,11.43,11.69
2026-03-10 13:34:59,11.79,11.69,11.77
2026-03-10 13:35:29,9.99,11.27,11.63
2026-03-10 13:35:59,9.76,11.08,11.55
2026-03-10 13:36:29,9.58,10.95,11.49
2026-03-10 13:36:59,9.31,10.78,11.42
2026-03-10 13:37:29,8.63,10.46,11.29
2026-03-10 13:37:59,8.27,10.19,11.17
2026-03-10 13:38:29,8.38,10.02,11.08
2026-03-10 13:38:59,8.75,9.98,11.04
2026-03-10 13:39:29,8.35,9.77,10.93
2026-03-10 13:39:59,7.58,9.44,10.79
2026-03-10 13:40:29,10.68,9.99,10.93
2026-03-10 13:40:59,14.14,10.96,11.22
2026-03-10 13:41:29,13.92,11.22,11.3
2026-03-10 13:41:59,13.12,11.33,11.34
2026-03-10 13:42:29,14.14,11.68,11.45
2026-03-10 13:42:59,12,11.4,11.36
2026-03-10 13:43:29,12.64,11.6,11.43
2026-03-10 13:43:59,11.48,11.38,11.36
2026-03-10 13:44:29,10.43,11.13,11.28
2026-03-10 13:44:59,9.53,10.84,11.17
2026-03-10 13:45:29,12.58,11.48,11.38
2026-03-10 13:45:59,11.49,11.3,11.32
