Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner4"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-02-27 17:52:31,0.000256,0.000309,,,
2026-02-27 17:53:01,0.000256,0.000309,,,
2026-02-27 17:53:31,0.000256,,,,
2026-02-27 18:01:31,,,,0.000511,
2026-02-27 18:02:01,,,,0.000511,
2026-02-27 18:02:31,,,,0.000511,
2026-02-27 18:03:01,,,,0.000511,
2026-02-27 18:03:31,,,,0.000511,
2026-02-27 18:04:01,,,,0.000511,
2026-02-27 18:04:31,,,,0.000511,
2026-02-27 18:05:01,,,,0.000511,
2026-02-27 18:05:31,,,,0.000511,
2026-02-27 18:06:01,,,,0.000511,
2026-02-27 18:07:01,,,0.000441,,
2026-02-27 18:07:31,,,0.000441,,
2026-02-27 18:08:01,,,0.000441,,
2026-02-27 18:08:31,,,0.000441,,
2026-02-27 18:09:01,,,0.000441,,
2026-02-27 18:09:31,,,0.000441,,
2026-02-27 18:10:01,,,0.000441,,
2026-02-27 18:10:31,,,0.000441,,
2026-02-27 18:11:01,0.000395,,0.000441,,
2026-02-27 18:11:31,0.000395,,0.000441,,
2026-02-27 18:12:01,0.000395,,,,
2026-02-27 18:12:31,0.000395,,,,
2026-02-27 18:13:01,0.000395,,,,
2026-02-27 18:13:31,0.000395,,,,
2026-02-27 18:14:01,0.000395,,,,
2026-02-27 18:14:31,0.000395,,,,
2026-02-27 18:15:01,0.000395,,,,
2026-02-27 18:15:31,0.000395,,,,
2026-02-27 18:24:01,,,,0.000184,
2026-02-27 18:24:31,,,,0.000184,
2026-02-27 18:25:01,,,,0.000184,
2026-02-27 18:25:31,,,,0.000184,
2026-02-27 18:26:01,,,,0.000184,
2026-02-27 18:26:31,,,,0.000184,
2026-02-27 18:27:01,,,,0.000184,
2026-02-27 18:27:31,,,0.000169,0.000184,
2026-02-27 18:28:01,,,0.000169,0.000184,
2026-02-27 18:28:31,,,0.000169,0.000184,
2026-02-27 18:29:01,,,0.000169,,
2026-02-27 18:29:31,,,0.000169,,
2026-02-27 18:30:01,0.002588,,0.000169,,
2026-02-27 18:30:31,0.002588,,0.000169,,
2026-02-27 18:31:01,0.002588,,0.000169,,
2026-02-27 18:31:31,0.002588,,0.000169,,
2026-02-27 18:32:01,0.002588,,0.000169,,
2026-02-27 18:32:31,0.002588,,,,
2026-02-27 18:33:01,0.002588,,,,
2026-02-27 18:33:31,0.002588,,,,
2026-02-27 18:34:01,0.002588,,,,
2026-02-27 18:34:31,0.002588,,,,
2026-02-27 18:45:31,,,,0.000617,
2026-02-27 18:46:01,,,,0.000617,
2026-02-27 18:46:31,,,,0.000617,
2026-02-27 18:47:01,,,,0.000617,
2026-02-27 18:47:31,,,,0.000617,
2026-02-27 18:48:01,,,,0.000617,
2026-02-27 18:48:31,,,,0.000617,
2026-02-27 18:49:01,,,,0.000617,
2026-02-27 18:49:31,,,0.000946,0.000617,
2026-02-27 18:50:01,,,0.000946,0.000617,
2026-02-27 18:50:31,,,0.000946,,
2026-02-27 18:51:01,,,0.000946,,
2026-02-27 18:51:31,0.000718,,0.000946,,
2026-02-27 18:52:01,0.000718,,0.000946,,
2026-02-27 18:52:31,0.000718,,0.000946,,
2026-02-27 18:53:01,0.000718,,0.000946,,
2026-02-27 18:53:31,0.000718,,0.000946,,
2026-02-27 18:54:01,0.000718,,0.000946,,
2026-02-27 18:54:31,0.000718,,,,
2026-02-27 18:55:01,0.000718,,,,
2026-02-27 18:55:31,0.000718,,,,
2026-02-27 18:56:01,0.000718,,,,
2026-02-27 19:10:31,,,,0.00023,
2026-02-27 19:11:01,,,,0.00023,
2026-02-27 19:11:31,,,,0.00023,
2026-02-27 19:12:01,,,,0.00023,
2026-02-27 19:12:31,,,,0.00023,
2026-02-27 19:13:01,,,,0.00023,
2026-02-27 19:13:31,,,,0.00023,
2026-02-27 19:14:01,,,,0.00023,
2026-02-27 19:14:31,,,0.000784,0.00023,
2026-02-27 19:15:01,,,0.000784,0.00023,
2026-02-27 19:15:31,,,0.000784,,
2026-02-27 19:16:01,,,0.000784,,
2026-02-27 19:16:31,,,0.000784,,
2026-02-27 19:17:01,0.000623,,0.000784,,
2026-02-27 19:17:31,0.000623,,0.000784,,
2026-02-27 19:18:01,0.000623,,0.000784,,
2026-02-27 19:18:31,0.000623,,0.000784,,
2026-02-27 19:19:01,0.000623,,0.000784,,
2026-02-27 19:19:31,0.000623,,,,
2026-02-27 19:20:01,0.000623,,,,
2026-02-27 19:20:31,0.000623,,,,
2026-02-27 19:21:01,0.000623,,,,
2026-02-27 19:21:31,0.000623,,,,
2026-02-27 19:33:01,,,,0.00255,
2026-02-27 19:33:31,,,,0.00255,
2026-02-27 19:34:01,,,,0.00255,
2026-02-27 19:34:31,,,,0.00255,
2026-02-27 19:35:01,,,,0.00255,
2026-02-27 19:35:31,,,,0.00255,
2026-02-27 19:36:01,,,,0.00255,
2026-02-27 19:36:31,,,,0.00255,
2026-02-27 19:37:01,,,,0.00255,
2026-02-27 19:37:31,,,,0.00255,
2026-02-27 19:38:01,,,0.045834,,
2026-02-27 19:38:31,,,0.045834,,
2026-02-27 19:39:01,,,0.045834,,
2026-02-27 19:39:31,,,0.045834,,
2026-02-27 19:40:01,,,0.045834,,
2026-02-27 19:40:31,0.007175,,0.045834,,
2026-02-27 19:41:01,0.007175,,0.045834,,
2026-02-27 19:41:31,0.007175,,0.045834,,
2026-02-27 19:42:01,0.007175,,0.045834,,
2026-02-27 19:42:31,0.007175,,0.045834,,
2026-02-27 19:43:01,0.007175,,,,
2026-02-27 19:43:31,0.007175,,,,
2026-02-27 19:44:01,0.007175,,,,
2026-02-27 19:44:31,0.007175,,,,
2026-02-27 19:45:01,0.007175,,,,
2026-02-27 19:58:31,,,,0.001836,
2026-02-27 19:59:01,,,,0.001836,
2026-02-27 19:59:31,,,,0.001836,
2026-02-27 20:00:01,,,,0.001836,
2026-02-27 20:00:31,,,,0.001836,0.002214
2026-02-27 20:01:01,,,,0.001836,0.002214
2026-02-27 20:01:31,,,,0.001836,0.002214
2026-02-27 20:02:01,,,0.000202,0.001836,0.002214
2026-02-27 20:02:31,,,0.000202,0.001836,0.002214
2026-02-27 20:03:01,,,0.000202,0.001836,0.002214
2026-02-27 20:03:31,,,0.000202,,0.002214
2026-02-27 20:04:01,,,0.000202,,0.002214
2026-02-27 20:04:31,0.000616,,0.000202,,0.002214
2026-02-27 20:05:01,0.000616,,0.000202,,0.002214
2026-02-27 20:05:31,0.000616,,0.000202,,
2026-02-27 20:06:01,0.000616,,0.000202,,
2026-02-27 20:06:31,0.000616,,0.000202,,
2026-02-27 20:07:01,0.000616,,,,
2026-02-27 20:07:31,0.000616,,,,
2026-02-27 20:08:01,0.000616,,,,
2026-02-27 20:08:31,0.000616,,,,
2026-02-27 20:09:01,0.000616,,,,
2026-02-27 20:28:31,,,,0.000643,
2026-02-27 20:29:01,,,,0.000643,
2026-02-27 20:29:31,,,,0.000643,
2026-02-27 20:30:01,,,,0.000643,
2026-02-27 20:30:31,,,,0.000643,
2026-02-27 20:31:01,,,,0.000643,
2026-02-27 20:31:31,,,,0.000643,
2026-02-27 20:32:01,,,0.000229,0.000643,
2026-02-27 20:32:31,,,0.000229,0.000643,
2026-02-27 20:33:01,,,0.000229,0.000643,
2026-02-27 20:33:31,,,0.000229,,
2026-02-27 20:34:01,,,0.000229,,
2026-02-27 20:34:31,,,0.000229,,
2026-02-27 20:35:01,,,0.000229,,
2026-02-27 20:35:31,0.000612,,0.000229,,
2026-02-27 20:36:01,0.000612,,0.000229,,0.000148
2026-02-27 20:36:31,0.000612,,0.000229,,0.000148
2026-02-27 20:37:01,0.000612,,,,0.000148
2026-02-27 20:37:31,0.000612,,,,0.000148
2026-02-27 20:38:01,0.000612,,,,0.000148
2026-02-27 20:38:31,0.000612,,,,0.000148
2026-02-27 20:39:01,0.000612,,,,0.000148
2026-02-27 20:39:31,0.000612,,,,0.000148
2026-02-27 20:40:01,0.000612,,,,0.000148
2026-02-27 20:40:31,,,,,0.000148
2026-02-27 20:53:31,,,,,0.000707
2026-02-27 20:54:01,,,,0.000521,0.000707
2026-02-27 20:54:31,,,,0.000521,0.000707
2026-02-27 20:55:01,,,,0.000521,0.000707
2026-02-27 20:55:31,,,,0.000521,0.000707
2026-02-27 20:56:01,,,,0.000521,0.000707
2026-02-27 20:56:31,,,,0.000521,0.000707
2026-02-27 20:57:01,,,,0.000521,0.000707
2026-02-27 20:57:31,,,,0.000521,0.000707
2026-02-27 20:58:01,,,,0.000521,0.000707
2026-02-27 20:58:31,,,,0.000521,
2026-02-27 20:59:01,,,0.000199,,
2026-02-27 20:59:31,,,0.000199,,
2026-02-27 21:00:01,,,0.000199,,
2026-02-27 21:00:31,,,0.000199,,
2026-02-27 21:01:01,,,0.000199,,
2026-02-27 21:01:31,,,0.000199,,
2026-02-27 21:02:01,,,0.000199,,
2026-02-27 21:02:31,0.000603,,0.000199,,
2026-02-27 21:03:01,0.000603,,0.000199,,
2026-02-27 21:03:31,0.000603,,0.000199,,
2026-02-27 21:04:01,0.000603,,,,
2026-02-27 21:04:31,0.000603,,,,
2026-02-27 21:05:01,0.000603,,,,
2026-02-27 21:05:31,0.000603,,,,
2026-02-27 21:06:01,0.000603,,,,
2026-02-27 21:06:31,0.000603,,,,
2026-02-27 21:07:01,0.000603,,,,
2026-02-27 21:16:31,,,,0.020405,
2026-02-27 21:17:01,,,,0.020405,
2026-02-27 21:17:31,,,,0.020405,
2026-02-27 21:18:01,,,,0.020405,
2026-02-27 21:18:31,,,,0.020405,
2026-02-27 21:19:01,,,,0.020405,
2026-02-27 21:19:31,,,,0.020405,
2026-02-27 21:20:01,,,0.001827,0.020405,
2026-02-27 21:20:31,,,0.001827,0.020405,
2026-02-27 21:21:01,,,0.001827,0.020405,
2026-02-27 21:21:31,,,0.001827,,
2026-02-27 21:22:01,0.001445,,0.001827,,
2026-02-27 21:22:31,0.001445,,0.001827,,
2026-02-27 21:23:01,0.001445,,0.001827,,
2026-02-27 21:23:31,0.001445,,0.001827,,
2026-02-27 21:24:01,0.001445,,0.001827,,
2026-02-27 21:24:31,0.001445,,0.001827,,
2026-02-27 21:25:01,0.001445,,,,
2026-02-27 21:25:31,0.001445,,,,
2026-02-27 21:26:01,0.001445,,,,
2026-02-27 21:26:31,0.001445,,,,
2026-02-27 21:27:01,0.001445,,,,
2026-02-27 21:40:01,,,,0.000569,
2026-02-27 21:40:31,,,,0.000569,
2026-02-27 21:41:01,,,,0.000569,
2026-02-27 21:41:31,,,,0.000569,
2026-02-27 21:42:01,,,,0.000569,
2026-02-27 21:42:31,,,,0.000569,
2026-02-27 21:43:01,,,,0.000569,
2026-02-27 21:43:31,,,,0.000569,
2026-02-27 21:44:01,,,,0.000569,
2026-02-27 21:44:31,,,,0.000569,
2026-02-27 21:47:31,,,0.000155,,
2026-02-27 21:48:01,,,0.000155,,
2026-02-27 21:48:31,,,0.000155,,
2026-02-27 21:49:01,,,0.000155,,
2026-02-27 21:49:31,,,0.000155,,
2026-02-27 21:50:01,,0.000445,0.000155,,
2026-02-27 21:50:31,0.000619,0.000445,0.000155,,
2026-02-27 21:51:01,0.000619,0.000445,0.000155,,
2026-02-27 21:51:31,0.000619,0.000445,0.000155,,
2026-02-27 21:52:01,0.000619,0.000445,0.000155,,
2026-02-27 21:52:31,0.000619,0.000445,,,
2026-02-27 21:53:01,0.000619,0.000445,,,
2026-02-27 21:53:31,0.000619,0.000445,,,
2026-02-27 21:54:01,0.000619,0.000445,,,
2026-02-27 21:54:31,0.000619,0.000445,,,
2026-02-27 21:55:01,0.000619,,,,
2026-02-27 22:05:31,,,,0.001134,
2026-02-27 22:06:01,,,,0.001134,
2026-02-27 22:06:31,,,,0.001134,
2026-02-27 22:07:01,,,,0.001134,
2026-02-27 22:07:31,,,,0.001134,
2026-02-27 22:08:01,,,,0.001134,
2026-02-27 22:08:31,,,,0.001134,
2026-02-27 22:09:01,,,0.00219,0.001134,
2026-02-27 22:09:31,,,0.00219,0.001134,
2026-02-27 22:10:01,,,0.00219,0.001134,
2026-02-27 22:10:31,,,0.00219,,
2026-02-27 22:11:01,,,0.00219,,
2026-02-27 22:11:31,0.00199,,0.00219,,
2026-02-27 22:12:01,0.00199,,0.00219,,
2026-02-27 22:12:31,0.00199,,0.00219,,
2026-02-27 22:13:01,0.00199,,0.00219,,
2026-02-27 22:13:31,0.00199,,0.00219,,
2026-02-27 22:14:01,0.00199,,,,
2026-02-27 22:14:31,0.00199,,,,
2026-02-27 22:15:01,0.00199,,,,
2026-02-27 22:15:31,0.00199,,,,
2026-02-27 22:16:01,0.00199,,,,
2026-02-27 22:29:01,,,,0.000556,
2026-02-27 22:29:31,,,,0.000556,
2026-02-27 22:30:01,,,,0.000556,
2026-02-27 22:30:31,,,,0.000556,
2026-02-27 22:31:01,,,,0.000556,
2026-02-27 22:31:31,,,,0.000556,
2026-02-27 22:32:01,,,,0.000556,
2026-02-27 22:32:31,,,0.000656,0.000556,
2026-02-27 22:33:01,,,0.000656,0.000556,
2026-02-27 22:33:31,,,0.000656,0.000556,
2026-02-27 22:34:01,,,0.000656,,
2026-02-27 22:34:31,,,0.000656,,
2026-02-27 22:35:01,0.000595,,0.000656,,
2026-02-27 22:35:31,0.000595,,0.000656,,
2026-02-27 22:36:01,0.000595,,0.000656,,
2026-02-27 22:36:31,0.000595,,0.000656,,
2026-02-27 22:37:01,0.000595,,0.000656,,
2026-02-27 22:37:31,0.000595,,,,
2026-02-27 22:38:01,0.000595,,,,
2026-02-27 22:38:31,0.000595,,,,
2026-02-27 22:39:01,0.000595,,,,
2026-02-27 22:39:31,0.000595,,,,
2026-02-27 22:52:01,,,,0.000254,
2026-02-27 22:52:31,,,,0.000254,
2026-02-27 22:53:01,,,,0.000254,
2026-02-27 22:53:31,,,,0.000254,
2026-02-27 22:54:01,,,,0.000254,
2026-02-27 22:54:31,,,,0.000254,
2026-02-27 22:55:01,,,,0.000254,
2026-02-27 22:55:31,,,,0.000254,
2026-02-27 22:56:01,,,,0.000254,
2026-02-27 22:56:31,,,,0.000254,
2026-02-27 22:57:01,,,0.000385,,
2026-02-27 22:57:31,,,0.000385,,
2026-02-27 22:58:01,,,0.000385,,
2026-02-27 22:58:31,,,0.000385,,
2026-02-27 22:59:01,,,0.000385,,
2026-02-27 22:59:31,0.000264,,0.000385,,
2026-02-27 23:00:01,0.000264,,0.000385,,
2026-02-27 23:00:31,0.000264,,0.000385,,
2026-02-27 23:01:01,0.000264,,0.000385,,
2026-02-27 23:01:31,0.000264,,0.000385,,
2026-02-27 23:02:01,0.000264,,,,
2026-02-27 23:02:31,0.000264,,,,
2026-02-27 23:03:01,0.000264,,,,
2026-02-27 23:03:31,0.000264,,,,
2026-02-27 23:04:01,0.000264,,,,
2026-02-27 23:13:31,,,,0.000203,
2026-02-27 23:14:01,,,,0.000203,
2026-02-27 23:14:31,,,,0.000203,
2026-02-27 23:15:01,,,,0.000203,
2026-02-27 23:15:31,,,,0.000203,
2026-02-27 23:16:01,,,,0.000203,
2026-02-27 23:16:31,,,,0.000203,
2026-02-27 23:17:01,,,,0.000203,
2026-02-27 23:17:31,,,,0.000203,
2026-02-27 23:18:01,,,,0.000203,
2026-02-27 23:18:31,,,0.000456,,
2026-02-27 23:19:01,,,0.000456,,
2026-02-27 23:19:31,,,0.000456,,
2026-02-27 23:20:01,,,0.000456,,
2026-02-27 23:20:31,,,0.000456,,
2026-02-27 23:21:01,,,0.000456,,
2026-02-27 23:21:31,,,0.000456,,
2026-02-27 23:22:01,0.000275,,0.000456,,
2026-02-27 23:22:31,0.000275,,0.000456,,
2026-02-27 23:23:01,0.000275,,0.000456,,
2026-02-27 23:23:31,0.000275,,,,
2026-02-27 23:24:01,0.000275,,,,
2026-02-27 23:24:31,0.000275,,,,
2026-02-27 23:25:01,0.000275,,,,
2026-02-27 23:25:31,0.000275,,,,
2026-02-27 23:26:01,0.000275,,,,
2026-02-27 23:26:31,0.000275,,,,
2026-02-27 23:39:01,,,,0.001162,
2026-02-27 23:39:31,,,,0.001162,
2026-02-27 23:40:01,,,,0.001162,
2026-02-27 23:40:31,,,,0.001162,
2026-02-27 23:41:01,,,,0.001162,
2026-02-27 23:41:31,,,,0.001162,
2026-02-27 23:42:01,,,,0.001162,
2026-02-27 23:42:31,,,,0.001162,
2026-02-27 23:43:01,,,0.000518,0.001162,
2026-02-27 23:43:31,,,0.000518,0.001162,
2026-02-27 23:44:01,,,0.000518,,
2026-02-27 23:44:31,,,0.000518,,
2026-02-27 23:45:01,,,0.000518,,
2026-02-27 23:45:31,,,0.000518,,
2026-02-27 23:46:01,,,0.000518,,
2026-02-27 23:46:31,0.000564,,0.000518,,
2026-02-27 23:47:01,0.000564,,0.000518,,
2026-02-27 23:47:31,0.000564,,0.000518,,
2026-02-27 23:48:01,0.000564,,,,
2026-02-27 23:48:31,0.000564,,,,
2026-02-27 23:49:01,0.000564,,,,
2026-02-27 23:49:31,0.000564,,,,
2026-02-27 23:50:01,0.000564,,,,
2026-02-27 23:50:31,0.000564,,,,
2026-02-27 23:51:01,0.000564,,,,
2026-02-28 00:01:31,,,,0.000559,
2026-02-28 00:02:01,,,,0.000559,
2026-02-28 00:02:31,,,,0.000559,
2026-02-28 00:03:01,,,,0.000559,
2026-02-28 00:03:31,,,,0.000559,
2026-02-28 00:04:01,,,,0.000559,
2026-02-28 00:04:31,,,,0.000559,
2026-02-28 00:05:01,,,,0.000559,
2026-02-28 00:05:31,,,,0.000559,
2026-02-28 00:06:01,,,,0.000559,
2026-02-28 00:08:01,,,0.000544,,
2026-02-28 00:08:31,,,0.000544,,
2026-02-28 00:09:01,,,0.000544,,
2026-02-28 00:09:31,,,0.000544,,
2026-02-28 00:10:01,,,0.000544,,
2026-02-28 00:10:31,,,0.000544,,
2026-02-28 00:11:01,,,0.000544,,
2026-02-28 00:11:31,,,0.000544,,
2026-02-28 00:12:01,0.000828,,0.000544,,
2026-02-28 00:12:31,0.000828,,0.000544,,
2026-02-28 00:13:01,0.000828,,,,
2026-02-28 00:13:31,0.000828,,,,
2026-02-28 00:14:01,0.000828,,,,
2026-02-28 00:14:31,0.000828,,,,
2026-02-28 00:15:01,0.000828,,,,
2026-02-28 00:15:31,0.000828,,,,
2026-02-28 00:16:01,0.000828,,,,
2026-02-28 00:16:31,0.000828,,,,
2026-02-28 00:24:31,,,,0.00131,
2026-02-28 00:25:01,,,,0.00131,
2026-02-28 00:25:31,,,,0.00131,
2026-02-28 00:26:01,,,,0.00131,
2026-02-28 00:26:31,,,,0.00131,
2026-02-28 00:27:01,,,,0.00131,
2026-02-28 00:27:31,,,,0.00131,
2026-02-28 00:28:01,,,,0.00131,
2026-02-28 00:28:31,,,,0.00131,
2026-02-28 00:29:01,,,,0.00131,
2026-02-28 00:30:31,,,0.000594,,
2026-02-28 00:31:01,,,0.000594,,
2026-02-28 00:31:31,,,0.000594,,
2026-02-28 00:32:01,,,0.000594,,
2026-02-28 00:32:31,,,0.000594,,
2026-02-28 00:33:01,,,0.000594,,
2026-02-28 00:33:31,0.002274,,0.000594,,
2026-02-28 00:34:01,0.002274,,0.000594,,
2026-02-28 00:34:31,0.002274,,0.000594,,
2026-02-28 00:35:01,0.002274,,0.000594,,
2026-02-28 00:35:31,0.002274,,,,
2026-02-28 00:36:01,0.002274,,,,
2026-02-28 00:36:31,0.002274,,,,
2026-02-28 00:37:01,0.002274,,,,
2026-02-28 00:37:31,0.002274,,,,
2026-02-28 00:38:01,0.002274,,,,
2026-02-28 00:47:01,,,,,0.001933
2026-02-28 00:47:31,,,,,0.001933
2026-02-28 00:48:01,,,,0.002347,0.001933
2026-02-28 00:48:31,,,,0.002347,0.001933
2026-02-28 00:49:01,,,,0.002347,0.001933
2026-02-28 00:49:31,,,,0.002347,0.001933
2026-02-28 00:50:01,,,,0.002347,0.001933
2026-02-28 00:50:31,,,,0.002347,0.001933
2026-02-28 00:51:01,,,,0.002347,0.001933
2026-02-28 00:51:31,,,,0.002347,0.001933
2026-02-28 00:52:01,,,,0.002347,
2026-02-28 00:52:31,,,,0.002347,
2026-02-28 00:53:31,,,0.000468,,
2026-02-28 00:54:01,,,0.000468,,
2026-02-28 00:54:31,,,0.000468,,
2026-02-28 00:55:01,,,0.000468,,
2026-02-28 00:55:31,,,0.000468,,
2026-02-28 00:56:01,0.001677,,0.000468,,
2026-02-28 00:56:31,0.001677,,0.000468,,
2026-02-28 00:57:01,0.001677,,0.000468,,
2026-02-28 00:57:31,0.001677,,0.000468,,
2026-02-28 00:58:01,0.001677,,0.000468,,
2026-02-28 00:58:31,0.001677,,,,
2026-02-28 00:59:01,0.001677,,,,
2026-02-28 00:59:31,0.001677,,,,
2026-02-28 01:00:01,0.001677,,,,
2026-02-28 01:00:31,0.001677,,,,
2026-02-28 01:15:31,,,,0.00058,
2026-02-28 01:16:01,,,,0.00058,
2026-02-28 01:16:31,,,,0.00058,
2026-02-28 01:17:01,,,,0.00058,
2026-02-28 01:17:31,,,,0.00058,
2026-02-28 01:18:01,,,,0.00058,
2026-02-28 01:18:31,,,,0.00058,
2026-02-28 01:19:01,,,,0.00058,
2026-02-28 01:19:31,,,,0.00058,
2026-02-28 01:20:01,,,0.00062,0.00058,
2026-02-28 01:20:31,,,0.00062,,
2026-02-28 01:21:01,,,0.00062,,
2026-02-28 01:21:31,,,0.00062,,
2026-02-28 01:22:01,,,0.00062,,
2026-02-28 01:22:31,,,0.00062,,
2026-02-28 01:23:01,,,0.00062,,
2026-02-28 01:23:31,,,0.00062,,
2026-02-28 01:24:01,,,0.00062,,
2026-02-28 01:24:31,,,0.00062,,
