Time,"__name__=""promtail_custom_block_uncle_count"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-09 18:09:06,0
2026-03-09 18:09:36,0
2026-03-09 18:10:06,0
2026-03-09 18:10:36,0
2026-03-09 18:11:06,0
2026-03-09 18:11:36,0
2026-03-09 18:12:06,0
2026-03-09 18:12:36,0
2026-03-09 18:13:06,0
2026-03-09 18:13:36,0
2026-03-09 18:14:06,0
2026-03-09 18:14:36,0
2026-03-09 18:15:06,0
2026-03-09 18:15:36,0
2026-03-09 18:16:06,1
2026-03-09 18:16:36,0
2026-03-09 18:17:06,0
2026-03-09 18:17:36,0
2026-03-09 18:18:06,0
2026-03-09 18:18:36,0
2026-03-09 18:19:06,0
2026-03-09 18:19:36,0
2026-03-09 18:20:06,0
2026-03-09 18:20:36,0
2026-03-09 18:21:06,0
2026-03-09 18:21:36,0
2026-03-09 18:22:06,0
2026-03-09 18:22:36,0
2026-03-09 18:23:06,0
2026-03-09 18:23:36,0
2026-03-09 18:24:06,0
2026-03-09 18:24:36,0
2026-03-09 18:25:06,0
2026-03-09 18:25:36,0
2026-03-09 18:26:06,0
2026-03-09 18:26:36,0
2026-03-09 18:27:06,0
2026-03-09 18:27:36,0
2026-03-09 18:28:06,0
2026-03-09 18:28:36,0
2026-03-09 18:29:06,0
2026-03-09 18:29:36,0
2026-03-09 18:30:06,0
2026-03-09 18:30:36,0
2026-03-09 18:31:06,1
2026-03-09 18:31:36,1
2026-03-09 18:32:06,0
2026-03-09 18:32:36,0
2026-03-09 18:33:06,0
2026-03-09 18:33:36,0
2026-03-09 18:34:06,0
2026-03-09 18:34:36,0
2026-03-09 18:35:06,0
2026-03-09 18:35:36,0
2026-03-09 18:36:06,0
2026-03-09 18:36:36,0
2026-03-09 18:37:06,0
2026-03-09 18:37:36,0
2026-03-09 18:38:06,0
2026-03-09 18:38:36,0
2026-03-09 18:39:06,0
2026-03-09 18:39:36,0
2026-03-09 18:40:06,0
2026-03-09 18:40:36,1
2026-03-09 18:41:06,1
2026-03-09 18:41:36,1
2026-03-09 18:42:06,1
2026-03-09 18:42:36,0
2026-03-09 18:43:06,0
2026-03-09 18:43:36,0
2026-03-09 18:44:06,0
2026-03-09 18:44:36,0
2026-03-09 18:45:06,0
2026-03-09 18:45:36,0
2026-03-09 18:46:06,0
2026-03-09 18:46:36,0
2026-03-09 18:47:06,0
2026-03-09 18:47:36,0
2026-03-09 18:48:06,0
2026-03-09 18:48:36,0
2026-03-09 18:49:06,0
2026-03-09 18:49:36,0
2026-03-09 18:50:06,0
2026-03-09 18:50:36,0
2026-03-09 18:51:06,0
2026-03-09 18:51:36,0
2026-03-09 18:52:06,0
2026-03-09 18:52:36,0
2026-03-09 18:53:06,0
2026-03-09 18:53:36,0
2026-03-09 18:54:06,0
2026-03-09 18:54:36,0
2026-03-09 18:55:06,0
2026-03-09 18:55:36,0
2026-03-09 18:56:06,0
2026-03-09 18:56:36,0
2026-03-09 18:57:06,0
2026-03-09 18:57:36,0
2026-03-09 18:58:06,0
2026-03-09 18:58:36,0
2026-03-09 18:59:06,0
2026-03-09 18:59:36,0
2026-03-09 19:00:06,0
2026-03-09 19:00:36,0
2026-03-09 19:01:06,0
2026-03-09 19:01:36,0
2026-03-09 19:02:06,0
2026-03-09 19:02:36,0
2026-03-09 19:03:06,0
2026-03-09 19:03:36,0
2026-03-09 19:04:06,0
2026-03-09 19:04:36,0
2026-03-09 19:05:06,0
2026-03-09 19:05:36,0
2026-03-09 19:06:06,0
2026-03-09 19:06:36,0
2026-03-09 19:07:06,0
2026-03-09 19:07:36,0
2026-03-09 19:08:06,1
2026-03-09 19:08:36,0
2026-03-09 19:09:06,0
2026-03-09 19:09:36,0
2026-03-09 19:10:06,0
2026-03-09 19:10:36,0
2026-03-09 19:11:06,0
2026-03-09 19:11:36,0
2026-03-09 19:12:06,0
2026-03-09 19:12:36,0
2026-03-09 19:13:06,0
2026-03-09 19:13:36,0
2026-03-09 19:14:06,0
2026-03-09 19:14:36,0
2026-03-09 19:15:06,0
2026-03-09 19:15:36,0
2026-03-09 19:16:06,0
2026-03-09 19:16:36,0
2026-03-09 19:17:06,0
2026-03-09 19:17:36,0
2026-03-09 19:18:06,0
2026-03-09 19:18:36,0
2026-03-09 19:19:06,0
2026-03-09 19:19:36,0
2026-03-09 19:20:06,0
2026-03-09 19:20:36,0
2026-03-09 19:21:06,0
2026-03-09 19:21:36,0
2026-03-09 19:22:06,0
2026-03-09 19:22:36,0
2026-03-09 19:23:06,0
2026-03-09 19:23:36,0
2026-03-09 19:24:06,0
2026-03-09 19:24:36,0
2026-03-09 19:25:06,0
2026-03-09 19:25:36,0
2026-03-09 19:26:06,0
2026-03-09 19:26:36,0
