Time,"__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_datasource_flush_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-11 21:52:53,,,0.001243,
2026-03-11 21:53:23,,,0.001243,
2026-03-11 21:53:53,,,0.001243,
2026-03-11 21:54:23,,,0.001243,
2026-03-11 21:54:53,,,0.001243,
2026-03-11 21:55:23,,,0.001243,
2026-03-11 21:55:53,,,0.001243,
2026-03-11 21:56:23,,,0.001243,
2026-03-11 21:56:53,,,0.001243,
2026-03-11 21:57:23,,,0.001243,
2026-03-11 22:06:53,0.956205,0.475031,,1.027417
2026-03-11 22:07:23,5.702035,0.475031,,1.027417
2026-03-11 22:07:53,5.702035,6.199521,,6.380597
2026-03-11 22:08:23,5.702035,6.199521,,6.380597
2026-03-11 22:08:53,5.702035,6.199521,,6.380597
2026-03-11 22:09:23,5.702035,6.199521,,6.380597
2026-03-11 22:09:53,5.702035,6.199521,,6.380597
2026-03-11 22:10:23,5.702035,6.199521,,6.380597
2026-03-11 22:10:53,5.702035,6.199521,,6.380597
2026-03-11 22:11:23,5.702035,6.199521,,6.380597
2026-03-11 22:11:53,5.702035,6.199521,,6.380597
2026-03-11 22:12:23,,6.199521,,6.380597
2026-03-11 22:16:53,,,0.000847,
2026-03-11 22:17:23,,,0.000847,
2026-03-11 22:17:53,,,0.000847,
2026-03-11 22:18:23,,,0.000847,
2026-03-11 22:18:53,,,0.000847,
2026-03-11 22:19:23,,,0.000847,
2026-03-11 22:19:53,,,0.000847,
2026-03-11 22:20:23,,,0.000847,
2026-03-11 22:20:53,,,0.000847,
2026-03-11 22:21:23,,,0.000847,
2026-03-11 22:42:53,,,0.000814,
2026-03-11 22:43:23,,,0.000814,
2026-03-11 22:43:53,,,0.000814,
2026-03-11 22:44:23,,,0.000814,
2026-03-11 22:44:53,,,0.000814,
2026-03-11 22:45:23,,,0.000814,
2026-03-11 22:45:53,,,0.000814,
2026-03-11 22:46:23,,,0.000814,
2026-03-11 22:46:53,,,0.000814,
2026-03-11 22:47:23,,,0.000814,
2026-03-11 23:07:23,,,0.001431,
2026-03-11 23:07:53,,,0.001431,
2026-03-11 23:08:23,,,0.001431,
2026-03-11 23:08:53,,,0.001431,
2026-03-11 23:09:23,,,0.001431,
2026-03-11 23:09:53,,,0.001431,
2026-03-11 23:10:23,,,0.001431,
2026-03-11 23:10:53,,,0.001431,
2026-03-11 23:11:23,,,0.001431,
2026-03-11 23:11:53,,,0.001431,
2026-03-11 23:25:23,10.262338,8.854703,,11.670832
2026-03-11 23:25:53,10.262338,8.854703,,11.670832
2026-03-11 23:26:23,10.262338,8.854703,,11.670832
2026-03-11 23:26:53,10.262338,8.854703,,11.670832
2026-03-11 23:27:23,10.262338,8.854703,,11.670832
2026-03-11 23:27:53,10.262338,8.854703,,11.670832
2026-03-11 23:28:23,10.262338,8.854703,,11.670832
2026-03-11 23:28:53,10.262338,8.854703,,11.670832
2026-03-11 23:29:23,10.262338,8.854703,,11.670832
2026-03-11 23:29:53,10.262338,8.854703,,11.670832
2026-03-11 23:32:53,,,0.002334,
2026-03-11 23:33:23,,,0.002334,
2026-03-11 23:33:53,,,0.002334,
2026-03-11 23:34:23,,,0.002334,
2026-03-11 23:34:53,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:35:23,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:35:53,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:36:23,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:36:53,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:37:23,1.125071,0.454854,0.002334,1.370376
2026-03-11 23:37:53,1.125071,0.454854,,1.370376
2026-03-11 23:38:23,1.125071,0.454854,,1.370376
2026-03-11 23:38:53,1.125071,0.454854,,1.370376
2026-03-11 23:39:23,1.125071,0.454854,,1.370376
2026-03-12 00:01:53,,,0.001947,
