Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load5"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load15"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-23 21:04:57,4.58,4.73,4.79
2026-02-23 21:05:27,5.31,4.89,4.84
2026-02-23 21:05:57,5.3,4.92,4.85
2026-02-23 21:06:27,5.25,4.94,4.87
2026-02-23 21:06:57,5.24,4.97,4.88
2026-02-23 21:07:27,5.18,4.98,4.89
2026-02-23 21:07:57,4.99,4.96,4.88
2026-02-23 21:08:27,5.15,4.99,4.89
2026-02-23 21:08:57,4.7,4.89,4.86
2026-02-23 21:09:27,5.11,4.96,4.89
2026-02-23 21:09:57,5.33,5.03,4.91
2026-02-23 21:10:27,5.56,5.12,4.95
2026-02-23 21:10:57,5.21,5.08,4.94
2026-02-23 21:11:27,5,5.04,4.93
2026-02-23 21:11:57,4.68,4.97,4.91
2026-02-23 21:12:27,5.16,5.05,4.94
2026-02-23 21:12:57,4.95,5.03,4.94
2026-02-23 21:13:27,4.95,5.01,4.93
2026-02-23 21:13:57,6.01,5.24,5.01
2026-02-23 21:14:27,5.5,5.18,5
2026-02-23 21:14:57,4.95,5.07,4.97
2026-02-23 21:15:27,4.97,5.06,4.97
2026-02-23 21:15:57,4.94,5.04,4.97
2026-02-23 21:16:27,4.81,5,4.96
2026-02-23 21:16:57,4.4,4.89,4.92
2026-02-23 21:17:27,4.52,4.87,4.91
2026-02-23 21:17:57,4.48,4.83,4.9
2026-02-23 21:18:27,4.72,4.85,4.9
2026-02-23 21:18:57,4.89,4.88,4.91
2026-02-23 21:19:27,5.36,4.99,4.95
2026-02-23 21:19:57,5.52,5.06,4.97
2026-02-23 21:20:27,6.07,5.23,5.03
2026-02-23 21:20:57,5.96,5.27,5.05
2026-02-23 21:21:27,5.08,5.12,5
2026-02-23 21:21:57,4.89,5.07,4.99
2026-02-23 21:22:27,4.69,5,4.97
2026-02-23 21:22:57,4.51,4.94,4.95
2026-02-23 21:23:27,4.15,4.81,4.91
2026-02-23 21:23:57,4.42,4.8,4.9
2026-02-23 21:24:27,4.6,4.81,4.9
2026-02-23 21:24:57,4.32,4.71,4.87
