Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-02-23 21:04:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432637.26335390867,0
2026-02-23 21:05:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262877.4011104597,0
2026-02-23 21:05:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058733.6045789947,0
2026-02-23 21:06:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540125.6595055001,0
2026-02-23 21:06:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741722.9941730166,0
2026-02-23 21:07:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450999.2758370978,0
2026-02-23 21:07:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356634.4827586207,0
2026-02-23 21:08:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534917.9943444375,0
2026-02-23 21:08:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517190.2627405007,0
2026-02-23 21:09:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634760.6469188592,0
2026-02-23 21:09:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083886.344827586,0
2026-02-23 21:10:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768353.1034482757,0
2026-02-23 21:10:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813832.8275862067,0
2026-02-23 21:11:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448136.827586207,0
2026-02-23 21:11:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734455.172413793,0
2026-02-23 21:12:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509616.4695334321,0
2026-02-23 21:12:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543355.5862068966,0
2026-02-23 21:13:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712845.2413793104,0
2026-02-23 21:13:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283363.4263250455,0
2026-02-23 21:14:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563694.3448275862,0
2026-02-23 21:14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632620.1379310344,0
2026-02-23 21:15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240933.8897127288,0
2026-02-23 21:15:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133822.7463963032,0
2026-02-23 21:16:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052248.2758620689,0
2026-02-23 21:16:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911148.1379310344,0
2026-02-23 21:17:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201342.7537480614,0
2026-02-23 21:17:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789267.694004895,0
2026-02-23 21:18:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739373.1250646529,0
2026-02-23 21:18:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198615.6764026345,0
2026-02-23 21:19:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502012.6211248662,0
2026-02-23 21:19:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324894.0073098408,0
2026-02-23 21:20:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964108.4063168059,0
2026-02-23 21:20:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915025.826695631,0
2026-02-23 21:21:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759948.1397193202,0
2026-02-23 21:21:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825246.9825505207,0
2026-02-23 21:22:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677157.9709645158,0
2026-02-23 21:22:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831978.7593531255,0
2026-02-23 21:23:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662552.2758620689,0
2026-02-23 21:23:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685444.4137931034,0
2026-02-23 21:24:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188274.75862068965,0
2026-02-23 21:24:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246607.44827586206,0
