Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-23 21:04:57,195597024,157407368,127836136,678014368,917964496,1929465776,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:05:27,644681144,427499096,339648488,907062168,298841488,260586296,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:05:57,564123680,149870048,882810856,600691864,698360952,644365112,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:06:27,959130264,461343712,1144954856,872629856,94902576,864566072,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:06:57,811515752,240003136,1706991592,599831088,540043040,1290287928,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:07:27,395770680,507872008,1920901096,830279224,774308728,1497905976,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:07:57,174526656,132415456,473220328,417169736,268196840,1833450296,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:08:27,987220904,610617632,896845032,856960392,709130568,376465168,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:08:57,548616504,939580264,1179960552,309872800,122059648,617637648,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:09:27,415963088,441872120,1492436200,645379840,380520040,854615824,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
2026-02-23 21:09:57,970441056,898208856,1897186536,227637640,677302400,1131439888,3113877504,3113877504,3221225472,3113877504,3113877504,3221225472
