Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-23 21:04:57,4.58
2026-02-23 21:05:27,5.31
2026-02-23 21:05:57,5.3
2026-02-23 21:06:27,5.25
2026-02-23 21:06:57,5.24
2026-02-23 21:07:27,5.18
2026-02-23 21:07:57,4.99
2026-02-23 21:08:27,5.15
2026-02-23 21:08:57,4.7
2026-02-23 21:09:27,5.11
2026-02-23 21:09:57,5.33
2026-02-23 21:10:27,5.56
2026-02-23 21:10:57,5.21
2026-02-23 21:11:27,5
2026-02-23 21:11:57,4.68
2026-02-23 21:12:27,5.16
2026-02-23 21:12:57,4.95
2026-02-23 21:13:27,4.95
2026-02-23 21:13:57,6.01
2026-02-23 21:14:27,5.5
2026-02-23 21:14:57,4.95
2026-02-23 21:15:27,4.97
2026-02-23 21:15:57,4.94
2026-02-23 21:16:27,4.81
2026-02-23 21:16:57,4.4
2026-02-23 21:17:27,4.52
2026-02-23 21:17:57,4.48
2026-02-23 21:18:27,4.72
2026-02-23 21:18:57,4.89
2026-02-23 21:19:27,5.36
2026-02-23 21:19:57,5.52
2026-02-23 21:20:27,6.07
2026-02-23 21:20:57,5.96
2026-02-23 21:21:27,5.08
2026-02-23 21:21:57,4.89
2026-02-23 21:22:27,4.69
2026-02-23 21:22:57,4.51
2026-02-23 21:23:27,4.15
2026-02-23 21:23:57,4.42
2026-02-23 21:24:27,4.6
2026-02-23 21:24:57,4.32
