Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-03-10 15:56:29,10.86
2026-03-10 15:56:59,10.03
2026-03-10 15:57:29,13.32
2026-03-10 15:57:59,15.16
2026-03-10 15:58:29,17.81
2026-03-10 15:58:59,15.74
2026-03-10 15:59:29,16.45
2026-03-10 15:59:59,14.58
2026-03-10 16:00:29,15.02
2026-03-10 16:00:59,16.12
2026-03-10 16:01:29,17.73
2026-03-10 16:01:59,18.45
2026-03-10 16:02:29,17.72
2026-03-10 16:02:59,20.89
2026-03-10 16:03:29,18.76
2026-03-10 16:03:59,17.73
2026-03-10 16:04:29,15.37
2026-03-10 16:04:59,14.49
2026-03-10 16:05:29,12.99
2026-03-10 16:05:59,13.08
2026-03-10 16:06:29,13.1
2026-03-10 16:06:59,13.72
2026-03-10 16:07:29,14.57
2026-03-10 16:07:59,14.09
2026-03-10 16:08:29,15.33
2026-03-10 16:08:59,13.98
2026-03-10 16:09:29,17.2
2026-03-10 16:09:59,16.69
2026-03-10 16:10:29,16.5
2026-03-10 16:10:59,16.48
2026-03-10 16:11:29,14.77
2026-03-10 16:11:59,15.93
2026-03-10 16:12:29,14.49
2026-03-10 16:12:59,13.05
2026-03-10 16:13:29,13.38
2026-03-10 16:13:59,15.45
2026-03-10 16:14:29,14.85
2026-03-10 16:14:59,16.56
2026-03-10 16:15:29,21.52
2026-03-10 16:15:59,19.16
2026-03-10 16:16:29,17.41
2026-03-10 16:16:59,16.34
2026-03-10 16:17:29,15.39
2026-03-10 16:17:59,14.73
2026-03-10 16:18:29,14.8
2026-03-10 16:18:59,17.14
2026-03-10 16:19:29,18.16
2026-03-10 16:19:59,17.22
2026-03-10 16:20:29,15.2
2026-03-10 16:20:59,13.06
2026-03-10 16:21:29,16.88
2026-03-10 16:21:59,17.29
2026-03-10 16:22:29,16.46
2026-03-10 16:22:59,16.39
2026-03-10 16:23:29,15.04
2026-03-10 16:23:59,13.62
2026-03-10 16:24:29,12.85
2026-03-10 16:24:59,12.45
2026-03-10 16:25:29,14.05
2026-03-10 16:25:59,13.25
2026-03-10 16:26:29,12.41
2026-03-10 16:26:59,13.24
2026-03-10 16:27:29,13.31
2026-03-10 16:27:59,14.49
2026-03-10 16:28:29,14.63
2026-03-10 16:28:59,12.72
2026-03-10 16:29:29,16.07
2026-03-10 16:29:59,14.96
2026-03-10 16:30:29,17.14
2026-03-10 16:30:59,16.63
2026-03-10 16:31:29,16.87
2026-03-10 16:31:59,18.17
2026-03-10 16:32:29,16.7
2026-03-10 16:32:59,14.51
2026-03-10 16:33:29,13.86
2026-03-10 16:33:59,13.82
2026-03-10 16:34:29,16.65
2026-03-10 16:34:59,17.45
2026-03-10 16:35:29,16.8
2026-03-10 16:35:59,17
2026-03-10 16:36:29,16.38
2026-03-10 16:36:59,16.7
2026-03-10 16:37:29,16.14
2026-03-10 16:37:59,13.52
2026-03-10 16:38:29,15.03
2026-03-10 16:38:59,13.79
2026-03-10 16:39:29,15.04
2026-03-10 16:39:59,14.91
2026-03-10 16:40:29,13.32
2026-03-10 16:40:59,14.55
2026-03-10 16:41:29,13.9
2026-03-10 16:41:59,13.53
2026-03-10 16:42:29,13.75
