Time,"__name__=""rsk_txpool_pending_transactions"",instance=""rsk-rpc-exporter:9090"",job=""rsk-rpc-exporter"",node=""rskj-miner1"""
2026-03-10 15:56:29,3
2026-03-10 15:56:59,1330
2026-03-10 15:57:29,152
2026-03-10 15:57:59,870
2026-03-10 15:58:29,866
2026-03-10 15:58:59,825
2026-03-10 15:59:29,1081
2026-03-10 15:59:59,889
2026-03-10 16:00:29,340
2026-03-10 16:00:59,134
2026-03-10 16:01:29,294
2026-03-10 16:01:59,1123
2026-03-10 16:02:29,769
2026-03-10 16:02:59,822
2026-03-10 16:03:29,1080
2026-03-10 16:03:59,292
2026-03-10 16:04:29,585
2026-03-10 16:04:59,546
2026-03-10 16:05:29,1158
2026-03-10 16:05:59,596
2026-03-10 16:06:29,361
2026-03-10 16:06:59,1075
2026-03-10 16:07:29,1026
2026-03-10 16:07:59,1344
2026-03-10 16:08:29,642
2026-03-10 16:08:59,296
2026-03-10 16:09:29,1063
2026-03-10 16:09:59,576
2026-03-10 16:10:29,649
2026-03-10 16:10:59,1031
2026-03-10 16:11:29,1157
2026-03-10 16:11:59,1344
2026-03-10 16:12:29,16
2026-03-10 16:12:59,374
2026-03-10 16:13:29,560
2026-03-10 16:13:59,773
2026-03-10 16:14:29,103
2026-03-10 16:14:59,659
2026-03-10 16:15:29,1344
2026-03-10 16:15:59,1337
2026-03-10 16:16:29,1107
2026-03-10 16:16:59,1344
2026-03-10 16:17:29,597
2026-03-10 16:17:59,82
2026-03-10 16:18:29,322
2026-03-10 16:18:59,561
2026-03-10 16:19:29,839
2026-03-10 16:19:59,551
2026-03-10 16:20:29,577
2026-03-10 16:20:59,921
2026-03-10 16:21:29,1313
2026-03-10 16:21:59,632
2026-03-10 16:22:29,662
2026-03-10 16:22:59,1344
2026-03-10 16:23:29,852
2026-03-10 16:23:59,388
2026-03-10 16:24:29,850
2026-03-10 16:24:59,1045
2026-03-10 16:25:29,1073
2026-03-10 16:25:59,561
2026-03-10 16:26:29,528
2026-03-10 16:26:59,864
2026-03-10 16:27:29,1143
2026-03-10 16:27:59,1090
2026-03-10 16:28:29,121
2026-03-10 16:28:59,104
2026-03-10 16:29:29,916
2026-03-10 16:29:59,578
2026-03-10 16:30:29,1360
2026-03-10 16:30:59,1097
2026-03-10 16:31:29,1061
2026-03-10 16:31:59,885
2026-03-10 16:32:29,369
2026-03-10 16:32:59,262
2026-03-10 16:33:29,393
2026-03-10 16:33:59,804
2026-03-10 16:34:29,579
2026-03-10 16:34:59,848
2026-03-10 16:35:29,839
2026-03-10 16:35:59,67
2026-03-10 16:36:29,21
2026-03-10 16:36:59,528
2026-03-10 16:37:29,899
2026-03-10 16:37:59,1076
2026-03-10 16:38:29,870
2026-03-10 16:38:59,809
2026-03-10 16:39:29,1344
2026-03-10 16:39:59,850
2026-03-10 16:40:29,595
2026-03-10 16:40:59,807
2026-03-10 16:41:29,120
2026-03-10 16:41:59,305
2026-03-10 16:42:29,1095
