Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-10 15:56:29,0
2026-03-10 15:56:59,0.0012814359400903867
2026-03-10 15:57:29,0.07505266724297846
2026-03-10 15:57:59,0.0979264924197519
2026-03-10 15:58:29,0.1611389187316177
2026-03-10 15:58:59,0.21439844731646018
2026-03-10 15:59:29,0.231134671436711
2026-03-10 15:59:59,0.25875320635855864
2026-03-10 16:00:29,0.30572845139979626
2026-03-10 16:00:59,0.3673069004554978
2026-03-10 16:01:29,0.42762618333920677
2026-03-10 16:01:59,0.47068987285457436
2026-03-10 16:02:29,0.5053965683876194
2026-03-10 16:02:59,0.5842080513851144
2026-03-10 16:03:29,0.591375811086766
2026-03-10 16:03:59,0.6718468419527741
2026-03-10 16:04:29,0.7377076846219848
2026-03-10 16:04:59,0.7613031247104433
2026-03-10 16:05:29,0.8026983494167009
2026-03-10 16:05:59,0.8632690631108828
2026-03-10 16:06:29,0.8992314897450958
2026-03-10 16:06:59,0.9534094399803322
2026-03-10 16:07:29,0.9767206875408719
2026-03-10 16:07:59,0.9766842626866369
2026-03-10 16:08:29,1.00458950326313
2026-03-10 16:08:59,1.04834718655571
2026-03-10 16:09:29,1.0815300104222727
2026-03-10 16:09:59,1.1120792628662155
2026-03-10 16:10:29,1.1377617481461013
2026-03-10 16:10:59,1.162612390799466
2026-03-10 16:11:29,1.209703517388797
2026-03-10 16:11:59,1.2096737856662059
2026-03-10 16:12:29,1.2612085227529393
2026-03-10 16:12:59,1.2752250006224946
2026-03-10 16:13:29,1.318141997124941
2026-03-10 16:13:59,1.3195146292002666
2026-03-10 16:14:29,1.4269114092250905
2026-03-10 16:14:59,1.4730263487875033
2026-03-10 16:15:29,1.4973239320912664
2026-03-10 16:15:59,1.5017530453586903
2026-03-10 16:16:29,1.5278530767000431
2026-03-10 16:16:59,1.5278369702258814
2026-03-10 16:17:29,1.556024813949667
2026-03-10 16:17:59,1.5800478938404738
2026-03-10 16:18:29,1.6057374512368274
2026-03-10 16:18:59,1.650464762442619
2026-03-10 16:19:29,1.6546184713927894
2026-03-10 16:19:59,1.6728054034046689
2026-03-10 16:20:29,1.7187798082115702
2026-03-10 16:20:59,1.743751995481874
2026-03-10 16:21:29,1.7437312862488226
2026-03-10 16:21:59,1.7648338654096023
2026-03-10 16:22:29,1.8178986989081132
2026-03-10 16:22:59,1.8178837805884305
2026-03-10 16:23:29,1.8414911844446513
2026-03-10 16:23:59,1.890386506906322
2026-03-10 16:24:29,1.898430839317161
2026-03-10 16:24:59,1.9302357863039201
2026-03-10 16:25:29,1.9498144695570205
2026-03-10 16:25:59,2.0009302682424
2026-03-10 16:26:29,2.02648546620881
2026-03-10 16:26:59,2.026612690945983
2026-03-10 16:27:29,2.0291042986738685
2026-03-10 16:27:59,2.0553513116262336
2026-03-10 16:28:29,2.0947978880807434
2026-03-10 16:28:59,2.109513764783593
2026-03-10 16:29:29,2.111866163956448
2026-03-10 16:29:59,2.13951655125427
2026-03-10 16:30:29,2.1394969687075496
2026-03-10 16:30:59,2.1628249740716976
2026-03-10 16:31:29,2.166985257342356
