Time,"container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-10 13:12:59,0.02414289517942589
2026-03-10 13:13:29,0.06769472693032016
2026-03-10 13:13:59,0.16510953807740322
2026-03-10 13:14:29,0.22010870214752568
2026-03-10 13:14:59,0.25836033484559695
2026-03-10 13:15:29,0.3978515987007046
2026-03-10 13:15:59,0.431356991572729
2026-03-10 13:16:29,0.4607124148549815
2026-03-10 13:16:59,0.46057100761822634
2026-03-10 13:17:29,0.5127920417055919
2026-03-10 13:17:59,0.5691910904022689
2026-03-10 13:18:29,0.6036054565937645
2026-03-10 13:18:59,0.6396908459566748
2026-03-10 13:19:29,0.6746668929954233
2026-03-10 13:19:59,0.6745948500793849
2026-03-10 13:20:29,0.7582620201463495
2026-03-10 13:20:59,0.8049245678740697
2026-03-10 13:21:29,0.9389187626982242
2026-03-10 13:21:59,1.0359166363506953
2026-03-10 13:22:29,1.1023166820995898
2026-03-10 13:22:59,1.1731645250262273
2026-03-10 13:23:29,1.2028625718925683
2026-03-10 13:23:59,1.2028087558443439
2026-03-10 13:24:29,1.2027661204805273
2026-03-10 13:24:59,1.2280319032784452
2026-03-10 13:25:29,1.2282711915392166
2026-03-10 13:25:59,1.2685400933937647
2026-03-10 13:26:29,1.3257704118659777
2026-03-10 13:26:59,1.3891159519243064
2026-03-10 13:27:29,1.4580219576934397
2026-03-10 13:27:59,1.5274796722880037
2026-03-10 13:28:29,1.527447142222718
2026-03-10 13:28:59,1.6302602786203797
2026-03-10 13:29:29,1.68887738523607
2026-03-10 13:29:59,1.751107545810825
2026-03-10 13:30:29,1.755245982905983
2026-03-10 13:30:59,1.7866196361857352
2026-03-10 13:31:29,1.8213339821951502
2026-03-10 13:31:59,1.8735634350346926
2026-03-10 13:32:29,1.9444045230820013
2026-03-10 13:32:59,2.026366892287669
2026-03-10 13:33:29,2.073030461645343
2026-03-10 13:33:59,2.074950625961337
2026-03-10 13:34:29,2.1141159473433535
2026-03-10 13:34:59,2.1543883122490377
2026-03-10 13:35:29,2.187433589395575
2026-03-10 13:35:59,2.2174332450122227
2026-03-10 13:36:29,2.217406850244386
2026-03-10 13:36:59,2.221837042583768
2026-03-10 13:37:29,2.2582159376047923
2026-03-10 13:37:59,2.333503660039413
2026-03-10 13:38:29,2.3548837732684915
2026-03-10 13:38:59,2.368200872725335
2026-03-10 13:39:29,2.4051436605066456
2026-03-10 13:39:59,2.4495865799841963
2026-03-10 13:40:29,2.496254078055263
2026-03-10 13:40:59,2.5707084993815776
2026-03-10 13:41:29,2.606538335521043
2026-03-10 13:41:59,2.676568807217863
2026-03-10 13:42:29,2.7013058609293883
2026-03-10 13:42:59,2.7518710098302837
2026-03-10 13:43:29,2.7874110223887167
2026-03-10 13:43:59,2.8535312797099484
2026-03-10 13:44:29,2.9138098343243675
2026-03-10 13:44:59,2.9429753207502336
2026-03-10 13:45:29,2.9429596933696907
2026-03-10 13:45:59,3.02935977598284
2026-03-10 13:46:29,3.0610219167267863
2026-03-10 13:46:59,3.0982400755368062
2026-03-10 13:47:29,3.1807568006941356
2026-03-10 13:47:59,3.1807407283021747
2026-03-10 13:48:29,3.186561751737109
2026-03-10 13:48:59,3.214056529727314
2026-03-10 13:49:29,3.226266067914164
2026-03-10 13:49:59,3.2654313938106165
2026-03-10 13:50:29,3.2915387481316594
2026-03-10 13:50:59,3.323479839753403
2026-03-10 13:51:29,3.3248565655101667
2026-03-10 13:51:59,3.330402869483835
2026-03-10 13:52:29,3.360128558617555
2026-03-10 13:52:59,3.360109762260715
2026-03-10 13:53:29,3.3681574157253666
2026-03-10 13:53:59,3.4014872575302757
2026-03-10 13:54:29,3.4181459835841155
2026-03-10 13:54:59,3.4675900452097164
2026-03-10 13:55:29,3.483696007592309
2026-03-10 13:55:59,3.503690661873656
2026-03-10 13:56:29,3.562306497921591
2026-03-10 13:56:59,3.6028620720260762
2026-03-10 13:57:29,3.635082212829388
2026-03-10 13:57:59,3.6381284650665267
2026-03-10 13:58:29,3.6795163673315456
2026-03-10 13:58:59,3.7075703450113413
2026-03-10 13:59:29,3.7178409849474527
2026-03-10 13:59:59,3.795626554037861
2026-03-10 14:00:29,3.8203491641219784
2026-03-10 14:00:59,3.8289529638050546
2026-03-10 14:01:29,3.945350304418742
2026-03-10 14:01:59,3.9631176317843937
2026-03-10 14:02:29,4.024232117132908
2026-03-10 14:02:59,4.111742569938695
2026-03-10 14:03:29,4.159245416256629
2026-03-10 14:03:59,4.253425056890187
2026-03-10 14:04:29,4.3253719443282215
2026-03-10 14:04:59,4.361758342800196
2026-03-10 14:05:29,4.399258877150378
2026-03-10 14:05:59,4.462595370777789
2026-03-10 14:06:29,4.530381322273384
2026-03-10 14:06:59,4.593994062533097
2026-03-10 14:07:29,4.6470560522391064
2026-03-10 14:07:59,4.64954664398781
2026-03-10 14:08:29,4.6495369043915415
2026-03-10 14:08:59,4.695926755326186
2026-03-10 14:09:29,4.758992084620547
2026-03-10 14:09:59,4.790648450758938
2026-03-10 14:10:29,4.820650372077548
2026-03-10 14:10:59,4.820639689466097
2026-03-10 14:11:29,4.830632434761098
2026-03-10 14:11:59,4.904251025903207
2026-03-10 14:12:29,4.968142743118584
2026-03-10 14:12:59,4.956940745108216
