Time,"__name__=""dockerstats_memory_usage_bytes"",id=""01cade7c26e1"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""457f47ddd5f8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""7ae7b9c7b9c8"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""828cfb44b3ef"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""b3919c056ad5"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2""","__name__=""dockerstats_memory_usage_bytes"",id=""eed7b600afd2"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4"""
2026-03-10 01:10:03,3031523328,4964302848,4278829056,4294234112,3790606336,3459727360
2026-03-10 01:10:33,3039969280,4972736512,4279820288,4293128192,3800416256,3473534976
2026-03-10 01:11:03,3040317440,4983054336,4281933824,4293713920,3811569664,3482603520
2026-03-10 01:11:33,3043094528,4991741952,4282687488,4293779456,3822870528,3491860480
2026-03-10 01:12:03,3044073472,5000179712,4285493248,4292734976,3831545856,3499540480
2026-03-10 01:12:33,3052720128,5005365248,4290490368,4290797568,3837521920,3505610752
2026-03-10 01:13:03,3053649920,5010616320,4293914624,4292538368,3842150400,3511750656
2026-03-10 01:13:33,3054067712,5022265344,4294545408,4293799936,3845197824,3512594432
2026-03-10 01:14:03,3054899200,5036044288,4292452352,4294086656,3851935744,3517452288
2026-03-10 01:14:33,3055550464,5057302528,4293754880,4293795840,3865194496,3527217152
2026-03-10 01:15:03,3056033792,5069651968,4293525504,4293971968,3882471424,3537559552
2026-03-10 01:15:33,3065122816,5091733504,4278120448,4189515776,3914473472,3559989248
2026-03-10 01:16:03,3069857792,5111693312,4280979456,4208914432,3943510016,3487055872
2026-03-10 01:16:33,3070586880,5031886848,4282597376,4223934464,3856965632,3499536384
2026-03-10 01:17:03,3081039872,5044305920,4284141568,4233302016,3867643904,3509784576
2026-03-10 01:17:33,3081895936,5052493824,4285534208,4242018304,3879276544,3517825024
2026-03-10 01:18:03,3081965568,5063045120,4285898752,4251607040,3886080000,3528224768
2026-03-10 01:18:33,3082260480,5070766080,4286758912,4259999744,3893223424,3533340672
2026-03-10 01:19:03,3091423232,5078528000,4286996480,4269543424,3901194240,3537477632
2026-03-10 01:19:33,3091681280,5085847552,4287512576,4279066624,3909591040,3543023616
2026-03-10 01:20:03,3092504576,5089517568,4288897024,4288258048,3916857344,3546415104
2026-03-10 01:20:33,3092316160,5096112128,4288921600,4294275072,3921072128,3550048256
2026-03-10 01:21:03,3092619264,5099540480,4288978944,4293861376,3926482944,3554934784
2026-03-10 01:21:33,3092414464,5104836608,4289007616,4294541312,3931205632,3559591936
2026-03-10 01:22:03,3093057536,5093785600,4290269184,4294397952,3941978112,3565498368
2026-03-10 01:22:33,3093647360,5118382080,4231778304,4159688704,3950284800,3570298880
2026-03-10 01:23:03,3096064000,5124198400,4231843840,4164534272,3953778688,3575074816
2026-03-10 01:23:33,3096236032,5126512640,4232110080,4168900608,3959644160,3582984192
2026-03-10 01:24:03,3096752128,5131309056,4232916992,4179263488,3963285504,3586854912
2026-03-10 01:24:33,3097726976,5133950976,4234305536,4184166400,3965284352,3591610368
2026-03-10 01:25:03,3102425088,5142355968,4236435456,4190195712,3968475136,3600912384
2026-03-10 01:25:33,3106660352,5145419776,4237877248,4197351424,3975995392,3608457216
2026-03-10 01:26:03,3107622912,5150269440,4239712256,4200861696,3980615680,3526049792
2026-03-10 01:26:33,3113816064,5154521088,4240764928,4203003904,3987681280,3533832192
2026-03-10 01:27:03,3113893888,5156868096,4240867328,4205981696,3990347776,3522736128
2026-03-10 01:27:33,3114184704,5160050688,4241403904,4210348032,3902693376,3550670848
2026-03-10 01:28:03,3119218688,5165576192,4242112512,4213305344,3906629632,3558670336
2026-03-10 01:28:33,3120062464,5168787456,4242853888,4217454592,3910590464,3564728320
2026-03-10 01:29:03,3124482048,5171609600,4245790720,4223361024,3916492800,3568906240
2026-03-10 01:29:33,3125248000,5175435264,4246749184,4226355200,3923386368,3573727232
2026-03-10 01:30:03,3128385536,5185257472,4248145920,4231794688,3933753344,3583586304
2026-03-10 01:30:33,3135881216,5097979904,4249079808,4236349440,3943890944,3592568832
2026-03-10 01:31:03,3136233472,5102391296,4249497600,4239245312,3950104576,3602931712
2026-03-10 01:31:33,3137339392,5108957184,4250836992,4242362368,3955326976,3611422720
2026-03-10 01:32:03,3150290944,5113110528,4252655616,4273565696,3961524224,3601272832
2026-03-10 01:32:33,3150884864,5115834368,4253380608,4275703808,3966644224,3612401664
2026-03-10 01:33:03,3158970368,5120073728,4253478912,4279611392,3969191936,3618385920
2026-03-10 01:33:33,3159875584,5122334720,4255535104,4282658816,3975340032,3621924864
2026-03-10 01:34:03,3167612928,5124743168,4256923648,4285145088,3978055680,3624886272
2026-03-10 01:34:33,3168026624,5129752576,4257034240,4294201344,3987415040,3633242112
2026-03-10 01:35:03,3168133120,5138710528,4257185792,4294397952,3999506432,3648794624
2026-03-10 01:35:33,3180675072,5145628672,4258570240,4293779456,4011397120,3572207616
2026-03-10 01:36:03,3180965888,5150081024,4259127296,4293554176,4019933184,3582697472
2026-03-10 01:36:33,3181510656,5154713600,4260073472,4293726208,4023943168,3587420160
2026-03-10 01:37:03,3181584384,5143314432,4260159488,4292640768,4028502016,3597398016
2026-03-10 01:37:33,3181907968,5164548096,4260614144,4294533120,4033949696,3604000768
2026-03-10 01:38:03,3186634752,5168332800,4261507072,4293578752,4041797632,3611049984
2026-03-10 01:38:33,3187146752,5171314688,4262678528,4278108160,4044406784,3614863360
2026-03-10 01:39:03,3187970048,5177057280,4263698432,4280365056,4047245312,3600564224
2026-03-10 01:39:33,3188342784,5178859520,4264198144,4281425920,4048924672,3618721792
2026-03-10 01:40:03,3188797440,5181038592,4265103360,4283424768,4051017728,3620622336
2026-03-10 01:40:33,3193425920,5184180224,4267319296,4285472768,4052758528,3621744640
2026-03-10 01:41:03,3193688064,5185404928,4267200512,4286799872,4054183936,3622522880
2026-03-10 01:41:33,3196268544,5187059712,4267986944,4288684032,4058329088,3626962944
2026-03-10 01:42:03,3196858368,5188534272,4268515328,4286799872,4060422144,3632369664
2026-03-10 01:42:33,3199713280,5193605120,4270432256,4290609152,4065181696,3637055488
2026-03-10 01:43:03,3199954944,5208522752,4270919680,4278956032,3990765568,3650023424
2026-03-10 01:43:33,3200540672,5231673344,4271226880,4293656576,4019953664,3670810624
2026-03-10 01:44:03,3212382208,5152747520,4273102848,4294737920,4041625600,3686219776
2026-03-10 01:44:33,3212685312,5161824256,4274151424,4193411072,4053757952,3695235072
2026-03-10 01:45:03,3215773696,5177180160,4275224576,4201967616,4069494784,3705356288
2026-03-10 01:45:33,3216084992,5184126976,4275515392,4207603712,4079099904,3712831488
2026-03-10 01:46:03,3224670208,5192380416,4276256768,4214591488,4088717312,3719221248
2026-03-10 01:46:33,3224756224,5192146944,4276330496,4218966016,4094124032,3725795328
2026-03-10 01:47:03,3225128960,5197471744,4277166080,4224573440,4099301376,3637624832
2026-03-10 01:47:33,3225477120,5201428480,4277231616,4228419584,4105822208,3641585664
2026-03-10 01:48:03,3225694208,5206917120,4277739520,4233994240,4113805312,3648933888
2026-03-10 01:48:33,3226341376,5211725824,4278575104,4238942208,4119416832,3655794688
2026-03-10 01:49:03,3226882048,5215961088,4279099392,4243046400,4126044160,3662487552
2026-03-10 01:49:33,3227418624,5220151296,4279873536,4247937024,4040384512,3668570112
2026-03-10 01:50:03,3230629888,5223624704,4280496128,4251758592,4045299712,3671760896
2026-03-10 01:50:33,3230957568,5228781568,4280979456,4257144832,4051259392,3676319744
2026-03-10 01:51:03,3233591296,5235191808,4281802752,4263383040,4059328512,3681476608
2026-03-10 01:51:33,3233972224,5243260928,4281901056,4271296512,4070404096,3686793216
2026-03-10 01:52:03,3237027840,5250744320,4281991168,4278992896,4078379008,3694878720
2026-03-10 01:52:33,3238715392,5165015040,4284010496,4288487424,4089495552,3700109312
2026-03-10 01:53:03,3245830144,5174370304,4284411904,4288315392,4101996544,3707703296
2026-03-10 01:53:33,3246735360,5180653568,4285739008,4294234112,4109533184,3713789952
2026-03-10 01:54:03,3251724288,5183021056,4286029824,4187533312,4113129472,3716579328
2026-03-10 01:54:33,3254886400,5189890048,4293607424,4194521088,4120670208,3723378688
2026-03-10 01:55:03,3255779328,5213007872,4293971968,4211048448,4143341568,3741315072
2026-03-10 01:55:33,3257118720,5226434560,4293328896,4222156800,4159496192,3756888064
2026-03-10 01:56:03,3264163840,5240295424,4277383168,4239048704,4183592960,3773898752
2026-03-10 01:56:33,3264995328,5249253376,4279083008,4248612864,4102090752,3764420608
2026-03-10 01:57:03,3265142784,5252759552,4279156736,4252475392,4108255232,3775758336
2026-03-10 01:57:33,3271516160,5256499200,4279173120,4256370688,4113575936,3786874880
2026-03-10 01:58:03,3271770112,5260308480,4279746560,4261429248,4120301568,3791200256
2026-03-10 01:58:33,3272593408,5263851520,4281073664,4266840064,4129423360,3795857408
2026-03-10 01:59:03,3279900672,5266329600,4281651200,4271017984,4133978112,3706077184
2026-03-10 01:59:33,3303849984,5251661824,4283162624,4294168576,4138643456,3741290496
2026-03-10 02:00:03,3304439808,5271990272,4284174336,4293410816,4143886336,3745071104
2026-03-10 02:00:33,3308019712,5185241088,4284657664,4293718016,4155404288,3748913152
2026-03-10 02:01:03,3308818432,5191913472,4285480960,4293361664,4162363392,3755339776
2026-03-10 02:01:33,3317325824,5195427840,4234469376,4177448960,4032163840,3759792128
2026-03-10 02:02:03,3317710848,5199654912,4235141120,4180103168,4039905280,3762982912
2026-03-10 02:02:33,3318312960,5204332544,4236283904,4182822912,4046786560,3768324096
2026-03-10 02:03:03,3321753600,5208440832,4236365824,4184539136,4052365312,3774595072
2026-03-10 02:03:33,3321831424,5213634560,4236423168,4188164096,4061548544,3793678336
2026-03-10 02:04:03,3328679936,5221904384,4237352960,4194119680,4071235584,3803652096
2026-03-10 02:04:33,3329298432,5228036096,4237930496,4199645184,4079689728,3814141952
2026-03-10 02:05:03,3334279168,5232324608,4239192064,4204109824,4085395456,3823095808
2026-03-10 02:05:33,3335192576,5236076544,4240752640,4191854592,4091764736,3828035584
2026-03-10 02:06:03,3335528448,5238710272,4241256448,4194914304,4095729664,3833769984
2026-03-10 02:06:33,3336466432,5241405440,4242808832,4198154240,4099624960,3838054400
2026-03-10 02:07:03,3341893632,5243715584,4244058112,4200861696,4102520832,3840282624
2026-03-10 02:07:33,3343138816,5255008256,4246147072,4206628864,4109594624,3850813440
2026-03-10 02:08:03,3349901312,5262655488,4247953408,4211998720,4120555520,3865350144
2026-03-10 02:08:33,3352813568,5271400448,4248567808,4219371520,4043034624,3879886848
2026-03-10 02:09:03,3353210880,5278154752,4249006080,4225449984,4055359488,3893329920
2026-03-10 02:09:33,3360604160,5282615296,4249055232,4229238784,4064055296,3900874752
2026-03-10 02:10:03,3361619968,5286178816,4250660864,4233728000,4069306368,3905998848
2026-03-10 02:10:33,3371134976,5290405888,4253085696,4238475264,4079980544,3818516480
2026-03-10 02:11:03,3371446272,5218127872,4253450240,4252782592,4101554176,3838631936
2026-03-10 02:11:33,3372032000,5226422272,4254232576,4259237888,4110880768,3844681728
2026-03-10 02:12:03,3372818432,5232848896,4255764480,4264714240,4116115456,3851448320
2026-03-10 02:12:33,3372961792,5240901632,4255879168,4269076480,4120543232,3859292160
2026-03-10 02:13:03,3373555712,5247209472,4257095680,4274016256,4128550912,3871858688
2026-03-10 02:13:33,3377328128,5249806336,4257947648,4276187136,4133834752,3875188736
2026-03-10 02:14:03,3378114560,5251080192,4258992128,4277014528,4134526976,3876478976
2026-03-10 02:14:33,3383230464,5254266880,4260663296,4280221696,4139864064,3878670336
2026-03-10 02:15:03,3384332288,5261619200,4262576128,4287295488,4150923264,3867906048
2026-03-10 02:15:33,3389759488,5280116736,4264726528,4294557696,4169936896,3902394368
2026-03-10 02:16:03,3396898816,5301411840,4266680320,4286693376,4188000256,3917418496
2026-03-10 02:16:33,3401191424,5235609600,4268462080,4196294656,4126687232,3947536384
2026-03-10 02:17:03,3401682944,5256224768,4269211648,4207001600,4143120384,3961307136
2026-03-10 02:17:33,3406811136,5271465984,4270133248,4218671104,4167364608,3878801408
2026-03-10 02:18:03,3407024128,5280399360,4270649344,4226502656,4181549056,3891376128
2026-03-10 02:18:33,3419406336,5286494208,4273655808,4235087872,4191277056,3897241600
2026-03-10 02:19:03,3420409856,5293355008,4274884608,4242522112,4202004480,3904094208
2026-03-10 02:19:33,3420819456,5303812096,4275466240,4253327360,4211785728,3913486336
2026-03-10 02:20:03,3429261312,5313130496,4276318208,4263686144,4217372672,3921371136
2026-03-10 02:20:33,3429543936,5319389184,4276580352,4270129152,4224294912,3926175744
2026-03-10 02:21:03,3413045248,5325926400,4276908032,4276928512,4232744960,3931856896
2026-03-10 02:21:33,3433529344,5331034112,4277325824,4284592128,4239712256,3936391168
2026-03-10 02:22:03,3433574400,5336256512,4277403648,4290895872,4157952000,3940700160
2026-03-10 02:22:33,3447939072,5342302208,4278394880,4191928320,4168224768,3971506176
2026-03-10 02:23:03,3451133952,5345988608,4278747136,4208357376,4173807616,3978248192
2026-03-10 02:23:33,3451191296,5349097472,4278779904,4211400704,4178444288,3982794752
2026-03-10 02:24:03,3459383296,5352534016,4280127488,4218425344,4184424448,3986206720
2026-03-10 02:24:33,3459706880,5354233856,4280651776,4221362176,4189245440,3987976192
2026-03-10 02:25:03,3460599808,5356617728,4282400768,4228653056,4192432128,3991072768
2026-03-10 02:25:33,3461431296,5358964736,4283662336,4192235520,4197715968,3996098560
2026-03-10 02:26:03,3445309440,5360746496,4284936192,4197703680,4198903808,3998535680
2026-03-10 02:26:33,3469557760,5275402240,4286443520,4207005696,4208369664,4012093440
2026-03-10 02:27:03,3470368768,5287157760,4286509056,4218929152,4221186048,4031717376
2026-03-10 02:27:33,3475664896,5296766976,4287852544,4226744320,4237656064,4044759040
2026-03-10 02:28:03,3476189184,5302505472,4288180224,4231561216,4246110208,4049715200
2026-03-10 02:28:33,3484147712,5307445248,4288888832,4236021760,4257349632,4056756224
2026-03-10 02:29:03,3484188672,5312667648,4288946176,4239724544,4264886272,4063408128
2026-03-10 02:29:33,3491504128,5316431872,4291010560,4246011904,4271915008,4067901440
2026-03-10 02:30:03,3491840000,5320241152,4291563520,4249772032,4276543488,3976388608
2026-03-10 02:30:33,3492507648,5327114240,4292210688,4255580160,4276944896,3984953344
2026-03-10 02:31:03,3493093376,5333876736,4293554176,4261453824,4282413056,3991994368
2026-03-10 02:31:33,3497758720,5337399296,4293644288,4265115648,4287266816,3998527488
2026-03-10 02:32:03,3498897408,5341786112,4293013504,4270452736,4277035008,4002983936
2026-03-10 02:32:33,3499048960,5344948224,4293120000,4273885184,4278423552,4007055360
2026-03-10 02:33:03,3499945984,5347368960,4293607424,4280156160,4280438784,4011061248
2026-03-10 02:33:33,3505246208,5350244352,4278063104,4285206528,4279398400,4022124544
2026-03-10 02:34:03,3505631232,5353988096,4278476800,4290490368,4283084800,4028674048
2026-03-10 02:34:33,3514867712,5358084096,4279779328,4292890624,4284350464,4036632576
2026-03-10 02:35:03,3516022784,5361979392,4281765888,4293414912,4290138112,4044009472
2026-03-10 02:35:33,3791278080,5366292480,4235001856,4192927744,4293935104,4291403776
2026-03-10 02:36:03,3522363392,5373157376,4237459456,4203065344,4009127936,4014596096
2026-03-10 02:36:33,3522621440,5299810304,4240666624,4188180480,4039303168,4051689472
2026-03-10 02:37:03,3526860800,5306318848,4240908288,4196052992,4047605760,4065452032
2026-03-10 02:37:33,3527741440,5313003520,4242755584,4207751168,4058611712,4081582080
2026-03-10 02:38:03,3536142336,5318455296,4243329024,4216520704,4070154240,3981209600
2026-03-10 02:38:33,3536969728,5324787712,4244729856,4228456448,4080451584,4008054784
2026-03-10 02:39:03,3537358848,5330501632,4248494080,4237115392,4087365632,4017389568
2026-03-10 02:39:33,3542339584,5334487040,4248879104,4241416192,4092203008,4021649408
2026-03-10 02:40:03,3542618112,5339488256,4249161728,4247101440,4096528384,4026658816
2026-03-10 02:40:33,3542966272,5344145408,4233232384,4253564928,4100956160,4034572288
2026-03-10 02:41:03,3545432064,5348601856,4250390528,4257521664,4108083200,4041027584
2026-03-10 02:41:33,3546013696,5353807872,4251111424,4263583744,4115378176,4048502784
2026-03-10 02:42:03,3546341376,5358407680,4251664384,4269228032,4121985024,4056920064
2026-03-10 02:42:33,3548512256,5361180672,4251721728,4273631232,4126978048,4063956992
2026-03-10 02:43:03,3548844032,5365362688,4252352512,4280467456,4133064704,4070686720
2026-03-10 02:43:33,3553787904,5369688064,4253515776,4288737280,4137488384,4080525312
2026-03-10 02:44:03,3554652160,5372809216,4255404032,4294471680,4141477888,4090912768
2026-03-10 02:44:33,3554783232,5377486848,4255494144,4293832704,4151222272,4100726784
2026-03-10 02:45:03,3558166528,5384732672,4256079872,4294180864,4071792640,4111552512
2026-03-10 02:45:33,3559202816,5390221312,4257583104,4194574336,4080078848,4119240704
2026-03-10 02:46:03,3568345088,5394219008,4260245504,4202115072,4093313024,4125417472
2026-03-10 02:46:33,3584512000,5403025408,4263190528,4239163392,4109975552,4178817024
2026-03-10 02:47:03,3589509120,5404983296,4264587264,4242898944,4112265216,4182392832
2026-03-10 02:47:33,3602452480,5413355520,4265287680,4257828864,4121886720,4105445376
2026-03-10 02:48:03,3603148800,5329485824,4266422272,4273770496,4141871104,4127588352
2026-03-10 02:48:33,3609997312,5334732800,4268130304,4282015744,4150665216,4137361408
2026-03-10 02:49:03,3611279360,5339840512,4273741824,4290805760,4164087808,4155482112
2026-03-10 02:49:33,3617193984,5344595968,4270178304,4278067200,4179378176,4166852608
2026-03-10 02:50:03,3617464320,5349208064,4271239168,4284223488,4186730496,4173320192
2026-03-10 02:50:33,3617804288,5353050112,4271837184,4288716800,4192911360,4177539072
2026-03-10 02:51:03,3621187584,5357076480,4272840704,4293378048,4199235584,4182622208
2026-03-10 02:51:33,3621543936,5360857088,4273057792,4293967872,4204351488,4187246592
2026-03-10 02:52:03,3622227968,5365182464,4274286592,4293156864,4212645888,4192817152
2026-03-10 02:52:33,3623137280,5368328192,4275408896,4286832640,4216225792,4199669760
2026-03-10 02:53:03,3631484928,5370982400,4277059584,4293115904,4223807488,4203847680
2026-03-10 02:53:33,3632631808,5373292544,4278165504,4293857280,4227833856,4210659328
2026-03-10 02:54:03,3633516544,5377544192,4280553472,4186202112,4141694976,4223418368
2026-03-10 02:54:33,3641413632,5381251072,4280381440,4191453184,4147175424,4231725056
2026-03-10 02:55:03,3641995264,5387382784,4281675776,4201009152,4154257408,4241276928
2026-03-10 02:55:33,3646963712,5388636160,4281757696,4207042560,4162752512,4253560832
2026-03-10 02:56:03,3647315968,5395247104,4282134528,4215312384,4173676544,4170694656
2026-03-10 02:56:33,3661398016,5402460160,4284432384,4224856064,4184350720,4182188032
2026-03-10 02:57:03,3661774848,5408161792,4285100032,4233396224,4191150080,4191559680
2026-03-10 02:57:33,3662684160,5413347328,4286865408,4242608128,4200763392,4198318080
2026-03-10 02:58:03,3663380480,5418213376,4287578112,4251295744,4205633536,4203671552
2026-03-10 02:58:33,3664719872,5422944256,4278333440,4258603008,4212097024,4211838976
2026-03-10 02:59:03,3670650880,5431144448,4280508416,4267581440,4220325888,4226760704
2026-03-10 02:59:33,3671154688,5435633664,4281692160,4275621888,4232069120,4237893632
2026-03-10 03:00:03,3678138368,5351985152,4282322944,4293476352,4259262464,4261703680
2026-03-10 03:00:33,3679174656,5359382528,4283625472,4294389760,4281724928,4278083584
2026-03-10 03:01:03,3684470784,5365178368,4284600320,4294418432,4290789376,4287209472
2026-03-10 03:01:33,3688935424,5370757120,4286877696,4189556736,4198498304,4281896960
2026-03-10 03:02:03,3690074112,5373689856,4288368640,4196335616,4204752896,4278140928
2026-03-10 03:02:33,3694678016,5379190784,4288876544,4203335680,4212776960,4283908096
2026-03-10 03:03:03,3694964736,5382914048,4289171456,4211433472,4219035648,4288634880
2026-03-10 03:03:33,3699277824,5386039296,4278165504,4217176064,4226088960,4188004352
2026-03-10 03:04:03,3699781632,5387902976,4288204800,4221075456,4231995392,4191760384
2026-03-10 03:04:33,3707097088,5390073856,4290023424,4225589248,4236914688,4197257216
2026-03-10 03:05:03,3707658240,5393694720,4291403776,4231114752,4249980928,4206182400
2026-03-10 03:05:33,3707834368,5398839296,4291538944,4239327232,4260343808,4217556992
2026-03-10 03:06:03,3715858432,5404352512,4292136960,4249600000,4271575040,4228993024
2026-03-10 03:06:33,3717165056,5406851072,4258918400,4251852800,4242931712,4235706368
2026-03-10 03:07:03,3720667136,5409259520,4260249600,4260237312,4248788992,4246716416
2026-03-10 03:07:33,3721035776,5412495360,4260577280,4265852928,4253839360,4256485376
2026-03-10 03:08:03,3736506368,5415952384,4262305792,4294131712,4258205696,4281827328
2026-03-10 03:08:33,3741700096,5417373696,4262825984,4278423552,4261982208,4284575744
2026-03-10 03:09:03,3742416896,5418848256,4264783872,4282621952,4265205760,4287180800
2026-03-10 03:09:33,3748540416,5421694976,4266156032,4288700416,4273512448,4292206592
2026-03-10 03:10:03,3755331584,5425487872,4267622400,4293967872,4287414272,4265246720
2026-03-10 03:10:33,3755999232,5440528384,4267757568,4294221824,4294541312,4294684672
2026-03-10 03:11:03,3762941952,5451735040,4269633536,4294385664,4201218048,4294770688
2026-03-10 03:11:33,3763937280,5459222528,4271419392,4294914048,4212023296,4294135808
2026-03-10 03:12:03,3770298368,5468311552,4273975296,4189270016,4226695168,4196290560
2026-03-10 03:12:33,3773751296,5382074368,4275961856,4202205184,4240793600,4206510080
2026-03-10 03:13:03,3778248704,5390987264,4276641792,4213006336,4261732352,4218994688
2026-03-10 03:13:33,3778965504,5399465984,4277002240,4222578688,4277170176,4232130560
2026-03-10 03:14:03,3780145152,5405163520,4278325248,4232339456,4287070208,4245069824
2026-03-10 03:14:33,3788021760,5406023680,4278992896,4234543104,4288372736,4248846336
2026-03-10 03:15:03,3788828672,5406646272,4280786944,4237049856,4289314816,4250624000
2026-03-10 03:15:33,3796381696,5408817152,4281446400,4241752064,4294017024,4254179328
2026-03-10 03:16:03,3797835776,5411934208,4279713792,4249325568,4278091776,4262215680
2026-03-10 03:16:33,3809509376,5419917312,4282548224,4263333888,4289363968,4279091200
2026-03-10 03:17:03,3809529856,5430353920,4282408960,4274958336,4294561792,4291276800
2026-03-10 03:17:33,3809636352,5441687552,4282486784,4287905792,4197380096,4294311936
2026-03-10 03:18:03,3810299904,5448790016,4283482112,4282077184,4212776960,4292943872
2026-03-10 03:18:33,3810086912,5454811136,4283772928,4287787008,4223627264,4293509120
2026-03-10 03:19:03,3810525184,5459365888,4284440576,4293922816,4232941568,4282167296
2026-03-10 03:19:33,3811270656,5464662016,4285366272,4294737920,4243062784,4188033024
2026-03-10 03:20:03,3812392960,5470699520,4287619072,4293689344,4252508160,4198879232
2026-03-10 03:20:33,3816333312,5481070592,4287856640,4293627904,4262916096,4216459264
2026-03-10 03:21:03,3816615936,5401464832,4288409600,4202528768,4278550528,4237058048
2026-03-10 03:21:33,3817168896,5409067008,4288888832,4215398400,4291784704,4247973888
2026-03-10 03:22:03,3824193536,5414305792,4289699840,4221833216,4294221824,4259545088
2026-03-10 03:22:33,3825094656,5418762240,4278018048,4231704576,4293505024,4250562560
2026-03-10 03:23:03,3825246208,5423218688,4278571008,4241797120,4294692864,4275335168
2026-03-10 03:23:33,3832971264,5427806208,4278624256,4250460160,4294815744,4282380288
2026-03-10 03:24:03,3833946112,5431656448,4281806848,4262887424,4191051776,4286672896
2026-03-10 03:24:33,3839328256,5375311872,4283457536,4202954752,4194004992,4289048576
2026-03-10 03:25:03,3839410176,5377204224,4283588608,4206006272,4196270080,4292780032
2026-03-10 03:25:33,3840634880,5380141056,4278267904,4212781056,4199370752,4280692736
