Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-11 03:00:00,4.21
2026-02-11 03:00:30,5.41
2026-02-11 03:01:00,4.91
2026-02-11 03:01:30,4.67
2026-02-11 03:02:00,4.85
2026-02-11 03:02:30,4.57
2026-02-11 03:03:00,4.2
2026-02-11 03:03:30,4.33
2026-02-11 03:04:00,4.35
2026-02-11 03:04:30,4.08
2026-02-11 03:05:00,4.14
2026-02-11 03:05:30,4.47
2026-02-11 03:06:00,5.16
2026-02-11 03:06:30,5.21
2026-02-11 03:07:00,4.89
2026-02-11 03:07:30,4.95
2026-02-11 03:08:00,4.61
2026-02-11 03:08:30,4.51
2026-02-11 03:09:00,4.34
2026-02-11 03:09:30,4.3
2026-02-11 03:10:00,4.58
2026-02-11 03:10:30,4.62
2026-02-11 03:11:00,4.21
2026-02-11 03:11:30,4.86
2026-02-11 03:12:00,4.96
2026-02-11 03:12:30,4.63
2026-02-11 03:13:00,4.75
2026-02-11 03:13:30,4.58
2026-02-11 03:14:00,4.69
2026-02-11 03:14:30,4.5
2026-02-11 03:15:00,4.45
2026-02-11 03:15:30,3.87
2026-02-11 03:16:00,3.96
2026-02-11 03:16:30,4.28
2026-02-11 03:17:00,4.24
2026-02-11 03:17:30,4.26
2026-02-11 03:18:00,4.76
2026-02-11 03:18:30,4.63
2026-02-11 03:19:00,4.29
2026-02-11 03:19:30,4.31
2026-02-11 03:20:00,4.16
2026-02-11 03:20:30,4.56
2026-02-11 03:21:00,4.29
2026-02-11 03:21:30,4.1
2026-02-11 03:22:00,4.41
2026-02-11 03:22:30,4.21
2026-02-11 03:23:00,5.2
2026-02-11 03:23:30,5
2026-02-11 03:24:00,4.99
2026-02-11 03:24:30,5.01
2026-02-11 03:25:00,4.53
2026-02-11 03:25:30,4.51
2026-02-11 03:26:00,4.13
2026-02-11 03:26:30,4.07
2026-02-11 03:27:00,3.94
2026-02-11 03:27:30,4.65
2026-02-11 03:28:00,4.43
2026-02-11 03:28:30,4.36
2026-02-11 03:29:00,4.22
2026-02-11 03:29:30,4.07
2026-02-11 03:30:00,4.16
2026-02-11 03:30:30,4.43
2026-02-11 03:31:00,4.7
2026-02-11 03:31:30,4.97
2026-02-11 03:32:00,4.54
2026-02-11 03:32:30,4.19
2026-02-11 03:33:00,5.59
2026-02-11 03:33:30,5.41
2026-02-11 03:34:00,4.68
2026-02-11 03:34:30,4.65
2026-02-11 03:35:00,4.09
2026-02-11 03:35:30,3.99
2026-02-11 03:36:00,3.97
2026-02-11 03:36:30,4.03
2026-02-11 03:37:00,3.94
2026-02-11 03:37:30,3.96
2026-02-11 03:38:00,4.28
2026-02-11 03:38:30,4.2
2026-02-11 03:39:00,4.15
2026-02-11 03:39:30,4.6
2026-02-11 03:40:00,4.34
2026-02-11 03:40:30,4.1
2026-02-11 03:41:00,4.04
2026-02-11 03:41:30,4.36
2026-02-11 03:42:00,4.44
2026-02-11 03:42:30,4.59
2026-02-11 03:43:00,4.51
2026-02-11 03:43:30,4.23
2026-02-11 03:44:00,4.28
2026-02-11 03:44:30,4.58
2026-02-11 03:45:00,5
2026-02-11 03:45:30,4.46
2026-02-11 03:46:00,3.97
2026-02-11 03:46:30,4.79
2026-02-11 03:47:00,4.49
2026-02-11 03:47:30,4.13
2026-02-11 03:48:00,4.22
2026-02-11 03:48:30,4.2
2026-02-11 03:49:00,4.03
2026-02-11 03:49:30,3.97
2026-02-11 03:50:00,3.92
2026-02-11 03:50:30,4.7
2026-02-11 03:51:00,5.04
2026-02-11 03:51:30,4.5
2026-02-11 03:52:00,4.42
2026-02-11 03:52:30,4.57
2026-02-11 03:53:00,4.91
2026-02-11 03:53:30,4.59
2026-02-11 03:54:00,4.85
2026-02-11 03:54:30,5.42
2026-02-11 03:55:00,4.99
2026-02-11 03:55:30,4.35
2026-02-11 03:56:00,4.25
2026-02-11 03:56:30,4.44
2026-02-11 03:57:00,4.23
2026-02-11 03:57:30,4.07
2026-02-11 03:58:00,5.72
2026-02-11 03:58:30,5.39
2026-02-11 03:59:00,4.68
2026-02-11 03:59:30,4.95
2026-02-11 04:00:00,4.71
2026-02-11 04:00:30,4.34
2026-02-11 04:01:00,4.06
2026-02-11 04:01:30,4.04
2026-02-11 04:02:00,4.17
2026-02-11 04:02:30,4.1
2026-02-11 04:03:00,4.68
2026-02-11 04:03:30,5.03
2026-02-11 04:04:00,5.13
2026-02-11 04:04:30,5.08
2026-02-11 04:05:00,4.79
2026-02-11 04:05:30,4.48
2026-02-11 04:06:00,4.74
2026-02-11 04:06:30,5.11
2026-02-11 04:07:00,4.87
2026-02-11 04:07:30,4.78
2026-02-11 04:08:00,5.83
2026-02-11 04:08:30,5.44
2026-02-11 04:09:00,4.97
2026-02-11 04:09:30,4.63
2026-02-11 04:10:00,4.31
2026-02-11 04:10:30,4.46
2026-02-11 04:11:00,4.37
2026-02-11 04:11:30,4.25
2026-02-11 04:12:00,4.49
2026-02-11 04:12:30,4.18
2026-02-11 04:13:00,5.04
2026-02-11 04:13:30,5.13
2026-02-11 04:14:00,5.37
2026-02-11 04:14:30,5.21
2026-02-11 04:15:00,5.95
2026-02-11 04:15:30,5.21
2026-02-11 04:16:00,4.83
2026-02-11 04:16:30,4.48
2026-02-11 04:17:00,4.3
2026-02-11 04:17:30,4.55
2026-02-11 04:18:00,4.83
2026-02-11 04:18:30,4.43
2026-02-11 04:19:00,4.8
2026-02-11 04:19:30,4.74
2026-02-11 04:20:00,4.46
2026-02-11 04:20:30,4.49
2026-02-11 04:21:00,4.65
2026-02-11 04:21:30,5.52
2026-02-11 04:22:00,5.68
2026-02-11 04:22:30,5.22
2026-02-11 04:23:00,5.27
2026-02-11 04:23:30,4.97
2026-02-11 04:24:00,4.67
2026-02-11 04:24:30,4.55
2026-02-11 04:25:00,4.87
2026-02-11 04:25:30,4.81
2026-02-11 04:26:00,4.74
2026-02-11 04:26:30,4.74
2026-02-11 04:27:00,4.48
2026-02-11 04:27:30,4.37
2026-02-11 04:28:00,4.52
2026-02-11 04:28:30,4.71
2026-02-11 04:29:00,5.26
2026-02-11 04:29:30,5.24
2026-02-11 04:30:00,5.75
2026-02-11 04:30:30,4.93
2026-02-11 04:31:00,4.75
2026-02-11 04:31:30,4.85
2026-02-11 04:32:00,5.04
2026-02-11 04:32:30,4.48
2026-02-11 04:33:00,4.94
2026-02-11 04:33:30,4.73
2026-02-11 04:34:00,4.72
2026-02-11 04:34:30,4.49
2026-02-11 04:35:00,4.12
2026-02-11 04:35:30,4.06
2026-02-11 04:36:00,4.08
2026-02-11 04:36:30,4.31
2026-02-11 04:37:00,4.43
2026-02-11 04:37:30,3.88
2026-02-11 04:38:00,4.48
2026-02-11 04:38:30,4.48
2026-02-11 04:39:00,4.42
2026-02-11 04:39:30,4.17
2026-02-11 04:40:00,4.35
2026-02-11 04:40:30,4.43
2026-02-11 04:41:00,4.6
2026-02-11 04:41:30,4.83
2026-02-11 04:42:00,4.7
2026-02-11 04:42:30,4.71
2026-02-11 04:43:00,5.35
2026-02-11 04:43:30,4.87
2026-02-11 04:44:00,4.66
2026-02-11 04:44:30,5.08
2026-02-11 04:45:00,4.52
2026-02-11 04:45:30,4.57
2026-02-11 04:46:00,4.61
2026-02-11 04:46:30,5.05
2026-02-11 04:47:00,5.07
2026-02-11 04:47:30,4.6
2026-02-11 04:48:00,4.36
2026-02-11 04:48:30,4.34
2026-02-11 04:49:00,4.21
2026-02-11 04:49:30,3.93
2026-02-11 04:50:00,4.09
2026-02-11 04:50:30,4.12
2026-02-11 04:51:00,4.24
2026-02-11 04:51:30,4.36
2026-02-11 04:52:00,4.58
2026-02-11 04:52:30,4.47
2026-02-11 04:53:00,4.67
2026-02-11 04:53:30,5.02
2026-02-11 04:54:00,4.75
2026-02-11 04:54:30,4.5
2026-02-11 04:55:00,4.2
2026-02-11 04:55:30,4.79
2026-02-11 04:56:00,4.81
2026-02-11 04:56:30,4.45
2026-02-11 04:57:00,4.88
2026-02-11 04:57:30,4.7
2026-02-11 04:58:00,4.58
2026-02-11 04:58:30,4.23
2026-02-11 04:59:00,4.17
2026-02-11 04:59:30,4.01
2026-02-11 05:00:00,4.09
2026-02-11 05:00:30,3.92
2026-02-11 05:01:00,3.98
2026-02-11 05:01:30,4.52
2026-02-11 05:02:00,4.8
2026-02-11 05:02:30,4.71
2026-02-11 05:03:00,4.59
2026-02-11 05:03:30,4.05
2026-02-11 05:04:00,3.95
2026-02-11 05:04:30,3.95
2026-02-11 05:05:00,4.42
2026-02-11 05:05:30,4.46
2026-02-11 05:06:00,4.96
2026-02-11 05:06:30,5.13
2026-02-11 05:07:00,4.74
2026-02-11 05:07:30,4.82
2026-02-11 05:08:00,6.18
2026-02-11 05:08:30,7.23
2026-02-11 05:09:00,6.6
2026-02-11 05:09:30,5.79
2026-02-11 05:10:00,5.76
