"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:54:00,38.8,38.8,38.8,38.8,38.8,38.8
2026-02-11 05:54:30,37.2,37.2,37.2,37.2,37.2,37.2
2026-02-11 05:55:00,38.7,39.5,39.5,39.5,39.5,39.5
2026-02-11 05:55:30,40.3,40.3,40.3,40.3,40.3,40.3
2026-02-11 05:56:00,38.7,38.7,38.7,38.7,38.7,38.7
2026-02-11 05:56:30,37.9,37.9,37.9,37.9,37.9,37.9
2026-02-11 05:57:00,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-11 05:57:30,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-11 05:58:00,36.4,36.4,36.4,36.4,36.4,36.4
2026-02-11 05:58:30,38.6,38.6,38.6,38.6,38.6,38.6
2026-02-11 05:59:00,39.4,39.4,39.4,39.4,39.4,39.4
2026-02-11 05:59:30,38.6,38.6,38.6,38.6,38.6,38.6
2026-02-11 06:00:00,38.5,38.5,38.5,38.5,38.5,38.5
2026-02-11 06:00:30,40.9,40.9,40.9,40.9,40.9,40.9
2026-02-11 06:01:00,40.9,40.9,40.9,40.9,40.9,40.9
2026-02-11 06:01:30,41.7,41.7,41.7,41.7,41.7,41.7
2026-02-11 06:02:00,40.9,40.9,40.9,40.9,40.9,40.9
2026-02-11 06:02:30,40.9,40.9,40.9,40.9,40.9,40.9
2026-02-11 06:03:00,40.0,40.0,40.0,40.0,40.0,40.0
2026-02-11 06:03:30,40.0,40.0,40.0,40.0,40.0,40.0
2026-02-11 06:04:00,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-11 06:04:30,39.2,39.2,39.2,39.2,39.2,39.2
2026-02-11 06:05:00,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-11 06:05:30,38.4,38.4,38.4,38.4,38.4,38.4
2026-02-11 06:06:00,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-11 06:06:30,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-11 06:07:00,37.6,37.6,37.6,37.6,37.6,37.6
2026-02-11 06:07:30,36.9,36.9,36.9,36.9,36.9,36.9
