"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:53:40,0.0632,0.0620,0.0705,0.0719,0.0605,0.0611
2026-02-11 05:54:00,0.0632,0.0620,0.0705,0.0719,0.0605,0.0611
2026-02-11 05:54:20,0.0231,0.0451,0.279,0.0470,0.0442,0.0461
2026-02-11 05:54:40,0.0307,0.0689,0.0697,0.0544,0.0692,0.0658
2026-02-11 05:55:00,0.0391,0.0540,0.0444,0.0550,0.0547,0.0584
2026-02-11 05:55:20,0.0242,0.0973,0.0540,0.101,0.106,0.114
2026-02-11 05:55:40,0.0445,0.0522,0.0631,0.0494,0.0641,0.0477
2026-02-11 05:56:00,0.0483,0.0731,0.0500,0.0679,0.0686,0.0673
2026-02-11 05:56:20,0.0613,0.0834,0.0807,0.0616,0.123,0.130
2026-02-11 05:56:40,0.0390,0.0663,0.0393,0.0653,0.0645,0.0644
2026-02-11 05:57:00,0.0338,0.196,0.0407,0.0653,0.0645,0.0644
2026-02-11 05:57:20,0.0338,0.196,0.0407,0.0653,0.0645,0.0644
2026-02-11 05:57:40,0.0338,0.196,0.0407,0.0653,0.0645,0.0644
2026-02-11 05:58:00,0.0368,0.0525,0.0617,0.167,0.0566,0.0804
2026-02-11 05:58:20,0.0343,0.0481,0.0329,0.0575,0.00709,0.00676
2026-02-11 05:58:40,0.0465,0.0417,0.0980,0.336,0.0679,0.0867
2026-02-11 05:59:00,0.0465,0.0544,0.0980,0.336,0.0679,0.0867
2026-02-11 05:59:20,0.0343,0.0675,0.0409,0.0640,0.0749,0.0987
2026-02-11 05:59:40,0.0343,0.0675,0.0409,0.0640,0.0749,0.0987
2026-02-11 06:00:00,0.0299,0.0552,0.0568,0.0520,0.0438,0.210
2026-02-11 06:00:20,0.0385,0.0640,0.0483,0.0640,0.0726,0.0741
2026-02-11 06:00:40,0.0612,0.0898,0.0936,0.0571,0.0996,0.0920
2026-02-11 06:01:00,0.0498,0.0672,0.343,0.0750,0.0889,0.0739
2026-02-11 06:01:20,0.0289,0.0635,0.0847,0.0442,0.0637,0.0491
2026-02-11 06:01:40,0.0289,0.0635,0.0847,0.0442,0.0637,0.0491
2026-02-11 06:02:00,0.0484,0.0704,0.0398,0.0503,0.131,0.0835
2026-02-11 06:02:20,0.0484,0.0704,0.0398,0.0503,0.131,0.0835
2026-02-11 06:02:40,0.0590,0.194,0.0768,0.0819,0.0776,0.149
2026-02-11 06:03:00,0.0493,0.0505,0.0531,0.0663,0.0624,0.0581
2026-02-11 06:03:20,0.0493,0.0505,0.0531,0.0663,0.0624,0.0581
2026-02-11 06:03:40,0.0493,0.0505,0.0531,0.0663,0.0624,0.0581
