"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:54:20,1,1,1,1,1,1
2026-02-11 06:01:20,1,1,1,1,1,1
2026-02-11 06:11:20,1,1,1,1,1,1
2026-02-11 06:16:20,1,1,1,1,1,1
2026-02-11 06:26:00,1,1,1,1,1,1
2026-02-11 07:00:20,1,1,1,1,1,1
2026-02-11 07:04:00,1,1,1,1,1,1
2026-02-11 07:20:40,1,1,1,1,1,1
2026-02-11 07:46:20,1,1,1,1,1,1
2026-02-11 07:47:00,1,1,1,1,1,1
2026-02-11 07:49:20,1,1,1,1,1,1
2026-02-11 07:54:00,1,1,1,1,1,1
2026-02-11 07:54:20,1,1,1,1,1,1
2026-02-11 07:55:40,1,1,1,1,1,1
2026-02-11 08:00:00,1,1,1,1,1,1
2026-02-11 08:01:20,1,1,1,1,1,1
2026-02-11 08:01:40,1,1,1,1,1,1
2026-02-11 08:16:00,1,1,1,1,1,1
2026-02-11 08:17:40,1,1,1,1,1,1
2026-02-11 08:23:00,1,1,1,1,1,1
2026-02-11 08:24:00,1,1,1,1,1,1
2026-02-11 08:33:00,1,1,1,1,1,1
2026-02-11 08:47:00,1,1,1,1,1,1
2026-02-11 08:48:00,1,1,1,1,1,1
2026-02-11 08:48:20,1,1,1,1,1,1
2026-02-11 09:02:40,1,1,1,1,1,1
2026-02-11 09:12:20,1,1,1,1,1,1
2026-02-11 09:18:40,1,1,1,1,1,1
2026-02-11 09:24:40,1,1,1,1,1,1
2026-02-11 09:33:40,1,1,1,1,1,1
2026-02-11 09:35:00,,1,1,1,1,1
2026-02-11 09:35:40,1,1,1,1,1,1
2026-02-11 09:38:40,1,1,1,1,1,1
2026-02-11 09:39:40,1,1,1,1,1,1
2026-02-11 09:51:20,1,1,1,1,1,1
