"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:54:20,27.8 ms,1.09 ms,509 µs,676 µs,395 µs,224 µs
2026-02-11 05:54:40,27.8 ms,1.09 ms,509 µs,676 µs,395 µs,224 µs
2026-02-11 05:55:00,27.8 ms,1.09 ms,509 µs,676 µs,395 µs,224 µs
2026-02-11 05:55:20,27.8 ms,1.09 ms,509 µs,676 µs,395 µs,224 µs
2026-02-11 06:16:00,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:16:20,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:16:40,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:17:00,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:17:20,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:17:40,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:18:00,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:18:20,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:18:40,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:19:00,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:19:20,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:19:40,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:20:00,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:20:20,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:20:40,626 µs,,305 µs,213 µs,234 µs,636 µs
2026-02-11 06:40:20,1.47 ms,,2.04 ms,,207 µs,307 µs
2026-02-11 06:40:40,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:41:00,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:41:20,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:41:40,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:42:00,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:42:20,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:42:40,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:43:00,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:43:20,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:43:40,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:44:00,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:44:20,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:44:40,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:45:00,1.47 ms,,2.04 ms,1.16 ms,207 µs,307 µs
2026-02-11 06:45:20,,,,1.16 ms,,
2026-02-11 06:55:00,,3.68 s,,,,
2026-02-11 06:55:20,,3.68 s,,,,
2026-02-11 06:55:40,,3.68 s,,,,
2026-02-11 06:56:00,,3.68 s,,,,
2026-02-11 06:56:20,,3.68 s,,,,
2026-02-11 06:56:40,,3.68 s,,,,
2026-02-11 06:57:00,,3.68 s,,,,
2026-02-11 06:57:20,,3.68 s,,,,
2026-02-11 06:57:40,,3.68 s,,,,
2026-02-11 06:58:00,,3.68 s,,,,
2026-02-11 06:58:20,,3.68 s,,,,
2026-02-11 06:58:40,,3.68 s,,,,
2026-02-11 06:59:00,,3.68 s,,,,
2026-02-11 06:59:20,,3.68 s,,,,
2026-02-11 06:59:40,,3.68 s,,,,
2026-02-11 07:06:20,174 µs,,131 µs,,152 µs,121 µs
2026-02-11 07:06:40,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:07:00,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:07:20,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:07:40,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:08:00,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:08:20,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:08:40,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:09:00,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:09:20,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:09:40,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:10:00,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:10:20,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:10:40,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:11:00,174 µs,,131 µs,450 µs,152 µs,121 µs
2026-02-11 07:11:20,,,,450 µs,,
2026-02-11 07:29:00,196 µs,,130 µs,,122 µs,286 µs
2026-02-11 07:29:20,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:29:40,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:30:00,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:30:20,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:30:40,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:31:00,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:31:20,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:31:40,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:32:00,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:32:20,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:32:40,196 µs,,130 µs,124 µs,122 µs,286 µs
2026-02-11 07:33:00,196 µs,,130 µs,124 µs,122 µs,286 µs
