"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner3:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-node2:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner3:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max","rskj-node2:8080-max"
2026-02-11 06:35:00,1.37 GiB,1.62 GiB,1.98 GiB,1.38 GiB,1.63 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:35:20,1.47 GiB,1.88 GiB,1.39 GiB,1.59 GiB,1.80 GiB,1.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:35:40,1.82 GiB,1.80 GiB,2.08 GiB,1.48 GiB,1.55 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:36:00,1.45 GiB,1.60 GiB,1.88 GiB,2.07 GiB,2.03 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:36:20,1.48 GiB,1.91 GiB,1.36 GiB,1.54 GiB,1.47 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:36:40,1.44 GiB,2.05 GiB,1.50 GiB,1.68 GiB,1.61 GiB,1.92 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:37:00,1.75 GiB,1.77 GiB,1.97 GiB,1.34 GiB,2.00 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:37:20,1.72 GiB,1.95 GiB,2.12 GiB,1.48 GiB,1.35 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:37:40,2.00 GiB,1.45 GiB,1.62 GiB,1.77 GiB,1.57 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:38:00,1.72 GiB,1.94 GiB,2.07 GiB,1.42 GiB,1.97 GiB,1.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:38:20,2.04 GiB,2.16 GiB,1.49 GiB,1.64 GiB,1.36 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:38:40,2.13 GiB,1.70 GiB,1.78 GiB,1.93 GiB,1.58 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:39:00,1.81 GiB,1.85 GiB,1.91 GiB,2.07 GiB,1.57 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:39:20,1.89 GiB,2.16 GiB,1.43 GiB,1.57 GiB,1.82 GiB,2.07 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:39:40,1.88 GiB,1.60 GiB,1.62 GiB,1.76 GiB,1.99 GiB,1.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:40:00,1.59 GiB,1.44 GiB,1.43 GiB,1.58 GiB,1.66 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:40:20,1.58 GiB,1.72 GiB,1.71 GiB,1.81 GiB,1.90 GiB,1.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:40:40,1.62 GiB,1.98 GiB,1.93 GiB,2.07 GiB,2.09 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:41:00,1.90 GiB,1.62 GiB,1.57 GiB,1.71 GiB,1.68 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:41:20,2.16 GiB,1.51 GiB,1.42 GiB,1.57 GiB,1.41 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:41:40,1.45 GiB,1.78 GiB,1.69 GiB,1.84 GiB,1.64 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:42:00,1.73 GiB,1.57 GiB,1.48 GiB,1.58 GiB,2.13 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:42:20,1.81 GiB,1.90 GiB,1.69 GiB,1.79 GiB,1.51 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:42:40,1.81 GiB,2.04 GiB,1.91 GiB,2.01 GiB,1.69 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:43:00,1.41 GiB,1.83 GiB,1.62 GiB,1.67 GiB,2.13 GiB,1.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:43:20,1.50 GiB,2.07 GiB,1.91 GiB,1.96 GiB,1.56 GiB,1.78 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:43:40,1.95 GiB,1.65 GiB,1.45 GiB,1.49 GiB,1.81 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:44:00,1.55 GiB,1.64 GiB,1.39 GiB,1.42 GiB,1.64 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:44:20,1.53 GiB,1.78 GiB,1.54 GiB,1.56 GiB,1.79 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:44:40,1.53 GiB,1.97 GiB,1.68 GiB,1.71 GiB,1.93 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:45:00,1.85 GiB,1.66 GiB,2.13 GiB,1.38 GiB,1.51 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:45:20,2.08 GiB,1.45 GiB,1.89 GiB,1.93 GiB,1.90 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:45:40,1.44 GiB,1.76 GiB,2.15 GiB,1.42 GiB,2.11 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:46:00,1.72 GiB,2.18 GiB,1.79 GiB,1.82 GiB,1.70 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:46:20,1.72 GiB,1.58 GiB,1.94 GiB,1.96 GiB,1.85 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:46:40,1.81 GiB,1.87 GiB,1.40 GiB,1.42 GiB,2.06 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:47:00,2.10 GiB,1.62 GiB,1.93 GiB,1.91 GiB,1.67 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:47:20,2.14 GiB,2.11 GiB,1.58 GiB,1.56 GiB,2.08 GiB,1.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:47:40,2.11 GiB,1.46 GiB,1.72 GiB,1.70 GiB,1.43 GiB,1.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:48:00,1.70 GiB,2.06 GiB,1.49 GiB,1.47 GiB,1.89 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:48:20,1.90 GiB,1.67 GiB,1.86 GiB,1.85 GiB,2.16 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:48:40,1.78 GiB,1.91 GiB,2.10 GiB,2.08 GiB,1.57 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:49:00,2.19 GiB,1.71 GiB,1.90 GiB,1.90 GiB,2.05 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:49:20,1.46 GiB,1.92 GiB,2.11 GiB,2.11 GiB,1.44 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:49:40,1.42 GiB,2.15 GiB,1.51 GiB,1.51 GiB,1.63 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:50:00,1.69 GiB,1.76 GiB,1.91 GiB,1.91 GiB,1.99 GiB,1.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:50:20,1.75 GiB,1.50 GiB,1.63 GiB,1.63 GiB,1.65 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:50:40,1.73 GiB,1.69 GiB,1.77 GiB,1.78 GiB,1.79 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:51:00,1.99 GiB,2.12 GiB,2.17 GiB,2.18 GiB,1.39 GiB,1.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:51:20,1.95 GiB,1.51 GiB,1.52 GiB,1.53 GiB,1.53 GiB,1.74 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:51:40,1.94 GiB,1.70 GiB,1.67 GiB,1.67 GiB,1.67 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:52:00,1.49 GiB,2.22 GiB,2.12 GiB,2.17 GiB,2.09 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:52:20,1.58 GiB,1.68 GiB,1.61 GiB,1.59 GiB,1.47 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:52:40,1.66 GiB,1.90 GiB,1.83 GiB,1.81 GiB,1.65 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:53:00,1.99 GiB,1.66 GiB,1.54 GiB,1.54 GiB,2.10 GiB,1.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:53:20,1.98 GiB,1.85 GiB,1.69 GiB,1.68 GiB,1.45 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:53:40,1.98 GiB,2.06 GiB,1.90 GiB,1.89 GiB,1.63 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:54:00,1.83 GiB,1.83 GiB,1.64 GiB,1.66 GiB,2.09 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:54:20,2.03 GiB,1.97 GiB,1.78 GiB,1.80 GiB,1.44 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:54:40,2.00 GiB,1.56 GiB,2.08 GiB,2.10 GiB,1.68 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:55:00,1.48 GiB,2.17 GiB,1.77 GiB,1.81 GiB,2.12 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:55:20,1.46 GiB,1.53 GiB,1.91 GiB,1.95 GiB,1.47 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:55:40,1.54 GiB,2.06 GiB,1.54 GiB,1.58 GiB,1.86 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:56:00,1.97 GiB,1.76 GiB,2.11 GiB,2.11 GiB,1.52 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:56:20,2.11 GiB,2.09 GiB,1.60 GiB,1.61 GiB,1.73 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:56:40,1.41 GiB,1.65 GiB,1.91 GiB,1.92 GiB,1.98 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:57:00,1.73 GiB,2.15 GiB,1.58 GiB,1.62 GiB,1.59 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:57:20,1.71 GiB,1.54 GiB,1.73 GiB,1.77 GiB,1.73 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:57:40,1.75 GiB,1.75 GiB,1.93 GiB,1.97 GiB,1.91 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:58:00,1.97 GiB,2.25 GiB,1.54 GiB,1.59 GiB,1.52 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:58:20,2.01 GiB,1.93 GiB,2.03 GiB,2.06 GiB,1.90 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:58:40,1.49 GiB,1.69 GiB,1.81 GiB,1.83 GiB,1.52 GiB,1.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:59:00,1.81 GiB,2.15 GiB,1.44 GiB,1.46 GiB,1.91 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:59:20,1.93 GiB,1.75 GiB,1.81 GiB,1.84 GiB,1.42 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 06:59:40,2.17 GiB,1.91 GiB,1.95 GiB,1.98 GiB,1.56 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:00:00,1.52 GiB,1.72 GiB,1.72 GiB,1.73 GiB,2.01 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:00:20,1.70 GiB,2.04 GiB,2.04 GiB,2.06 GiB,1.47 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:00:40,1.83 GiB,1.65 GiB,1.61 GiB,1.63 GiB,1.77 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:01:00,1.44 GiB,1.62 GiB,1.55 GiB,1.60 GiB,1.60 GiB,1.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:01:20,1.56 GiB,1.97 GiB,1.87 GiB,1.95 GiB,1.85 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:01:40,1.63 GiB,2.26 GiB,2.15 GiB,2.19 GiB,2.07 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:02:00,1.90 GiB,1.88 GiB,1.76 GiB,1.78 GiB,1.65 GiB,1.65 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:02:20,1.94 GiB,2.14 GiB,1.98 GiB,2.00 GiB,1.83 GiB,1.83 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:02:40,2.19 GiB,1.80 GiB,1.61 GiB,1.63 GiB,2.15 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:03:00,1.84 GiB,1.79 GiB,1.60 GiB,1.62 GiB,2.01 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:03:20,1.90 GiB,2.05 GiB,1.81 GiB,1.84 GiB,2.19 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:03:40,1.99 GiB,1.56 GiB,2.12 GiB,2.15 GiB,1.63 GiB,1.61 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:04:00,1.65 GiB,2.26 GiB,2.01 GiB,2.03 GiB,1.44 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:04:20,1.89 GiB,1.95 GiB,1.67 GiB,1.69 GiB,1.77 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:04:40,2.02 GiB,2.24 GiB,1.97 GiB,1.99 GiB,1.99 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:05:00,2.09 GiB,2.09 GiB,1.79 GiB,1.83 GiB,1.76 GiB,1.72 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:05:20,1.98 GiB,1.62 GiB,2.09 GiB,2.14 GiB,2.01 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:05:40,1.94 GiB,1.92 GiB,1.59 GiB,1.62 GiB,1.44 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:06:00,2.19 GiB,1.57 GiB,1.96 GiB,2.00 GiB,1.81 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:06:20,2.07 GiB,1.91 GiB,1.51 GiB,1.52 GiB,2.11 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:06:40,2.05 GiB,2.18 GiB,1.78 GiB,1.82 GiB,1.56 GiB,1.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:07:00,1.61 GiB,1.87 GiB,1.48 GiB,1.50 GiB,1.98 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:07:20,1.65 GiB,2.12 GiB,1.69 GiB,1.70 GiB,2.16 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:07:40,1.69 GiB,1.66 GiB,1.98 GiB,1.99 GiB,1.62 GiB,1.52 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:08:00,2.07 GiB,2.18 GiB,1.73 GiB,1.74 GiB,2.06 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:08:20,2.07 GiB,1.58 GiB,1.87 GiB,1.89 GiB,2.20 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:08:40,2.15 GiB,1.79 GiB,2.08 GiB,2.10 GiB,1.58 GiB,1.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:09:00,1.58 GiB,2.24 GiB,1.70 GiB,1.69 GiB,1.94 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:09:20,1.63 GiB,1.70 GiB,1.91 GiB,1.90 GiB,2.12 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:09:40,1.72 GiB,2.10 GiB,1.51 GiB,1.51 GiB,1.66 GiB,1.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:10:00,2.12 GiB,1.94 GiB,2.14 GiB,2.13 GiB,2.15 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:10:20,2.08 GiB,1.77 GiB,1.96 GiB,1.95 GiB,1.82 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:10:40,1.60 GiB,2.07 GiB,2.25 GiB,2.24 GiB,2.04 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:11:00,1.96 GiB,1.90 GiB,2.05 GiB,1.99 GiB,1.67 GiB,1.59 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:11:20,2.16 GiB,1.63 GiB,1.78 GiB,1.73 GiB,2.09 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:11:40,2.12 GiB,1.82 GiB,1.93 GiB,1.88 GiB,2.24 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:12:00,1.64 GiB,2.33 GiB,1.62 GiB,1.52 GiB,1.87 GiB,1.73 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:12:20,1.70 GiB,1.96 GiB,2.05 GiB,1.95 GiB,2.23 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:12:40,1.73 GiB,2.25 GiB,1.50 GiB,2.19 GiB,1.64 GiB,1.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:13:00,2.15 GiB,2.04 GiB,2.08 GiB,1.97 GiB,2.12 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:13:20,2.24 GiB,1.56 GiB,1.57 GiB,2.26 GiB,1.55 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:13:40,1.51 GiB,1.90 GiB,1.86 GiB,1.83 GiB,1.80 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:14:00,1.91 GiB,1.74 GiB,1.72 GiB,1.60 GiB,1.55 GiB,2.16 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:14:20,1.96 GiB,1.99 GiB,1.94 GiB,1.82 GiB,1.73 GiB,1.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:14:40,2.10 GiB,1.63 GiB,1.58 GiB,2.25 GiB,2.10 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:15:00,1.83 GiB,2.36 GiB,2.26 GiB,2.13 GiB,1.80 GiB,1.63 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:15:20,1.95 GiB,1.82 GiB,1.69 GiB,1.56 GiB,1.97 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:15:40,2.22 GiB,1.62 GiB,2.27 GiB,2.16 GiB,1.63 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:16:00,2.01 GiB,2.16 GiB,1.95 GiB,1.79 GiB,2.06 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:16:20,1.91 GiB,1.70 GiB,1.49 GiB,2.13 GiB,1.54 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-11 07:16:40,1.92 GiB,2.08 GiB,1.84 GiB,1.68 GiB,1.84 GiB,1.68 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
