"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:54:00,42.9 KiB/s,1.74 KiB/s,1.80 KiB/s,1.82 KiB/s,1.74 KiB/s,1.72 KiB/s
2026-02-11 05:55:00,42.8 KiB/s,1.91 KiB/s,1.87 KiB/s,1.91 KiB/s,1.89 KiB/s,1.91 KiB/s
2026-02-11 05:56:00,42.8 KiB/s,1.76 KiB/s,1.77 KiB/s,1.74 KiB/s,1.81 KiB/s,1.74 KiB/s
2026-02-11 05:57:00,44.1 KiB/s,1.76 KiB/s,1.71 KiB/s,1.70 KiB/s,1.70 KiB/s,1.73 KiB/s
2026-02-11 05:58:00,38.8 KiB/s,1.85 KiB/s,1.87 KiB/s,1.90 KiB/s,1.86 KiB/s,1.90 KiB/s
2026-02-11 05:59:00,42.7 KiB/s,1.58 KiB/s,1.63 KiB/s,1.57 KiB/s,1.63 KiB/s,1.63 KiB/s
2026-02-11 06:00:00,42.7 KiB/s,1.55 KiB/s,1.60 KiB/s,1.66 KiB/s,1.58 KiB/s,1.59 KiB/s
2026-02-11 06:01:00,44.6 KiB/s,10.4 KiB/s,10.3 KiB/s,10.1 KiB/s,10.1 KiB/s,10.3 KiB/s
2026-02-11 06:02:00,42.7 KiB/s,1.61 KiB/s,1.57 KiB/s,1.62 KiB/s,1.60 KiB/s,1.59 KiB/s
2026-02-11 06:03:00,42.9 KiB/s,1.94 KiB/s,1.80 KiB/s,1.86 KiB/s,1.85 KiB/s,1.85 KiB/s
2026-02-11 06:04:00,13.0 KiB/s,1.70 KiB/s,1.70 KiB/s,1.65 KiB/s,1.71 KiB/s,1.68 KiB/s
2026-02-11 06:05:00,42.6 KiB/s,1.96 KiB/s,2.07 KiB/s,1.97 KiB/s,1.96 KiB/s,1.97 KiB/s
2026-02-11 06:06:00,42.7 KiB/s,1.61 KiB/s,1.64 KiB/s,1.64 KiB/s,1.64 KiB/s,1.69 KiB/s
2026-02-11 06:07:00,42.4 KiB/s,1.49 KiB/s,1.49 KiB/s,1.41 KiB/s,1.50 KiB/s,1.46 KiB/s
2026-02-11 06:08:00,44.0 KiB/s,1.79 KiB/s,1.75 KiB/s,1.72 KiB/s,1.77 KiB/s,1.76 KiB/s
2026-02-11 06:09:00,31.6 KiB/s,2.86 KiB/s,2.59 KiB/s,2.64 KiB/s,2.63 KiB/s,2.60 KiB/s
2026-02-11 06:10:00,43.6 KiB/s,6.33 KiB/s,6.30 KiB/s,6.33 KiB/s,6.25 KiB/s,6.27 KiB/s
2026-02-11 06:11:00,41.5 KiB/s,3.40 KiB/s,3.37 KiB/s,3.53 KiB/s,3.37 KiB/s,3.30 KiB/s
2026-02-11 06:12:00,42.6 KiB/s,1.52 KiB/s,1.53 KiB/s,1.48 KiB/s,1.50 KiB/s,1.52 KiB/s
2026-02-11 06:13:00,42.6 KiB/s,1.92 KiB/s,1.91 KiB/s,1.94 KiB/s,1.93 KiB/s,1.99 KiB/s
2026-02-11 06:14:00,42.8 KiB/s,2.63 KiB/s,2.62 KiB/s,2.61 KiB/s,2.63 KiB/s,2.59 KiB/s
2026-02-11 06:15:00,9.32 KiB/s,1.77 KiB/s,1.86 KiB/s,1.87 KiB/s,1.77 KiB/s,1.85 KiB/s
2026-02-11 06:16:00,44.2 KiB/s,3.47 KiB/s,3.20 KiB/s,3.51 KiB/s,3.44 KiB/s,3.45 KiB/s
2026-02-11 06:17:00,43.0 KiB/s,2.85 KiB/s,2.87 KiB/s,2.81 KiB/s,2.78 KiB/s,2.87 KiB/s
2026-02-11 06:18:00,42.6 KiB/s,1.64 KiB/s,1.62 KiB/s,1.64 KiB/s,1.63 KiB/s,1.64 KiB/s
2026-02-11 06:19:00,43.7 KiB/s,7.66 KiB/s,7.61 KiB/s,7.69 KiB/s,7.65 KiB/s,7.59 KiB/s
2026-02-11 06:20:00,35.4 KiB/s,1.57 KiB/s,1.52 KiB/s,1.56 KiB/s,1.54 KiB/s,1.54 KiB/s
2026-02-11 06:21:00,1.86 KiB/s,1.51 KiB/s,1.62 KiB/s,1.48 KiB/s,1.50 KiB/s,1.52 KiB/s
2026-02-11 06:22:00,40.7 KiB/s,1.97 KiB/s,1.92 KiB/s,1.94 KiB/s,1.90 KiB/s,1.91 KiB/s
2026-02-11 06:23:00,43.4 KiB/s,5.10 KiB/s,5.12 KiB/s,5.06 KiB/s,5.07 KiB/s,5.11 KiB/s
2026-02-11 06:24:00,42.6 KiB/s,1.59 KiB/s,1.61 KiB/s,1.58 KiB/s,1.56 KiB/s,1.71 KiB/s
2026-02-11 06:25:00,44.1 KiB/s,1.72 KiB/s,1.83 KiB/s,1.77 KiB/s,1.77 KiB/s,1.84 KiB/s
2026-02-11 06:26:00,43.4 KiB/s,5.30 KiB/s,5.41 KiB/s,5.23 KiB/s,4.61 KiB/s,5.19 KiB/s
2026-02-11 06:27:00,3.99 KiB/s,1.69 KiB/s,1.67 KiB/s,1.69 KiB/s,1.66 KiB/s,1.58 KiB/s
2026-02-11 06:28:00,42.7 KiB/s,1.83 KiB/s,1.73 KiB/s,1.76 KiB/s,1.74 KiB/s,1.70 KiB/s
2026-02-11 06:29:00,43.4 KiB/s,5.27 KiB/s,5.22 KiB/s,5.24 KiB/s,5.07 KiB/s,5.21 KiB/s
2026-02-11 06:30:00,42.6 KiB/s,1.51 KiB/s,1.52 KiB/s,1.46 KiB/s,1.55 KiB/s,1.52 KiB/s
2026-02-11 06:31:00,44.1 KiB/s,8.57 KiB/s,8.55 KiB/s,8.46 KiB/s,8.46 KiB/s,8.55 KiB/s
2026-02-11 06:32:00,42.9 KiB/s,1.66 KiB/s,1.70 KiB/s,1.74 KiB/s,1.72 KiB/s,1.72 KiB/s
2026-02-11 06:33:00,38.4 KiB/s,7.53 KiB/s,7.39 KiB/s,7.52 KiB/s,7.43 KiB/s,7.42 KiB/s
2026-02-11 06:34:00,42.6 KiB/s,1.58 KiB/s,1.63 KiB/s,1.65 KiB/s,1.60 KiB/s,1.63 KiB/s
2026-02-11 06:35:00,42.6 KiB/s,1.67 KiB/s,1.67 KiB/s,1.58 KiB/s,1.64 KiB/s,1.66 KiB/s
2026-02-11 06:36:00,44.0 KiB/s,7.97 KiB/s,7.79 KiB/s,7.44 KiB/s,7.76 KiB/s,7.74 KiB/s
2026-02-11 06:37:00,42.5 KiB/s,1.51 KiB/s,1.50 KiB/s,1.47 KiB/s,1.46 KiB/s,1.50 KiB/s
2026-02-11 06:38:00,7.72 KiB/s,1.90 KiB/s,1.83 KiB/s,1.90 KiB/s,1.87 KiB/s,1.82 KiB/s
2026-02-11 06:39:00,45.6 KiB/s,6.81 KiB/s,6.92 KiB/s,6.21 KiB/s,6.92 KiB/s,6.87 KiB/s
2026-02-11 06:40:00,42.7 KiB/s,1.90 KiB/s,2.02 KiB/s,1.90 KiB/s,1.85 KiB/s,1.90 KiB/s
2026-02-11 06:41:00,42.4 KiB/s,1.52 KiB/s,1.53 KiB/s,1.56 KiB/s,1.51 KiB/s,1.48 KiB/s
2026-02-11 06:42:00,43.0 KiB/s,3.62 KiB/s,3.69 KiB/s,3.67 KiB/s,3.63 KiB/s,3.65 KiB/s
