"Time","rskj-miner1","rskj-miner2","rskj-miner3","rskj-miner4","rskj-node1","rskj-node2"
2026-02-11 05:54:00,161 kB/s,5.79 kB/s,16.7 kB/s,16.8 kB/s,1.38 kB/s,2.48 kB/s
2026-02-11 05:55:00,165 kB/s,11.0 kB/s,21.8 kB/s,21.7 kB/s,2.48 kB/s,2.34 kB/s
2026-02-11 05:56:00,160 kB/s,9.24 kB/s,12.8 kB/s,13.0 kB/s,552 B/s,1.93 kB/s
2026-02-11 05:57:00,160 kB/s,12.8 kB/s,12.8 kB/s,12.8 kB/s,1.24 kB/s,1.10 kB/s
2026-02-11 05:58:00,159 kB/s,5.24 kB/s,12.6 kB/s,12.6 kB/s,828 B/s,828 B/s
2026-02-11 05:59:00,73.4 kB/s,11.0 kB/s,6.21 kB/s,6.21 kB/s,1.52 kB/s,1.79 kB/s
2026-02-11 06:00:00,155 kB/s,1.52 kB/s,1.52 kB/s,1.52 kB/s,1.52 kB/s,1.38 kB/s
2026-02-11 06:01:00,155 kB/s,10.6 kB/s,13.0 kB/s,13.0 kB/s,828 B/s,1.93 kB/s
2026-02-11 06:02:00,151 kB/s,6.34 kB/s,9.10 kB/s,9.10 kB/s,1.38 kB/s,1.24 kB/s
2026-02-11 06:03:00,155 kB/s,18.2 kB/s,18.5 kB/s,9.93 kB/s,828 B/s,828 B/s
2026-02-11 06:04:00,828 B/s,13.8 kB/s,690 B/s,1.38 kB/s,552 B/s,552 B/s
2026-02-11 06:05:00,145 kB/s,6.06 kB/s,4.27 kB/s,4.27 kB/s,1.52 kB/s,1.93 kB/s
2026-02-11 06:06:00,124 kB/s,5.65 kB/s,552 B/s,5.79 kB/s,1.66 kB/s,1.38 kB/s
2026-02-11 06:07:00,146 kB/s,1.52 kB/s,1.38 kB/s,7.59 kB/s,690 B/s,690 B/s
2026-02-11 06:08:00,146 kB/s,1.38 kB/s,7.72 kB/s,5.52 kB/s,966 B/s,966 B/s
2026-02-11 06:09:00,154 kB/s,13.7 kB/s,13.9 kB/s,13.7 kB/s,2.21 kB/s,2.21 kB/s
2026-02-11 06:10:00,119 kB/s,13.7 kB/s,13.7 kB/s,13.9 kB/s,1.38 kB/s,1.24 kB/s
2026-02-11 06:11:00,165 kB/s,12.8 kB/s,13.0 kB/s,13.0 kB/s,1.66 kB/s,1.66 kB/s
2026-02-11 06:12:00,147 kB/s,1.52 kB/s,2.90 kB/s,2.90 kB/s,828 B/s,828 B/s
