Time,"job=""promtail"""
2026-03-05 19:28:32,12.666048
2026-03-05 19:29:02,12.666048
2026-03-05 19:29:32,12.666048
2026-03-05 19:30:02,12.666048
2026-03-05 19:30:32,12.666048
2026-03-05 19:31:02,12.666048
2026-03-05 19:31:32,12.666048
2026-03-05 19:32:02,12.666048
2026-03-05 19:32:32,12.666048
2026-03-05 19:33:02,8.444032
2026-03-05 19:33:32,12.666048
2026-03-05 19:34:02,18.999072
2026-03-05 19:34:32,18.999072
2026-03-05 19:35:02,18.999072
2026-03-05 19:35:32,18.999072
2026-03-05 19:36:02,18.999072
2026-03-05 19:36:32,18.999072
2026-03-05 19:37:02,18.999072
2026-03-05 19:37:32,18.999072
2026-03-05 19:38:02,18.999072
2026-03-05 19:38:32,18.999072
2026-03-05 19:39:02,18.999072
2026-03-05 19:39:32,23.221088
2026-03-05 19:40:02,23.221088
2026-03-05 19:40:32,23.221088
2026-03-05 19:41:02,23.221088
2026-03-05 19:41:32,22.51741866666667
2026-03-05 19:42:02,23.221088
2026-03-05 19:42:32,23.221088
2026-03-05 19:43:02,23.221088
2026-03-05 19:43:32,21.11008
2026-03-05 19:44:02,24.699392
2026-03-05 19:44:32,23.881152
2026-03-05 19:45:02,24.699392
2026-03-05 19:45:32,24.699392
2026-03-05 19:46:02,20.840112
2026-03-05 19:46:32,0
2026-03-05 19:47:02,24.699392
2026-03-05 19:47:32,8.233130666666666
2026-03-05 19:48:02,24.699392
2026-03-05 19:48:32,24.699392
2026-03-05 19:49:02,24.691328
2026-03-05 19:49:32,24.691328
2026-03-05 19:50:02,24.691328
2026-03-05 19:50:32,12.345664
2026-03-05 19:51:02,12.345664
2026-03-05 19:51:32,12.345664
2026-03-05 19:52:02,24.691328
2026-03-05 19:52:32,24.691328
2026-03-05 19:53:02,14.403274666666666
2026-03-05 19:53:32,24.691328
2026-03-05 19:54:02,0
2026-03-05 19:54:32,24.705408
2026-03-05 19:55:02,24.705408
2026-03-05 19:55:32,24.705408
2026-03-05 19:56:02,24.705408
2026-03-05 19:56:32,24.705408
2026-03-05 19:57:02,24.705408
2026-03-05 19:57:32,24.705408
2026-03-05 19:58:02,24.705408
2026-03-05 19:58:32,24.705408
2026-03-05 19:59:02,24.705408
2026-03-05 19:59:32,24.701272000000003
2026-03-05 20:00:02,24.699072
2026-03-05 20:00:32,24.699072
2026-03-05 20:01:02,24.703296
2026-03-05 20:01:32,24.699072
2026-03-05 20:02:02,24.699072
2026-03-05 20:02:32,6.174768
2026-03-05 20:03:02,24.699072
2026-03-05 20:03:32,24.699072
2026-03-05 20:04:02,0
2026-03-05 20:04:32,24.698576000000003
2026-03-05 20:05:02,24.67824
2026-03-05 20:05:32,3.084408
2026-03-05 20:06:02,0
2026-03-05 20:06:32,16.450176
2026-03-05 20:07:02,8.225088
2026-03-05 20:07:32,16.450176
2026-03-05 20:08:02,24.161196
2026-03-05 20:08:32,0.514068
2026-03-05 20:09:02,16.450176
2026-03-05 20:09:32,16.450176
2026-03-05 20:10:02,0
2026-03-05 20:10:32,12.338112
2026-03-05 20:11:02,0
2026-03-05 20:11:32,0
2026-03-05 20:12:02,0
2026-03-05 20:12:32,0
2026-03-05 20:13:02,10.28176
2026-03-05 20:13:32,0
2026-03-05 20:14:02,4.112704
2026-03-05 20:14:32,6.144384
2026-03-05 20:15:02,0
2026-03-05 20:15:32,0
2026-03-05 20:16:02,0
2026-03-05 20:16:32,5.1203199999999995
2026-03-05 20:17:02,6.144384
2026-03-05 20:17:32,6.144384
2026-03-05 20:18:02,6.144384
2026-03-05 20:18:32,0.3413546666666667
2026-03-05 20:19:02,6.144384
2026-03-05 20:19:32,0
2026-03-05 20:20:02,3.048384
2026-03-05 20:20:32,3.048384
2026-03-05 20:21:02,2.032256
2026-03-05 20:21:32,3.048384
2026-03-05 20:22:02,0
2026-03-05 20:22:32,0
2026-03-05 20:23:02,0
2026-03-05 20:23:32,1.016128
2026-03-05 20:24:02,2.032256
2026-03-05 20:24:32,3.048384
2026-03-05 20:25:02,0.153195
2026-03-05 20:25:32,24.705408
2026-03-05 20:26:02,24.705408
2026-03-05 20:26:32,24.705408
2026-03-05 20:27:02,24.705408
2026-03-05 20:27:32,24.705408
2026-03-05 20:28:02,24.705408
2026-03-05 20:28:32,24.705408
2026-03-05 20:29:02,24.705408
2026-03-05 20:29:32,24.705408
2026-03-05 20:30:02,24.705408
2026-03-05 20:30:32,24.699776
2026-03-05 20:31:02,24.699072
2026-03-05 20:31:32,24.699072
2026-03-05 20:32:02,24.699072
2026-03-05 20:32:32,7.203896
2026-03-05 20:33:02,24.699072
2026-03-05 20:33:32,21.611688
2026-03-05 20:34:02,18.524304
2026-03-05 20:34:32,24.699072
2026-03-05 20:35:02,24.699072
2026-03-05 20:35:32,0.12766249999999998
2026-03-05 20:36:02,24.705408
2026-03-05 20:36:32,24.705408
2026-03-05 20:37:02,24.705408
2026-03-05 20:37:32,24.705408
2026-03-05 20:38:02,24.705408
2026-03-05 20:38:32,24.705408
2026-03-05 20:39:02,24.705408
2026-03-05 20:39:32,24.705408
2026-03-05 20:40:02,20.58784
2026-03-05 20:40:32,24.705408
2026-03-05 20:41:02,24.705408
2026-03-05 20:41:32,24.699072
2026-03-05 20:42:02,17.495176
2026-03-05 20:42:32,24.702768
2026-03-05 20:43:02,24.699072
2026-03-05 20:43:32,10.977365333333333
2026-03-05 20:44:02,8.233024
2026-03-05 20:44:32,20.58256
2026-03-05 20:45:02,20.58256
2026-03-05 20:45:32,8.233024
2026-03-05 20:46:02,0
2026-03-05 20:46:32,24.705408
2026-03-05 20:47:02,24.705408
2026-03-05 20:47:32,24.705408
2026-03-05 20:48:02,24.705408
2026-03-05 20:48:32,24.705408
2026-03-05 20:49:02,24.705408
2026-03-05 20:49:32,24.705408
2026-03-05 20:50:02,16.470272
2026-03-05 20:50:32,24.705408
2026-03-05 20:51:02,24.705408
2026-03-05 20:51:32,8.235136
2026-03-05 20:52:02,8.235136
2026-03-05 20:52:32,24.699072
2026-03-05 20:53:02,24.699072
2026-03-05 20:53:32,24.699072
2026-03-05 20:54:02,24.699072
2026-03-05 20:54:32,16.466048
2026-03-05 20:55:02,16.466048
2026-03-05 20:55:32,24.699072
2026-03-05 20:56:02,24.699072
2026-03-05 20:56:32,0
2026-03-05 20:57:02,0
2026-03-05 20:57:32,24.705408
2026-03-05 20:58:02,24.705408
2026-03-05 20:58:32,24.705408
2026-03-05 20:59:02,12.352704
2026-03-05 20:59:32,20.58784
2026-03-05 21:00:02,20.58784
2026-03-05 21:00:32,24.705408
2026-03-05 21:01:02,20.58784
2026-03-05 21:01:32,24.705408
2026-03-05 21:02:02,24.014922666666667
2026-03-05 21:02:32,24.703296
2026-03-05 21:03:02,24.188732
2026-03-05 21:03:32,16.466048
2026-03-05 21:04:02,16.466048
2026-03-05 21:04:32,16.466048
2026-03-05 21:05:02,0
2026-03-05 21:05:32,0
2026-03-05 21:06:02,16.466048
2026-03-05 21:06:32,4.116512
2026-03-05 21:07:02,16.466048
2026-03-05 21:07:32,0
2026-03-05 21:08:02,24.705408
2026-03-05 21:08:32,24.705408
2026-03-05 21:09:02,24.705408
2026-03-05 21:09:32,24.705408
2026-03-05 21:10:02,24.705408
2026-03-05 21:10:32,24.705408
2026-03-05 21:11:02,24.705408
2026-03-05 21:11:32,0
2026-03-05 21:12:02,24.705408
2026-03-05 21:12:32,24.705408
2026-03-05 21:13:02,24.705408
2026-03-05 21:13:32,24.699424
2026-03-05 21:14:02,24.699072
2026-03-05 21:14:32,21.268645333333335
2026-03-05 21:15:02,24.701184
2026-03-05 21:15:32,4.116512
2026-03-05 21:16:02,20.58256
2026-03-05 21:16:32,10.977365333333333
2026-03-05 21:17:02,24.699072
2026-03-05 21:17:32,24.699072
2026-03-05 21:18:02,24.699072
2026-03-05 21:18:32,24.852267
2026-03-05 21:19:02,24.699072
2026-03-05 21:19:32,24.705408
2026-03-05 21:20:02,24.705408
2026-03-05 21:20:32,24.705408
2026-03-05 21:21:02,24.705408
2026-03-05 21:21:32,24.705408
2026-03-05 21:22:02,24.705408
2026-03-05 21:22:32,24.705408
2026-03-05 21:23:02,24.705408
2026-03-05 21:23:32,24.705408
2026-03-05 21:24:02,24.705408
2026-03-05 21:24:32,24.701184
2026-03-05 21:25:02,24.703296
2026-03-05 21:25:32,24.703296
2026-03-05 21:26:02,24.703296
2026-03-05 21:26:32,20.58256
2026-03-05 21:27:02,20.58256
2026-03-05 21:27:32,20.58256
2026-03-05 21:28:02,16.466048
2026-03-05 21:28:32,24.699072
2026-03-05 21:29:02,8.233024
2026-03-05 21:29:32,0.153195
