Time,"__name__=""dockerstats_memory_usage_bytes"",id=""0dad7441fca6"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node2""","__name__=""dockerstats_memory_usage_bytes"",id=""1e90f9caa9e3"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner1""","__name__=""dockerstats_memory_usage_bytes"",id=""9f0188587dc4"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner4""","__name__=""dockerstats_memory_usage_bytes"",id=""d856b9fa972d"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner3""","__name__=""dockerstats_memory_usage_bytes"",id=""df7d33e94132"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-node1""","__name__=""dockerstats_memory_usage_bytes"",id=""ee087d56bc0e"",instance=""docker-stats-exporter:9487"",job=""docker-stats-exporter"",name=""rskj-miner2"""
2026-02-13 03:47:18,4088475648,3988647936,3956068352,4019556352,4137943040,4066062336
2026-02-13 03:47:48,4088586240,3990061056,3955949568,4019433472,4137984000,4066197504
2026-02-13 03:48:18,4088586240,3992805376,3955990528,4019474432,4137988096,4066242560
2026-02-13 03:48:48,4088598528,3995586560,3956060160,4019552256,4138016768,4066299904
2026-02-13 03:49:18,4088594432,3998420992,3956097024,4019593216,4138016768,4066336768
2026-02-13 03:49:48,4088635392,4075073536,4117934080,4095188992,4152483840,4066570240
2026-02-13 03:50:18,4088655872,4077584384,4117811200,4095336448,4152512512,4066725888
2026-02-13 03:50:48,4088659968,4080107520,4118077440,4095340544,4152516608,4066725888
2026-02-13 03:51:18,4088700928,4082434048,4117975040,4095512576,4152569856,4066889728
2026-02-13 03:51:48,4088741888,4084932608,4118077440,4095639552,4152889344,4067057664
2026-02-13 03:52:18,4088754176,4087296000,4118114304,4095684608,4152901632,4067098624
2026-02-13 03:52:48,4088758272,4090195968,4118134784,4095713280,4152938496,4067119104
2026-02-13 03:53:18,4088836096,4095119360,4118454272,4096049152,4153032704,4067446784
2026-02-13 03:53:48,4088856576,4100390912,4118528000,4096131072,4153065472,4067524608
2026-02-13 03:54:18,4088901632,4105117696,4118618112,4096221184,4153098240,4067639296
2026-02-13 03:54:48,4088942592,4109565952,4118716416,4096331776,4153131008,4067758080
2026-02-13 03:55:18,4088979456,4113960960,4118843392,4096516096,4153196544,4067934208
2026-02-13 03:55:48,4088991744,4119064576,4118876160,4096557056,4153217024,4067971072
2026-02-13 03:56:18,4089008128,4124012544,4118949888,4096618496,4153245696,4068061184
2026-02-13 03:56:48,4089065472,4128624640,4119072768,4096765952,4153311232,4068249600
2026-02-13 03:57:18,4089114624,4133605376,4119257088,4096962560,4153393152,4068556800
2026-02-13 03:57:48,4089126912,4034121728,4119285760,4096991232,4153405440,4068589568
2026-02-13 03:58:18,4089135104,4043464704,4119392256,4097134592,4153421824,4068696064
2026-02-13 03:58:48,4089151488,4054040576,4119465984,4043628544,4153450496,4068761600
2026-02-13 03:59:18,4089151488,4062748672,4119769088,4043661312,4153442304,4068802560
2026-02-13 03:59:48,4089192448,4071755776,4119609344,4043767808,4153499648,4068913152
2026-02-13 04:00:18,4089241600,4080484352,4119781376,3980410880,4153552896,4048687104
2026-02-13 04:00:48,4089286656,4088283136,4119883776,3980533760,4153610240,4048797696
2026-02-13 04:01:18,4089561088,4097449984,4119949312,3980595200,4153618432,4048859136
2026-02-13 04:01:48,4089593856,4105871360,4119998464,3980656640,4153667584,4048924672
2026-02-13 04:02:18,4089393152,4050857984,4120150016,3980836864,4101771264,4049158144
2026-02-13 04:02:48,4089425920,4056649728,4055306240,3905757184,4101812224,4293308416
2026-02-13 04:03:18,4164091904,4056715264,4055367680,3855720448,4101840896,4195741696
2026-02-13 04:03:48,4164395008,4056780800,4055429120,3855835136,4102135808,4195794944
2026-02-13 04:04:18,4164149248,4056879104,4055498752,3855917056,4102402048,4195872768
2026-02-13 04:04:48,4164153344,4057534464,4055502848,3855917056,4101881856,4195876864
2026-02-13 04:05:18,4164161536,4056588288,4054532096,3856007168,4100816896,4195971072
2026-02-13 04:05:48,4164202496,4057116672,4053610496,3855093760,4100026368,4196143104
2026-02-13 04:06:18,4164214784,4057542656,4053696512,3855192064,4099772416,4196233216
2026-02-13 04:06:48,4164493312,4056973312,4052783104,3852124160,4099796992,4193697792
2026-02-13 04:07:18,4164239360,4054073344,4049616896,3847888896,4097921024,4189446144
2026-02-13 04:07:48,4164251648,4053360640,4049641472,3846844416,4097646592,4188405760
2026-02-13 04:08:18,4164251648,4053680128,4047499264,3844702208,4096049152,4187881472
2026-02-13 04:08:48,4164268032,4053925888,4047552512,3844755456,4096069632,4187926528
2026-02-13 04:09:18,4164272128,4052164608,4045996032,3844816896,4093919232,4185858048
2026-02-13 04:09:48,4164313088,4053245952,4046389248,3845173248,4093984768,4186218496
2026-02-13 04:10:18,4164313088,4053458944,4044337152,3842048000,4093992960,4185788416
2026-02-13 04:10:48,4164325376,4054200320,4044402688,3842117632,4094021632,4184231936
2026-02-13 04:11:18,4164354048,4054908928,4044603392,3842314240,4094033920,4184428544
2026-02-13 04:11:48,4164366336,4055539712,4042477568,3840212992,4094054400,4183666688
2026-02-13 04:12:18,4164374528,4056215552,4042522624,3840274432,4094070784,4183425024
2026-02-13 04:12:48,4164399104,3990900736,3904630784,4294705152,4178337792,4159844352
2026-02-13 04:13:18,4164427776,4033318912,4095795200,3927388160,4068446208,4045754368
2026-02-13 04:13:48,4164440064,4033744896,4095848448,3927433216,4068483072,4045819904
2026-02-13 04:14:18,4164710400,4034887680,4095967232,3927547904,4068466688,4046217216
2026-02-13 04:14:48,4164456448,4036169728,4095971328,3927646208,4068470784,4045971456
2026-02-13 04:15:18,4164468736,4037750784,4096331776,3927846912,4068601856,4046299136
2026-02-13 04:15:48,4164476928,4039159808,4096425984,3927924736,4068622336,4046381056
2026-02-13 04:16:18,4164476928,4035231744,4096479232,3927973888,4068610048,4046438400
2026-02-13 04:16:48,4164493312,4036587520,4096565248,3928064000,4068622336,4046528512
2026-02-13 04:17:18,4164493312,4037918720,4096618496,3928109056,4068622336,4046659584
2026-02-13 04:17:48,4164526080,4039487488,4096921600,3928408064,4068655104,4046884864
2026-02-13 04:18:18,4164538368,4040785920,4097060864,3928510464,4068667392,4047011840
2026-02-13 04:18:48,4164546560,4042096640,4097114112,3928608768,4068675584,4047060992
2026-02-13 04:19:18,4164562944,4044623872,4097249280,3928772608,4068687872,4047224832
2026-02-13 04:19:48,4164575232,4047462400,4097429504,3928948736,4068704256,4047441920
2026-02-13 04:20:18,4164571136,4050325504,4097482752,3929001984,4068704256,4047491072
2026-02-13 04:20:48,4164632576,4053106688,4097908736,3929481216,4068749312,4047982592
2026-02-13 04:21:18,4164640768,4055408640,4097978368,3929505792,4068757504,4048080896
2026-02-13 04:21:48,4164657152,4057997312,4098027520,3929550848,4068798464,4048117760
2026-02-13 04:22:18,4164657152,4060536832,4098052096,3929579520,4068806656,4048158720
2026-02-13 04:22:48,4164689920,4062978048,4098154496,3929681920,4068851712,4048248832
2026-02-13 04:23:18,4164698112,4065296384,4098215936,3929751552,4068872192,4048343040
2026-02-13 04:23:48,4164718592,4067713024,4098256896,3930034176,4069154816,4048363520
2026-02-13 04:24:18,4164726784,4072718336,4098437120,3929968640,4068925440,4048527360
2026-02-13 04:24:48,4164747264,4077522944,4098744320,3930091520,4068990976,4048650240
2026-02-13 04:25:18,4164771840,4082688000,4098887680,3930247168,4069003264,4048793600
2026-02-13 04:25:48,4164796416,4087750656,4098985984,3930365952,4069036032,4048859136
2026-02-13 04:26:18,4164820992,4093333504,4099129344,3930501120,4069085184,4049047552
2026-02-13 04:26:48,4164841472,4097208320,4099203072,3930574848,4069117952,4049104896
2026-02-13 04:27:18,4164845568,4102332416,4099219456,3930587136,4069117952,4049133568
2026-02-13 04:27:48,4164857856,4108013568,4099248128,3930619904,4069130240,4049182720
2026-02-13 04:28:18,4164866048,4112818176,4099280896,3930664960,4069146624,4049223680
2026-02-13 04:28:48,4164911104,4117987328,4099436544,3930865664,4069216256,4049338368
2026-02-13 04:29:18,4165185536,4127539200,4099534848,3930972160,4069220352,4049428480
2026-02-13 04:29:48,4164943872,4136099840,4099620864,3931074560,4069265408,4049506304
2026-02-13 04:30:18,4164984832,4039192576,4099743744,3931258880,4069322752,4049629184
2026-02-13 04:30:48,4165033984,4048240640,4099940352,3931459584,4069429248,4049829888
2026-02-13 04:31:18,4165050368,4057657344,4099993600,3931533312,4069449728,4049891328
2026-02-13 04:31:48,4165079040,4066869248,4100034560,3931574272,4069470208,4049928192
2026-02-13 04:32:18,4165111808,4076478464,4100165632,3931967488,4069515264,4050055168
2026-02-13 04:32:48,4165120000,4085194752,4100173824,3931734016,4069519360,4050055168
2026-02-13 04:33:18,4165136384,4093792256,4100239360,3931832320,4069568512,4050132992
2026-02-13 04:33:48,4165165056,4102270976,4100345856,3931947008,4069601280,4050251776
2026-02-13 04:34:18,4165193728,4101267456,4081020928,3932041216,4068573184,4049293312
2026-02-13 04:34:48,4165214208,4101488640,4081115136,3932139520,4068593664,4049395712
2026-02-13 04:35:18,4165255168,4101513216,4081414144,3931377664,4068634624,4048617472
2026-02-13 04:35:48,4165259264,4101869568,4081733632,3931381760,4068638720,4048879616
2026-02-13 04:36:18,4165263360,4102242304,4081496064,3931463680,4068642816,4048695296
2026-02-13 04:36:48,4165283840,4102668288,4080504832,3930472448,4067581952,4049055744
2026-02-13 04:37:18,4260442112,4102893568,3949449216,3930607616,4067631104,4184203264
2026-02-13 04:37:48,4162396160,4103254016,3948408832,3929575424,4066566144,4184244224
2026-02-13 04:38:18,4162465792,4103692288,3948548096,3929722880,4066603008,4184387584
2026-02-13 04:38:48,4162490368,4104081408,3948593152,3929767936,4066627584,4184428544
2026-02-13 04:39:18,4162510848,4211056640,3875889152,4005969920,4168183808,4118847488
2026-02-13 04:39:48,4162531328,4212740096,3994316800,4006207488,4168212480,4119068672
2026-02-13 04:40:18,4162547712,4211867648,3992846336,4004200448,4167151616,4116525056
2026-02-13 04:40:48,4162564096,4212883456,3992961024,4004315136,4167180288,4116643840
2026-02-13 04:41:18,4162584576,4213395456,3992051712,4003467264,4166123520,4116828160
2026-02-13 04:41:48,4162613248,4214132736,3991035904,4002455552,4166148096,4116361216
2026-02-13 04:42:18,4162629632,4214628352,3991351296,4002504704,4166160384,4116418560
2026-02-13 04:42:48,4162637824,4214247424,3988967424,4001472512,4164014080,4116713472
2026-02-13 04:43:18,4162637824,4214923264,3988987904,4001488896,4164014080,4116475904
2026-02-13 04:43:48,4162666496,4215738368,3989372928,4001660928,4164038656,4116627456
2026-02-13 04:44:18,4162674688,4214784000,3988099072,4000628736,4162969600,4114542592
2026-02-13 04:44:48,4162682880,4216213504,3988172800,4000710656,4162994176,4114616320
2026-02-13 04:45:18,4162703360,4214390784,3985711104,4000944128,4159787008,4113768448
2026-02-13 04:45:48,4162703360,4215660544,3985719296,4000944128,4159787008,4113776640
2026-02-13 04:46:18,4162711552,4217139200,3985756160,4000980992,4159791104,4113809408
2026-02-13 04:46:48,4162715648,4217143296,3984683008,4000985088,4158709760,4113809408
2026-02-13 04:47:18,4162756608,4218703872,3984949248,4001251328,4158771200,4114296832
2026-02-13 04:47:48,4162756608,4218843136,3983351808,4000202752,4156620800,4113018880
2026-02-13 04:48:18,4162781184,4220215296,3983429632,4000288768,4156641280,4113096704
2026-02-13 04:48:48,4162797568,4220485632,3981340672,3999272960,4155584512,4112629760
2026-02-13 04:49:18,4162809856,4222349312,3981410304,3999342592,4155596800,4112699392
2026-02-13 04:49:48,4162813952,4225171456,3981459456,3999395840,4155596800,4112777216
2026-02-13 04:50:18,4162826240,4226703360,3980484608,3997343744,4155088896,4111249408
2026-02-13 04:50:48,4162830336,4229185536,3980529664,3997396992,4155097088,4111310848
2026-02-13 04:51:18,4162854912,4231405568,3979579392,3997523968,4154036224,4111429632
2026-02-13 04:51:48,4162879488,4232212480,3978555392,3997581312,4152979456,4110417920
2026-02-13 04:52:18,4162879488,4229779456,3974864896,3995508736,4148682752,4105641984
2026-02-13 04:52:48,4162912256,4232372224,3972833280,3993477120,4148719616,4104695808
2026-02-13 04:53:18,4162924544,4129009664,3972927488,3993595904,4148731904,4104785920
2026-02-13 04:53:48,4162928640,4131532800,3972927488,3993600000,4148740096,4104790016
2026-02-13 04:54:18,4162973696,4135399424,3973160960,3993841664,4148789248,4105031680
2026-02-13 04:54:48,4162998272,4140187648,3973386240,3994071040,4148817920,4105269248
2026-02-13 04:55:18,4163022848,4145213440,3973611520,3994296320,4148850688,4105502720
2026-02-13 04:55:48,4163043328,4149059584,3973152768,3994394624,4147802112,4104548352
2026-02-13 04:56:18,4163055616,4153962496,3973206016,3994439680,4147818496,4104601600
2026-02-13 04:56:48,4163100672,4157530112,3971092480,3993432064,4146798592,4104118272
2026-02-13 04:57:18,4163125248,4162162688,3971186688,3993522176,4146827264,4104212480
2026-02-13 04:57:48,4163166208,4114911232,3971264512,3993616384,4146876416,4039663616
2026-02-13 04:58:18,4163190784,4118220800,3968131072,3991568384,4145856512,4038684672
2026-02-13 04:58:48,4163198976,4122689536,3968155648,3991592960,4145864704,4038709248
2026-02-13 04:59:18,4163264512,4126928896,3967504384,3990720512,4144349184,4036722688
2026-02-13 04:59:48,4163293184,4135956480,3967385600,3991101440,4144386048,4036874240
2026-02-13 05:00:18,4163309568,4145164288,3875774464,3979309056,4079226880,4036931584
2026-02-13 05:00:48,4163334144,4154359808,3875840000,3925266432,4078186496,4036472832
2026-02-13 05:01:18,4163375104,4163878912,3875991552,3925438464,4078252032,4036632576
2026-02-13 05:01:48,4163420160,4172505088,3876102144,3925557248,4078325760,4036743168
2026-02-13 05:02:18,4163452928,4075507712,3876225024,3925684224,4078383104,4036841472
2026-02-13 05:02:48,4163481600,4085121024,3876298752,3925766144,4078407680,4036927488
2026-02-13 05:03:18,4163698688,4076974080,4075597824,4051714048,4135649280,3960610816
2026-02-13 05:03:48,4163719168,4085792768,4075593728,4051722240,4135657472,3960352768
2026-02-13 05:04:18,4163768320,4091191296,4075806720,4051931136,4135759872,3960545280
2026-02-13 05:04:48,4163780608,4091215872,4075884544,4052013056,4135784448,3960635392
2026-02-13 05:05:18,4163780608,4091215872,4075892736,4052025344,4135784448,3960655872
2026-02-13 05:05:48,4163821568,4091248640,4075933696,4052074496,4135874560,3960700928
2026-02-13 05:06:18,4163858432,4091596800,4076040192,4052168704,4135915520,3960815616
2026-02-13 05:06:48,4163866624,4091654144,4076052480,4052205568,4135923712,3960819712
2026-02-13 05:07:18,4163874816,4092203008,4076085248,4052234240,4135919616,3960852480
2026-02-13 05:07:48,4163891200,4092493824,4076191744,4052353024,4135944192,3960979456
2026-02-13 05:08:18,4074778624,4028489728,4012183552,4051902464,4084006912,4080603136
2026-02-13 05:08:48,4074905600,4028911616,4012298240,4052045824,4084035584,4080709632
2026-02-13 05:09:18,4075048960,4029296640,4012396544,4052144128,4084047872,4080807936
2026-02-13 05:09:48,4075077632,4029755392,4012539904,4052320256,4084088832,4080943104
2026-02-13 05:10:18,4075085824,4030115840,4012580864,4052357120,4084097024,4081254400
2026-02-13 05:10:48,4075098112,4030308352,4012601344,4052381696,4084109312,4081008640
2026-02-13 05:11:18,4075159552,4030746624,4012851200,4052635648,4084137984,4081303552
