Time,Series_B
2026-03-09 18:09:06,37
2026-03-09 18:09:36,84
2026-03-09 18:10:06,44
2026-03-09 18:10:36,57
2026-03-09 18:11:06,11
2026-03-09 18:11:36,12
2026-03-09 18:12:06,57
2026-03-09 18:12:36,57
2026-03-09 18:13:06,18
2026-03-09 18:13:36,57.666666666666664
2026-03-09 18:14:06,58
2026-03-09 18:14:36,21
2026-03-09 18:15:06,59
2026-03-09 18:15:36,69
2026-03-09 18:16:06,74
2026-03-09 18:16:36,7
2026-03-09 18:17:06,8
2026-03-09 18:17:36,16
2026-03-09 18:18:06,70
2026-03-09 18:18:36,54
2026-03-09 18:19:06,14
2026-03-09 18:19:36,40
2026-03-09 18:20:06,36
2026-03-09 18:20:36,46
2026-03-09 18:21:06,51
2026-03-09 18:21:36,65
2026-03-09 18:22:06,45
2026-03-09 18:22:36,45
2026-03-09 18:23:06,8
2026-03-09 18:23:36,16
2026-03-09 18:24:06,16
2026-03-09 18:24:36,51
2026-03-09 18:25:06,65
2026-03-09 18:25:36,66
2026-03-09 18:26:06,25
2026-03-09 18:26:36,14
2026-03-09 18:27:06,43
2026-03-09 18:27:36,1
2026-03-09 18:28:06,1
2026-03-09 18:28:36,3
2026-03-09 18:29:06,1
2026-03-09 18:29:36,1
2026-03-09 18:30:06,1
2026-03-09 18:30:36,1
2026-03-09 18:31:06,3
2026-03-09 18:31:36,1
2026-03-09 18:32:06,1
2026-03-09 18:32:36,4
2026-03-09 18:33:06,49
2026-03-09 18:33:36,53
2026-03-09 18:34:06,57
2026-03-09 18:34:36,64
2026-03-09 18:35:06,58
2026-03-09 18:35:36,47
2026-03-09 18:36:06,60
2026-03-09 18:36:36,75
2026-03-09 18:37:06,75
2026-03-09 18:37:36,17
2026-03-09 18:38:06,40
2026-03-09 18:38:36,55
2026-03-09 18:39:06,43
2026-03-09 18:39:36,67
2026-03-09 18:40:06,58
2026-03-09 18:40:36,50
2026-03-09 18:41:06,50
2026-03-09 18:41:36,50
2026-03-09 18:42:06,50
2026-03-09 18:42:36,38
2026-03-09 18:43:06,52
2026-03-09 18:43:36,52
2026-03-09 18:44:06,36
2026-03-09 18:44:36,65
2026-03-09 18:45:06,16
2026-03-09 18:45:36,45
2026-03-09 18:46:06,45
2026-03-09 18:46:36,77
2026-03-09 18:47:06,22
2026-03-09 18:47:36,22
2026-03-09 18:48:06,65
2026-03-09 18:48:36,53
2026-03-09 18:49:06,71
2026-03-09 18:49:36,63
2026-03-09 18:50:06,57
2026-03-09 18:50:36,48
2026-03-09 18:51:06,16
2026-03-09 18:51:36,38.333333333333336
2026-03-09 18:52:06,56
2026-03-09 18:52:36,46
2026-03-09 18:53:06,54
2026-03-09 18:53:36,66
2026-03-09 18:54:06,52
2026-03-09 18:54:36,54
2026-03-09 18:55:06,90
2026-03-09 18:55:36,18
2026-03-09 18:56:06,76
2026-03-09 18:56:36,77
2026-03-09 18:57:06,52
2026-03-09 18:57:36,52
2026-03-09 18:58:06,65
2026-03-09 18:58:36,78
2026-03-09 18:59:06,56
2026-03-09 18:59:36,56
2026-03-09 19:00:06,79
2026-03-09 19:00:36,57.5
2026-03-09 19:01:06,74
2026-03-09 19:01:36,67
2026-03-09 19:02:06,61
2026-03-09 19:02:36,64
2026-03-09 19:03:06,71
2026-03-09 19:03:36,67
2026-03-09 19:04:06,48
2026-03-09 19:04:36,72
2026-03-09 19:05:06,70
2026-03-09 19:05:36,20
2026-03-09 19:06:06,19
2026-03-09 19:06:36,50
2026-03-09 19:07:06,68
2026-03-09 19:07:36,61
2026-03-09 19:08:06,70
