Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load5"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load15"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-23 19:56:46,5.62,5.3,5.13
2026-02-23 19:57:16,5.64,5.33,5.15
2026-02-23 19:57:46,5.64,5.36,5.16
2026-02-23 19:58:16,4.92,5.21,5.12
2026-02-23 19:58:46,5.35,5.31,5.16
2026-02-23 19:59:16,5.18,5.28,5.15
2026-02-23 19:59:46,5.29,5.31,5.17
2026-02-23 20:00:16,5.1,5.26,5.16
2026-02-23 20:00:46,4.91,5.21,5.14
2026-02-23 20:01:16,4.83,5.15,5.13
2026-02-23 20:01:46,4.97,5.16,5.13
2026-02-23 20:02:16,5.06,5.17,5.13
2026-02-23 20:02:46,4.88,5.12,5.12
2026-02-23 20:03:16,4.66,5.04,5.09
2026-02-23 20:03:46,4.6,4.99,5.07
2026-02-23 20:04:16,4.49,4.93,5.05
2026-02-23 20:04:46,4.42,4.85,5.02
2026-02-23 20:05:16,4.61,4.87,5.01
2026-02-23 20:05:46,5.02,4.94,5.03
2026-02-23 20:06:16,4.99,4.95,5.03
2026-02-23 20:06:46,5.17,4.99,5.04
2026-02-23 20:07:16,4.84,4.93,5.02
2026-02-23 20:07:46,4.69,4.9,5
2026-02-23 20:08:16,4.89,4.94,5.01
2026-02-23 20:08:46,4.73,4.9,4.99
2026-02-23 20:09:16,4.71,4.87,4.99
2026-02-23 20:09:46,4.91,4.9,4.99
2026-02-23 20:10:16,5.45,5.03,5.03
2026-02-23 20:10:46,6.06,5.22,5.1
2026-02-23 20:11:16,5.78,5.23,5.1
2026-02-23 20:11:46,5.74,5.29,5.13
2026-02-23 20:12:16,5.02,5.16,5.09
2026-02-23 20:12:46,5.67,5.3,5.14
2026-02-23 20:13:16,4.97,5.18,5.1
2026-02-23 20:13:46,5.11,5.19,5.11
2026-02-23 20:14:16,5.53,5.29,5.14
2026-02-23 20:14:46,5.55,5.31,5.15
2026-02-23 20:15:16,6.19,5.46,5.21
2026-02-23 20:15:46,5.5,5.35,5.18
2026-02-23 20:16:16,5.93,5.48,5.23
2026-02-23 20:16:46,5.45,5.4,5.21
