Time,"gc=""Copy"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""Copy"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""Copy"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""MarkSweepCompact"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""MarkSweepCompact"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-02-23 19:56:46,0.00023729215749419504,0.00020338983050847476,0,0,0,0,0,0,0,0,0,0
2026-02-23 19:57:16,0.00016948003525184749,0,0.00020336914890011203,0.00022032777994339102,0,0,0,0,0,0,0,0
2026-02-23 19:57:46,0.00020336570237429477,0.00016946854663774227,0.000203362255965293,0.00022031284423881743,0,0,0,0,0,0,0,0
2026-02-23 19:58:16,0.0002542157444284366,0.00016948290764876188,0,0,0,0,0.0004406480916548034,0.0005762223540377939,0,0,0,0
2026-02-23 19:58:46,0.0001186440677966084,0,0.00023728411382857752,0,0,0,0.00044067796610169533,0.0005762907217193808,0,0,0,0
2026-02-23 19:59:16,0.00006779775928405573,0.00018644383803115324,0.00023728411382857752,0.00020339672531272262,0,0,0,0,0,0,0,0
2026-02-23 19:59:46,0.00015254495838912726,0.00018644067796610186,0,0.00020339672531272262,0,0,0,0,0,0,0,0
2026-02-23 20:00:16,0.00025424590664090515,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:00:46,0.00023729215749419504,0.00035593823624129257,0.00023729617953150973,0.0004406929048442324,0,0,0,0,0,0,0,0
2026-02-23 20:01:16,0.0001864469982033272,0.0003559503025577575,0.00023729215749419504,0.0004406929048442324,0,0,0,0,0,0,0,0
2026-02-23 20:01:46,0.0003050899167782508,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:02:16,0.00025424590664090515,0.0002711910371362229,0.00020339672531272262,0,0,0,0.00038983711588332044,0,0,0,0,0
2026-02-23 20:02:46,0.00016949727109393553,0.00027120023052019617,0.00020340017289014712,0.00025423728813559344,0,0,0.00038983711588332044,0.0003220448150784775,0,0,0,0
2026-02-23 20:03:16,0.00016949439821013933,0,0,0.00025424159731520895,0,0,0,0.0003220448150784775,0,0,0,0
2026-02-23 20:03:46,0.00032205027374273106,0.0001355978168751484,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:04:16,0.0003390002881502452,0.00013559551856811146,0.00015254754398454196,0.00022035018729765752,0,0,0,0,0,0,0,0
2026-02-23 20:04:46,0.000220342717673183,0,0.00015254754398454196,0.00022034271767317924,0,0,0,0,0,0,0,0
2026-02-23 20:05:16,0.0003051002593352207,0.00018644383803115324,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:05:46,0.00035593823624129067,0.00018644699820332907,0.00025424159731520895,0.0003050950879690839,0,0,0,0,0,0,0,0
2026-02-23 20:06:16,0.00035594426929726273,0,0.00025423728813559344,0.0003050847457627121,0,0,0.00035593220338983085,0,0,0,0,0
2026-02-23 20:06:46,0.00040678655570433435,0.0003728813559322037,0,0,0,0,0.00035593823624129257,0.0003559442692972646,0,0,0,0
2026-02-23 20:07:16,0.0003050899167782508,0.00037289399640665815,0.0002203464524221143,0,0,0,0,0.00035593220338983085,0,0,0,0
2026-02-23 20:07:46,0.00035594426929726273,0,0.00022035018729765752,0.00020339672531272262,0,0,0,0,0,0,0,0
2026-02-23 20:08:16,0.0005084831946304179,0.00013559551856811146,0,0.00020339327785216717,0,0,0,0,0,0,0,0
2026-02-23 20:08:46,0.0003898437235160498,0.00013559551856811146,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:09:16,0.000220342717673183,0,0.0003220448150784794,0.00025424159731521085,0,0,0,0,0,0,0,0
2026-02-23 20:09:46,0.0003050847457627121,0.00015255012966761036,0.0003220448150784794,0.00025424159731521085,0,0,0,0,0,0,0,0
2026-02-23 20:10:16,0.0004576348751673743,0.00015254754398454196,0,0,0,0,0.0004237431777348369,0,0,0,0,0
2026-02-23 20:10:46,0.00042373599552535015,0,0.0004067796610169495,0,0,0,0.0004237288135593205,0,0,0,0,0
2026-02-23 20:11:16,0.0003728813559322037,0.00022033898305084766,0.00040679345062544524,0.0003220393565992628,0,0,0,0.0003728813559322018,0,0,0,0
2026-02-23 20:11:46,0.0003728939964066544,0.0002203464524221162,0,0.0003220448150784756,0,0,0,0.00037289399640665625,0,0,0,0
2026-02-23 20:12:16,0.00038983711588331854,0.00022033898305084577,0.00023729215749419504,0,0,0,0,0,0,0,0,0
2026-02-23 20:12:46,0.0004237288135593243,0.0002203464524221143,0.00023729215749419504,0.00022034645242211806,0,0,0,0,0,0,0,0
2026-02-23 20:13:16,0.00042367854661311597,0,0,0.00022030911062906932,0,0,0,0,0,0,0,0
2026-02-23 20:13:46,0.00047444760742849435,0.00047444760742849435,0,0,0,0,0,0,0,0,0,0
2026-02-23 20:14:16,0.0005592556815293087,0.0004745199722066878,0.0002203165779751195,0,0,0,0,0,0,0,0,0
2026-02-23 20:14:46,0.0005762614192979785,0,0.00022033898305084577,0.0002542415973152071,0,0,0.0016949439821013913,0,0,0,0,0
2026-02-23 20:15:16,0.0009491686299767802,0.00028813559322033924,0,0.0002542459066409014,0,0,0.0016949152542372877,0.0004576348751673762,0,0,0,0
2026-02-23 20:15:46,0.0007288135593220326,0.0002881404769572368,0.0003050950879690839,0,0,0,0,0.000457650389002831,0,0,0,0
2026-02-23 20:16:16,0.0006779661016949158,0,0.0003050847457627121,0.00035593823624129446,0,0,0,0,0,0,0,0
2026-02-23 20:16:46,0.0006610393572663504,0.00016948578014304612,0,0.0003559322033898327,0,0,0,0,0,0,0,0
